time,PT.GN2_High.sample_ts_ms
2026-03-06 13:19:58.623593,3276672671
2026-03-06 13:19:58.724863,3276672772
2026-03-06 13:19:58.825537,3276672873
2026-03-06 13:19:58.926372,3276672973
2026-03-06 13:19:59.027911,3276673075
2026-03-06 13:19:59.129044,3276673176
2026-03-06 13:19:59.230531,3276673277
2026-03-06 13:19:59.331487,3276673379
2026-03-06 13:19:59.433832,3276673480
2026-03-06 13:19:59.534752,3276673582
2026-03-06 13:19:59.635766,3276673682
2026-03-06 13:19:59.736539,3276673783
2026-03-06 13:19:59.837647,3276673884
2026-03-06 13:19:59.938417,3276673985
2026-03-06 13:20:00.039346,3276674087
2026-03-06 13:20:00.141285,3276674188
2026-03-06 13:20:00.242163,3276674289
2026-03-06 13:20:00.343158,3276674390
2026-03-06 13:20:00.444161,3276674491
2026-03-06 13:20:00.545721,3276674592
2026-03-06 13:20:00.64646,3276674693
2026-03-06 13:20:00.747151,3276674794
2026-03-06 13:20:00.848503,3276674895
2026-03-06 13:20:00.949704,3276674997
2026-03-06 13:20:01.05016,3276675097
2026-03-06 13:20:01.151219,3276675198
2026-03-06 13:20:01.251841,3276675299
2026-03-06 13:20:01.352798,3276675400
2026-03-06 13:20:01.454006,3276675501
2026-03-06 13:20:01.555066,3276675602
2026-03-06 13:20:01.655841,3276675703
2026-03-06 13:20:01.757088,3276675804
2026-03-06 13:20:01.858118,3276675905
2026-03-06 13:20:01.958929,3276676006
2026-03-06 13:20:02.060015,3276676107
2026-03-06 13:20:02.160781,3276676208
2026-03-06 13:20:02.261541,3276676309
2026-03-06 13:20:02.36264,3276676410
2026-03-06 13:20:02.463622,3276676510
2026-03-06 13:20:02.564616,3276676611
2026-03-06 13:20:02.665363,3276676712
2026-03-06 13:20:02.76617,3276676813
2026-03-06 13:20:02.867,3276676914
2026-03-06 13:20:02.968045,3276677015
2026-03-06 13:20:03.069143,3276677116
2026-03-06 13:20:03.169689,3276677217
2026-03-06 13:20:03.270929,3276677318
2026-03-06 13:20:03.371745,3276677419
2026-03-06 13:20:03.472563,3276677520
2026-03-06 13:20:03.573681,3276677621
2026-03-06 13:20:03.675038,3276677722
2026-03-06 13:20:03.776076,3276677822
2026-03-06 13:20:03.876454,3276677923
2026-03-06 13:20:03.977291,3276678025
2026-03-06 13:20:04.078849,3276678126
2026-03-06 13:20:04.179572,3276678227
2026-03-06 13:20:04.280981,3276678328
2026-03-06 13:20:04.381561,3276678429
2026-03-06 13:20:04.482689,3276678529
2026-03-06 13:20:04.582855,3276678630
2026-03-06 13:20:04.683964,3276678731
2026-03-06 13:20:04.784744,3276678832
2026-03-06 13:20:04.885848,3276678933
2026-03-06 13:20:04.986825,3276679034
2026-03-06 13:20:05.087683,3276679135
2026-03-06 13:20:05.189075,3276679236
2026-03-06 13:20:05.290171,3276679337
2026-03-06 13:20:05.390598,3276679438
2026-03-06 13:20:05.491998,3276679539
2026-03-06 13:20:05.592833,3276679640
2026-03-06 13:20:05.693789,3276679740
2026-03-06 13:20:05.794512,3276679841
2026-03-06 13:20:05.895109,3276679942
2026-03-06 13:20:05.995982,3276680043
2026-03-06 13:20:06.097259,3276680144
2026-03-06 13:20:06.198026,3276680245
2026-03-06 13:20:06.298948,3276680346
2026-03-06 13:20:06.400021,3276680447
2026-03-06 13:20:06.501696,3276680548
2026-03-06 13:20:06.601907,3276680649
2026-03-06 13:20:06.702499,3276680750
2026-03-06 13:20:06.803308,3276680851
2026-03-06 13:20:06.904183,3276680951
2026-03-06 13:20:07.005397,3276681053
2026-03-06 13:20:07.106443,3276681154
2026-03-06 13:20:07.207435,3276681255
2026-03-06 13:20:07.308628,3276681356
2026-03-06 13:20:07.409683,3276681457
2026-03-06 13:20:07.510779,3276681558
2026-03-06 13:20:07.611797,3276681659
2026-03-06 13:20:07.712478,3276681760
2026-03-06 13:20:07.813648,3276681860
2026-03-06 13:20:07.914478,3276681961
2026-03-06 13:20:08.014962,3276682062
2026-03-06 13:20:08.115558,3276682163
2026-03-06 13:20:08.216574,3276682264
2026-03-06 13:20:08.317686,3276682364
2026-03-06 13:20:08.418468,3276682465
2026-03-06 13:20:08.518984,3276682566
2026-03-06 13:20:08.620081,3276682667
2026-03-06 13:20:08.721366,3276682768
2026-03-06 13:20:08.822797,3276682869
2026-03-06 13:20:08.923108,3276682970
2026-03-06 13:20:09.024446,3276683071
2026-03-06 13:20:09.125507,3276683172
2026-03-06 13:20:09.226446,3276683274
2026-03-06 13:20:09.327325,3276683374
2026-03-06 13:20:09.428151,3276683475
2026-03-06 13:20:09.529367,3276683576
2026-03-06 13:20:09.630146,3276683677
2026-03-06 13:20:09.730855,3276683778
2026-03-06 13:20:09.831986,3276683879
2026-03-06 13:20:09.933015,3276683980
2026-03-06 13:20:10.034198,3276684081
2026-03-06 13:20:10.135281,3276684182
2026-03-06 13:20:10.236215,3276684283
2026-03-06 13:20:10.337432,3276684384
2026-03-06 13:20:10.438629,3276684485
2026-03-06 13:20:10.539793,3276684586
2026-03-06 13:20:10.640292,3276684687
2026-03-06 13:20:10.740508,3276684788
2026-03-06 13:20:10.84193,3276684889
2026-03-06 13:20:10.942506,3276684989
2026-03-06 13:20:11.043375,3276685091
2026-03-06 13:20:11.144647,3276685191
2026-03-06 13:20:11.245259,3276685292
2026-03-06 13:20:11.345983,3276685393
2026-03-06 13:20:11.446717,3276685494
2026-03-06 13:20:11.547379,3276685595
2026-03-06 13:20:11.648747,3276685695
2026-03-06 13:20:11.749395,3276685797
2026-03-06 13:20:11.850455,3276685897
2026-03-06 13:20:11.952024,3276685998
2026-03-06 13:20:12.052836,3276686100
2026-03-06 13:20:12.153463,3276686201
2026-03-06 13:20:12.255091,3276686302
2026-03-06 13:20:12.355717,3276686403
2026-03-06 13:20:12.45669,3276686504
2026-03-06 13:20:12.557581,3276686605
2026-03-06 13:20:12.65862,3276686706
2026-03-06 13:20:12.760016,3276686807
2026-03-06 13:20:12.860386,3276686908
2026-03-06 13:20:12.961898,3276687009
2026-03-06 13:20:13.062954,3276687110
2026-03-06 13:20:13.163888,3276687211
2026-03-06 13:20:13.264505,3276687312
2026-03-06 13:20:13.365561,3276687413
2026-03-06 13:20:13.466672,3276687514
2026-03-06 13:20:13.568118,3276687615
2026-03-06 13:20:13.669438,3276687716
2026-03-06 13:20:13.769916,3276687817
2026-03-06 13:20:13.871,3276687918
2026-03-06 13:20:13.971771,3276688019
2026-03-06 13:20:14.072683,3276688120
2026-03-06 13:20:14.17336,3276688220
2026-03-06 13:20:14.274287,3276688321
2026-03-06 13:20:14.375818,3276688423
2026-03-06 13:20:14.47672,3276688523
2026-03-06 13:20:14.577412,3276688624
2026-03-06 13:20:14.678182,3276688725
2026-03-06 13:20:14.77856,3276688826
2026-03-06 13:20:14.87938,3276688927
2026-03-06 13:20:14.980475,3276689027
2026-03-06 13:20:15.081908,3276689129
2026-03-06 13:20:15.182907,3276689230
2026-03-06 13:20:15.283668,3276689331
2026-03-06 13:20:15.384513,3276689432
2026-03-06 13:20:15.485601,3276689533
2026-03-06 13:20:15.586594,3276689634
2026-03-06 13:20:15.687435,3276689734
2026-03-06 13:20:15.78817,3276689835
2026-03-06 13:20:15.889171,3276689936
2026-03-06 13:20:15.990165,3276690037
2026-03-06 13:20:16.091043,3276690138
2026-03-06 13:20:16.192307,3276690239
2026-03-06 13:20:16.293064,3276690340
2026-03-06 13:20:16.394251,3276690441
2026-03-06 13:20:16.494753,3276690542
2026-03-06 13:20:16.595909,3276690643
2026-03-06 13:20:16.696671,3276690744
2026-03-06 13:20:16.797713,3276690844
2026-03-06 13:20:16.898316,3276690945
2026-03-06 13:20:16.999455,3276691046
2026-03-06 13:20:17.100183,3276691147
2026-03-06 13:20:17.201756,3276691248
2026-03-06 13:20:17.302562,3276691350
2026-03-06 13:20:17.403733,3276691450
2026-03-06 13:20:17.504287,3276691551
2026-03-06 13:20:17.605287,3276691652
2026-03-06 13:20:17.706447,3276691754
2026-03-06 13:20:17.807479,3276691854
2026-03-06 13:20:17.908571,3276691955
2026-03-06 13:20:18.008981,3276692056
2026-03-06 13:20:18.110115,3276692157
2026-03-06 13:20:18.211381,3276692258
2026-03-06 13:20:18.312154,3276692359
2026-03-06 13:20:18.413403,3276692460
2026-03-06 13:20:18.514151,3276692561
2026-03-06 13:20:18.615308,3276692662
2026-03-06 13:20:18.715776,3276692763
2026-03-06 13:20:18.816855,3276692864
2026-03-06 13:20:18.917782,3276692965
2026-03-06 13:20:19.018683,3276693066
2026-03-06 13:20:19.119396,3276693166
2026-03-06 13:20:19.220345,3276693267
2026-03-06 13:20:19.320961,3276693368
2026-03-06 13:20:19.421824,3276693469
2026-03-06 13:20:19.522539,3276693569
2026-03-06 13:20:19.62319,3276693670
2026-03-06 13:20:19.724707,3276693771
2026-03-06 13:20:19.825719,3276693872
2026-03-06 13:20:19.926418,3276693973
2026-03-06 13:20:20.02707,3276694074
2026-03-06 13:20:20.128046,3276694175
2026-03-06 13:20:20.228326,3276694275
2026-03-06 13:20:20.328872,3276694376
2026-03-06 13:20:20.430083,3276694477
2026-03-06 13:20:20.530745,3276694578
2026-03-06 13:20:20.631249,3276694679
2026-03-06 13:20:20.732759,3276694780
2026-03-06 13:20:20.833511,3276694880
2026-03-06 13:20:20.934275,3276694981
2026-03-06 13:20:21.03504,3276695082
2026-03-06 13:20:21.136111,3276695183
2026-03-06 13:20:21.237169,3276695284
2026-03-06 13:20:21.338168,3276695385
2026-03-06 13:20:21.439075,3276695486
2026-03-06 13:20:21.540195,3276695587
2026-03-06 13:20:21.641389,3276695688
2026-03-06 13:20:21.742568,3276695789
2026-03-06 13:20:21.843487,3276695890
2026-03-06 13:20:21.944108,3276695991
2026-03-06 13:20:22.044927,3276696092
2026-03-06 13:20:22.145825,3276696193
2026-03-06 13:20:22.246848,3276696294
2026-03-06 13:20:22.347947,3276696395
2026-03-06 13:20:22.448786,3276696496
2026-03-06 13:20:22.549878,3276696596
2026-03-06 13:20:22.65066,3276696697
2026-03-06 13:20:22.751511,3276696798
2026-03-06 13:20:22.851904,3276696899
2026-03-06 13:20:22.953091,3276697000
2026-03-06 13:20:23.053675,3276697101
2026-03-06 13:20:23.154724,3276697202
2026-03-06 13:20:23.255926,3276697303
2026-03-06 13:20:23.356528,3276697403
2026-03-06 13:20:23.45795,3276697505
2026-03-06 13:20:23.558564,3276697606
2026-03-06 13:20:23.659748,3276697706
2026-03-06 13:20:23.76059,3276697807
2026-03-06 13:20:23.861481,3276697908
2026-03-06 13:20:23.962363,3276698009
2026-03-06 13:20:24.062502,3276698110
2026-03-06 13:20:24.163609,3276698211
2026-03-06 13:20:24.264801,3276698312
2026-03-06 13:20:24.365615,3276698413
2026-03-06 13:20:24.466818,3276698514
2026-03-06 13:20:24.567777,3276698615
2026-03-06 13:20:24.668305,3276698716
2026-03-06 13:20:24.769417,3276698816
2026-03-06 13:20:24.87026,3276698917
2026-03-06 13:20:24.971567,3276699018
2026-03-06 13:20:25.072133,3276699119
2026-03-06 13:20:25.172984,3276699220
2026-03-06 13:20:25.273952,3276699321
2026-03-06 13:20:25.375549,3276699422
2026-03-06 13:20:25.476204,3276699523
2026-03-06 13:20:25.57734,3276699624
2026-03-06 13:20:25.678292,3276699725
2026-03-06 13:20:25.779672,3276699826
2026-03-06 13:20:25.880054,3276699927
2026-03-06 13:20:25.980916,3276700028
2026-03-06 13:20:26.081988,3276700129
2026-03-06 13:20:26.183077,3276700230
2026-03-06 13:20:26.284099,3276700331
2026-03-06 13:20:26.384954,3276700432
2026-03-06 13:20:26.48635,3276700533
2026-03-06 13:20:26.587229,3276700634
2026-03-06 13:20:26.688245,3276700735
2026-03-06 13:20:26.789592,3276700836
2026-03-06 13:20:26.890319,3276700937
2026-03-06 13:20:26.991574,3276701038
2026-03-06 13:20:27.092154,3276701139
2026-03-06 13:20:27.193514,3276701240
2026-03-06 13:20:27.294938,3276701342
2026-03-06 13:20:27.395599,3276701443
2026-03-06 13:20:27.496599,3276701544
2026-03-06 13:20:27.597727,3276701645
2026-03-06 13:20:27.698601,3276701746
2026-03-06 13:20:27.799541,3276701847
2026-03-06 13:20:27.900877,3276701948
2026-03-06 13:20:28.001917,3276702049
2026-03-06 13:20:28.103114,3276702150
2026-03-06 13:20:28.203878,3276702251
2026-03-06 13:20:28.305061,3276702352
2026-03-06 13:20:28.405859,3276702453
2026-03-06 13:20:28.5066,3276702554
2026-03-06 13:20:28.607994,3276702655
2026-03-06 13:20:28.708909,3276702756
2026-03-06 13:20:28.809527,3276702856
2026-03-06 13:20:28.910169,3276702957
2026-03-06 13:20:29.012021,3276703059
2026-03-06 13:20:29.112363,3276703159
2026-03-06 13:20:29.213511,3276703260
2026-03-06 13:20:29.31377,3276703361
2026-03-06 13:20:29.415206,3276703462
2026-03-06 13:20:29.516168,3276703563
2026-03-06 13:20:29.616786,3276703664
2026-03-06 13:20:29.718041,3276703765
2026-03-06 13:20:29.818891,3276703866
2026-03-06 13:20:29.92007,3276703967
2026-03-06 13:20:30.02149,3276704068
2026-03-06 13:20:30.122167,3276704169
2026-03-06 13:20:30.223273,3276704270
2026-03-06 13:20:30.324082,3276704371
2026-03-06 13:20:30.424616,3276704472
2026-03-06 13:20:30.525592,3276704572
2026-03-06 13:20:30.626099,3276704673
2026-03-06 13:20:30.727128,3276704774
2026-03-06 13:20:30.827634,3276704875
2026-03-06 13:20:30.928543,3276704976
2026-03-06 13:20:31.030009,3276705077
2026-03-06 13:20:31.130957,3276705178
2026-03-06 13:20:31.232042,3276705279
2026-03-06 13:20:31.33252,3276705379
2026-03-06 13:20:31.433335,3276705480
2026-03-06 13:20:31.533672,3276705581
2026-03-06 13:20:31.634732,3276705682
2026-03-06 13:20:31.735941,3276705783
2026-03-06 13:20:31.836992,3276705884
2026-03-06 13:20:31.937472,3276705985
2026-03-06 13:20:32.038919,3276706086
2026-03-06 13:20:32.139351,3276706186
2026-03-06 13:20:32.240779,3276706288
2026-03-06 13:20:32.341532,3276706388
2026-03-06 13:20:32.442196,3276706489
2026-03-06 13:20:32.543094,3276706590
2026-03-06 13:20:32.644382,3276706691
2026-03-06 13:20:32.745271,3276706792
2026-03-06 13:20:32.845796,3276706893
2026-03-06 13:20:32.946565,3276706994
2026-03-06 13:20:33.047643,3276707095
2026-03-06 13:20:33.148719,3276707195
2026-03-06 13:20:33.249271,3276707296
2026-03-06 13:20:33.350359,3276707397
2026-03-06 13:20:33.450895,3276707498
2026-03-06 13:20:33.5517,3276707599
2026-03-06 13:20:33.652342,3276707700
2026-03-06 13:20:33.75323,3276707800
2026-03-06 13:20:33.854873,3276707901
2026-03-06 13:20:33.95541,3276708002
2026-03-06 13:20:34.05659,3276708104
2026-03-06 13:20:34.157676,3276708204
2026-03-06 13:20:34.258794,3276708306
2026-03-06 13:20:34.35974,3276708406
2026-03-06 13:20:34.460357,3276708507
2026-03-06 13:20:34.561275,3276708608
2026-03-06 13:20:34.663012,3276708710
2026-03-06 13:20:34.763673,3276708811
2026-03-06 13:20:34.864937,3276708912
2026-03-06 13:20:34.965821,3276709013
2026-03-06 13:20:35.066749,3276709114
2026-03-06 13:20:35.167626,3276709215
2026-03-06 13:20:35.268523,3276709316
2026-03-06 13:20:35.369618,3276709417
2026-03-06 13:20:35.470891,3276709518
2026-03-06 13:20:35.572573,3276709619
2026-03-06 13:20:35.672886,3276709720
2026-03-06 13:20:35.773881,3276709821
2026-03-06 13:20:35.874883,3276709922
2026-03-06 13:20:35.975978,3276710023
2026-03-06 13:20:36.077141,3276710124
2026-03-06 13:20:36.178073,3276710225
2026-03-06 13:20:36.27889,3276710326
2026-03-06 13:20:36.380042,3276710427
2026-03-06 13:20:36.481754,3276710529
2026-03-06 13:20:36.582712,3276710630
2026-03-06 13:20:36.68358,3276710731
2026-03-06 13:20:36.784645,3276710831
2026-03-06 13:20:36.885778,3276710932
2026-03-06 13:20:36.986567,3276711033
2026-03-06 13:20:37.08763,3276711134
2026-03-06 13:20:37.188102,3276711235
2026-03-06 13:20:37.288865,3276711336
2026-03-06 13:20:37.389707,3276711436
2026-03-06 13:20:37.490101,3276711537
2026-03-06 13:20:37.591324,3276711638
2026-03-06 13:20:37.692127,3276711739
2026-03-06 13:20:37.793235,3276711840
2026-03-06 13:20:37.894176,3276711941
2026-03-06 13:20:37.995883,3276712043
2026-03-06 13:20:38.096774,3276712144
2026-03-06 13:20:38.198325,3276712245
2026-03-06 13:20:38.299209,3276712346
2026-03-06 13:20:38.400049,3276712447
2026-03-06 13:20:38.501329,3276712548
2026-03-06 13:20:38.602136,3276712649
2026-03-06 13:20:38.703467,3276712750
2026-03-06 13:20:38.804824,3276712851
2026-03-06 13:20:38.905404,3276712952
2026-03-06 13:20:39.006457,3276713054
2026-03-06 13:20:39.10842,3276713155
2026-03-06 13:20:39.208985,3276713256
2026-03-06 13:20:39.310586,3276713357
2026-03-06 13:20:39.411463,3276713458
2026-03-06 13:20:39.512045,3276713559
2026-03-06 13:20:39.613138,3276713660
2026-03-06 13:20:39.714019,3276713761
2026-03-06 13:20:39.814918,3276713862
2026-03-06 13:20:39.915641,3276713963
2026-03-06 13:20:40.016838,3276714064
2026-03-06 13:20:40.1179,3276714165
2026-03-06 13:20:40.218285,3276714266
2026-03-06 13:20:40.319446,3276714366
2026-03-06 13:20:40.420303,3276714468
2026-03-06 13:20:40.521324,3276714568
2026-03-06 13:20:40.622314,3276714669
2026-03-06 13:20:40.723065,3276714770
2026-03-06 13:20:40.82407,3276714871
2026-03-06 13:20:40.924584,3276714972
2026-03-06 13:20:41.02561,3276715072
2026-03-06 13:20:41.126387,3276715173
2026-03-06 13:20:41.226803,3276715274
2026-03-06 13:20:41.327642,3276715375
2026-03-06 13:20:41.428532,3276715475
2026-03-06 13:20:41.52906,3276715576
2026-03-06 13:20:41.6301,3276715677
2026-03-06 13:20:41.731152,3276715778
2026-03-06 13:20:41.831758,3276715879
2026-03-06 13:20:41.932907,3276715980
2026-03-06 13:20:42.033315,3276716080
2026-03-06 13:20:42.134544,3276716181
2026-03-06 13:20:42.235329,3276716282
2026-03-06 13:20:42.336394,3276716383
2026-03-06 13:20:42.437398,3276716484
2026-03-06 13:20:42.538158,3276716585
2026-03-06 13:20:42.639488,3276716686
2026-03-06 13:20:42.740284,3276716787
2026-03-06 13:20:42.84128,3276716888
2026-03-06 13:20:42.942655,3276716989
2026-03-06 13:20:43.043311,3276717090
2026-03-06 13:20:43.143791,3276717191
2026-03-06 13:20:43.245101,3276717292
2026-03-06 13:20:43.345947,3276717393
2026-03-06 13:20:43.447104,3276717494
2026-03-06 13:20:43.547759,3276717595
2026-03-06 13:20:43.649068,3276717696
2026-03-06 13:20:43.750351,3276717797
2026-03-06 13:20:43.851782,3276717899
2026-03-06 13:20:43.952794,3276718000
2026-03-06 13:20:44.054107,3276718101
2026-03-06 13:20:44.15546,3276718202
2026-03-06 13:20:44.256139,3276718303
2026-03-06 13:20:44.357431,3276718404
2026-03-06 13:20:44.45844,3276718505
2026-03-06 13:20:44.559135,3276718606
2026-03-06 13:20:44.660861,3276718708
2026-03-06 13:20:44.762569,3276718809
2026-03-06 13:20:44.863111,3276718910
2026-03-06 13:20:44.96429,3276719011
2026-03-06 13:20:45.065117,3276719112
2026-03-06 13:20:45.166212,3276719213
2026-03-06 13:20:45.267962,3276719315
2026-03-06 13:20:45.368862,3276719416
2026-03-06 13:20:45.46987,3276719517
2026-03-06 13:20:45.571383,3276719618
2026-03-06 13:20:45.672224,3276719719
2026-03-06 13:20:45.773463,3276719820
2026-03-06 13:20:45.874653,3276719922
2026-03-06 13:20:45.976008,3276720023
2026-03-06 13:20:46.07699,3276720124
2026-03-06 13:20:46.177775,3276720225
2026-03-06 13:20:46.27887,3276720326
2026-03-06 13:20:46.380219,3276720427
2026-03-06 13:20:46.480794,3276720528
2026-03-06 13:20:46.581935,3276720629
2026-03-06 13:20:46.6823,3276720730
2026-03-06 13:20:46.783639,3276720830
2026-03-06 13:20:46.884309,3276720931
2026-03-06 13:20:46.984601,3276721032
2026-03-06 13:20:47.085723,3276721132
2026-03-06 13:20:47.186381,3276721233
2026-03-06 13:20:47.287235,3276721334
2026-03-06 13:20:47.387724,3276721434
2026-03-06 13:20:47.488103,3276721535
2026-03-06 13:20:47.589512,3276721636
2026-03-06 13:20:47.690156,3276721737
2026-03-06 13:20:47.791076,3276721838
2026-03-06 13:20:47.892075,3276721939
2026-03-06 13:20:47.992891,3276722040
2026-03-06 13:20:48.093912,3276722141
2026-03-06 13:20:48.194497,3276722241
2026-03-06 13:20:48.295265,3276722342
2026-03-06 13:20:48.396209,3276722443
2026-03-06 13:20:48.497182,3276722544
2026-03-06 13:20:48.598669,3276722646
2026-03-06 13:20:48.699557,3276722747
2026-03-06 13:20:48.801004,3276722848
2026-03-06 13:20:48.901816,3276722949
2026-03-06 13:20:49.002882,3276723050
2026-03-06 13:20:49.103648,3276723150
2026-03-06 13:20:49.204821,3276723252
2026-03-06 13:20:49.305652,3276723352
2026-03-06 13:20:49.406538,3276723453
2026-03-06 13:20:49.507848,3276723554
2026-03-06 13:20:49.608786,3276723656
2026-03-06 13:20:49.709212,3276723756
2026-03-06 13:20:49.810094,3276723857
2026-03-06 13:20:49.911354,3276723958
2026-03-06 13:20:50.01182,3276724059
2026-03-06 13:20:50.112745,3276724160
2026-03-06 13:20:50.214668,3276724261
2026-03-06 13:20:50.315522,3276724363
2026-03-06 13:20:50.416584,3276724464
2026-03-06 13:20:50.517752,3276724565
2026-03-06 13:20:50.619524,3276724666
2026-03-06 13:20:50.720495,3276724767
2026-03-06 13:20:50.821395,3276724868
2026-03-06 13:20:50.921963,3276724969
2026-03-06 13:20:51.022937,3276725070
2026-03-06 13:20:51.123425,3276725170
2026-03-06 13:20:51.22411,3276725271
2026-03-06 13:20:51.325002,3276725372
2026-03-06 13:20:51.425663,3276725473
2026-03-06 13:20:51.527037,3276725574
2026-03-06 13:20:51.627959,3276725675
2026-03-06 13:20:51.729074,3276725776
2026-03-06 13:20:51.830087,3276725877
2026-03-06 13:20:51.93094,3276725978
2026-03-06 13:20:52.031632,3276726078
2026-03-06 13:20:52.132224,3276726179
2026-03-06 13:20:52.233335,3276726280
2026-03-06 13:20:52.334657,3276726381
2026-03-06 13:20:52.435841,3276726483
2026-03-06 13:20:52.536752,3276726584
2026-03-06 13:20:52.637588,3276726684
2026-03-06 13:20:52.738677,3276726786
2026-03-06 13:20:52.839792,3276726887
2026-03-06 13:20:52.940603,3276726988
2026-03-06 13:20:53.041696,3276727089
2026-03-06 13:20:53.142757,3276727189
2026-03-06 13:20:53.24363,3276727291
2026-03-06 13:20:53.344628,3276727392
2026-03-06 13:20:53.445442,3276727493
2026-03-06 13:20:53.54659,3276727594
2026-03-06 13:20:53.647346,3276727694
2026-03-06 13:20:53.748473,3276727795
2026-03-06 13:20:53.849618,3276727897
2026-03-06 13:20:53.950433,3276727997
2026-03-06 13:20:54.051226,3276728098
2026-03-06 13:20:54.152096,3276728199
2026-03-06 13:20:54.253396,3276728300
2026-03-06 13:20:54.354547,3276728402
2026-03-06 13:20:54.455611,3276728503
2026-03-06 13:20:54.556901,3276728604
2026-03-06 13:20:54.657678,3276728705
2026-03-06 13:20:54.758566,3276728806
2026-03-06 13:20:54.859927,3276728907
2026-03-06 13:20:54.960735,3276729008
2026-03-06 13:20:55.061356,3276729109
2026-03-06 13:20:55.162935,3276729210
2026-03-06 13:20:55.26386,3276729310
2026-03-06 13:20:55.364276,3276729411
2026-03-06 13:20:55.46525,3276729512
2026-03-06 13:20:55.566093,3276729613
2026-03-06 13:20:55.667371,3276729714
2026-03-06 13:20:55.768147,3276729815
2026-03-06 13:20:55.869238,3276729916
2026-03-06 13:20:55.970047,3276730017
2026-03-06 13:20:56.070881,3276730118
2026-03-06 13:20:56.171741,3276730219
2026-03-06 13:20:56.273069,3276730320
2026-03-06 13:20:56.374196,3276730421
2026-03-06 13:20:56.474969,3276730522
2026-03-06 13:20:56.575587,3276730623
2026-03-06 13:20:56.676416,3276730724
2026-03-06 13:20:56.778164,3276730825
2026-03-06 13:20:56.878611,3276730926
2026-03-06 13:20:56.979362,3276731026
2026-03-06 13:20:57.080729,3276731127
2026-03-06 13:20:57.181148,3276731228
2026-03-06 13:20:57.282397,3276731329
2026-03-06 13:20:57.383253,3276731430
2026-03-06 13:20:57.483978,3276731531
2026-03-06 13:20:57.584762,3276731632
2026-03-06 13:20:57.68572,3276731732
2026-03-06 13:20:57.78648,3276731833
2026-03-06 13:20:57.88744,3276731935
2026-03-06 13:20:57.988545,3276732035
2026-03-06 13:20:58.0894,3276732136
2026-03-06 13:20:58.190553,3276732238
2026-03-06 13:20:58.291415,3276732338
2026-03-06 13:20:58.392744,3276732439
2026-03-06 13:20:58.493481,3276732540
2026-03-06 13:20:58.594781,3276732641
2026-03-06 13:20:58.695504,3276732742
2026-03-06 13:20:58.796278,3276732843
2026-03-06 13:20:58.897434,3276732944
2026-03-06 13:20:58.998356,3276733045
2026-03-06 13:20:59.099378,3276733146
2026-03-06 13:20:59.200088,3276733247
2026-03-06 13:20:59.301423,3276733348
2026-03-06 13:20:59.402287,3276733449
2026-03-06 13:20:59.50309,3276733550
2026-03-06 13:20:59.604042,3276733651
2026-03-06 13:20:59.705082,3276733752
2026-03-06 13:20:59.806061,3276733853
2026-03-06 13:20:59.907028,3276733954
2026-03-06 13:21:00.008157,3276734055
2026-03-06 13:21:00.109211,3276734156
2026-03-06 13:21:00.210391,3276734257
2026-03-06 13:21:00.311283,3276734358
2026-03-06 13:21:00.412254,3276734459
2026-03-06 13:21:00.512811,3276734560
2026-03-06 13:21:00.614294,3276734661
2026-03-06 13:21:00.715074,3276734762
2026-03-06 13:21:00.815794,3276734863
2026-03-06 13:21:00.917069,3276734964
2026-03-06 13:21:01.01808,3276735065
2026-03-06 13:21:01.119231,3276735166
2026-03-06 13:21:01.220093,3276735267
2026-03-06 13:21:01.320834,3276735368
2026-03-06 13:21:01.421729,3276735469
2026-03-06 13:21:01.522716,3276735570
2026-03-06 13:21:01.624102,3276735671
2026-03-06 13:21:01.725567,3276735773
2026-03-06 13:21:01.82612,3276735873
2026-03-06 13:21:01.92705,3276735974
2026-03-06 13:21:02.027805,3276736075
2026-03-06 13:21:02.128385,3276736175
2026-03-06 13:21:02.229371,3276736276
2026-03-06 13:21:02.329672,3276736377
2026-03-06 13:21:02.431162,3276736478
2026-03-06 13:21:02.532093,3276736579
2026-03-06 13:21:02.633244,3276736680
2026-03-06 13:21:02.733882,3276736781
2026-03-06 13:21:02.835087,3276736882
2026-03-06 13:21:02.935607,3276736983
2026-03-06 13:21:03.036441,3276737084
2026-03-06 13:21:03.137792,3276737185
2026-03-06 13:21:03.240021,3276737286
2026-03-06 13:21:03.341229,3276737388
2026-03-06 13:21:03.442668,3276737489
2026-03-06 13:21:03.543057,3276737590
2026-03-06 13:21:03.644013,3276737691
2026-03-06 13:21:03.744639,3276737792
2026-03-06 13:21:03.845729,3276737893
2026-03-06 13:21:03.94653,3276737994
2026-03-06 13:21:04.047783,3276738095
2026-03-06 13:21:04.149101,3276738196
2026-03-06 13:21:04.249979,3276738297
2026-03-06 13:21:04.350651,3276738398
2026-03-06 13:21:04.4518,3276738498
2026-03-06 13:21:04.552325,3276738599
2026-03-06 13:21:04.653192,3276738700
2026-03-06 13:21:04.753932,3276738801
2026-03-06 13:21:04.854885,3276738902
2026-03-06 13:21:04.955946,3276739003
2026-03-06 13:21:05.056865,3276739104
2026-03-06 13:21:05.157579,3276739205
2026-03-06 13:21:05.258597,3276739305
2026-03-06 13:21:05.35926,3276739406
2026-03-06 13:21:05.460219,3276739507
2026-03-06 13:21:05.56141,3276739609
2026-03-06 13:21:05.662587,3276739710
