time,PT.Fuel_Fill_Press.sample_ts_ms
2026-03-06 12:51:07.279153,3274941326
2026-03-06 12:51:07.380011,3274941427
2026-03-06 12:51:07.481086,3274941528
2026-03-06 12:51:07.582137,3274941629
2026-03-06 12:51:07.682707,3274941730
2026-03-06 12:51:07.784,3274941831
2026-03-06 12:51:07.885178,3274941932
2026-03-06 12:51:07.986135,3274942033
2026-03-06 12:51:08.087313,3274942134
2026-03-06 12:51:08.187947,3274942235
2026-03-06 12:51:08.289405,3274942336
2026-03-06 12:51:08.390243,3274942437
2026-03-06 12:51:08.491014,3274942538
2026-03-06 12:51:08.592198,3274942639
2026-03-06 12:51:08.692596,3274942740
2026-03-06 12:51:08.793728,3274942841
2026-03-06 12:51:08.894515,3274942941
2026-03-06 12:51:08.995546,3274943043
2026-03-06 12:51:09.096648,3274943144
2026-03-06 12:51:09.197649,3274943245
2026-03-06 12:51:09.298918,3274943346
2026-03-06 12:51:09.39986,3274943447
2026-03-06 12:51:09.500571,3274943548
2026-03-06 12:51:09.601811,3274943649
2026-03-06 12:51:09.702978,3274943750
2026-03-06 12:51:09.803575,3274943851
2026-03-06 12:51:09.904872,3274943952
2026-03-06 12:51:10.006132,3274944053
2026-03-06 12:51:10.106713,3274944154
2026-03-06 12:51:10.207899,3274944255
2026-03-06 12:51:10.309185,3274944356
2026-03-06 12:51:10.410034,3274944457
2026-03-06 12:51:10.510882,3274944558
2026-03-06 12:51:10.611447,3274944658
2026-03-06 12:51:10.712334,3274944759
2026-03-06 12:51:10.812992,3274944860
2026-03-06 12:51:10.913399,3274944961
2026-03-06 12:51:11.014711,3274945062
2026-03-06 12:51:11.115284,3274945162
2026-03-06 12:51:11.216124,3274945263
2026-03-06 12:51:11.316726,3274945364
2026-03-06 12:51:11.418096,3274945465
2026-03-06 12:51:11.518835,3274945566
2026-03-06 12:51:11.619441,3274945667
2026-03-06 12:51:11.720859,3274945768
2026-03-06 12:51:11.821687,3274945869
2026-03-06 12:51:11.92268,3274945969
2026-03-06 12:51:12.023086,3274946070
2026-03-06 12:51:12.123955,3274946171
2026-03-06 12:51:12.224799,3274946272
2026-03-06 12:51:12.325601,3274946373
2026-03-06 12:51:12.426715,3274946474
2026-03-06 12:51:12.527682,3274946574
2026-03-06 12:51:12.627982,3274946675
2026-03-06 12:51:12.729087,3274946776
2026-03-06 12:51:12.830264,3274946877
2026-03-06 12:51:12.93103,3274946978
2026-03-06 12:51:13.032145,3274947079
2026-03-06 12:51:13.133202,3274947180
2026-03-06 12:51:13.234615,3274947281
2026-03-06 12:51:13.335422,3274947382
2026-03-06 12:51:13.436315,3274947483
2026-03-06 12:51:13.536719,3274947584
2026-03-06 12:51:13.638212,3274947685
2026-03-06 12:51:13.738691,3274947786
2026-03-06 12:51:13.840571,3274947887
2026-03-06 12:51:13.941055,3274947988
2026-03-06 12:51:14.042184,3274948089
2026-03-06 12:51:14.143766,3274948191
2026-03-06 12:51:14.244952,3274948291
2026-03-06 12:51:14.345575,3274948392
2026-03-06 12:51:14.446751,3274948494
2026-03-06 12:51:14.548097,3274948595
2026-03-06 12:51:14.648934,3274948696
2026-03-06 12:51:14.750039,3274948797
2026-03-06 12:51:14.850751,3274948898
2026-03-06 12:51:14.951967,3274948999
2026-03-06 12:51:15.052574,3274949100
2026-03-06 12:51:15.153253,3274949201
2026-03-06 12:51:15.25461,3274949302
2026-03-06 12:51:15.356281,3274949403
2026-03-06 12:51:15.457476,3274949504
2026-03-06 12:51:15.558667,3274949605
2026-03-06 12:51:15.65889,3274949706
2026-03-06 12:51:15.759537,3274949807
2026-03-06 12:51:15.860255,3274949908
2026-03-06 12:51:15.961163,3274950008
2026-03-06 12:51:16.062101,3274950109
2026-03-06 12:51:16.162906,3274950210
2026-03-06 12:51:16.263514,3274950311
2026-03-06 12:51:16.364712,3274950412
2026-03-06 12:51:16.46542,3274950512
2026-03-06 12:51:16.566085,3274950613
2026-03-06 12:51:16.667203,3274950714
2026-03-06 12:51:16.768029,3274950815
2026-03-06 12:51:16.868909,3274950916
2026-03-06 12:51:16.969936,3274951017
2026-03-06 12:51:17.070991,3274951118
2026-03-06 12:51:17.172053,3274951219
2026-03-06 12:51:17.272628,3274951320
2026-03-06 12:51:17.373852,3274951421
2026-03-06 12:51:17.474463,3274951522
2026-03-06 12:51:17.575322,3274951623
2026-03-06 12:51:17.676308,3274951723
2026-03-06 12:51:17.777326,3274951824
2026-03-06 12:51:17.878635,3274951925
2026-03-06 12:51:17.979736,3274952027
2026-03-06 12:51:18.081249,3274952128
2026-03-06 12:51:18.182093,3274952229
2026-03-06 12:51:18.282795,3274952330
2026-03-06 12:51:18.383637,3274952431
2026-03-06 12:51:18.484796,3274952531
2026-03-06 12:51:18.585614,3274952632
2026-03-06 12:51:18.686588,3274952733
2026-03-06 12:51:18.786975,3274952834
2026-03-06 12:51:18.887836,3274952935
2026-03-06 12:51:18.988574,3274953035
2026-03-06 12:51:19.089688,3274953136
2026-03-06 12:51:19.190176,3274953237
2026-03-06 12:51:19.291181,3274953338
2026-03-06 12:51:19.392462,3274953439
2026-03-06 12:51:19.493826,3274953541
2026-03-06 12:51:19.595684,3274953643
2026-03-06 12:51:19.696569,3274953744
2026-03-06 12:51:19.797445,3274953844
2026-03-06 12:51:19.897984,3274953945
2026-03-06 12:51:19.999245,3274954046
2026-03-06 12:51:20.100246,3274954147
2026-03-06 12:51:20.200468,3274954248
2026-03-06 12:51:20.301856,3274954349
2026-03-06 12:51:20.402953,3274954450
2026-03-06 12:51:20.503779,3274954551
2026-03-06 12:51:20.604392,3274954652
2026-03-06 12:51:20.705083,3274954752
2026-03-06 12:51:20.806678,3274954853
2026-03-06 12:51:20.907428,3274954955
2026-03-06 12:51:21.008589,3274955056
2026-03-06 12:51:21.110056,3274955157
2026-03-06 12:51:21.210885,3274955258
2026-03-06 12:51:21.312062,3274955359
2026-03-06 12:51:21.413341,3274955460
2026-03-06 12:51:21.514127,3274955561
2026-03-06 12:51:21.614839,3274955662
2026-03-06 12:51:21.715545,3274955763
2026-03-06 12:51:21.816828,3274955864
2026-03-06 12:51:21.917329,3274955964
2026-03-06 12:51:22.018424,3274956066
2026-03-06 12:51:22.119671,3274956167
2026-03-06 12:51:22.220508,3274956268
2026-03-06 12:51:22.321456,3274956369
2026-03-06 12:51:22.422701,3274956470
2026-03-06 12:51:22.523256,3274956571
2026-03-06 12:51:22.624164,3274956671
2026-03-06 12:51:22.724871,3274956772
2026-03-06 12:51:22.825873,3274956873
2026-03-06 12:51:22.927039,3274956974
2026-03-06 12:51:23.027683,3274957075
2026-03-06 12:51:23.128552,3274957176
2026-03-06 12:51:23.229783,3274957277
2026-03-06 12:51:23.330999,3274957378
2026-03-06 12:51:23.431667,3274957479
2026-03-06 12:51:23.533278,3274957580
2026-03-06 12:51:23.633632,3274957681
2026-03-06 12:51:23.735054,3274957782
2026-03-06 12:51:23.836388,3274957883
2026-03-06 12:51:23.937006,3274957984
2026-03-06 12:51:24.038458,3274958085
2026-03-06 12:51:24.139687,3274958186
2026-03-06 12:51:24.240616,3274958287
2026-03-06 12:51:24.341299,3274958388
2026-03-06 12:51:24.44202,3274958489
2026-03-06 12:51:24.543267,3274958590
2026-03-06 12:51:24.64368,3274958691
2026-03-06 12:51:24.744915,3274958792
2026-03-06 12:51:24.845824,3274958893
2026-03-06 12:51:24.946576,3274958994
2026-03-06 12:51:25.047831,3274959095
2026-03-06 12:51:25.148649,3274959195
2026-03-06 12:51:25.249738,3274959297
2026-03-06 12:51:25.35096,3274959398
2026-03-06 12:51:25.451952,3274959499
2026-03-06 12:51:25.552593,3274959600
2026-03-06 12:51:25.653689,3274959701
2026-03-06 12:51:25.75513,3274959802
2026-03-06 12:51:25.856178,3274959903
2026-03-06 12:51:25.956974,3274960004
2026-03-06 12:51:26.057739,3274960105
2026-03-06 12:51:26.158827,3274960206
2026-03-06 12:51:26.25959,3274960307
2026-03-06 12:51:26.361094,3274960408
2026-03-06 12:51:26.461871,3274960509
2026-03-06 12:51:26.562444,3274960610
2026-03-06 12:51:26.663472,3274960711
2026-03-06 12:51:26.764395,3274960811
2026-03-06 12:51:26.86556,3274960912
2026-03-06 12:51:26.966299,3274961013
2026-03-06 12:51:27.067608,3274961115
2026-03-06 12:51:27.168282,3274961215
2026-03-06 12:51:27.269083,3274961316
2026-03-06 12:51:27.370487,3274961417
2026-03-06 12:51:27.471534,3274961518
2026-03-06 12:51:27.572033,3274961619
2026-03-06 12:51:27.673116,3274961720
2026-03-06 12:51:27.77415,3274961821
2026-03-06 12:51:27.875431,3274961922
2026-03-06 12:51:27.976214,3274962023
2026-03-06 12:51:28.077762,3274962125
2026-03-06 12:51:28.178437,3274962225
2026-03-06 12:51:28.279144,3274962326
2026-03-06 12:51:28.380115,3274962427
2026-03-06 12:51:28.481361,3274962528
2026-03-06 12:51:28.582913,3274962630
2026-03-06 12:51:28.683828,3274962731
2026-03-06 12:51:28.784842,3274962832
2026-03-06 12:51:28.886151,3274962933
2026-03-06 12:51:28.986953,3274963034
2026-03-06 12:51:29.087711,3274963135
2026-03-06 12:51:29.188678,3274963236
2026-03-06 12:51:29.289244,3274963336
2026-03-06 12:51:29.390638,3274963438
2026-03-06 12:51:29.492258,3274963539
2026-03-06 12:51:29.592615,3274963640
2026-03-06 12:51:29.693537,3274963741
