time,PT.GN2_Regulated.sample_ts_ms
2026-03-06 13:04:39.105522,3275753153
2026-03-06 13:04:39.206271,3275753254
2026-03-06 13:04:39.307638,3275753354
2026-03-06 13:04:39.407941,3275753455
2026-03-06 13:04:39.509168,3275753556
2026-03-06 13:04:39.610426,3275753658
2026-03-06 13:04:39.711186,3275753758
2026-03-06 13:04:39.812212,3275753859
2026-03-06 13:04:39.913316,3275753960
2026-03-06 13:04:40.013884,3275754061
2026-03-06 13:04:40.115397,3275754162
2026-03-06 13:04:40.216358,3275754263
2026-03-06 13:04:40.317287,3275754364
2026-03-06 13:04:40.418409,3275754465
2026-03-06 13:04:40.519544,3275754566
2026-03-06 13:04:40.619875,3275754667
2026-03-06 13:04:40.720616,3275754768
2026-03-06 13:04:40.821798,3275754869
2026-03-06 13:04:40.922677,3275754970
2026-03-06 13:04:41.02368,3275755071
2026-03-06 13:04:41.124493,3275755171
2026-03-06 13:04:41.225495,3275755272
2026-03-06 13:04:41.326208,3275755373
2026-03-06 13:04:41.427099,3275755474
2026-03-06 13:04:41.527599,3275755575
2026-03-06 13:04:41.628999,3275755676
2026-03-06 13:04:41.729524,3275755776
2026-03-06 13:04:41.830428,3275755877
2026-03-06 13:04:41.931407,3275755978
2026-03-06 13:04:42.032802,3275756080
2026-03-06 13:04:42.133659,3275756180
2026-03-06 13:04:42.234101,3275756281
2026-03-06 13:04:42.335915,3275756382
2026-03-06 13:04:42.436689,3275756484
2026-03-06 13:04:42.53949,3275756586
2026-03-06 13:04:42.640291,3275756687
2026-03-06 13:04:42.741054,3275756788
2026-03-06 13:04:42.841493,3275756889
2026-03-06 13:04:42.942733,3275756990
2026-03-06 13:04:43.043595,3275757090
2026-03-06 13:04:43.144544,3275757192
2026-03-06 13:04:43.245613,3275757293
2026-03-06 13:04:43.346584,3275757394
2026-03-06 13:04:43.447427,3275757495
2026-03-06 13:04:43.549262,3275757596
2026-03-06 13:04:43.649701,3275757697
2026-03-06 13:04:43.750417,3275757797
2026-03-06 13:04:43.851405,3275757898
2026-03-06 13:04:43.952089,3275757999
2026-03-06 13:04:44.053196,3275758100
2026-03-06 13:04:44.153712,3275758201
2026-03-06 13:04:44.254522,3275758302
2026-03-06 13:04:44.355655,3275758402
2026-03-06 13:04:44.456473,3275758503
2026-03-06 13:04:44.557659,3275758604
2026-03-06 13:04:44.657656,3275758705
2026-03-06 13:04:44.758254,3275758805
2026-03-06 13:04:44.85916,3275758906
2026-03-06 13:04:44.960023,3275759007
2026-03-06 13:04:45.060664,3275759108
2026-03-06 13:04:45.161605,3275759208
2026-03-06 13:04:45.262511,3275759309
2026-03-06 13:04:45.3631,3275759410
2026-03-06 13:04:45.464087,3275759511
2026-03-06 13:04:45.566113,3275759612
2026-03-06 13:04:45.666171,3275759713
2026-03-06 13:04:45.768088,3275759815
2026-03-06 13:04:45.869449,3275759916
2026-03-06 13:04:45.970718,3275760018
2026-03-06 13:04:46.071963,3275760119
2026-03-06 13:04:46.172505,3275760220
2026-03-06 13:04:46.273171,3275760321
2026-03-06 13:04:46.374213,3275760421
2026-03-06 13:04:46.475243,3275760523
2026-03-06 13:04:46.576833,3275760624
2026-03-06 13:04:46.677377,3275760725
2026-03-06 13:04:46.778449,3275760826
2026-03-06 13:04:46.879442,3275760926
2026-03-06 13:04:46.980737,3275761027
2026-03-06 13:04:47.081234,3275761128
2026-03-06 13:04:47.182239,3275761229
2026-03-06 13:04:47.283212,3275761330
2026-03-06 13:04:47.3842,3275761431
2026-03-06 13:04:47.48527,3275761532
2026-03-06 13:04:47.586303,3275761633
2026-03-06 13:04:47.687348,3275761734
2026-03-06 13:04:47.787912,3275761835
2026-03-06 13:04:47.890001,3275761936
2026-03-06 13:04:47.990147,3275762037
2026-03-06 13:04:48.091409,3275762138
2026-03-06 13:04:48.191939,3275762239
2026-03-06 13:04:48.293356,3275762340
2026-03-06 13:04:48.393738,3275762441
2026-03-06 13:04:48.495478,3275762542
2026-03-06 13:04:48.596447,3275762643
2026-03-06 13:04:48.696906,3275762744
2026-03-06 13:04:48.798299,3275762845
2026-03-06 13:04:48.899079,3275762946
2026-03-06 13:04:49.000041,3275763047
2026-03-06 13:04:49.100349,3275763147
2026-03-06 13:04:49.201638,3275763249
2026-03-06 13:04:49.302383,3275763349
2026-03-06 13:04:49.40307,3275763450
2026-03-06 13:04:49.503795,3275763551
2026-03-06 13:04:49.605366,3275763652
2026-03-06 13:04:49.705936,3275763753
2026-03-06 13:04:49.80698,3275763854
2026-03-06 13:04:49.907557,3275763955
2026-03-06 13:04:50.008659,3275764056
2026-03-06 13:04:50.109491,3275764156
2026-03-06 13:04:50.210084,3275764257
2026-03-06 13:04:50.310926,3275764358
2026-03-06 13:04:50.412121,3275764459
2026-03-06 13:04:50.512782,3275764560
2026-03-06 13:04:50.614184,3275764661
2026-03-06 13:04:50.715008,3275764762
2026-03-06 13:04:50.815613,3275764863
2026-03-06 13:04:50.916901,3275764964
2026-03-06 13:04:51.017789,3275765065
2026-03-06 13:04:51.118607,3275765166
2026-03-06 13:04:51.219485,3275765266
2026-03-06 13:04:51.320226,3275765367
2026-03-06 13:04:51.42147,3275765468
2026-03-06 13:04:51.522407,3275765570
2026-03-06 13:04:51.623817,3275765671
2026-03-06 13:04:51.724836,3275765772
2026-03-06 13:04:51.825925,3275765873
2026-03-06 13:04:51.926835,3275765974
2026-03-06 13:04:52.027189,3275766074
2026-03-06 13:04:52.128206,3275766175
2026-03-06 13:04:52.229025,3275766276
2026-03-06 13:04:52.330306,3275766377
2026-03-06 13:04:52.43091,3275766478
2026-03-06 13:04:52.531876,3275766579
2026-03-06 13:04:52.632723,3275766680
2026-03-06 13:04:52.733828,3275766781
2026-03-06 13:04:52.835054,3275766882
2026-03-06 13:04:52.935865,3275766983
2026-03-06 13:04:53.037467,3275767084
2026-03-06 13:04:53.13831,3275767185
2026-03-06 13:04:53.239232,3275767286
2026-03-06 13:04:53.339824,3275767387
2026-03-06 13:04:53.440896,3275767488
2026-03-06 13:04:53.542102,3275767589
2026-03-06 13:04:53.642773,3275767690
2026-03-06 13:04:53.743746,3275767791
2026-03-06 13:04:53.844704,3275767892
2026-03-06 13:04:53.945862,3275767993
2026-03-06 13:04:54.046445,3275768093
2026-03-06 13:04:54.147703,3275768194
2026-03-06 13:04:54.248649,3275768296
2026-03-06 13:04:54.350005,3275768397
2026-03-06 13:04:54.450781,3275768498
2026-03-06 13:04:54.5517,3275768599
2026-03-06 13:04:54.652873,3275768700
2026-03-06 13:04:54.75339,3275768800
2026-03-06 13:04:54.854981,3275768902
2026-03-06 13:04:54.955559,3275769003
2026-03-06 13:04:55.056786,3275769104
2026-03-06 13:04:55.157883,3275769205
2026-03-06 13:04:55.258514,3275769306
2026-03-06 13:04:55.359187,3275769406
2026-03-06 13:04:55.460405,3275769507
2026-03-06 13:04:55.561032,3275769608
2026-03-06 13:04:55.662195,3275769709
2026-03-06 13:04:55.763467,3275769810
2026-03-06 13:04:55.864121,3275769911
2026-03-06 13:04:55.965005,3275770012
2026-03-06 13:04:56.066111,3275770113
2026-03-06 13:04:56.166957,3275770214
2026-03-06 13:04:56.267849,3275770315
2026-03-06 13:04:56.369259,3275770416
2026-03-06 13:04:56.47033,3275770517
2026-03-06 13:04:56.571591,3275770619
2026-03-06 13:04:56.672908,3275770720
2026-03-06 13:04:56.773682,3275770821
2026-03-06 13:04:56.874391,3275770921
2026-03-06 13:04:56.97524,3275771022
2026-03-06 13:04:57.076555,3275771123
2026-03-06 13:04:57.177209,3275771224
2026-03-06 13:04:57.278024,3275771325
2026-03-06 13:04:57.378795,3275771426
2026-03-06 13:04:57.479898,3275771527
2026-03-06 13:04:57.580891,3275771628
2026-03-06 13:04:57.681705,3275771728
2026-03-06 13:04:57.782484,3275771829
2026-03-06 13:04:57.883203,3275771930
2026-03-06 13:04:57.984869,3275772031
2026-03-06 13:04:58.085453,3275772132
2026-03-06 13:04:58.186567,3275772233
2026-03-06 13:04:58.28712,3275772334
2026-03-06 13:04:58.387889,3275772435
2026-03-06 13:04:58.489146,3275772536
2026-03-06 13:04:58.590149,3275772637
2026-03-06 13:04:58.691438,3275772738
2026-03-06 13:04:58.792998,3275772840
2026-03-06 13:04:58.894307,3275772941
2026-03-06 13:04:58.995353,3275773043
2026-03-06 13:04:59.097126,3275773144
2026-03-06 13:04:59.198143,3275773245
2026-03-06 13:04:59.298993,3275773346
2026-03-06 13:04:59.400015,3275773447
2026-03-06 13:04:59.500605,3275773548
2026-03-06 13:04:59.601776,3275773649
2026-03-06 13:04:59.703371,3275773750
2026-03-06 13:04:59.805082,3275773852
2026-03-06 13:04:59.906476,3275773953
2026-03-06 13:05:00.007857,3275774054
2026-03-06 13:05:00.108835,3275774156
2026-03-06 13:05:00.209944,3275774257
2026-03-06 13:05:00.310514,3275774357
2026-03-06 13:05:00.411155,3275774458
2026-03-06 13:05:00.512036,3275774559
2026-03-06 13:05:00.61334,3275774660
2026-03-06 13:05:00.714789,3275774762
2026-03-06 13:05:00.815573,3275774863
2026-03-06 13:05:00.917035,3275774964
2026-03-06 13:05:01.017552,3275775065
2026-03-06 13:05:01.118591,3275775165
2026-03-06 13:05:01.219265,3275775266
2026-03-06 13:05:01.31995,3275775367
2026-03-06 13:05:01.420629,3275775468
2026-03-06 13:05:01.521957,3275775569
2026-03-06 13:05:01.622948,3275775670
2026-03-06 13:05:01.723552,3275775771
2026-03-06 13:05:01.824453,3275775871
2026-03-06 13:05:01.925292,3275775972
2026-03-06 13:05:02.02568,3275776073
2026-03-06 13:05:02.126415,3275776174
2026-03-06 13:05:02.227326,3275776274
2026-03-06 13:05:02.328252,3275776375
2026-03-06 13:05:02.428906,3275776476
2026-03-06 13:05:02.529388,3275776576
2026-03-06 13:05:02.630389,3275776677
2026-03-06 13:05:02.731449,3275776778
2026-03-06 13:05:02.832181,3275776879
2026-03-06 13:05:02.933262,3275776980
2026-03-06 13:05:03.033932,3275777081
2026-03-06 13:05:03.134783,3275777182
2026-03-06 13:05:03.235417,3275777283
2026-03-06 13:05:03.336582,3275777383
2026-03-06 13:05:03.437692,3275777484
2026-03-06 13:05:03.538469,3275777585
2026-03-06 13:05:03.639283,3275777686
2026-03-06 13:05:03.739998,3275777787
2026-03-06 13:05:03.841253,3275777888
2026-03-06 13:05:03.941537,3275777989
2026-03-06 13:05:04.042663,3275778090
2026-03-06 13:05:04.143763,3275778191
2026-03-06 13:05:04.245588,3275778292
2026-03-06 13:05:04.34633,3275778393
2026-03-06 13:05:04.447245,3275778494
2026-03-06 13:05:04.547636,3275778595
2026-03-06 13:05:04.649022,3275778696
2026-03-06 13:05:04.749925,3275778797
2026-03-06 13:05:04.850545,3275778898
2026-03-06 13:05:04.951908,3275778999
2026-03-06 13:05:05.052911,3275779100
2026-03-06 13:05:05.154517,3275779202
2026-03-06 13:05:05.255738,3275779303
2026-03-06 13:05:05.357039,3275779404
2026-03-06 13:05:05.458064,3275779505
2026-03-06 13:05:05.55869,3275779606
2026-03-06 13:05:05.659541,3275779707
2026-03-06 13:05:05.76084,3275779807
2026-03-06 13:05:05.862062,3275779909
2026-03-06 13:05:05.96325,3275780010
2026-03-06 13:05:06.064543,3275780111
2026-03-06 13:05:06.165093,3275780212
2026-03-06 13:05:06.26588,3275780313
2026-03-06 13:05:06.366819,3275780414
2026-03-06 13:05:06.467246,3275780514
2026-03-06 13:05:06.568106,3275780615
2026-03-06 13:05:06.668759,3275780716
2026-03-06 13:05:06.769688,3275780817
2026-03-06 13:05:06.870632,3275780917
2026-03-06 13:05:06.971651,3275781019
2026-03-06 13:05:07.072186,3275781119
2026-03-06 13:05:07.173221,3275781221
2026-03-06 13:05:07.274146,3275781321
2026-03-06 13:05:07.375144,3275781422
2026-03-06 13:05:07.47617,3275781523
2026-03-06 13:05:07.57677,3275781624
2026-03-06 13:05:07.677703,3275781725
2026-03-06 13:05:07.779363,3275781826
2026-03-06 13:05:07.880176,3275781927
2026-03-06 13:05:07.981517,3275782029
2026-03-06 13:05:08.082589,3275782130
2026-03-06 13:05:08.183486,3275782230
2026-03-06 13:05:08.284093,3275782331
2026-03-06 13:05:08.385055,3275782432
2026-03-06 13:05:08.485665,3275782533
2026-03-06 13:05:08.586192,3275782633
2026-03-06 13:05:08.686974,3275782734
2026-03-06 13:05:08.787837,3275782835
2026-03-06 13:05:08.888857,3275782936
2026-03-06 13:05:08.989291,3275783036
2026-03-06 13:05:09.090453,3275783137
2026-03-06 13:05:09.191163,3275783238
2026-03-06 13:05:09.292276,3275783339
2026-03-06 13:05:09.393042,3275783440
2026-03-06 13:05:09.493729,3275783541
2026-03-06 13:05:09.594949,3275783642
2026-03-06 13:05:09.695886,3275783743
2026-03-06 13:05:09.796921,3275783844
2026-03-06 13:05:09.897461,3275783945
2026-03-06 13:05:09.998734,3275784045
2026-03-06 13:05:10.099869,3275784147
2026-03-06 13:05:10.201024,3275784248
2026-03-06 13:05:10.301587,3275784348
2026-03-06 13:05:10.402653,3275784449
2026-03-06 13:05:10.503382,3275784551
2026-03-06 13:05:10.604656,3275784652
2026-03-06 13:05:10.706578,3275784754
2026-03-06 13:05:10.807671,3275784855
2026-03-06 13:05:10.908577,3275784956
2026-03-06 13:05:11.009391,3275785056
2026-03-06 13:05:11.110526,3275785157
2026-03-06 13:05:11.211075,3275785258
2026-03-06 13:05:11.311746,3275785359
2026-03-06 13:05:11.41285,3275785460
2026-03-06 13:05:11.51359,3275785561
2026-03-06 13:05:11.614969,3275785662
2026-03-06 13:05:11.716671,3275785763
2026-03-06 13:05:11.817488,3275785864
2026-03-06 13:05:11.918411,3275785965
2026-03-06 13:05:12.018628,3275786066
2026-03-06 13:05:12.119989,3275786167
2026-03-06 13:05:12.220551,3275786267
2026-03-06 13:05:12.321585,3275786368
2026-03-06 13:05:12.422174,3275786469
2026-03-06 13:05:12.522866,3275786570
2026-03-06 13:05:12.624367,3275786671
2026-03-06 13:05:12.725004,3275786772
2026-03-06 13:05:12.826461,3275786873
2026-03-06 13:05:12.92711,3275786974
2026-03-06 13:05:13.027656,3275787075
2026-03-06 13:05:13.128598,3275787176
2026-03-06 13:05:13.230148,3275787277
2026-03-06 13:05:13.330873,3275787378
2026-03-06 13:05:13.431666,3275787479
2026-03-06 13:05:13.532756,3275787580
2026-03-06 13:05:13.633372,3275787680
2026-03-06 13:05:13.734154,3275787781
2026-03-06 13:05:13.834849,3275787882
2026-03-06 13:05:13.935825,3275787983
2026-03-06 13:05:14.036246,3275788084
2026-03-06 13:05:14.137054,3275788184
2026-03-06 13:05:14.238466,3275788285
2026-03-06 13:05:14.338806,3275788386
2026-03-06 13:05:14.439611,3275788487
2026-03-06 13:05:14.540287,3275788587
2026-03-06 13:05:14.641228,3275788688
2026-03-06 13:05:14.741986,3275788789
2026-03-06 13:05:14.842759,3275788890
2026-03-06 13:05:14.94387,3275788991
2026-03-06 13:05:15.0452,3275789092
2026-03-06 13:05:15.146225,3275789193
2026-03-06 13:05:15.246862,3275789294
2026-03-06 13:05:15.347606,3275789395
2026-03-06 13:05:15.448663,3275789496
2026-03-06 13:05:15.549617,3275789597
2026-03-06 13:05:15.651073,3275789698
2026-03-06 13:05:15.752341,3275789799
2026-03-06 13:05:15.853804,3275789901
2026-03-06 13:05:15.954639,3275790001
2026-03-06 13:05:16.055677,3275790103
2026-03-06 13:05:16.157346,3275790205
2026-03-06 13:05:16.258511,3275790306
2026-03-06 13:05:16.359631,3275790407
2026-03-06 13:05:16.460516,3275790508
2026-03-06 13:05:16.561668,3275790609
2026-03-06 13:05:16.662651,3275790710
2026-03-06 13:05:16.763898,3275790811
2026-03-06 13:05:16.864732,3275790912
2026-03-06 13:05:16.965631,3275791013
2026-03-06 13:05:17.066263,3275791113
2026-03-06 13:05:17.167108,3275791214
2026-03-06 13:05:17.267989,3275791315
2026-03-06 13:05:17.368915,3275791416
2026-03-06 13:05:17.469506,3275791516
2026-03-06 13:05:17.570365,3275791617
2026-03-06 13:05:17.671325,3275791718
2026-03-06 13:05:17.772338,3275791819
2026-03-06 13:05:17.873197,3275791920
2026-03-06 13:05:17.973893,3275792021
2026-03-06 13:05:18.074805,3275792122
2026-03-06 13:05:18.175814,3275792223
2026-03-06 13:05:18.276802,3275792324
2026-03-06 13:05:18.377556,3275792424
2026-03-06 13:05:18.478431,3275792525
2026-03-06 13:05:18.579401,3275792626
2026-03-06 13:05:18.680361,3275792727
2026-03-06 13:05:18.781107,3275792828
2026-03-06 13:05:18.881916,3275792929
2026-03-06 13:05:18.982948,3275793030
2026-03-06 13:05:19.083711,3275793131
2026-03-06 13:05:19.184907,3275793232
2026-03-06 13:05:19.285823,3275793333
2026-03-06 13:05:19.386564,3275793433
2026-03-06 13:05:19.487494,3275793534
2026-03-06 13:05:19.588959,3275793635
2026-03-06 13:05:19.689765,3275793737
2026-03-06 13:05:19.790752,3275793838
2026-03-06 13:05:19.891809,3275793939
2026-03-06 13:05:19.993028,3275794040
2026-03-06 13:05:20.094145,3275794141
2026-03-06 13:05:20.195021,3275794242
2026-03-06 13:05:20.296615,3275794344
2026-03-06 13:05:20.397384,3275794444
2026-03-06 13:05:20.498155,3275794545
2026-03-06 13:05:20.598905,3275794646
2026-03-06 13:05:20.699831,3275794747
2026-03-06 13:05:20.80062,3275794848
2026-03-06 13:05:20.90146,3275794948
2026-03-06 13:05:21.001991,3275795049
2026-03-06 13:05:21.103818,3275795150
2026-03-06 13:05:21.203878,3275795251
2026-03-06 13:05:21.304665,3275795352
2026-03-06 13:05:21.405721,3275795452
2026-03-06 13:05:21.506545,3275795553
2026-03-06 13:05:21.607197,3275795654
2026-03-06 13:05:21.708187,3275795755
2026-03-06 13:05:21.809196,3275795856
2026-03-06 13:05:21.910409,3275795957
2026-03-06 13:05:22.01078,3275796058
2026-03-06 13:05:22.111859,3275796159
2026-03-06 13:05:22.212725,3275796260
2026-03-06 13:05:22.313394,3275796360
2026-03-06 13:05:22.413846,3275796461
2026-03-06 13:05:22.515157,3275796562
2026-03-06 13:05:22.615941,3275796663
2026-03-06 13:05:22.717231,3275796764
2026-03-06 13:05:22.818245,3275796865
2026-03-06 13:05:22.918779,3275796966
2026-03-06 13:05:23.019962,3275797067
2026-03-06 13:05:23.120818,3275797168
2026-03-06 13:05:23.222463,3275797269
2026-03-06 13:05:23.323497,3275797370
2026-03-06 13:05:23.424067,3275797471
2026-03-06 13:05:23.525222,3275797572
2026-03-06 13:05:23.626246,3275797673
2026-03-06 13:05:23.727348,3275797774
2026-03-06 13:05:23.828647,3275797876
2026-03-06 13:05:23.929633,3275797977
2026-03-06 13:05:24.031448,3275798078
2026-03-06 13:05:24.132671,3275798179
2026-03-06 13:05:24.233804,3275798281
2026-03-06 13:05:24.334578,3275798382
2026-03-06 13:05:24.435863,3275798483
2026-03-06 13:05:24.537002,3275798584
2026-03-06 13:05:24.638039,3275798685
2026-03-06 13:05:24.738625,3275798786
2026-03-06 13:05:24.841047,3275798887
2026-03-06 13:05:24.941751,3275798989
2026-03-06 13:05:25.043155,3275799090
2026-03-06 13:05:25.144353,3275799192
2026-03-06 13:05:25.245804,3275799293
2026-03-06 13:05:25.347119,3275799394
2026-03-06 13:05:25.447736,3275799495
2026-03-06 13:05:25.548958,3275799596
2026-03-06 13:05:25.649671,3275799697
2026-03-06 13:05:25.75035,3275799798
2026-03-06 13:05:25.85192,3275799899
2026-03-06 13:05:25.953055,3275800000
2026-03-06 13:05:26.053904,3275800101
2026-03-06 13:05:26.15484,3275800202
2026-03-06 13:05:26.2554,3275800303
2026-03-06 13:05:26.35646,3275800404
2026-03-06 13:05:26.457533,3275800505
2026-03-06 13:05:26.558473,3275800605
2026-03-06 13:05:26.659543,3275800707
2026-03-06 13:05:26.760697,3275800808
2026-03-06 13:05:26.861647,3275800909
2026-03-06 13:05:26.962872,3275801010
2026-03-06 13:05:27.063675,3275801111
2026-03-06 13:05:27.164763,3275801212
2026-03-06 13:05:27.265927,3275801313
2026-03-06 13:05:27.366617,3275801414
2026-03-06 13:05:27.467923,3275801515
2026-03-06 13:05:27.568934,3275801616
2026-03-06 13:05:27.669937,3275801717
2026-03-06 13:05:27.770825,3275801818
2026-03-06 13:05:27.871897,3275801919
2026-03-06 13:05:27.973578,3275802020
2026-03-06 13:05:28.073872,3275802121
2026-03-06 13:05:28.17462,3275802222
2026-03-06 13:05:28.27535,3275802322
2026-03-06 13:05:28.376471,3275802423
2026-03-06 13:05:28.47736,3275802524
2026-03-06 13:05:28.578598,3275802625
2026-03-06 13:05:28.679309,3275802726
2026-03-06 13:05:28.78062,3275802827
2026-03-06 13:05:28.881887,3275802929
2026-03-06 13:05:28.983036,3275803030
2026-03-06 13:05:29.083453,3275803130
2026-03-06 13:05:29.184364,3275803231
2026-03-06 13:05:29.285292,3275803332
2026-03-06 13:05:29.386778,3275803434
2026-03-06 13:05:29.487164,3275803534
2026-03-06 13:05:29.588295,3275803635
2026-03-06 13:05:29.688796,3275803736
2026-03-06 13:05:29.78974,3275803837
2026-03-06 13:05:29.890571,3275803938
2026-03-06 13:05:29.991792,3275804039
2026-03-06 13:05:30.09277,3275804140
2026-03-06 13:05:30.193798,3275804241
2026-03-06 13:05:30.294489,3275804342
2026-03-06 13:05:30.39566,3275804443
2026-03-06 13:05:30.496262,3275804543
2026-03-06 13:05:30.597294,3275804644
2026-03-06 13:05:30.698297,3275804745
2026-03-06 13:05:30.798754,3275804846
2026-03-06 13:05:30.90008,3275804947
2026-03-06 13:05:31.000316,3275805047
2026-03-06 13:05:31.101808,3275805149
2026-03-06 13:05:31.202612,3275805250
2026-03-06 13:05:31.303855,3275805351
2026-03-06 13:05:31.404469,3275805452
2026-03-06 13:05:31.505921,3275805553
2026-03-06 13:05:31.606553,3275805654
2026-03-06 13:05:31.707425,3275805754
2026-03-06 13:05:31.80875,3275805856
2026-03-06 13:05:31.909724,3275805957
2026-03-06 13:05:32.011166,3275806058
2026-03-06 13:05:32.111789,3275806159
2026-03-06 13:05:32.212781,3275806260
2026-03-06 13:05:32.313768,3275806361
2026-03-06 13:05:32.41477,3275806461
2026-03-06 13:05:32.515299,3275806562
2026-03-06 13:05:32.61663,3275806663
2026-03-06 13:05:32.717615,3275806764
2026-03-06 13:05:32.818443,3275806865
2026-03-06 13:05:32.919123,3275806966
2026-03-06 13:05:33.020374,3275807067
2026-03-06 13:05:33.121301,3275807168
2026-03-06 13:05:33.221813,3275807269
2026-03-06 13:05:33.32272,3275807370
2026-03-06 13:05:33.42385,3275807470
2026-03-06 13:05:33.5244,3275807571
2026-03-06 13:05:33.62542,3275807672
2026-03-06 13:05:33.725902,3275807773
2026-03-06 13:05:33.826745,3275807874
2026-03-06 13:05:33.927498,3275807975
2026-03-06 13:05:34.028646,3275808075
2026-03-06 13:05:34.129513,3275808176
2026-03-06 13:05:34.230149,3275808277
2026-03-06 13:05:34.331335,3275808378
2026-03-06 13:05:34.432788,3275808480
2026-03-06 13:05:34.533863,3275808580
2026-03-06 13:05:34.634678,3275808681
2026-03-06 13:05:34.735588,3275808782
2026-03-06 13:05:34.836502,3275808883
2026-03-06 13:05:34.937136,3275808984
2026-03-06 13:05:35.037655,3275809085
2026-03-06 13:05:35.139102,3275809186
2026-03-06 13:05:35.239781,3275809287
2026-03-06 13:05:35.340511,3275809388
2026-03-06 13:05:35.441794,3275809489
2026-03-06 13:05:35.542954,3275809590
2026-03-06 13:05:35.644091,3275809691
2026-03-06 13:05:35.745697,3275809792
2026-03-06 13:05:35.846508,3275809894
2026-03-06 13:05:35.947275,3275809994
2026-03-06 13:05:36.048529,3275810095
2026-03-06 13:05:36.149545,3275810196
2026-03-06 13:05:36.250436,3275810297
2026-03-06 13:05:36.351553,3275810398
2026-03-06 13:05:36.452296,3275810499
2026-03-06 13:05:36.5532,3275810600
2026-03-06 13:05:36.654139,3275810701
2026-03-06 13:05:36.755614,3275810802
2026-03-06 13:05:36.856452,3275810903
2026-03-06 13:05:36.957361,3275811004
2026-03-06 13:05:37.058601,3275811106
2026-03-06 13:05:37.159597,3275811206
2026-03-06 13:05:37.260555,3275811307
2026-03-06 13:05:37.361876,3275811408
2026-03-06 13:05:37.462422,3275811509
2026-03-06 13:05:37.563596,3275811610
2026-03-06 13:05:37.664341,3275811711
2026-03-06 13:05:37.765,3275811812
2026-03-06 13:05:37.86654,3275811913
2026-03-06 13:05:37.967132,3275812014
2026-03-06 13:05:38.068049,3275812115
2026-03-06 13:05:38.168854,3275812216
2026-03-06 13:05:38.269671,3275812317
2026-03-06 13:05:38.370963,3275812417
2026-03-06 13:05:38.471726,3275812518
2026-03-06 13:05:38.572171,3275812619
2026-03-06 13:05:38.673208,3275812720
2026-03-06 13:05:38.773831,3275812821
2026-03-06 13:05:38.874938,3275812921
2026-03-06 13:05:38.975443,3275813023
2026-03-06 13:05:39.076443,3275813123
2026-03-06 13:05:39.177072,3275813224
2026-03-06 13:05:39.278303,3275813325
2026-03-06 13:05:39.378718,3275813426
2026-03-06 13:05:39.479773,3275813527
2026-03-06 13:05:39.581002,3275813628
2026-03-06 13:05:39.682058,3275813729
2026-03-06 13:05:39.782877,3275813830
2026-03-06 13:05:39.88372,3275813931
2026-03-06 13:05:39.985134,3275814032
2026-03-06 13:05:40.086418,3275814133
2026-03-06 13:05:40.18723,3275814234
2026-03-06 13:05:40.288455,3275814335
2026-03-06 13:05:40.38925,3275814436
2026-03-06 13:05:40.490705,3275814537
2026-03-06 13:05:40.591691,3275814638
2026-03-06 13:05:40.692696,3275814740
2026-03-06 13:05:40.793918,3275814841
2026-03-06 13:05:40.895793,3275814943
2026-03-06 13:05:40.996854,3275815044
2026-03-06 13:05:41.098211,3275815145
2026-03-06 13:05:41.198708,3275815246
2026-03-06 13:05:41.299882,3275815347
2026-03-06 13:05:41.401215,3275815448
2026-03-06 13:05:41.50215,3275815549
2026-03-06 13:05:41.602839,3275815650
2026-03-06 13:05:41.703964,3275815751
2026-03-06 13:05:41.804815,3275815852
2026-03-06 13:05:41.906239,3275815953
2026-03-06 13:05:42.007435,3275816054
2026-03-06 13:05:42.108221,3275816155
2026-03-06 13:05:42.208862,3275816256
2026-03-06 13:05:42.310124,3275816357
2026-03-06 13:05:42.410776,3275816458
2026-03-06 13:05:42.512041,3275816559
2026-03-06 13:05:42.612862,3275816660
2026-03-06 13:05:42.713516,3275816761
2026-03-06 13:05:42.814174,3275816861
2026-03-06 13:05:42.91511,3275816962
2026-03-06 13:05:43.015764,3275817063
2026-03-06 13:05:43.117095,3275817164
2026-03-06 13:05:43.217831,3275817265
2026-03-06 13:05:43.318495,3275817366
2026-03-06 13:05:43.41935,3275817466
2026-03-06 13:05:43.520334,3275817567
2026-03-06 13:05:43.62089,3275817668
2026-03-06 13:05:43.722093,3275817769
2026-03-06 13:05:43.822771,3275817870
2026-03-06 13:05:43.923742,3275817971
2026-03-06 13:05:44.024549,3275818072
2026-03-06 13:05:44.125597,3275818173
2026-03-06 13:05:44.227106,3275818274
2026-03-06 13:05:44.328131,3275818375
2026-03-06 13:05:44.429235,3275818476
2026-03-06 13:05:44.530117,3275818577
2026-03-06 13:05:44.630918,3275818678
2026-03-06 13:05:44.732161,3275818779
2026-03-06 13:05:44.833596,3275818880
2026-03-06 13:05:44.933936,3275818981
2026-03-06 13:05:45.035225,3275819082
2026-03-06 13:05:45.135973,3275819183
2026-03-06 13:05:45.236825,3275819284
2026-03-06 13:05:45.33757,3275819385
2026-03-06 13:05:45.438495,3275819486
2026-03-06 13:05:45.539184,3275819586
2026-03-06 13:05:45.640316,3275819687
2026-03-06 13:05:45.741008,3275819788
2026-03-06 13:05:45.842338,3275819889
2026-03-06 13:05:45.943365,3275819990
2026-03-06 13:05:46.044798,3275820092
2026-03-06 13:05:46.145779,3275820193
