time,PT.GSE_Mid.raw_adc_counts
2026-03-06 13:12:18.476042,1999713261
2026-03-06 13:12:18.576264,2008854590
2026-03-06 13:12:18.677753,2017309748
2026-03-06 13:12:18.778643,2025037396
2026-03-06 13:12:18.879827,2032023486
2026-03-06 13:12:18.980527,2038281221
2026-03-06 13:12:19.08137,2043801764
2026-03-06 13:12:19.183031,2048610712
2026-03-06 13:12:19.284865,2052678379
2026-03-06 13:12:19.385822,2055967189
2026-03-06 13:12:19.486547,2058502209
2026-03-06 13:12:19.587351,2060279769
2026-03-06 13:12:19.688477,2061304505
2026-03-06 13:12:19.788796,2061577156
2026-03-06 13:12:19.890377,2061092843
2026-03-06 13:12:19.991324,2059852205
2026-03-06 13:12:20.092324,2057852431
2026-03-06 13:12:20.192904,2055108680
2026-03-06 13:12:20.294337,2051589852
2026-03-06 13:12:20.395714,2047334829
2026-03-06 13:12:20.496938,2042333929
2026-03-06 13:12:20.597635,2036610824
2026-03-06 13:12:20.698533,2030154810
2026-03-06 13:12:20.798948,2022978985
2026-03-06 13:12:20.900102,2015076917
2026-03-06 13:12:21.000762,2006452305
2026-03-06 13:12:21.102099,1997103413
2026-03-06 13:12:21.203059,1987083466
2026-03-06 13:12:21.304097,1976346899
2026-03-06 13:12:21.4048,1964961936
2026-03-06 13:12:21.505834,1952892164
2026-03-06 13:12:21.606645,1940191017
2026-03-06 13:12:21.7077,1926810566
2026-03-06 13:12:21.808741,1912806431
2026-03-06 13:12:21.909877,1898178821
2026-03-06 13:12:22.010743,1882939945
2026-03-06 13:12:22.11216,1867093075
2026-03-06 13:12:22.21288,1850682118
2026-03-06 13:12:22.314158,1833709447
2026-03-06 13:12:22.414989,1816212620
2026-03-06 13:12:22.516005,1798129685
2026-03-06 13:12:22.617001,1779576921
2026-03-06 13:12:22.718059,1760486156
2026-03-06 13:12:22.819616,1740868664
2026-03-06 13:12:22.920418,1720917574
2026-03-06 13:12:23.021119,1700508292
2026-03-06 13:12:23.121998,1679644225
2026-03-06 13:12:23.223014,1658381255
2026-03-06 13:12:23.324216,1636699455
2026-03-06 13:12:23.424871,1614674742
2026-03-06 13:12:23.525815,1592276207
2026-03-06 13:12:23.627131,1569625450
2026-03-06 13:12:23.727947,1546610947
2026-03-06 13:12:23.829239,1523294135
2026-03-06 13:12:23.929679,1499775214
2026-03-06 13:12:24.030873,1476014384
2026-03-06 13:12:24.131978,1451959033
2026-03-06 13:12:24.233619,1427603857
2026-03-06 13:12:24.334991,1403123227
2026-03-06 13:12:24.435906,1378570305
2026-03-06 13:12:24.536866,1353789603
2026-03-06 13:12:24.638879,1328924034
2026-03-06 13:12:24.739117,1304093794
2026-03-06 13:12:24.839989,1279209912
2026-03-06 13:12:24.940868,1254298878
2026-03-06 13:12:25.041935,1229343289
2026-03-06 13:12:25.142453,1204396336
2026-03-06 13:12:25.243322,1179510282
2026-03-06 13:12:25.344229,1154686478
2026-03-06 13:12:25.444674,1129933470
2026-03-06 13:12:25.545675,1105273903
2026-03-06 13:12:25.646511,1080739432
2026-03-06 13:12:25.747452,1056289745
2026-03-06 13:12:25.848391,1032012881
2026-03-06 13:12:25.949449,1007901195
2026-03-06 13:12:26.050098,984040931
2026-03-06 13:12:26.151073,960353509
2026-03-06 13:12:26.251928,936958546
2026-03-06 13:12:26.353162,913859332
2026-03-06 13:12:26.453977,891071151
2026-03-06 13:12:26.55532,868489416
2026-03-06 13:12:26.656081,846305461
2026-03-06 13:12:26.756881,824520489
2026-03-06 13:12:26.858135,803033625
2026-03-06 13:12:26.958811,782014590
2026-03-06 13:12:27.059869,761341398
2026-03-06 13:12:27.161487,741148705
2026-03-06 13:12:27.262131,721393739
2026-03-06 13:12:27.364019,702028888
2026-03-06 13:12:27.464721,683239274
2026-03-06 13:12:27.565721,665023265
2026-03-06 13:12:27.66619,647327978
2026-03-06 13:12:27.767516,630131407
2026-03-06 13:12:27.868712,613467273
2026-03-06 13:12:27.969752,597429353
2026-03-06 13:12:28.070673,581942499
2026-03-06 13:12:28.171211,567070432
2026-03-06 13:12:28.272602,552825439
2026-03-06 13:12:28.373255,539227278
2026-03-06 13:12:28.473945,526243661
2026-03-06 13:12:28.574737,513928369
2026-03-06 13:12:28.675716,502239483
2026-03-06 13:12:28.776597,491253252
2026-03-06 13:12:28.8776,480943738
2026-03-06 13:12:28.978194,471327674
2026-03-06 13:12:29.078934,462409016
2026-03-06 13:12:29.179984,454200126
2026-03-06 13:12:29.281274,446686428
2026-03-06 13:12:29.381824,439934534
2026-03-06 13:12:29.482741,433908005
2026-03-06 13:12:29.583572,428602299
2026-03-06 13:12:29.684516,424040803
2026-03-06 13:12:29.784606,420228665
2026-03-06 13:12:29.885792,417152473
2026-03-06 13:12:29.987206,414826141
2026-03-06 13:12:30.087867,413256548
2026-03-06 13:12:30.188544,412443141
2026-03-06 13:12:30.289938,412384196
2026-03-06 13:12:30.390339,413082159
2026-03-06 13:12:30.491495,414538103
2026-03-06 13:12:30.592604,416750222
2026-03-06 13:12:30.693755,419709874
2026-03-06 13:12:30.794872,423423937
2026-03-06 13:12:30.896059,427888266
2026-03-06 13:12:30.997256,433102369
2026-03-06 13:12:31.097884,439029703
2026-03-06 13:12:31.19858,445700119
2026-03-06 13:12:31.299863,453093348
2026-03-06 13:12:31.400351,461207743
2026-03-06 13:12:31.501654,470033627
2026-03-06 13:12:31.602292,479559183
2026-03-06 13:12:31.703513,489782529
2026-03-06 13:12:31.805094,500677987
2026-03-06 13:12:31.904842,512240438
2026-03-06 13:12:32.005548,524464775
2026-03-06 13:12:32.106879,537352195
2026-03-06 13:12:32.207445,550901001
2026-03-06 13:12:32.308434,565043775
2026-03-06 13:12:32.409591,579847791
2026-03-06 13:12:32.51065,595234480
2026-03-06 13:12:32.611872,611249100
2026-03-06 13:12:32.71274,627792442
2026-03-06 13:12:32.813664,644897317
2026-03-06 13:12:32.914238,662549431
2026-03-06 13:12:33.015364,680712141
2026-03-06 13:12:33.116649,699440144
2026-03-06 13:12:33.217276,718634333
2026-03-06 13:12:33.31851,738301199
2026-03-06 13:12:33.419547,758443841
2026-03-06 13:12:33.520269,779028666
2026-03-06 13:12:33.621552,800027835
2026-03-06 13:12:33.722615,821384673
2026-03-06 13:12:33.823555,843157398
2026-03-06 13:12:33.924286,865277709
2026-03-06 13:12:34.02565,887775194
2026-03-06 13:12:34.126682,910561909
2026-03-06 13:12:34.227466,933665331
2026-03-06 13:12:34.328783,957058724
2026-03-06 13:12:34.430094,980726842
2026-03-06 13:12:34.531217,1004658705
2026-03-06 13:12:34.631914,1028702065
2026-03-06 13:12:34.733023,1052928874
2026-03-06 13:12:34.833957,1077317580
2026-03-06 13:12:34.934744,1101944819
2026-03-06 13:12:35.035648,1126643588
2026-03-06 13:12:35.136574,1151436509
2026-03-06 13:12:35.237241,1176261512
2026-03-06 13:12:35.338512,1201239328
2026-03-06 13:12:35.44,1226280835
2026-03-06 13:12:35.541037,1251266729
2026-03-06 13:12:35.641616,1276213753
2026-03-06 13:12:35.742631,1301145632
2026-03-06 13:12:35.844004,1325966656
2026-03-06 13:12:35.94448,1350697569
2026-03-06 13:12:36.044891,1375353097
2026-03-06 13:12:36.146513,1399971850
2026-03-06 13:12:36.247344,1424448660
2026-03-06 13:12:36.348854,1448692847
2026-03-06 13:12:36.449617,1472762493
2026-03-06 13:12:36.551099,1496701615
2026-03-06 13:12:36.653047,1520472292
2026-03-06 13:12:36.753503,1543750826
2026-03-06 13:12:36.854609,1566743541
2026-03-06 13:12:36.955484,1589445944
2026-03-06 13:12:37.055746,1611815763
2026-03-06 13:12:37.156738,1633853054
2026-03-06 13:12:37.257764,1655543578
2026-03-06 13:12:37.358695,1676894897
2026-03-06 13:12:37.46002,1697820914
2026-03-06 13:12:37.560713,1718317152
2026-03-06 13:12:37.662028,1738411327
2026-03-06 13:12:37.762841,1758005975
2026-03-06 13:12:37.863659,1777074055
2026-03-06 13:12:37.964368,1795691501
2026-03-06 13:12:38.065489,1813811321
2026-03-06 13:12:38.166432,1831392567
2026-03-06 13:12:38.267345,1848402458
2026-03-06 13:12:38.368279,1864849489
2026-03-06 13:12:38.469005,1880778632
2026-03-06 13:12:38.570064,1896067538
2026-03-06 13:12:38.671386,1910818420
2026-03-06 13:12:38.77218,1924891757
2026-03-06 13:12:38.873426,1938347374
2026-03-06 13:12:38.97405,1951138119
2026-03-06 13:12:39.074528,1963288351
2026-03-06 13:12:39.175717,1974755608
2026-03-06 13:12:39.276551,1985570598
2026-03-06 13:12:39.377745,1995702492
2026-03-06 13:12:39.478632,2005152113
2026-03-06 13:12:39.579508,2013866749
2026-03-06 13:12:39.680834,2021894406
2026-03-06 13:12:39.781916,2029198334
2026-03-06 13:12:39.88262,2035769727
2026-03-06 13:12:39.983709,2041601825
2026-03-06 13:12:40.08461,2046691951
2026-03-06 13:12:40.185499,2051048166
2026-03-06 13:12:40.286918,2054656151
2026-03-06 13:12:40.387534,2057511403
2026-03-06 13:12:40.488415,2059614252
2026-03-06 13:12:40.589449,2060961696
2026-03-06 13:12:40.69032,2061554190
2026-03-06 13:12:40.791623,2061389845
2026-03-06 13:12:40.893628,2060453235
2026-03-06 13:12:40.994572,2058768364
2026-03-06 13:12:41.095132,2056335338
2026-03-06 13:12:41.196299,2053153582
2026-03-06 13:12:41.297047,2049211646
2026-03-06 13:12:41.398328,2044526106
2026-03-06 13:12:41.498924,2039110451
2026-03-06 13:12:41.600063,2032959445
2026-03-06 13:12:41.701157,2026064419
2026-03-06 13:12:41.802081,2018457394
2026-03-06 13:12:41.903076,2010109467
2026-03-06 13:12:42.004255,2001060137
2026-03-06 13:12:42.104862,1991334328
2026-03-06 13:12:42.205442,1980922441
2026-03-06 13:12:42.306389,1969819510
2026-03-06 13:12:42.407311,1958041021
2026-03-06 13:12:42.508565,1945587371
2026-03-06 13:12:42.609527,1932472399
2026-03-06 13:12:42.710417,1918741134
2026-03-06 13:12:42.811183,1904383553
2026-03-06 13:12:42.912158,1889396428
2026-03-06 13:12:43.013503,1873837155
2026-03-06 13:12:43.11472,1857597955
2026-03-06 13:12:43.215395,1840903079
2026-03-06 13:12:43.316847,1823621966
2026-03-06 13:12:43.417927,1805728188
2026-03-06 13:12:43.518647,1787398410
2026-03-06 13:12:43.620317,1768403798
2026-03-06 13:12:43.722271,1748871016
2026-03-06 13:12:43.823259,1729053204
2026-03-06 13:12:43.924454,1708785380
2026-03-06 13:12:44.025676,1688104392
2026-03-06 13:12:44.126376,1666972841
2026-03-06 13:12:44.227691,1645435818
2026-03-06 13:12:44.328616,1623528176
2026-03-06 13:12:44.429355,1601321732
2026-03-06 13:12:44.530485,1578757956
2026-03-06 13:12:44.63175,1555860093
2026-03-06 13:12:44.732363,1532682400
2026-03-06 13:12:44.83331,1509289346
2026-03-06 13:12:44.933826,1485616412
2026-03-06 13:12:45.03468,1461710674
2026-03-06 13:12:45.13579,1437582874
2026-03-06 13:12:45.236869,1413252299
2026-03-06 13:12:45.337969,1388752348
2026-03-06 13:12:45.43865,1364166494
2026-03-06 13:12:45.539858,1339447694
2026-03-06 13:12:45.640839,1314633458
2026-03-06 13:12:45.741377,1289798848
2026-03-06 13:12:45.842144,1264912026
2026-03-06 13:12:45.943109,1239906680
2026-03-06 13:12:46.044448,1214851544
2026-03-06 13:12:46.145711,1189859308
2026-03-06 13:12:46.246354,1164906975
2026-03-06 13:12:46.347461,1140074399
2026-03-06 13:12:46.448454,1115312179
2026-03-06 13:12:46.549778,1090649506
2026-03-06 13:12:46.651655,1066056662
2026-03-06 13:12:46.751466,1041732201
2026-03-06 13:12:46.852977,1017506472
2026-03-06 13:12:46.954061,993507618
2026-03-06 13:12:47.054971,969787639
2026-03-06 13:12:47.155843,946250508
2026-03-06 13:12:47.256987,923012351
2026-03-06 13:12:47.358051,900048443
2026-03-06 13:12:47.459339,877314025
2026-03-06 13:12:47.5611,854884430
2026-03-06 13:12:47.661904,832890320
2026-03-06 13:12:47.763168,811317089
2026-03-06 13:12:47.863779,790133396
2026-03-06 13:12:47.965473,769231887
2026-03-06 13:12:48.066677,748851473
2026-03-06 13:12:48.166883,728984833
2026-03-06 13:12:48.268207,709561236
2026-03-06 13:12:48.368979,690639797
2026-03-06 13:12:48.470203,672158074
2026-03-06 13:12:48.570736,654218029
2026-03-06 13:12:48.671352,636861655
2026-03-06 13:12:48.772218,620055562
2026-03-06 13:12:48.872607,603817286
2026-03-06 13:12:48.974075,588114294
2026-03-06 13:12:49.074511,573010970
2026-03-06 13:12:49.17575,558493457
2026-03-06 13:12:49.276925,544597077
2026-03-06 13:12:49.378239,531306312
2026-03-06 13:12:49.478713,518739210
2026-03-06 13:12:49.57934,506824849
2026-03-06 13:12:49.680069,495562836
2026-03-06 13:12:49.781172,484981224
2026-03-06 13:12:49.882235,475084510
2026-03-06 13:12:49.983215,465890939
2026-03-06 13:12:50.083649,457403903
2026-03-06 13:12:50.184486,449610191
2026-03-06 13:12:50.285837,442543325
2026-03-06 13:12:50.387025,436200611
2026-03-06 13:12:50.48759,430609556
2026-03-06 13:12:50.58845,425747258
2026-03-06 13:12:50.689605,421624007
2026-03-06 13:12:50.790338,418260757
2026-03-06 13:12:50.891619,415645384
2026-03-06 13:12:50.991988,413783078
2026-03-06 13:12:51.093019,412672152
2026-03-06 13:12:51.194282,412317304
2026-03-06 13:12:51.295653,412723777
2026-03-06 13:12:51.396471,413886205
2026-03-06 13:12:51.497629,415800654
2026-03-06 13:12:51.598458,418471440
2026-03-06 13:12:51.699778,421904327
2026-03-06 13:12:51.80145,426098848
2026-03-06 13:12:51.902079,431015255
2026-03-06 13:12:52.00353,436680528
2026-03-06 13:12:52.103929,443069821
2026-03-06 13:12:52.205155,450211388
2026-03-06 13:12:52.306346,458064011
2026-03-06 13:12:52.407176,466611205
2026-03-06 13:12:52.508803,475914412
2026-03-06 13:12:52.609587,485878937
2026-03-06 13:12:52.710954,496559354
2026-03-06 13:12:52.81197,507890475
2026-03-06 13:12:52.912487,519890150
2026-03-06 13:12:53.013734,532558826
2026-03-06 13:12:53.114515,545852761
2026-03-06 13:12:53.215863,559824604
2026-03-06 13:12:53.317206,574389977
2026-03-06 13:12:53.417546,589563914
2026-03-06 13:12:53.519461,605419419
2026-03-06 13:12:53.620109,621758534
2026-03-06 13:12:53.721287,638688075
2026-03-06 13:12:53.823097,656301240
2026-03-06 13:12:53.924441,674355264
2026-03-06 13:12:54.02557,692947989
2026-03-06 13:12:54.127177,712122798
2026-03-06 13:12:54.228951,731772124
2026-03-06 13:12:54.331005,751900613
2026-03-06 13:12:54.431951,772382409
2026-03-06 13:12:54.533899,793340295
2026-03-06 13:12:54.634801,814599977
2026-03-06 13:12:54.73566,836236512
2026-03-06 13:12:54.836745,858266838
2026-03-06 13:12:54.937098,880564406
2026-03-06 13:12:55.037839,903202069
2026-03-06 13:12:55.139065,926167911
2026-03-06 13:12:55.240189,949550939
2026-03-06 13:12:55.341182,973075302
2026-03-06 13:12:55.442833,996967633
2026-03-06 13:12:55.543782,1021005169
2026-03-06 13:12:55.64521,1045269678
2026-03-06 13:12:55.746209,1069642408
2026-03-06 13:12:55.84683,1094158588
2026-03-06 13:12:55.94785,1118860620
2026-03-06 13:12:56.049247,1143747765
2026-03-06 13:12:56.150785,1168631676
2026-03-06 13:12:56.251727,1193654773
2026-03-06 13:12:56.35285,1218675120
2026-03-06 13:12:56.453855,1243665817
2026-03-06 13:12:56.555236,1268713756
2026-03-06 13:12:56.656644,1293717221
2026-03-06 13:12:56.758148,1318703807
2026-03-06 13:12:56.85981,1343716568
2026-03-06 13:12:56.961283,1368562064
2026-03-06 13:12:57.061938,1393135832
2026-03-06 13:12:57.162753,1417563286
2026-03-06 13:12:57.264119,1441927483
2026-03-06 13:12:57.3659,1466113165
2026-03-06 13:12:57.466515,1490036194
2026-03-06 13:12:57.568093,1513735983
2026-03-06 13:12:57.669353,1537259297
2026-03-06 13:12:57.77095,1560443106
2026-03-06 13:12:57.871384,1583266928
2026-03-06 13:12:57.973124,1605829400
2026-03-06 13:12:58.073757,1627997923
2026-03-06 13:12:58.174998,1649837178
2026-03-06 13:12:58.276054,1671298859
2026-03-06 13:12:58.37726,1692343463
2026-03-06 13:12:58.478541,1713062325
2026-03-06 13:12:58.579429,1733231742
2026-03-06 13:12:58.680516,1752936436
2026-03-06 13:12:58.781368,1772188503
2026-03-06 13:12:58.882749,1790981952
2026-03-06 13:12:58.983584,1809215730
2026-03-06 13:12:59.08449,1826960196
2026-03-06 13:12:59.185562,1844132283
2026-03-06 13:12:59.287082,1860755774
2026-03-06 13:12:59.38779,1876842197
2026-03-06 13:12:59.488612,1892286468
2026-03-06 13:12:59.589938,1907190098
2026-03-06 13:12:59.690766,1921426923
2026-03-06 13:12:59.791579,1935038136
2026-03-06 13:12:59.89242,1947970039
2026-03-06 13:12:59.993585,1960305188
2026-03-06 13:13:00.094074,1971949950
2026-03-06 13:13:00.195367,1982924902
2026-03-06 13:13:00.295731,1993222245
2026-03-06 13:13:00.397272,2002859736
2026-03-06 13:13:00.498358,2011759178
2026-03-06 13:13:00.59979,2019999529
2026-03-06 13:13:00.701078,2027467802
2026-03-06 13:13:00.80124,2034204280
2026-03-06 13:13:00.902391,2040219579
2026-03-06 13:13:01.00343,2045492482
2026-03-06 13:13:01.104423,2050025459
2026-03-06 13:13:01.204837,2053818732
2026-03-06 13:13:01.306096,2056862923
2026-03-06 13:13:01.406618,2059150264
2026-03-06 13:13:01.507568,2060689345
2026-03-06 13:13:01.608642,2061475032
2026-03-06 13:13:01.710021,2061502530
2026-03-06 13:13:01.810805,2060774194
2026-03-06 13:13:01.911805,2059290940
2026-03-06 13:13:02.012427,2057051136
2026-03-06 13:13:02.113121,2054066255
2026-03-06 13:13:02.213953,2050333658
2026-03-06 13:13:02.31477,2045857875
2026-03-06 13:13:02.416065,2040640679
2026-03-06 13:13:02.517075,2034673143
2026-03-06 13:13:02.617458,2028001286
2026-03-06 13:13:02.718441,2020595907
2026-03-06 13:13:02.819443,2012455914
2026-03-06 13:13:02.92073,2003624992
2026-03-06 13:13:03.020982,1994068196
2026-03-06 13:13:03.122078,1983826851
2026-03-06 13:13:03.222838,1972910123
2026-03-06 13:13:03.32333,1961353760
2026-03-06 13:13:03.424907,1949070557
2026-03-06 13:13:03.525922,1936117319
2026-03-06 13:13:03.62638,1922578063
2026-03-06 13:13:03.727422,1908390778
2026-03-06 13:13:03.828787,1893558549
2026-03-06 13:13:03.92997,1878148794
2026-03-06 13:13:04.030645,1862154765
2026-03-06 13:13:04.131746,1845588132
2026-03-06 13:13:04.233011,1828460076
2026-03-06 13:13:04.333729,1810729045
2026-03-06 13:13:04.434751,1792514499
2026-03-06 13:13:04.535974,1773824129
2026-03-06 13:13:04.636849,1754629390
