time,PT.Ox_Upstream.sample_ts_ms
2026-03-06 14:08:19.730407,3279573777
2026-03-06 14:08:19.83117,3279573878
2026-03-06 14:08:19.931874,3279573979
2026-03-06 14:08:20.032721,3279574080
2026-03-06 14:08:20.133756,3279574181
2026-03-06 14:08:20.23473,3279574282
2026-03-06 14:08:20.335676,3279574383
2026-03-06 14:08:20.436641,3279574483
2026-03-06 14:08:20.537456,3279574584
2026-03-06 14:08:20.637862,3279574685
2026-03-06 14:08:20.739038,3279574786
2026-03-06 14:08:20.83976,3279574887
2026-03-06 14:08:20.940899,3279574988
2026-03-06 14:08:21.041326,3279575089
2026-03-06 14:08:21.143093,3279575190
2026-03-06 14:08:21.243767,3279575291
2026-03-06 14:08:21.34451,3279575392
2026-03-06 14:08:21.445523,3279575492
2026-03-06 14:08:21.546484,3279575593
2026-03-06 14:08:21.647192,3279575694
2026-03-06 14:08:21.748263,3279575795
2026-03-06 14:08:21.848984,3279575896
2026-03-06 14:08:21.949896,3279575997
2026-03-06 14:08:22.05116,3279576098
2026-03-06 14:08:22.152766,3279576199
2026-03-06 14:08:22.253685,3279576300
2026-03-06 14:08:22.354515,3279576401
2026-03-06 14:08:22.455448,3279576502
2026-03-06 14:08:22.556182,3279576603
2026-03-06 14:08:22.656559,3279576704
2026-03-06 14:08:22.757536,3279576805
2026-03-06 14:08:22.858129,3279576905
2026-03-06 14:08:22.959077,3279577006
2026-03-06 14:08:23.059972,3279577107
2026-03-06 14:08:23.160277,3279577207
2026-03-06 14:08:23.261095,3279577308
2026-03-06 14:08:23.361831,3279577409
2026-03-06 14:08:23.463003,3279577510
2026-03-06 14:08:23.563895,3279577611
2026-03-06 14:08:23.664602,3279577712
2026-03-06 14:08:23.765871,3279577813
2026-03-06 14:08:23.866894,3279577914
2026-03-06 14:08:23.968038,3279578015
2026-03-06 14:08:24.068734,3279578116
2026-03-06 14:08:24.170028,3279578217
2026-03-06 14:08:24.27063,3279578318
2026-03-06 14:08:24.371851,3279578419
2026-03-06 14:08:24.472582,3279578520
2026-03-06 14:08:24.573338,3279578620
2026-03-06 14:08:24.674269,3279578721
2026-03-06 14:08:24.775357,3279578822
2026-03-06 14:08:24.876009,3279578923
2026-03-06 14:08:24.977209,3279579024
2026-03-06 14:08:25.07789,3279579125
2026-03-06 14:08:25.179177,3279579226
2026-03-06 14:08:25.279813,3279579327
2026-03-06 14:08:25.381042,3279579428
2026-03-06 14:08:25.481863,3279579529
2026-03-06 14:08:25.582963,3279579630
2026-03-06 14:08:25.683721,3279579731
2026-03-06 14:08:25.785027,3279579832
2026-03-06 14:08:25.885742,3279579933
2026-03-06 14:08:25.986767,3279580034
2026-03-06 14:08:26.087741,3279580135
2026-03-06 14:08:26.189145,3279580236
2026-03-06 14:08:26.289899,3279580337
2026-03-06 14:08:26.390517,3279580438
2026-03-06 14:08:26.491549,3279580539
2026-03-06 14:08:26.592458,3279580639
2026-03-06 14:08:26.692842,3279580740
2026-03-06 14:08:26.793556,3279580841
2026-03-06 14:08:26.894832,3279580942
2026-03-06 14:08:26.996359,3279581043
2026-03-06 14:08:27.097339,3279581144
2026-03-06 14:08:27.197948,3279581245
2026-03-06 14:08:27.298664,3279581345
2026-03-06 14:08:27.39906,3279581446
2026-03-06 14:08:27.499884,3279581547
2026-03-06 14:08:27.600893,3279581648
2026-03-06 14:08:27.701682,3279581748
2026-03-06 14:08:27.802183,3279581849
2026-03-06 14:08:27.903349,3279581950
2026-03-06 14:08:28.004171,3279582051
2026-03-06 14:08:28.105392,3279582152
2026-03-06 14:08:28.206359,3279582253
2026-03-06 14:08:28.307062,3279582354
2026-03-06 14:08:28.408201,3279582455
2026-03-06 14:08:28.509172,3279582556
2026-03-06 14:08:28.609739,3279582657
2026-03-06 14:08:28.710553,3279582758
2026-03-06 14:08:28.812015,3279582859
2026-03-06 14:08:28.912918,3279582960
2026-03-06 14:08:29.014046,3279583061
2026-03-06 14:08:29.115001,3279583162
2026-03-06 14:08:29.216085,3279583263
2026-03-06 14:08:29.317118,3279583364
2026-03-06 14:08:29.417952,3279583465
2026-03-06 14:08:29.518755,3279583566
2026-03-06 14:08:29.619778,3279583667
2026-03-06 14:08:29.720118,3279583767
2026-03-06 14:08:29.820922,3279583868
2026-03-06 14:08:29.921628,3279583969
2026-03-06 14:08:30.023045,3279584070
2026-03-06 14:08:30.123744,3279584171
2026-03-06 14:08:30.225357,3279584272
2026-03-06 14:08:30.325739,3279584373
2026-03-06 14:08:30.426988,3279584474
2026-03-06 14:08:30.528241,3279584575
2026-03-06 14:08:30.62862,3279584676
2026-03-06 14:08:30.72923,3279584776
2026-03-06 14:08:30.830085,3279584877
2026-03-06 14:08:30.931179,3279584978
2026-03-06 14:08:31.032129,3279585079
2026-03-06 14:08:31.132723,3279585180
2026-03-06 14:08:31.233569,3279585281
2026-03-06 14:08:31.334611,3279585381
2026-03-06 14:08:31.435503,3279585482
2026-03-06 14:08:31.536024,3279585583
2026-03-06 14:08:31.637384,3279585684
2026-03-06 14:08:31.738063,3279585785
2026-03-06 14:08:31.838979,3279585886
2026-03-06 14:08:31.940229,3279585987
2026-03-06 14:08:32.040736,3279586088
2026-03-06 14:08:32.141863,3279586189
2026-03-06 14:08:32.242763,3279586290
2026-03-06 14:08:32.344029,3279586391
2026-03-06 14:08:32.444767,3279586492
2026-03-06 14:08:32.546277,3279586593
2026-03-06 14:08:32.647356,3279586694
2026-03-06 14:08:32.747949,3279586795
2026-03-06 14:08:32.849346,3279586896
2026-03-06 14:08:32.949948,3279586997
2026-03-06 14:08:33.051391,3279587098
2026-03-06 14:08:33.152211,3279587199
2026-03-06 14:08:33.253941,3279587300
2026-03-06 14:08:33.354218,3279587401
2026-03-06 14:08:33.455403,3279587502
2026-03-06 14:08:33.556043,3279587603
2026-03-06 14:08:33.656702,3279587704
2026-03-06 14:08:33.757857,3279587805
2026-03-06 14:08:33.858419,3279587905
2026-03-06 14:08:33.958926,3279588006
2026-03-06 14:08:34.059794,3279588107
2026-03-06 14:08:34.160455,3279588208
2026-03-06 14:08:34.26141,3279588308
2026-03-06 14:08:34.362182,3279588409
2026-03-06 14:08:34.46345,3279588510
2026-03-06 14:08:34.564108,3279588611
2026-03-06 14:08:34.664964,3279588712
2026-03-06 14:08:34.765977,3279588813
