time,PT.Ox_Upstream.channel_id
2026-03-06 14:38:11.614909,5
2026-03-06 14:38:11.715921,5
2026-03-06 14:38:11.816678,5
2026-03-06 14:38:11.917633,5
2026-03-06 14:38:12.018875,5
2026-03-06 14:38:12.119991,5
2026-03-06 14:38:12.220567,5
2026-03-06 14:38:12.321306,5
2026-03-06 14:38:12.422771,5
2026-03-06 14:38:12.523608,5
2026-03-06 14:38:12.6247,5
2026-03-06 14:38:12.725255,5
2026-03-06 14:38:12.826277,5
2026-03-06 14:38:12.927526,5
2026-03-06 14:38:13.028257,5
2026-03-06 14:38:13.128992,5
2026-03-06 14:38:13.23007,5
2026-03-06 14:38:13.330977,5
2026-03-06 14:38:13.431584,5
2026-03-06 14:38:13.5329,5
2026-03-06 14:38:13.634028,5
2026-03-06 14:38:13.73487,5
2026-03-06 14:38:13.836219,5
2026-03-06 14:38:13.937051,5
2026-03-06 14:38:14.038139,5
2026-03-06 14:38:14.138711,5
2026-03-06 14:38:14.240464,5
2026-03-06 14:38:14.341061,5
2026-03-06 14:38:14.442205,5
2026-03-06 14:38:14.543297,5
2026-03-06 14:38:14.644351,5
2026-03-06 14:38:14.744923,5
2026-03-06 14:38:14.846104,5
2026-03-06 14:38:14.946716,5
2026-03-06 14:38:15.04774,5
2026-03-06 14:38:15.148867,5
2026-03-06 14:38:15.249998,5
2026-03-06 14:38:15.351325,5
2026-03-06 14:38:15.452127,5
2026-03-06 14:38:15.552821,5
2026-03-06 14:38:15.654198,5
2026-03-06 14:38:15.755134,5
2026-03-06 14:38:15.856241,5
2026-03-06 14:38:15.957449,5
2026-03-06 14:38:16.058242,5
2026-03-06 14:38:16.158895,5
2026-03-06 14:38:16.260215,5
2026-03-06 14:38:16.361148,5
2026-03-06 14:38:16.462378,5
2026-03-06 14:38:16.562851,5
2026-03-06 14:38:16.66398,5
2026-03-06 14:38:16.765287,5
2026-03-06 14:38:16.865884,5
2026-03-06 14:38:16.966942,5
2026-03-06 14:38:17.06846,5
2026-03-06 14:38:17.169538,5
2026-03-06 14:38:17.269758,5
2026-03-06 14:38:17.370987,5
2026-03-06 14:38:17.472246,5
2026-03-06 14:38:17.573172,5
2026-03-06 14:38:17.674186,5
2026-03-06 14:38:17.775169,5
2026-03-06 14:38:17.87599,5
2026-03-06 14:38:17.976942,5
2026-03-06 14:38:18.077779,5
2026-03-06 14:38:18.178821,5
2026-03-06 14:38:18.279894,5
2026-03-06 14:38:18.380294,5
2026-03-06 14:38:18.481527,5
2026-03-06 14:38:18.582913,5
2026-03-06 14:38:18.68346,5
2026-03-06 14:38:18.784193,5
2026-03-06 14:38:18.885155,5
2026-03-06 14:38:18.986383,5
2026-03-06 14:38:19.087362,5
2026-03-06 14:38:19.188884,5
2026-03-06 14:38:19.289741,5
2026-03-06 14:38:19.390545,5
2026-03-06 14:38:19.491433,5
2026-03-06 14:38:19.592372,5
2026-03-06 14:38:19.693958,5
2026-03-06 14:38:19.794703,5
2026-03-06 14:38:19.895313,5
2026-03-06 14:38:19.996446,5
2026-03-06 14:38:20.097245,5
2026-03-06 14:38:20.197397,5
2026-03-06 14:38:20.298713,5
2026-03-06 14:38:20.399341,5
2026-03-06 14:38:20.500103,5
2026-03-06 14:38:20.601442,5
2026-03-06 14:38:20.702196,5
2026-03-06 14:38:20.802823,5
2026-03-06 14:38:20.903949,5
2026-03-06 14:38:21.005209,5
2026-03-06 14:38:21.106083,5
2026-03-06 14:38:21.2071,5
2026-03-06 14:38:21.307511,5
2026-03-06 14:38:21.40856,5
2026-03-06 14:38:21.509928,5
2026-03-06 14:38:21.610656,5
2026-03-06 14:38:21.712059,5
2026-03-06 14:38:21.813173,5
2026-03-06 14:38:21.914028,5
2026-03-06 14:38:22.014551,5
2026-03-06 14:38:22.116449,5
2026-03-06 14:38:22.216546,5
2026-03-06 14:38:22.317522,5
2026-03-06 14:38:22.418186,5
2026-03-06 14:38:22.519419,5
2026-03-06 14:38:22.620111,5
