time,ACT.Fuel_Fill_Vent.raw_adc_counts
2026-03-06 21:16:29.227462,0
2026-03-06 21:16:29.283115,1049489221
2026-03-06 21:16:29.329626,0
2026-03-06 21:16:29.385243,1049489221
2026-03-06 21:16:29.431604,0
2026-03-06 21:16:29.486989,1049489221
2026-03-06 21:16:29.53344,978534504
2026-03-06 21:16:29.589099,1049435141
2026-03-06 21:16:29.635131,978534504
2026-03-06 21:16:29.690907,1049381061
2026-03-06 21:16:29.737856,0
2026-03-06 21:16:29.794283,1049408101
2026-03-06 21:16:29.839496,978534504
2026-03-06 21:16:29.895392,1049462181
2026-03-06 21:16:29.941027,0
2026-03-06 21:16:29.997284,1049462181
2026-03-06 21:16:30.043461,0
2026-03-06 21:16:30.098935,1049462181
2026-03-06 21:16:30.145503,0
2026-03-06 21:16:30.201298,1049489221
2026-03-06 21:16:30.247291,978534504
2026-03-06 21:16:30.303569,1049516262
2026-03-06 21:16:30.349564,0
2026-03-06 21:16:30.404874,1049462181
2026-03-06 21:16:30.451464,0
2026-03-06 21:16:30.507369,1049435141
2026-03-06 21:16:30.553445,0
2026-03-06 21:16:30.608774,1049435141
2026-03-06 21:16:30.655255,978534504
2026-03-06 21:16:30.710993,1049462181
2026-03-06 21:16:30.757347,0
2026-03-06 21:16:30.813309,1049462181
2026-03-06 21:16:30.859597,0
2026-03-06 21:16:30.915025,1049489221
2026-03-06 21:16:30.961292,0
2026-03-06 21:16:31.017028,1049516262
2026-03-06 21:16:31.063107,978534504
2026-03-06 21:16:31.119351,1049759623
2026-03-06 21:16:31.165539,0
2026-03-06 21:16:31.221177,1049624422
2026-03-06 21:16:31.267297,0
2026-03-06 21:16:31.323013,1049840744
2026-03-06 21:16:31.36932,0
2026-03-06 21:16:31.425329,1049516262
2026-03-06 21:16:31.471134,978534504
2026-03-06 21:16:31.527079,1049462181
2026-03-06 21:16:31.573396,0
2026-03-06 21:16:31.629318,1049516262
2026-03-06 21:16:31.675362,0
2026-03-06 21:16:31.731367,1049516262
2026-03-06 21:16:31.777362,0
2026-03-06 21:16:31.833109,1049489221
2026-03-06 21:16:31.879368,0
2026-03-06 21:16:31.935364,1049462181
2026-03-06 21:16:31.981466,978534504
2026-03-06 21:16:32.037229,1049462181
2026-03-06 21:16:32.083511,978534504
2026-03-06 21:16:32.13896,1049435141
2026-03-06 21:16:32.185625,0
2026-03-06 21:16:32.241073,1049408101
2026-03-06 21:16:32.287377,0
2026-03-06 21:16:32.34325,1049462181
2026-03-06 21:16:32.389556,0
2026-03-06 21:16:32.444981,1049462181
2026-03-06 21:16:32.491389,0
2026-03-06 21:16:32.546966,1049489221
2026-03-06 21:16:32.593529,978534504
2026-03-06 21:16:32.649276,1049516262
2026-03-06 21:16:32.695344,0
2026-03-06 21:16:32.751206,1049489221
2026-03-06 21:16:32.797497,0
2026-03-06 21:16:32.853587,1049462181
2026-03-06 21:16:32.899237,978534504
2026-03-06 21:16:32.955327,1049435141
2026-03-06 21:16:33.001264,978534504
2026-03-06 21:16:33.057236,1049408101
2026-03-06 21:16:33.103611,0
2026-03-06 21:16:33.158948,1049408101
2026-03-06 21:16:33.205462,0
2026-03-06 21:16:33.260906,1049435141
2026-03-06 21:16:33.307622,978534504
2026-03-06 21:16:33.363347,1049462181
2026-03-06 21:16:33.409474,0
2026-03-06 21:16:33.465291,1049462181
2026-03-06 21:16:33.511787,0
2026-03-06 21:16:33.567149,1049462181
2026-03-06 21:16:33.61319,0
2026-03-06 21:16:33.669114,1049489221
2026-03-06 21:16:33.715257,0
2026-03-06 21:16:33.771193,1049489221
2026-03-06 21:16:33.817289,0
2026-03-06 21:16:33.87346,1049435141
2026-03-06 21:16:33.91947,0
2026-03-06 21:16:33.974989,1049408101
2026-03-06 21:16:34.021674,0
2026-03-06 21:16:34.077474,1049408101
2026-03-06 21:16:34.123431,978534504
2026-03-06 21:16:34.179344,1049462181
2026-03-06 21:16:34.225315,978534504
2026-03-06 21:16:34.280927,1049489221
2026-03-06 21:16:34.32756,978534504
2026-03-06 21:16:34.383284,1049543302
2026-03-06 21:16:34.429277,978534504
2026-03-06 21:16:34.484956,1049516262
2026-03-06 21:16:34.531623,0
2026-03-06 21:16:34.587421,1049462181
2026-03-06 21:16:34.633185,0
2026-03-06 21:16:34.689254,1049435141
2026-03-06 21:16:34.735218,0
2026-03-06 21:16:34.79102,1049408101
2026-03-06 21:16:34.837593,0
2026-03-06 21:16:34.893239,1049462181
2026-03-06 21:16:34.939343,978534504
2026-03-06 21:16:34.995176,1049435141
2026-03-06 21:16:35.041338,978534504
2026-03-06 21:16:35.097053,1049462181
2026-03-06 21:16:35.143267,0
2026-03-06 21:16:35.199355,1049462181
2026-03-06 21:16:35.245476,0
2026-03-06 21:16:35.300935,1049462181
2026-03-06 21:16:35.347036,0
2026-03-06 21:16:35.40337,1049462181
2026-03-06 21:16:35.449644,978534504
2026-03-06 21:16:35.505053,1049435141
2026-03-06 21:16:35.551175,0
2026-03-06 21:16:35.60696,1049462181
2026-03-06 21:16:35.653402,0
2026-03-06 21:16:35.709277,1049408101
2026-03-06 21:16:35.755339,0
2026-03-06 21:16:35.810952,1049462181
2026-03-06 21:16:35.85732,0
2026-03-06 21:16:35.913073,1049462181
2026-03-06 21:16:35.959612,0
2026-03-06 21:16:36.015319,1049489221
2026-03-06 21:16:36.061471,0
2026-03-06 21:16:36.117353,1049462181
2026-03-06 21:16:36.164389,0
2026-03-06 21:16:36.219384,1049516262
2026-03-06 21:16:36.265667,0
2026-03-06 21:16:36.321128,1049462181
2026-03-06 21:16:36.368019,0
2026-03-06 21:16:36.423203,1049462181
2026-03-06 21:16:36.469107,978534504
2026-03-06 21:16:36.525189,1049678503
2026-03-06 21:16:36.571975,0
2026-03-06 21:16:36.627082,1049516262
2026-03-06 21:16:36.673347,978534504
2026-03-06 21:16:36.729509,1049786664
2026-03-06 21:16:36.775593,0
2026-03-06 21:16:36.831457,1049543302
2026-03-06 21:16:36.877447,978534504
2026-03-06 21:16:36.933282,1049516262
2026-03-06 21:16:36.979131,978534504
2026-03-06 21:16:37.035409,1049516262
2026-03-06 21:16:37.081282,978534504
2026-03-06 21:16:37.138,1049462181
2026-03-06 21:16:37.183217,978534504
2026-03-06 21:16:37.239515,1049435141
2026-03-06 21:16:37.285528,978534504
2026-03-06 21:16:37.341609,1049462181
2026-03-06 21:16:37.387692,978534504
2026-03-06 21:16:37.443309,1049462181
2026-03-06 21:16:37.489736,0
2026-03-06 21:16:37.54489,1049462181
2026-03-06 21:16:37.591753,978534504
2026-03-06 21:16:37.647085,1049435141
2026-03-06 21:16:37.693541,0
2026-03-06 21:16:37.749149,1049435141
2026-03-06 21:16:37.795373,0
2026-03-06 21:16:37.851315,1049462181
2026-03-06 21:16:37.897452,0
2026-03-06 21:16:37.953316,1049435141
2026-03-06 21:16:37.999392,0
2026-03-06 21:16:38.054926,1049435141
2026-03-06 21:16:38.101273,0
2026-03-06 21:16:38.157504,1049462181
2026-03-06 21:16:38.203689,0
2026-03-06 21:16:38.259012,1049489221
2026-03-06 21:16:38.305276,978534504
2026-03-06 21:16:38.361536,1049462181
2026-03-06 21:16:38.407503,0
2026-03-06 21:16:38.46363,1049462181
2026-03-06 21:16:38.509398,0
2026-03-06 21:16:38.565595,1049516262
2026-03-06 21:16:38.611375,0
2026-03-06 21:16:38.667543,1049462181
2026-03-06 21:16:38.71375,0
2026-03-06 21:16:38.769393,1049462181
2026-03-06 21:16:38.815621,0
2026-03-06 21:16:38.871282,1049435141
2026-03-06 21:16:38.917472,978534504
2026-03-06 21:16:38.973175,1049462181
2026-03-06 21:16:39.019555,0
2026-03-06 21:16:39.075045,1049462181
2026-03-06 21:16:39.121506,0
2026-03-06 21:16:39.177721,1049489221
2026-03-06 21:16:39.223328,0
2026-03-06 21:16:39.279437,1049489221
2026-03-06 21:16:39.325736,0
2026-03-06 21:16:39.38149,1049516262
2026-03-06 21:16:39.4274,0
2026-03-06 21:16:39.483451,1049516262
2026-03-06 21:16:39.529866,0
2026-03-06 21:16:39.585391,1049462181
2026-03-06 21:16:39.631531,0
2026-03-06 21:16:39.688322,1049462181
2026-03-06 21:16:39.733297,0
2026-03-06 21:16:39.789065,1049408101
2026-03-06 21:16:39.835566,978534504
2026-03-06 21:16:39.891106,1049462181
2026-03-06 21:16:39.937203,0
2026-03-06 21:16:39.993131,1049462181
2026-03-06 21:16:40.039313,0
2026-03-06 21:16:40.095404,1049516262
2026-03-06 21:16:40.141442,0
2026-03-06 21:16:40.197155,1049543302
2026-03-06 21:16:40.243481,0
2026-03-06 21:16:40.299351,1049489221
2026-03-06 21:16:40.34559,0
2026-03-06 21:16:40.401025,1049462181
2026-03-06 21:16:40.447621,0
2026-03-06 21:16:40.503048,1049408101
2026-03-06 21:16:40.550355,978534504
2026-03-06 21:16:40.605758,1049354020
2026-03-06 21:16:40.651666,0
2026-03-06 21:16:40.707504,1049435141
2026-03-06 21:16:40.753153,0
2026-03-06 21:16:40.809042,1049462181
2026-03-06 21:16:40.855328,0
2026-03-06 21:16:40.911332,1049489221
2026-03-06 21:16:40.957627,0
2026-03-06 21:16:41.013383,1049516262
2026-03-06 21:16:41.059751,0
2026-03-06 21:16:41.11502,1049489221
2026-03-06 21:16:41.161461,0
2026-03-06 21:16:41.217484,1049462181
2026-03-06 21:16:41.263132,0
2026-03-06 21:16:41.319248,1049462181
2026-03-06 21:16:41.365525,978534504
2026-03-06 21:16:41.421289,1049435141
2026-03-06 21:16:41.467513,0
2026-03-06 21:16:41.524768,1049462181
2026-03-06 21:16:41.569828,0
2026-03-06 21:16:41.626534,1049462181
2026-03-06 21:16:41.671457,0
2026-03-06 21:16:41.728102,1049516262
2026-03-06 21:16:41.773322,0
2026-03-06 21:16:41.830593,1049516262
2026-03-06 21:16:41.875306,978534504
2026-03-06 21:16:41.932383,1049786664
2026-03-06 21:16:41.97719,0
2026-03-06 21:16:42.034524,1049543302
2026-03-06 21:16:42.079746,0
2026-03-06 21:16:42.136271,1049624422
2026-03-06 21:16:42.181386,0
2026-03-06 21:16:42.238293,1049516262
2026-03-06 21:16:42.283512,0
2026-03-06 21:16:42.340192,1049489221
2026-03-06 21:16:42.385563,0
2026-03-06 21:16:42.442016,1049489221
2026-03-06 21:16:42.487355,978534504
2026-03-06 21:16:42.544261,1049516262
2026-03-06 21:16:42.589622,0
2026-03-06 21:16:42.646081,1049543302
2026-03-06 21:16:42.691488,978534504
2026-03-06 21:16:42.748332,1049516262
2026-03-06 21:16:42.793345,978534504
2026-03-06 21:16:42.850482,1049489221
2026-03-06 21:16:42.895318,0
2026-03-06 21:16:42.952461,1049408101
2026-03-06 21:16:42.997419,978534504
2026-03-06 21:16:43.054252,1049408101
2026-03-06 21:16:43.099605,0
2026-03-06 21:16:43.156344,1049462181
2026-03-06 21:16:43.201269,0
2026-03-06 21:16:43.258277,1049462181
2026-03-06 21:16:43.303794,0
2026-03-06 21:16:43.360574,1049489221
2026-03-06 21:16:43.405245,0
2026-03-06 21:16:43.461952,1049516262
2026-03-06 21:16:43.50753,0
2026-03-06 21:16:43.564177,1049489221
2026-03-06 21:16:43.609256,978534504
2026-03-06 21:16:43.666336,1049489221
2026-03-06 21:16:43.711218,0
2026-03-06 21:16:43.768136,1049462181
2026-03-06 21:16:43.813358,978534504
2026-03-06 21:16:43.870652,1049435141
2026-03-06 21:16:43.915171,978534504
2026-03-06 21:16:43.972015,1049462181
2026-03-06 21:16:44.01738,0
2026-03-06 21:16:44.074005,1049408101
2026-03-06 21:16:44.11966,978534504
2026-03-06 21:16:44.176026,1049489221
2026-03-06 21:16:44.221263,0
2026-03-06 21:16:44.278761,1049489221
2026-03-06 21:16:44.323322,0
2026-03-06 21:16:44.380537,1049462181
2026-03-06 21:16:44.425335,978534504
2026-03-06 21:16:44.482507,1049408101
2026-03-06 21:16:44.52738,978534504
2026-03-06 21:16:44.584517,1049408101
2026-03-06 21:16:44.62987,0
2026-03-06 21:16:44.686318,1049381061
2026-03-06 21:16:44.731076,0
2026-03-06 21:16:44.788188,1049354020
2026-03-06 21:16:44.833325,0
2026-03-06 21:16:44.891338,1049462181
2026-03-06 21:16:44.935185,978534504
2026-03-06 21:16:44.993322,1049462181
2026-03-06 21:16:45.037678,978534504
2026-03-06 21:16:45.095523,1049516262
2026-03-06 21:16:45.139378,0
2026-03-06 21:16:45.197446,1049489221
2026-03-06 21:16:45.241855,0
2026-03-06 21:16:45.300138,1049489221
2026-03-06 21:16:45.343475,0
2026-03-06 21:16:45.401705,1049462181
2026-03-06 21:16:45.445552,0
2026-03-06 21:16:45.503499,1049462181
2026-03-06 21:16:45.547445,0
2026-03-06 21:16:45.605101,1049408101
2026-03-06 21:16:45.649319,0
2026-03-06 21:16:45.707237,1049462181
2026-03-06 21:16:45.751154,0
2026-03-06 21:16:45.809218,1049462181
2026-03-06 21:16:45.853575,978534504
2026-03-06 21:16:45.911041,1049543302
2026-03-06 21:16:45.955673,0
2026-03-06 21:16:46.013102,1049570342
2026-03-06 21:16:46.058486,978534504
2026-03-06 21:16:46.115106,1049462181
2026-03-06 21:16:46.159362,978534504
2026-03-06 21:16:46.21708,1049462181
2026-03-06 21:16:46.261603,0
2026-03-06 21:16:46.319412,1049408101
2026-03-06 21:16:46.363685,0
2026-03-06 21:16:46.421409,1049462181
2026-03-06 21:16:46.465741,978534504
2026-03-06 21:16:46.523312,1049462181
2026-03-06 21:16:46.567672,0
2026-03-06 21:16:46.625004,1049462181
2026-03-06 21:16:46.669718,978534504
2026-03-06 21:16:46.727232,1049516262
2026-03-06 21:16:46.771575,0
2026-03-06 21:16:46.829348,1049516262
2026-03-06 21:16:46.873264,0
2026-03-06 21:16:46.9315,1049462181
2026-03-06 21:16:46.975359,978534504
2026-03-06 21:16:47.033181,1049435141
2026-03-06 21:16:47.077527,0
2026-03-06 21:16:47.135377,1049435141
2026-03-06 21:16:47.179357,0
2026-03-06 21:16:47.237208,1049516262
2026-03-06 21:16:47.281842,978534504
2026-03-06 21:16:47.339462,1049678503
2026-03-06 21:16:47.383486,978534504
2026-03-06 21:16:47.441512,1049570342
2026-03-06 21:16:47.485407,0
2026-03-06 21:16:47.543491,1049840744
2026-03-06 21:16:47.587251,0
2026-03-06 21:16:47.645548,1049624422
2026-03-06 21:16:47.68945,0
2026-03-06 21:16:47.74772,1049570342
2026-03-06 21:16:47.79137,0
2026-03-06 21:16:47.849753,1049543302
2026-03-06 21:16:47.893835,0
2026-03-06 21:16:47.951152,1049462181
2026-03-06 21:16:47.995509,0
2026-03-06 21:16:48.053306,1049408101
2026-03-06 21:16:48.097602,978534504
2026-03-06 21:16:48.155659,1049435141
2026-03-06 21:16:48.19946,0
2026-03-06 21:16:48.257263,1049489221
2026-03-06 21:16:48.301797,0
2026-03-06 21:16:48.359322,1049516262
2026-03-06 21:16:48.403741,0
2026-03-06 21:16:48.461372,1049489221
2026-03-06 21:16:48.505478,0
2026-03-06 21:16:48.563179,1049489221
2026-03-06 21:16:48.607812,978534504
2026-03-06 21:16:48.665483,1049462181
2026-03-06 21:16:48.709692,0
2026-03-06 21:16:48.76728,1049408101
2026-03-06 21:16:48.811894,978534504
2026-03-06 21:16:48.869373,1049408101
2026-03-06 21:16:48.913215,0
2026-03-06 21:16:48.971977,1049408101
2026-03-06 21:16:49.015813,978534504
2026-03-06 21:16:49.073539,1049408101
2026-03-06 21:16:49.117431,0
2026-03-06 21:16:49.175599,1049462181
2026-03-06 21:16:49.219748,978534504
2026-03-06 21:16:49.277461,1049516262
2026-03-06 21:16:49.321635,0
2026-03-06 21:16:49.379409,1049462181
2026-03-06 21:16:49.423249,0
2026-03-06 21:16:49.481293,1049462181
2026-03-06 21:16:49.525407,978534504
2026-03-06 21:16:49.583091,1049462181
2026-03-06 21:16:49.627273,0
2026-03-06 21:16:49.685111,1049408101
2026-03-06 21:16:49.729384,0
2026-03-06 21:16:49.787506,1049408101
2026-03-06 21:16:49.831295,978534504
2026-03-06 21:16:49.88917,1049462181
2026-03-06 21:16:49.933765,0
2026-03-06 21:16:49.991364,1049462181
2026-03-06 21:16:50.036486,0
2026-03-06 21:16:50.093403,1049489221
2026-03-06 21:16:50.137242,0
2026-03-06 21:16:50.195247,1049462181
2026-03-06 21:16:50.239591,978534504
2026-03-06 21:16:50.297699,1049462181
2026-03-06 21:16:50.341199,978534504
2026-03-06 21:16:50.399288,1049408101
2026-03-06 21:16:50.443543,0
2026-03-06 21:16:50.501262,1049354020
2026-03-06 21:16:50.545733,0
2026-03-06 21:16:50.603534,1049408101
2026-03-06 21:16:50.647798,0
2026-03-06 21:16:50.705319,1049435141
2026-03-06 21:16:50.749511,0
2026-03-06 21:16:50.807035,1049462181
2026-03-06 21:16:50.851242,0
2026-03-06 21:16:50.909436,1049462181
2026-03-06 21:16:50.953406,978534504
2026-03-06 21:16:51.011636,1049516262
2026-03-06 21:16:51.055326,0
2026-03-06 21:16:51.113761,1049462181
2026-03-06 21:16:51.157684,0
2026-03-06 21:16:51.215241,1049489221
2026-03-06 21:16:51.259479,978534504
2026-03-06 21:16:51.31724,1049462181
2026-03-06 21:16:51.361755,0
2026-03-06 21:16:51.41953,1049462181
2026-03-06 21:16:51.463933,0
2026-03-06 21:16:51.521364,1049516262
2026-03-06 21:16:51.565966,978534504
2026-03-06 21:16:51.623334,1049435141
2026-03-06 21:16:51.667509,978534504
2026-03-06 21:16:51.725461,1049462181
2026-03-06 21:16:51.769774,0
2026-03-06 21:16:51.827361,1049516262
2026-03-06 21:16:51.871369,978534504
2026-03-06 21:16:51.929404,1049462181
2026-03-06 21:16:51.973552,0
2026-03-06 21:16:52.031214,1049462181
2026-03-06 21:16:52.075553,0
2026-03-06 21:16:52.133343,1049435141
2026-03-06 21:16:52.177346,978534504
2026-03-06 21:16:52.235584,1049408101
2026-03-06 21:16:52.279396,0
2026-03-06 21:16:52.337189,1049462181
2026-03-06 21:16:52.381697,0
2026-03-06 21:16:52.439708,1049435141
2026-03-06 21:16:52.483497,0
2026-03-06 21:16:52.541479,1049516262
2026-03-06 21:16:52.585555,0
2026-03-06 21:16:52.643282,1049516262
2026-03-06 21:16:52.687314,0
2026-03-06 21:16:52.745508,1049624422
2026-03-06 21:16:52.789233,0
2026-03-06 21:16:52.847093,1049516262
2026-03-06 21:16:52.891549,0
2026-03-06 21:16:52.949377,1049732583
2026-03-06 21:16:52.993272,0
2026-03-06 21:16:53.051434,1049516262
2026-03-06 21:16:53.09577,0
2026-03-06 21:16:53.154193,1049489221
2026-03-06 21:16:53.197879,0
2026-03-06 21:16:53.255654,1049462181
2026-03-06 21:16:53.299878,0
2026-03-06 21:16:53.357316,1049462181
2026-03-06 21:16:53.401901,0
2026-03-06 21:16:53.459598,1049462181
2026-03-06 21:16:53.503334,0
2026-03-06 21:16:53.561656,1049489221
2026-03-06 21:16:53.605843,0
2026-03-06 21:16:53.663365,1049462181
2026-03-06 21:16:53.707466,978534504
2026-03-06 21:16:53.765388,1049408101
2026-03-06 21:16:53.809653,0
2026-03-06 21:16:53.86758,1049462181
2026-03-06 21:16:53.911574,0
2026-03-06 21:16:53.969367,1049408101
2026-03-06 21:16:54.013427,0
2026-03-06 21:16:54.07135,1049408101
2026-03-06 21:16:54.115706,978534504
2026-03-06 21:16:54.173823,1049462181
2026-03-06 21:16:54.217683,978534504
2026-03-06 21:16:54.275618,1049462181
2026-03-06 21:16:54.319213,978534504
2026-03-06 21:16:54.377416,1049462181
2026-03-06 21:16:54.421329,978534504
2026-03-06 21:16:54.479311,1049435141
2026-03-06 21:16:54.523592,0
2026-03-06 21:16:54.581482,1049435141
2026-03-06 21:16:54.62565,0
2026-03-06 21:16:54.683226,1049408101
2026-03-06 21:16:54.727867,978534504
2026-03-06 21:16:54.78566,1049435141
2026-03-06 21:16:54.82952,0
2026-03-06 21:16:54.887722,1049435141
2026-03-06 21:16:54.931375,0
2026-03-06 21:16:54.989418,1049462181
2026-03-06 21:16:55.033709,0
2026-03-06 21:16:55.091691,1049489221
2026-03-06 21:16:55.135749,0
2026-03-06 21:16:55.193374,1049462181
2026-03-06 21:16:55.237334,978534504
2026-03-06 21:16:55.29541,1049462181
2026-03-06 21:16:55.339656,978534504
2026-03-06 21:16:55.39794,1049462181
2026-03-06 21:16:55.441478,978534504
2026-03-06 21:16:55.499601,1049435141
2026-03-06 21:16:55.543607,0
2026-03-06 21:16:55.601167,1049381061
2026-03-06 21:16:55.645458,0
2026-03-06 21:16:55.703593,1049435141
2026-03-06 21:16:55.747308,0
2026-03-06 21:16:55.805475,1049462181
2026-03-06 21:16:55.849505,978534504
2026-03-06 21:16:55.907179,1049462181
2026-03-06 21:16:55.9527,0
2026-03-06 21:16:56.009368,1049462181
2026-03-06 21:16:56.053751,0
2026-03-06 21:16:56.111567,1049462181
2026-03-06 21:16:56.155425,0
2026-03-06 21:16:56.21382,1049462181
2026-03-06 21:16:56.257458,0
2026-03-06 21:16:56.315516,1049408101
2026-03-06 21:16:56.359439,0
2026-03-06 21:16:56.417316,1049462181
2026-03-06 21:16:56.461848,0
2026-03-06 21:16:56.519392,1049408101
2026-03-06 21:16:56.563414,0
2026-03-06 21:16:56.621729,1049462181
2026-03-06 21:16:56.665494,0
2026-03-06 21:16:56.723234,1049489221
2026-03-06 21:16:56.76769,0
2026-03-06 21:16:56.825314,1049462181
2026-03-06 21:16:56.870441,0
2026-03-06 21:16:56.927438,1049462181
2026-03-06 21:16:56.971432,0
2026-03-06 21:16:57.029684,1049462181
2026-03-06 21:16:57.073241,0
2026-03-06 21:16:57.131916,1049408101
2026-03-06 21:16:57.175703,978534504
2026-03-06 21:16:57.233223,1049408101
2026-03-06 21:16:57.27738,986923112
2026-03-06 21:16:57.33544,1049381061
2026-03-06 21:16:57.379852,0
2026-03-06 21:16:57.437528,1049408101
2026-03-06 21:16:57.481473,978534504
2026-03-06 21:16:57.539373,1049408101
2026-03-06 21:16:57.583556,0
2026-03-06 21:16:57.641762,1049462181
2026-03-06 21:16:57.685733,0
2026-03-06 21:16:57.743494,1049462181
2026-03-06 21:16:57.787747,978534504
2026-03-06 21:16:57.845665,1049462181
2026-03-06 21:16:57.889335,0
2026-03-06 21:16:57.947712,1049408101
2026-03-06 21:16:57.991315,0
2026-03-06 21:16:58.049476,1049408101
2026-03-06 21:16:58.093804,0
2026-03-06 21:16:58.1513,1049543302
2026-03-06 21:16:58.195459,0
2026-03-06 21:16:58.253623,1049570342
2026-03-06 21:16:58.2973,978534504
2026-03-06 21:16:58.355396,1049597382
2026-03-06 21:16:58.399659,0
2026-03-06 21:16:58.457534,1049624422
2026-03-06 21:16:58.501886,0
2026-03-06 21:16:58.559551,1049516262
2026-03-06 21:16:58.603378,0
2026-03-06 21:16:58.661644,1049462181
2026-03-06 21:16:58.705765,0
2026-03-06 21:16:58.763373,1049462181
2026-03-06 21:16:58.807184,0
2026-03-06 21:16:58.865465,1049381061
2026-03-06 21:16:58.909678,978534504
2026-03-06 21:16:58.967293,1049408101
2026-03-06 21:16:59.011311,978534504
2026-03-06 21:16:59.069624,1049354020
2026-03-06 21:16:59.113532,0
2026-03-06 21:16:59.171601,1049408101
2026-03-06 21:16:59.21546,0
2026-03-06 21:16:59.273378,1049462181
2026-03-06 21:16:59.31763,0
2026-03-06 21:16:59.375354,1049462181
2026-03-06 21:16:59.419521,0
2026-03-06 21:16:59.477729,1049462181
2026-03-06 21:16:59.521544,0
2026-03-06 21:16:59.579637,1049462181
2026-03-06 21:16:59.623935,0
2026-03-06 21:16:59.681713,1049408101
2026-03-06 21:16:59.725554,0
2026-03-06 21:16:59.783297,1049381061
2026-03-06 21:16:59.827487,0
2026-03-06 21:16:59.885257,1049381061
2026-03-06 21:16:59.929535,0
2026-03-06 21:16:59.98749,1049408101
2026-03-06 21:17:00.031746,0
2026-03-06 21:17:00.089471,1049462181
2026-03-06 21:17:00.13339,0
2026-03-06 21:17:00.191485,1049462181
2026-03-06 21:17:00.235588,0
2026-03-06 21:17:00.2932,1049489221
2026-03-06 21:17:00.337317,0
2026-03-06 21:17:00.395356,1049435141
2026-03-06 21:17:00.439453,978534504
2026-03-06 21:17:00.497679,1049408101
2026-03-06 21:17:00.541399,0
2026-03-06 21:17:00.599441,1049354020
2026-03-06 21:17:00.643423,0
2026-03-06 21:17:00.701601,1049354020
2026-03-06 21:17:00.745609,0
2026-03-06 21:17:00.803198,1049354020
2026-03-06 21:17:00.847639,0
2026-03-06 21:17:00.905411,1049381061
2026-03-06 21:17:00.9496,0
2026-03-06 21:17:01.007569,1049435141
2026-03-06 21:17:01.051561,0
2026-03-06 21:17:01.110338,1049462181
2026-03-06 21:17:01.153435,0
2026-03-06 21:17:01.211272,1049435141
2026-03-06 21:17:01.255641,0
2026-03-06 21:17:01.313299,1049408101
2026-03-06 21:17:01.357343,0
2026-03-06 21:17:01.415253,1049408101
2026-03-06 21:17:01.45942,0
2026-03-06 21:17:01.517168,1049408101
2026-03-06 21:17:01.561246,0
2026-03-06 21:17:01.619551,1049354020
2026-03-06 21:17:01.663476,0
2026-03-06 21:17:01.721196,1049435141
2026-03-06 21:17:01.765346,0
2026-03-06 21:17:01.823441,1049462181
2026-03-06 21:17:01.867796,0
2026-03-06 21:17:01.925732,1049489221
2026-03-06 21:17:01.96977,978534504
2026-03-06 21:17:02.027631,1049408101
2026-03-06 21:17:02.071796,0
2026-03-06 21:17:02.129344,1049354020
2026-03-06 21:17:02.173706,978534504
2026-03-06 21:17:02.231317,1049381061
2026-03-06 21:17:02.275581,0
2026-03-06 21:17:02.333261,1049354020
2026-03-06 21:17:02.377651,0
2026-03-06 21:17:02.435733,1049381061
2026-03-06 21:17:02.479412,0
2026-03-06 21:17:02.537364,1049408101
2026-03-06 21:17:02.581563,0
2026-03-06 21:17:02.639597,1049408101
2026-03-06 21:17:02.683728,0
2026-03-06 21:17:02.741214,1049462181
2026-03-06 21:17:02.785794,0
2026-03-06 21:17:02.843236,1049462181
2026-03-06 21:17:02.887543,978534504
2026-03-06 21:17:02.94523,1049462181
2026-03-06 21:17:02.98951,0
2026-03-06 21:17:03.047299,1049408101
2026-03-06 21:17:03.091702,0
2026-03-06 21:17:03.149696,1049408101
2026-03-06 21:17:03.193806,978534504
2026-03-06 21:17:03.251253,1049381061
2026-03-06 21:17:03.295722,0
2026-03-06 21:17:03.353811,1049408101
2026-03-06 21:17:03.397444,0
2026-03-06 21:17:03.455598,1049408101
2026-03-06 21:17:03.49975,978534504
2026-03-06 21:17:03.557534,1049570342
2026-03-06 21:17:03.601273,0
2026-03-06 21:17:03.65975,1049570342
2026-03-06 21:17:03.7032,978534504
2026-03-06 21:17:03.76167,1049597382
2026-03-06 21:17:03.805741,0
2026-03-06 21:17:03.86376,1049570342
2026-03-06 21:17:03.907765,0
2026-03-06 21:17:03.965747,1049435141
2026-03-06 21:17:04.009436,978534504
2026-03-06 21:17:04.067693,1049408101
2026-03-06 21:17:04.111354,0
2026-03-06 21:17:04.169407,1049408101
2026-03-06 21:17:04.213433,978534504
2026-03-06 21:17:04.271486,1049462181
2026-03-06 21:17:04.315603,0
2026-03-06 21:17:04.373299,1049462181
2026-03-06 21:17:04.417606,978534504
2026-03-06 21:17:04.475649,1049462181
2026-03-06 21:17:04.51954,0
2026-03-06 21:17:04.577606,1049408101
2026-03-06 21:17:04.621503,0
2026-03-06 21:17:04.679342,1049462181
2026-03-06 21:17:04.723214,978534504
2026-03-06 21:17:04.781312,1049354020
2026-03-06 21:17:04.825373,0
2026-03-06 21:17:04.88345,1049354020
2026-03-06 21:17:04.92749,978534504
2026-03-06 21:17:04.985518,1049381061
2026-03-06 21:17:05.029837,0
2026-03-06 21:17:05.087426,1049381061
2026-03-06 21:17:05.131448,0
2026-03-06 21:17:05.18973,1049408101
