time,PT_Cal.Ox_Upstream.channel_id
2026-03-06 21:18:08.433289,5
2026-03-06 21:18:08.433419,5
2026-03-06 21:18:08.433594,5
2026-03-06 21:18:08.433727,5
2026-03-06 21:18:08.433966,5
2026-03-06 21:18:08.542276,5
2026-03-06 21:18:08.542483,5
2026-03-06 21:18:08.542686,5
2026-03-06 21:18:08.542913,5
2026-03-06 21:18:08.543126,5
2026-03-06 21:18:08.54402,5
2026-03-06 21:18:08.651534,5
2026-03-06 21:18:08.651764,5
2026-03-06 21:18:08.652009,5
2026-03-06 21:18:08.652261,5
2026-03-06 21:18:08.652315,5
2026-03-06 21:18:08.652455,5
2026-03-06 21:18:08.760826,5
2026-03-06 21:18:08.761068,5
2026-03-06 21:18:08.76132,5
2026-03-06 21:18:08.761568,5
2026-03-06 21:18:08.761808,5
2026-03-06 21:18:08.762285,5
2026-03-06 21:18:08.869298,5
2026-03-06 21:18:08.869483,5
2026-03-06 21:18:08.869644,5
2026-03-06 21:18:08.869701,5
2026-03-06 21:18:08.869818,5
2026-03-06 21:18:08.978372,5
2026-03-06 21:18:08.978512,5
2026-03-06 21:18:08.978675,5
2026-03-06 21:18:08.97883,5
2026-03-06 21:18:08.978835,5
2026-03-06 21:18:09.087167,5
2026-03-06 21:18:09.08734,5
2026-03-06 21:18:09.08756,5
2026-03-06 21:18:09.087777,5
2026-03-06 21:18:09.087994,5
2026-03-06 21:18:09.088304,5
2026-03-06 21:18:09.196459,5
2026-03-06 21:18:09.196685,5
2026-03-06 21:18:09.196931,5
2026-03-06 21:18:09.197233,5
2026-03-06 21:18:09.198388,5
2026-03-06 21:18:09.305371,5
2026-03-06 21:18:09.305572,5
2026-03-06 21:18:09.305774,5
2026-03-06 21:18:09.305964,5
2026-03-06 21:18:09.306135,5
2026-03-06 21:18:09.414371,5
2026-03-06 21:18:09.414521,5
2026-03-06 21:18:09.414701,5
2026-03-06 21:18:09.414976,5
2026-03-06 21:18:09.415072,5
2026-03-06 21:18:09.523148,5
2026-03-06 21:18:09.523313,5
2026-03-06 21:18:09.523471,5
2026-03-06 21:18:09.523795,5
2026-03-06 21:18:09.524061,5
2026-03-06 21:18:09.632425,5
2026-03-06 21:18:09.632527,5
2026-03-06 21:18:09.632649,5
2026-03-06 21:18:09.632812,5
2026-03-06 21:18:09.633039,5
2026-03-06 21:18:09.741512,5
2026-03-06 21:18:09.741787,5
2026-03-06 21:18:09.741996,5
2026-03-06 21:18:09.742319,5
2026-03-06 21:18:09.850572,5
2026-03-06 21:18:09.850819,5
2026-03-06 21:18:09.850993,5
2026-03-06 21:18:09.85106,5
2026-03-06 21:18:09.851366,5
2026-03-06 21:18:09.851483,5
2026-03-06 21:18:09.959934,5
2026-03-06 21:18:09.96023,5
2026-03-06 21:18:09.960502,5
2026-03-06 21:18:09.960633,5
2026-03-06 21:18:09.960833,5
2026-03-06 21:18:09.960916,5
2026-03-06 21:18:10.068523,5
2026-03-06 21:18:10.068817,5
2026-03-06 21:18:10.069091,5
2026-03-06 21:18:10.069353,5
2026-03-06 21:18:10.177623,5
2026-03-06 21:18:10.177885,5
2026-03-06 21:18:10.177974,5
2026-03-06 21:18:10.178312,5
2026-03-06 21:18:10.17881,5
2026-03-06 21:18:10.28685,5
2026-03-06 21:18:10.287049,5
2026-03-06 21:18:10.287272,5
2026-03-06 21:18:10.287477,5
2026-03-06 21:18:10.28777,5
2026-03-06 21:18:10.395437,5
2026-03-06 21:18:10.395578,5
2026-03-06 21:18:10.39587,5
2026-03-06 21:18:10.396171,5
2026-03-06 21:18:10.396379,5
2026-03-06 21:18:10.504715,5
2026-03-06 21:18:10.504879,5
2026-03-06 21:18:10.505247,5
2026-03-06 21:18:10.505253,5
2026-03-06 21:18:10.505501,5
2026-03-06 21:18:10.505689,5
2026-03-06 21:18:10.613604,5
2026-03-06 21:18:10.613731,5
2026-03-06 21:18:10.613873,5
2026-03-06 21:18:10.61405,5
2026-03-06 21:18:10.614346,5
2026-03-06 21:18:10.722662,5
2026-03-06 21:18:10.722937,5
2026-03-06 21:18:10.723241,5
2026-03-06 21:18:10.723836,5
2026-03-06 21:18:10.831438,5
2026-03-06 21:18:10.831576,5
2026-03-06 21:18:10.831753,5
2026-03-06 21:18:10.831923,5
2026-03-06 21:18:10.832047,5
2026-03-06 21:18:10.832107,5
2026-03-06 21:18:10.940185,5
2026-03-06 21:18:10.940292,5
2026-03-06 21:18:10.940388,5
2026-03-06 21:18:10.940505,5
2026-03-06 21:18:10.940589,5
2026-03-06 21:18:10.940615,5
2026-03-06 21:18:11.049615,5
2026-03-06 21:18:11.049819,5
2026-03-06 21:18:11.050013,5
2026-03-06 21:18:11.050211,5
2026-03-06 21:18:11.050672,5
2026-03-06 21:18:11.158692,5
2026-03-06 21:18:11.158937,5
2026-03-06 21:18:11.159425,5
2026-03-06 21:18:11.159587,5
2026-03-06 21:18:11.268104,5
2026-03-06 21:18:11.268341,5
2026-03-06 21:18:11.268596,5
2026-03-06 21:18:11.26872,5
2026-03-06 21:18:11.269008,5
2026-03-06 21:18:11.269875,5
2026-03-06 21:18:11.375773,5
2026-03-06 21:18:11.375941,5
2026-03-06 21:18:11.376184,5
2026-03-06 21:18:11.37641,5
2026-03-06 21:18:11.377188,5
2026-03-06 21:18:11.486019,5
2026-03-06 21:18:11.486386,5
2026-03-06 21:18:11.486732,5
2026-03-06 21:18:11.487038,5
2026-03-06 21:18:11.4878,5
2026-03-06 21:18:11.595173,5
2026-03-06 21:18:11.595754,5
2026-03-06 21:18:11.59624,5
2026-03-06 21:18:11.596774,5
2026-03-06 21:18:11.596959,5
2026-03-06 21:18:11.703542,5
2026-03-06 21:18:11.703808,5
2026-03-06 21:18:11.704099,5
2026-03-06 21:18:11.70449,5
2026-03-06 21:18:11.81222,5
2026-03-06 21:18:11.812377,5
2026-03-06 21:18:11.812529,5
2026-03-06 21:18:11.812713,5
2026-03-06 21:18:11.812876,5
2026-03-06 21:18:11.813573,5
2026-03-06 21:18:11.921298,5
2026-03-06 21:18:11.921368,5
2026-03-06 21:18:11.921425,5
2026-03-06 21:18:11.921477,5
2026-03-06 21:18:11.92153,5
2026-03-06 21:18:11.921583,5
2026-03-06 21:18:11.922392,5
2026-03-06 21:18:12.030386,5
2026-03-06 21:18:12.03056,5
2026-03-06 21:18:12.030744,5
2026-03-06 21:18:12.030932,5
2026-03-06 21:18:12.031128,5
2026-03-06 21:18:12.139758,5
2026-03-06 21:18:12.139971,5
2026-03-06 21:18:12.14052,5
2026-03-06 21:18:12.141992,5
2026-03-06 21:18:12.248296,5
2026-03-06 21:18:12.248601,5
2026-03-06 21:18:12.248897,5
2026-03-06 21:18:12.248914,5
2026-03-06 21:18:12.249266,5
2026-03-06 21:18:12.357666,5
2026-03-06 21:18:12.358094,5
2026-03-06 21:18:12.358174,5
2026-03-06 21:18:12.358251,5
2026-03-06 21:18:12.466642,5
2026-03-06 21:18:12.466717,5
2026-03-06 21:18:12.466767,5
2026-03-06 21:18:12.466822,5
2026-03-06 21:18:12.467284,5
2026-03-06 21:18:12.467561,5
2026-03-06 21:18:12.575915,5
2026-03-06 21:18:12.576379,5
2026-03-06 21:18:12.576609,5
2026-03-06 21:18:12.576845,5
2026-03-06 21:18:12.577332,5
2026-03-06 21:18:12.57787,5
2026-03-06 21:18:12.684555,5
2026-03-06 21:18:12.684725,5
2026-03-06 21:18:12.684898,5
2026-03-06 21:18:12.685075,5
2026-03-06 21:18:12.685177,5
2026-03-06 21:18:12.68529,5
2026-03-06 21:18:12.794145,5
2026-03-06 21:18:12.794326,5
2026-03-06 21:18:12.794506,5
2026-03-06 21:18:12.794678,5
2026-03-06 21:18:12.794745,5
2026-03-06 21:18:12.794853,5
2026-03-06 21:18:12.902615,5
2026-03-06 21:18:12.902905,5
2026-03-06 21:18:12.903218,5
2026-03-06 21:18:12.90322,5
2026-03-06 21:18:12.903475,5
2026-03-06 21:18:12.90377,5
2026-03-06 21:18:13.012221,5
2026-03-06 21:18:13.012483,5
2026-03-06 21:18:13.01281,5
2026-03-06 21:18:13.012911,5
2026-03-06 21:18:13.013102,5
2026-03-06 21:18:13.120816,5
2026-03-06 21:18:13.121078,5
2026-03-06 21:18:13.12134,5
2026-03-06 21:18:13.121598,5
2026-03-06 21:18:13.1216,5
2026-03-06 21:18:13.121863,5
2026-03-06 21:18:13.22913,5
2026-03-06 21:18:13.229294,5
2026-03-06 21:18:13.229489,5
2026-03-06 21:18:13.229604,5
2026-03-06 21:18:13.229722,5
2026-03-06 21:18:13.339408,5
2026-03-06 21:18:13.339514,5
2026-03-06 21:18:13.339593,5
2026-03-06 21:18:13.339697,5
2026-03-06 21:18:13.339811,5
2026-03-06 21:18:13.340092,5
2026-03-06 21:18:13.447719,5
2026-03-06 21:18:13.447888,5
2026-03-06 21:18:13.448098,5
2026-03-06 21:18:13.448211,5
2026-03-06 21:18:13.448308,5
2026-03-06 21:18:13.448506,5
2026-03-06 21:18:13.448709,5
2026-03-06 21:18:13.556463,5
2026-03-06 21:18:13.556522,5
2026-03-06 21:18:13.556539,5
2026-03-06 21:18:13.556559,5
2026-03-06 21:18:13.556583,5
2026-03-06 21:18:13.556917,5
2026-03-06 21:18:13.556929,5
2026-03-06 21:18:13.665833,5
2026-03-06 21:18:13.666064,5
2026-03-06 21:18:13.666291,5
2026-03-06 21:18:13.666399,5
2026-03-06 21:18:13.666478,5
2026-03-06 21:18:13.774416,5
2026-03-06 21:18:13.774599,5
2026-03-06 21:18:13.774829,5
2026-03-06 21:18:13.77504,5
2026-03-06 21:18:13.775095,5
2026-03-06 21:18:13.775308,5
2026-03-06 21:18:13.883412,5
2026-03-06 21:18:13.883625,5
2026-03-06 21:18:13.883854,5
2026-03-06 21:18:13.884059,5
2026-03-06 21:18:13.88409,5
2026-03-06 21:18:13.884403,5
2026-03-06 21:18:13.993009,5
2026-03-06 21:18:13.993268,5
2026-03-06 21:18:13.993531,5
2026-03-06 21:18:13.99378,5
2026-03-06 21:18:13.993906,5
2026-03-06 21:18:13.994076,5
2026-03-06 21:18:14.101784,5
2026-03-06 21:18:14.102021,5
2026-03-06 21:18:14.102275,5
2026-03-06 21:18:14.102313,5
2026-03-06 21:18:14.102565,5
2026-03-06 21:18:14.102869,5
2026-03-06 21:18:14.210687,5
2026-03-06 21:18:14.210782,5
2026-03-06 21:18:14.21089,5
2026-03-06 21:18:14.210995,5
2026-03-06 21:18:14.211137,5
2026-03-06 21:18:14.211335,5
2026-03-06 21:18:14.211469,5
2026-03-06 21:18:14.319333,5
2026-03-06 21:18:14.31945,5
2026-03-06 21:18:14.319581,5
2026-03-06 21:18:14.319729,5
2026-03-06 21:18:14.319879,5
2026-03-06 21:18:14.320621,5
2026-03-06 21:18:14.428458,5
2026-03-06 21:18:14.428984,5
2026-03-06 21:18:14.429167,5
2026-03-06 21:18:14.429458,5
2026-03-06 21:18:14.429887,5
2026-03-06 21:18:14.430296,5
2026-03-06 21:18:14.537241,5
2026-03-06 21:18:14.537354,5
2026-03-06 21:18:14.537554,5
2026-03-06 21:18:14.537905,5
2026-03-06 21:18:14.538047,5
2026-03-06 21:18:14.538153,5
2026-03-06 21:18:14.64648,5
2026-03-06 21:18:14.646677,5
2026-03-06 21:18:14.646958,5
2026-03-06 21:18:14.647251,5
2026-03-06 21:18:14.647638,5
2026-03-06 21:18:14.755709,5
2026-03-06 21:18:14.755942,5
2026-03-06 21:18:14.756187,5
2026-03-06 21:18:14.756386,5
2026-03-06 21:18:14.756729,5
2026-03-06 21:18:14.757022,5
2026-03-06 21:18:14.864902,5
2026-03-06 21:18:14.865072,5
2026-03-06 21:18:14.865341,5
2026-03-06 21:18:14.865656,5
2026-03-06 21:18:14.865753,5
2026-03-06 21:18:14.865863,5
2026-03-06 21:18:14.866356,5
2026-03-06 21:18:14.973375,5
2026-03-06 21:18:14.97354,5
2026-03-06 21:18:14.97372,5
2026-03-06 21:18:14.973882,5
2026-03-06 21:18:14.974052,5
2026-03-06 21:18:14.974237,5
2026-03-06 21:18:14.974596,5
2026-03-06 21:18:15.08263,5
2026-03-06 21:18:15.082729,5
2026-03-06 21:18:15.082861,5
2026-03-06 21:18:15.083042,5
2026-03-06 21:18:15.083156,5
2026-03-06 21:18:15.083164,5
2026-03-06 21:18:15.083318,5
2026-03-06 21:18:15.192126,5
2026-03-06 21:18:15.192379,5
2026-03-06 21:18:15.192603,5
2026-03-06 21:18:15.192813,5
2026-03-06 21:18:15.192927,5
2026-03-06 21:18:15.193054,5
2026-03-06 21:18:15.19332,5
2026-03-06 21:18:15.301026,5
2026-03-06 21:18:15.301708,5
2026-03-06 21:18:15.301794,5
2026-03-06 21:18:15.3023,5
2026-03-06 21:18:15.302763,5
2026-03-06 21:18:15.303436,5
2026-03-06 21:18:15.303982,5
2026-03-06 21:18:15.304639,5
2026-03-06 21:18:15.305235,5
2026-03-06 21:18:15.409871,5
2026-03-06 21:18:15.410109,5
2026-03-06 21:18:15.410374,5
2026-03-06 21:18:15.410605,5
2026-03-06 21:18:15.410829,5
2026-03-06 21:18:15.410906,5
2026-03-06 21:18:15.411065,5
2026-03-06 21:18:15.518256,5
2026-03-06 21:18:15.51856,5
2026-03-06 21:18:15.518878,5
2026-03-06 21:18:15.518944,5
2026-03-06 21:18:15.518984,5
2026-03-06 21:18:15.519061,5
2026-03-06 21:18:15.627322,5
2026-03-06 21:18:15.6274,5
2026-03-06 21:18:15.627499,5
2026-03-06 21:18:15.627603,5
2026-03-06 21:18:15.627699,5
2026-03-06 21:18:15.627699,5
2026-03-06 21:18:15.627804,5
2026-03-06 21:18:15.627929,5
2026-03-06 21:18:15.736927,5
2026-03-06 21:18:15.737166,5
2026-03-06 21:18:15.737434,5
2026-03-06 21:18:15.737663,5
2026-03-06 21:18:15.73792,5
2026-03-06 21:18:15.737921,5
2026-03-06 21:18:15.845733,5
2026-03-06 21:18:15.846152,5
2026-03-06 21:18:15.846498,5
2026-03-06 21:18:15.846707,5
2026-03-06 21:18:15.847394,5
2026-03-06 21:18:15.847923,5
2026-03-06 21:18:15.848631,5
2026-03-06 21:18:15.954823,5
2026-03-06 21:18:15.955029,5
2026-03-06 21:18:15.955271,5
2026-03-06 21:18:15.955369,5
2026-03-06 21:18:15.955605,5
2026-03-06 21:18:16.063208,5
2026-03-06 21:18:16.063332,5
2026-03-06 21:18:16.063464,5
2026-03-06 21:18:16.063739,5
2026-03-06 21:18:16.172352,5
2026-03-06 21:18:16.172399,5
2026-03-06 21:18:16.172492,5
2026-03-06 21:18:16.172715,5
2026-03-06 21:18:16.172821,5
2026-03-06 21:18:16.172881,5
2026-03-06 21:18:16.172924,5
2026-03-06 21:18:16.173097,5
2026-03-06 21:18:16.281788,5
2026-03-06 21:18:16.281896,5
2026-03-06 21:18:16.282087,5
2026-03-06 21:18:16.282298,5
2026-03-06 21:18:16.282304,5
2026-03-06 21:18:16.282709,5
2026-03-06 21:18:16.390025,5
2026-03-06 21:18:16.390226,5
2026-03-06 21:18:16.390471,5
2026-03-06 21:18:16.390674,5
2026-03-06 21:18:16.390852,5
2026-03-06 21:18:16.391131,5
2026-03-06 21:18:16.49973,5
2026-03-06 21:18:16.499928,5
2026-03-06 21:18:16.500117,5
2026-03-06 21:18:16.500337,5
2026-03-06 21:18:16.500543,5
2026-03-06 21:18:16.500872,5
2026-03-06 21:18:16.608396,5
2026-03-06 21:18:16.608576,5
2026-03-06 21:18:16.608753,5
2026-03-06 21:18:16.608952,5
2026-03-06 21:18:16.609184,5
2026-03-06 21:18:16.610376,5
2026-03-06 21:18:16.717532,5
2026-03-06 21:18:16.717695,5
2026-03-06 21:18:16.717892,5
2026-03-06 21:18:16.717938,5
2026-03-06 21:18:16.718205,5
2026-03-06 21:18:16.718474,5
2026-03-06 21:18:16.71877,5
2026-03-06 21:18:16.719097,5
2026-03-06 21:18:16.826583,5
2026-03-06 21:18:16.826686,5
2026-03-06 21:18:16.826834,5
2026-03-06 21:18:16.826943,5
2026-03-06 21:18:16.827007,5
2026-03-06 21:18:16.8273,5
2026-03-06 21:18:16.935536,5
2026-03-06 21:18:16.935713,5
2026-03-06 21:18:16.935884,5
2026-03-06 21:18:16.936048,5
2026-03-06 21:18:16.936252,5
2026-03-06 21:18:16.936447,5
2026-03-06 21:18:16.937094,5
2026-03-06 21:18:17.044251,5
2026-03-06 21:18:17.044375,5
2026-03-06 21:18:17.045122,5
2026-03-06 21:18:17.153812,5
2026-03-06 21:18:17.154191,5
2026-03-06 21:18:17.154407,5
2026-03-06 21:18:17.154475,5
2026-03-06 21:18:17.154596,5
2026-03-06 21:18:17.261918,5
2026-03-06 21:18:17.26205,5
2026-03-06 21:18:17.262234,5
2026-03-06 21:18:17.262392,5
2026-03-06 21:18:17.262624,5
2026-03-06 21:18:17.371476,5
2026-03-06 21:18:17.371621,5
2026-03-06 21:18:17.371876,5
2026-03-06 21:18:17.372326,5
2026-03-06 21:18:17.372341,5
2026-03-06 21:18:17.372614,5
2026-03-06 21:18:17.372862,5
2026-03-06 21:18:17.480243,5
2026-03-06 21:18:17.480317,5
2026-03-06 21:18:17.480414,5
2026-03-06 21:18:17.480496,5
2026-03-06 21:18:17.48059,5
2026-03-06 21:18:17.480693,5
2026-03-06 21:18:17.481173,5
2026-03-06 21:18:17.589314,5
2026-03-06 21:18:17.589363,5
2026-03-06 21:18:17.589429,5
2026-03-06 21:18:17.589499,5
2026-03-06 21:18:17.589569,5
2026-03-06 21:18:17.590125,5
2026-03-06 21:18:17.698602,5
2026-03-06 21:18:17.698661,5
2026-03-06 21:18:17.698694,5
2026-03-06 21:18:17.698755,5
2026-03-06 21:18:17.698822,5
2026-03-06 21:18:17.698898,5
2026-03-06 21:18:17.699216,5
2026-03-06 21:18:17.807258,5
2026-03-06 21:18:17.807308,5
2026-03-06 21:18:17.807375,5
2026-03-06 21:18:17.807449,5
2026-03-06 21:18:17.807556,5
2026-03-06 21:18:17.807669,5
2026-03-06 21:18:17.807866,5
2026-03-06 21:18:17.916389,5
2026-03-06 21:18:17.916443,5
2026-03-06 21:18:17.916775,5
2026-03-06 21:18:17.916852,5
2026-03-06 21:18:17.916934,5
2026-03-06 21:18:17.916945,5
2026-03-06 21:18:17.917037,5
2026-03-06 21:18:17.917197,5
2026-03-06 21:18:17.917351,5
2026-03-06 21:18:17.917581,5
2026-03-06 21:18:18.025383,5
2026-03-06 21:18:18.02544,5
2026-03-06 21:18:18.025651,5
2026-03-06 21:18:18.025748,5
2026-03-06 21:18:18.025843,5
2026-03-06 21:18:18.026131,5
2026-03-06 21:18:18.026238,5
2026-03-06 21:18:18.026339,5
2026-03-06 21:18:18.026696,5
2026-03-06 21:18:18.134394,5
2026-03-06 21:18:18.134457,5
2026-03-06 21:18:18.134509,5
2026-03-06 21:18:18.13456,5
2026-03-06 21:18:18.134627,5
2026-03-06 21:18:18.134693,5
2026-03-06 21:18:18.13476,5
2026-03-06 21:18:18.134878,5
2026-03-06 21:18:18.243068,5
2026-03-06 21:18:18.243142,5
2026-03-06 21:18:18.243217,5
2026-03-06 21:18:18.243288,5
2026-03-06 21:18:18.24337,5
2026-03-06 21:18:18.243435,5
2026-03-06 21:18:18.352813,5
2026-03-06 21:18:18.352981,5
2026-03-06 21:18:18.353046,5
2026-03-06 21:18:18.353207,5
2026-03-06 21:18:18.461494,5
2026-03-06 21:18:18.461566,5
2026-03-06 21:18:18.461679,5
2026-03-06 21:18:18.461865,5
2026-03-06 21:18:18.462007,5
2026-03-06 21:18:18.462184,5
2026-03-06 21:18:18.570265,5
2026-03-06 21:18:18.57032,5
2026-03-06 21:18:18.570397,5
2026-03-06 21:18:18.570502,5
2026-03-06 21:18:18.570673,5
2026-03-06 21:18:18.570693,5
2026-03-06 21:18:18.570828,5
2026-03-06 21:18:18.57098,5
2026-03-06 21:18:18.571137,5
2026-03-06 21:18:18.679347,5
2026-03-06 21:18:18.679412,5
2026-03-06 21:18:18.67946,5
2026-03-06 21:18:18.679514,5
2026-03-06 21:18:18.67972,5
2026-03-06 21:18:18.788576,5
2026-03-06 21:18:18.788653,5
2026-03-06 21:18:18.788704,5
2026-03-06 21:18:18.788759,5
2026-03-06 21:18:18.788813,5
2026-03-06 21:18:18.788988,5
2026-03-06 21:18:18.897264,5
2026-03-06 21:18:18.89744,5
2026-03-06 21:18:18.89752,5
2026-03-06 21:18:18.897626,5
2026-03-06 21:18:19.006566,5
2026-03-06 21:18:19.006715,5
2026-03-06 21:18:19.00686,5
2026-03-06 21:18:19.00688,5
2026-03-06 21:18:19.007052,5
2026-03-06 21:18:19.00722,5
2026-03-06 21:18:19.007412,5
2026-03-06 21:18:19.007569,5
2026-03-06 21:18:19.007751,5
2026-03-06 21:18:19.115451,5
2026-03-06 21:18:19.115535,5
2026-03-06 21:18:19.115573,5
2026-03-06 21:18:19.115635,5
2026-03-06 21:18:19.115875,5
2026-03-06 21:18:19.115926,5
2026-03-06 21:18:19.224354,5
2026-03-06 21:18:19.224418,5
2026-03-06 21:18:19.224574,5
2026-03-06 21:18:19.224715,5
2026-03-06 21:18:19.22476,5
2026-03-06 21:18:19.224883,5
2026-03-06 21:18:19.333931,5
2026-03-06 21:18:19.334101,5
2026-03-06 21:18:19.334294,5
2026-03-06 21:18:19.334478,5
2026-03-06 21:18:19.334611,5
2026-03-06 21:18:19.334692,5
2026-03-06 21:18:19.442153,5
2026-03-06 21:18:19.442256,5
2026-03-06 21:18:19.442359,5
2026-03-06 21:18:19.442449,5
2026-03-06 21:18:19.442563,5
2026-03-06 21:18:19.44257,5
2026-03-06 21:18:19.551416,5
2026-03-06 21:18:19.551609,5
2026-03-06 21:18:19.551802,5
2026-03-06 21:18:19.552222,5
2026-03-06 21:18:19.55247,5
2026-03-06 21:18:19.553538,5
2026-03-06 21:18:19.554101,5
2026-03-06 21:18:19.554505,5
2026-03-06 21:18:19.660887,5
2026-03-06 21:18:19.661294,5
2026-03-06 21:18:19.661499,5
2026-03-06 21:18:19.661712,5
2026-03-06 21:18:19.662185,5
2026-03-06 21:18:19.66287,5
2026-03-06 21:18:19.769319,5
2026-03-06 21:18:19.769381,5
2026-03-06 21:18:19.76948,5
2026-03-06 21:18:19.769596,5
2026-03-06 21:18:19.769672,5
2026-03-06 21:18:19.769751,5
2026-03-06 21:18:19.769826,5
2026-03-06 21:18:19.769876,5
2026-03-06 21:18:19.878706,5
2026-03-06 21:18:19.878766,5
2026-03-06 21:18:19.878791,5
2026-03-06 21:18:19.878818,5
2026-03-06 21:18:19.878853,5
2026-03-06 21:18:19.878904,5
2026-03-06 21:18:19.879364,5
2026-03-06 21:18:19.987926,5
2026-03-06 21:18:19.987996,5
2026-03-06 21:18:19.988046,5
2026-03-06 21:18:19.988104,5
2026-03-06 21:18:19.988269,5
2026-03-06 21:18:19.988323,5
2026-03-06 21:18:20.096805,5
2026-03-06 21:18:20.097003,5
2026-03-06 21:18:20.097244,5
2026-03-06 21:18:20.097452,5
2026-03-06 21:18:20.097549,5
2026-03-06 21:18:20.097683,5
2026-03-06 21:18:20.205303,5
2026-03-06 21:18:20.20547,5
2026-03-06 21:18:20.205669,5
2026-03-06 21:18:20.205857,5
2026-03-06 21:18:20.206062,5
2026-03-06 21:18:20.206276,5
2026-03-06 21:18:20.206657,5
2026-03-06 21:18:20.314034,5
2026-03-06 21:18:20.314144,5
2026-03-06 21:18:20.314151,5
2026-03-06 21:18:20.314266,5
2026-03-06 21:18:20.314529,5
2026-03-06 21:18:20.314643,5
2026-03-06 21:18:20.423564,5
2026-03-06 21:18:20.423717,5
2026-03-06 21:18:20.4239,5
2026-03-06 21:18:20.424079,5
2026-03-06 21:18:20.424242,5
2026-03-06 21:18:20.424338,5
2026-03-06 21:18:20.424433,5
2026-03-06 21:18:20.532709,5
2026-03-06 21:18:20.532849,5
2026-03-06 21:18:20.533009,5
2026-03-06 21:18:20.533183,5
2026-03-06 21:18:20.533225,5
2026-03-06 21:18:20.641856,5
2026-03-06 21:18:20.64191,5
2026-03-06 21:18:20.641954,5
2026-03-06 21:18:20.642017,5
2026-03-06 21:18:20.642086,5
2026-03-06 21:18:20.642199,5
2026-03-06 21:18:20.642252,5
2026-03-06 21:18:20.642309,5
2026-03-06 21:18:20.642699,5
2026-03-06 21:18:20.750718,5
2026-03-06 21:18:20.750911,5
2026-03-06 21:18:20.751118,5
2026-03-06 21:18:20.751343,5
2026-03-06 21:18:20.751378,5
2026-03-06 21:18:20.75157,5
2026-03-06 21:18:20.751802,5
2026-03-06 21:18:20.859442,5
2026-03-06 21:18:20.859556,5
2026-03-06 21:18:20.859686,5
2026-03-06 21:18:20.859843,5
2026-03-06 21:18:20.859984,5
2026-03-06 21:18:20.860245,5
2026-03-06 21:18:20.968561,5
2026-03-06 21:18:20.968691,5
2026-03-06 21:18:20.968835,5
2026-03-06 21:18:20.968968,5
2026-03-06 21:18:20.969126,5
2026-03-06 21:18:20.969303,5
2026-03-06 21:18:20.969586,5
2026-03-06 21:18:21.077788,5
2026-03-06 21:18:21.077954,5
2026-03-06 21:18:21.078118,5
2026-03-06 21:18:21.078261,5
2026-03-06 21:18:21.0783,5
2026-03-06 21:18:21.078476,5
2026-03-06 21:18:21.078675,5
2026-03-06 21:18:21.186657,5
2026-03-06 21:18:21.186716,5
2026-03-06 21:18:21.186887,5
2026-03-06 21:18:21.18709,5
2026-03-06 21:18:21.18711,5
2026-03-06 21:18:21.187293,5
2026-03-06 21:18:21.295262,5
2026-03-06 21:18:21.295451,5
2026-03-06 21:18:21.295638,5
2026-03-06 21:18:21.295755,5
2026-03-06 21:18:21.295827,5
2026-03-06 21:18:21.296038,5
2026-03-06 21:18:21.404474,5
2026-03-06 21:18:21.404665,5
2026-03-06 21:18:21.404841,5
2026-03-06 21:18:21.405193,5
2026-03-06 21:18:21.405223,5
2026-03-06 21:18:21.405444,5
2026-03-06 21:18:21.513474,5
2026-03-06 21:18:21.513557,5
2026-03-06 21:18:21.513721,5
2026-03-06 21:18:21.513935,5
2026-03-06 21:18:21.514287,5
2026-03-06 21:18:21.622916,5
2026-03-06 21:18:21.623081,5
2026-03-06 21:18:21.623276,5
2026-03-06 21:18:21.62334,5
2026-03-06 21:18:21.623446,5
2026-03-06 21:18:21.62363,5
2026-03-06 21:18:21.62383,5
2026-03-06 21:18:21.73171,5
2026-03-06 21:18:21.731805,5
2026-03-06 21:18:21.731904,5
2026-03-06 21:18:21.731915,5
2026-03-06 21:18:21.732008,5
2026-03-06 21:18:21.732107,5
2026-03-06 21:18:21.732233,5
2026-03-06 21:18:21.732414,5
2026-03-06 21:18:21.840852,5
2026-03-06 21:18:21.841134,5
2026-03-06 21:18:21.841262,5
2026-03-06 21:18:21.841703,5
2026-03-06 21:18:21.842151,5
2026-03-06 21:18:21.842607,5
2026-03-06 21:18:21.949727,5
2026-03-06 21:18:21.949887,5
2026-03-06 21:18:21.950072,5
2026-03-06 21:18:21.950256,5
2026-03-06 21:18:21.950441,5
2026-03-06 21:18:21.950449,5
2026-03-06 21:18:21.950626,5
2026-03-06 21:18:22.058389,5
2026-03-06 21:18:22.058526,5
2026-03-06 21:18:22.058677,5
2026-03-06 21:18:22.058834,5
2026-03-06 21:18:22.058926,5
2026-03-06 21:18:22.059,5
2026-03-06 21:18:22.167599,5
2026-03-06 21:18:22.167705,5
2026-03-06 21:18:22.16783,5
2026-03-06 21:18:22.167972,5
2026-03-06 21:18:22.168061,5
2026-03-06 21:18:22.168128,5
2026-03-06 21:18:22.168281,5
2026-03-06 21:18:22.276656,5
2026-03-06 21:18:22.276804,5
2026-03-06 21:18:22.276996,5
2026-03-06 21:18:22.277189,5
2026-03-06 21:18:22.277221,5
2026-03-06 21:18:22.277429,5
2026-03-06 21:18:22.277613,5
2026-03-06 21:18:22.385533,5
