time,ACT.Fuel_Fill_Vent.actuator_state
2026-03-06 21:33:13.663662,1
2026-03-06 21:33:13.687236,1
2026-03-06 21:33:13.765903,0
2026-03-06 21:33:13.790242,1
2026-03-06 21:33:13.867785,0
2026-03-06 21:33:13.891184,1
2026-03-06 21:33:13.969617,0
2026-03-06 21:33:13.993422,1
2026-03-06 21:33:14.071336,0
2026-03-06 21:33:14.094802,1
2026-03-06 21:33:14.173549,0
2026-03-06 21:33:14.196732,1
2026-03-06 21:33:14.277652,0
2026-03-06 21:33:14.300632,1
2026-03-06 21:33:14.382304,0
2026-03-06 21:33:14.40085,1
2026-03-06 21:33:14.47968,0
2026-03-06 21:33:14.502885,1
2026-03-06 21:33:14.581418,0
2026-03-06 21:33:14.605153,1
2026-03-06 21:33:14.683776,0
2026-03-06 21:33:14.706646,1
2026-03-06 21:33:14.786292,0
2026-03-06 21:33:14.808647,1
2026-03-06 21:33:14.887509,0
2026-03-06 21:33:14.911507,1
2026-03-06 21:33:14.989472,0
2026-03-06 21:33:15.0131,1
2026-03-06 21:33:15.091594,0
2026-03-06 21:33:15.114954,1
2026-03-06 21:33:15.193415,0
2026-03-06 21:33:15.217133,1
2026-03-06 21:33:15.295822,0
2026-03-06 21:33:15.319967,1
2026-03-06 21:33:15.397599,0
2026-03-06 21:33:15.420803,1
2026-03-06 21:33:15.499762,0
2026-03-06 21:33:15.522498,1
2026-03-06 21:33:15.601885,0
2026-03-06 21:33:15.62476,1
2026-03-06 21:33:15.703666,1
2026-03-06 21:33:15.726974,1
2026-03-06 21:33:15.805745,1
2026-03-06 21:33:15.828745,1
2026-03-06 21:33:15.907705,0
2026-03-06 21:33:15.930692,1
2026-03-06 21:33:16.009522,0
2026-03-06 21:33:16.032838,1
2026-03-06 21:33:16.11177,0
2026-03-06 21:33:16.13489,1
2026-03-06 21:33:16.213879,0
2026-03-06 21:33:16.237709,1
2026-03-06 21:33:16.315694,1
2026-03-06 21:33:16.338938,1
2026-03-06 21:33:16.417483,1
2026-03-06 21:33:16.44111,1
2026-03-06 21:33:16.518535,0
2026-03-06 21:33:16.54537,1
2026-03-06 21:33:16.620684,0
2026-03-06 21:33:16.644643,1
2026-03-06 21:33:16.722541,0
2026-03-06 21:33:16.746696,1
2026-03-06 21:33:16.825006,0
2026-03-06 21:33:16.852217,1
2026-03-06 21:33:16.92668,1
2026-03-06 21:33:16.950994,1
2026-03-06 21:33:17.029098,0
2026-03-06 21:33:17.052805,1
2026-03-06 21:33:17.130523,0
2026-03-06 21:33:17.154791,1
2026-03-06 21:33:17.232899,1
2026-03-06 21:33:17.256796,1
2026-03-06 21:33:17.334619,0
2026-03-06 21:33:17.358687,1
2026-03-06 21:33:17.436282,0
2026-03-06 21:33:17.460681,1
2026-03-06 21:33:17.540971,1
2026-03-06 21:33:17.562686,1
2026-03-06 21:33:17.640388,0
2026-03-06 21:33:17.665272,1
2026-03-06 21:33:17.744411,0
2026-03-06 21:33:17.766808,1
2026-03-06 21:33:17.844411,0
2026-03-06 21:33:17.869047,1
2026-03-06 21:33:17.94669,0
2026-03-06 21:33:17.971045,1
2026-03-06 21:33:18.048266,0
2026-03-06 21:33:18.072625,1
2026-03-06 21:33:18.150423,0
2026-03-06 21:33:18.179576,1
2026-03-06 21:33:18.252631,1
2026-03-06 21:33:18.277045,1
2026-03-06 21:33:18.354315,0
2026-03-06 21:33:18.378882,1
2026-03-06 21:33:18.456756,0
2026-03-06 21:33:18.480622,1
2026-03-06 21:33:18.560322,0
2026-03-06 21:33:18.582633,1
2026-03-06 21:33:18.66339,0
2026-03-06 21:33:18.685283,1
2026-03-06 21:33:18.762314,0
2026-03-06 21:33:18.78676,1
2026-03-06 21:33:18.864625,0
2026-03-06 21:33:18.8897,1
2026-03-06 21:33:18.966525,0
2026-03-06 21:33:18.990707,1
2026-03-06 21:33:19.073187,0
2026-03-06 21:33:19.095461,1
2026-03-06 21:33:19.170568,1
2026-03-06 21:33:19.196311,1
2026-03-06 21:33:19.272577,0
2026-03-06 21:33:19.29656,1
2026-03-06 21:33:19.374582,0
2026-03-06 21:33:19.398712,1
2026-03-06 21:33:19.47573,0
2026-03-06 21:33:19.500892,1
2026-03-06 21:33:19.577986,0
2026-03-06 21:33:19.603068,1
2026-03-06 21:33:19.679458,0
2026-03-06 21:33:19.704763,1
2026-03-06 21:33:19.781705,0
2026-03-06 21:33:19.806982,1
2026-03-06 21:33:19.883723,0
2026-03-06 21:33:19.909247,1
2026-03-06 21:33:19.985433,1
2026-03-06 21:33:20.010829,1
2026-03-06 21:33:20.087775,1
2026-03-06 21:33:20.116285,1
2026-03-06 21:33:20.189398,0
2026-03-06 21:33:20.21508,1
2026-03-06 21:33:20.291308,0
2026-03-06 21:33:20.317315,1
2026-03-06 21:33:20.393645,0
2026-03-06 21:33:20.419502,1
2026-03-06 21:33:20.495534,0
2026-03-06 21:33:20.521184,1
2026-03-06 21:33:20.597876,1
2026-03-06 21:33:20.622607,1
2026-03-06 21:33:20.699357,1
2026-03-06 21:33:20.727461,1
2026-03-06 21:33:20.801701,0
2026-03-06 21:33:20.826888,1
2026-03-06 21:33:20.903437,0
2026-03-06 21:33:20.929187,1
2026-03-06 21:33:21.005499,0
2026-03-06 21:33:21.031145,1
2026-03-06 21:33:21.110316,1
2026-03-06 21:33:21.133928,1
2026-03-06 21:33:21.21289,0
2026-03-06 21:33:21.235368,1
2026-03-06 21:33:21.311607,0
2026-03-06 21:33:21.337034,1
2026-03-06 21:33:21.413502,0
2026-03-06 21:33:21.439215,1
2026-03-06 21:33:21.515673,0
2026-03-06 21:33:21.541688,1
2026-03-06 21:33:21.617744,1
2026-03-06 21:33:21.642859,1
2026-03-06 21:33:21.719656,0
2026-03-06 21:33:21.748554,1
2026-03-06 21:33:21.82142,0
2026-03-06 21:33:21.846697,1
2026-03-06 21:33:21.923698,0
2026-03-06 21:33:21.951453,1
2026-03-06 21:33:22.025796,0
2026-03-06 21:33:22.055391,1
2026-03-06 21:33:22.127431,0
2026-03-06 21:33:22.152872,1
2026-03-06 21:33:22.229529,0
2026-03-06 21:33:22.254627,1
2026-03-06 21:33:22.331163,0
2026-03-06 21:33:22.357033,1
2026-03-06 21:33:22.433734,0
2026-03-06 21:33:22.459598,1
2026-03-06 21:33:22.535366,1
2026-03-06 21:33:22.56533,1
2026-03-06 21:33:22.637436,0
2026-03-06 21:33:22.663152,1
2026-03-06 21:33:22.739416,1
2026-03-06 21:33:22.771579,1
2026-03-06 21:33:22.841717,0
2026-03-06 21:33:22.868488,1
2026-03-06 21:33:22.943547,0
2026-03-06 21:33:22.96859,1
2026-03-06 21:33:23.045548,0
2026-03-06 21:33:23.070888,1
2026-03-06 21:33:23.151444,0
2026-03-06 21:33:23.175435,1
2026-03-06 21:33:23.249829,0
2026-03-06 21:33:23.275072,1
2026-03-06 21:33:23.351454,1
2026-03-06 21:33:23.376791,1
2026-03-06 21:33:23.453372,0
2026-03-06 21:33:23.478713,1
2026-03-06 21:33:23.555486,0
2026-03-06 21:33:23.581034,1
2026-03-06 21:33:23.657482,0
2026-03-06 21:33:23.683023,1
2026-03-06 21:33:23.759574,0
2026-03-06 21:33:23.786801,1
2026-03-06 21:33:23.861781,0
2026-03-06 21:33:23.886872,1
2026-03-06 21:33:23.963859,0
2026-03-06 21:33:23.988702,1
2026-03-06 21:33:24.069938,0
2026-03-06 21:33:24.091084,1
2026-03-06 21:33:24.174485,0
2026-03-06 21:33:24.192671,1
2026-03-06 21:33:24.26954,0
2026-03-06 21:33:24.294852,1
2026-03-06 21:33:24.378305,0
2026-03-06 21:33:24.397021,1
2026-03-06 21:33:24.473772,0
2026-03-06 21:33:24.498623,1
2026-03-06 21:33:24.57849,0
2026-03-06 21:33:24.600659,1
2026-03-06 21:33:24.67808,0
2026-03-06 21:33:24.703002,1
2026-03-06 21:33:24.779497,0
2026-03-06 21:33:24.805197,1
2026-03-06 21:33:24.881532,0
2026-03-06 21:33:24.907229,1
2026-03-06 21:33:24.983716,1
2026-03-06 21:33:25.008792,1
2026-03-06 21:33:25.0859,0
2026-03-06 21:33:25.110789,1
2026-03-06 21:33:25.187396,0
2026-03-06 21:33:25.213006,1
2026-03-06 21:33:25.289576,0
2026-03-06 21:33:25.314675,1
2026-03-06 21:33:25.394468,0
2026-03-06 21:33:25.416701,1
2026-03-06 21:33:25.493772,0
2026-03-06 21:33:25.520588,1
2026-03-06 21:33:25.596583,0
2026-03-06 21:33:25.62065,1
2026-03-06 21:33:25.698617,1
2026-03-06 21:33:25.722887,1
2026-03-06 21:33:25.799442,1
2026-03-06 21:33:25.824618,1
2026-03-06 21:33:25.901424,0
2026-03-06 21:33:25.927278,1
2026-03-06 21:33:26.003472,0
2026-03-06 21:33:26.028914,1
2026-03-06 21:33:26.106335,1
2026-03-06 21:33:26.130818,1
2026-03-06 21:33:26.209179,0
2026-03-06 21:33:26.232902,1
2026-03-06 21:33:26.309426,0
2026-03-06 21:33:26.345609,1
2026-03-06 21:33:26.411668,0
2026-03-06 21:33:26.437077,1
2026-03-06 21:33:26.513714,0
2026-03-06 21:33:26.538667,1
2026-03-06 21:33:26.615552,0
2026-03-06 21:33:26.641005,1
2026-03-06 21:33:26.717331,0
2026-03-06 21:33:26.743153,1
2026-03-06 21:33:26.819341,0
2026-03-06 21:33:26.84502,1
2026-03-06 21:33:26.921403,1
2026-03-06 21:33:26.953127,1
2026-03-06 21:33:27.025481,0
2026-03-06 21:33:27.051462,1
2026-03-06 21:33:27.125788,0
2026-03-06 21:33:27.151128,1
2026-03-06 21:33:27.230742,0
2026-03-06 21:33:27.252614,1
2026-03-06 21:33:27.329462,0
2026-03-06 21:33:27.363236,1
2026-03-06 21:33:27.431423,0
2026-03-06 21:33:27.457138,1
2026-03-06 21:33:27.537485,0
2026-03-06 21:33:27.55901,1
2026-03-06 21:33:27.638543,0
2026-03-06 21:33:27.660744,1
2026-03-06 21:33:27.73755,0
2026-03-06 21:33:27.764204,1
2026-03-06 21:33:27.839645,0
2026-03-06 21:33:27.864739,1
2026-03-06 21:33:27.941304,0
2026-03-06 21:33:27.966689,1
2026-03-06 21:33:28.043272,0
2026-03-06 21:33:28.071248,1
2026-03-06 21:33:28.145649,1
2026-03-06 21:33:28.170629,1
2026-03-06 21:33:28.247674,0
2026-03-06 21:33:28.27342,1
2026-03-06 21:33:28.351449,0
2026-03-06 21:33:28.37497,1
2026-03-06 21:33:28.45154,0
2026-03-06 21:33:28.477036,1
2026-03-06 21:33:28.553781,1
2026-03-06 21:33:28.580275,1
2026-03-06 21:33:28.655574,0
2026-03-06 21:33:28.681111,1
2026-03-06 21:33:28.757861,0
2026-03-06 21:33:28.783786,1
2026-03-06 21:33:28.859794,0
2026-03-06 21:33:28.886244,1
2026-03-06 21:33:28.961866,1
2026-03-06 21:33:28.987327,1
2026-03-06 21:33:29.064026,0
2026-03-06 21:33:29.08894,1
2026-03-06 21:33:29.17122,0
2026-03-06 21:33:29.190723,1
2026-03-06 21:33:29.267504,0
2026-03-06 21:33:29.29296,1
2026-03-06 21:33:29.369758,0
2026-03-06 21:33:29.394729,1
2026-03-06 21:33:29.471334,0
2026-03-06 21:33:29.496654,1
2026-03-06 21:33:29.573398,0
2026-03-06 21:33:29.598954,1
2026-03-06 21:33:29.675777,0
2026-03-06 21:33:29.700606,1
2026-03-06 21:33:29.777535,0
2026-03-06 21:33:29.803063,1
2026-03-06 21:33:29.880701,1
2026-03-06 21:33:29.905098,1
2026-03-06 21:33:29.981469,0
2026-03-06 21:33:30.006936,1
2026-03-06 21:33:30.083732,0
2026-03-06 21:33:30.108878,1
2026-03-06 21:33:30.185732,1
2026-03-06 21:33:30.21106,1
2026-03-06 21:33:30.287405,0
2026-03-06 21:33:30.312859,1
2026-03-06 21:33:30.391242,0
2026-03-06 21:33:30.415238,1
2026-03-06 21:33:30.490634,0
2026-03-06 21:33:30.517402,1
2026-03-06 21:33:30.598742,1
2026-03-06 21:33:30.619225,1
2026-03-06 21:33:30.702262,0
2026-03-06 21:33:30.723193,1
2026-03-06 21:33:30.796547,0
2026-03-06 21:33:30.823229,1
2026-03-06 21:33:30.900387,0
2026-03-06 21:33:30.925098,1
2026-03-06 21:33:31.000654,0
2026-03-06 21:33:31.027165,1
2026-03-06 21:33:31.102633,0
2026-03-06 21:33:31.136313,1
2026-03-06 21:33:31.204677,0
2026-03-06 21:33:31.230715,1
2026-03-06 21:33:31.306769,0
2026-03-06 21:33:31.332808,1
2026-03-06 21:33:31.408718,0
2026-03-06 21:33:31.434682,1
2026-03-06 21:33:31.510404,0
2026-03-06 21:33:31.537419,1
2026-03-06 21:33:31.614098,1
2026-03-06 21:33:31.639202,1
2026-03-06 21:33:31.715573,0
2026-03-06 21:33:31.740758,1
2026-03-06 21:33:31.81683,1
2026-03-06 21:33:31.843144,1
2026-03-06 21:33:31.918486,0
2026-03-06 21:33:31.944976,1
2026-03-06 21:33:32.020784,0
2026-03-06 21:33:32.046995,1
2026-03-06 21:33:32.122351,1
2026-03-06 21:33:32.148668,1
2026-03-06 21:33:32.224654,0
2026-03-06 21:33:32.251048,1
2026-03-06 21:33:32.326715,0
2026-03-06 21:33:32.354767,1
2026-03-06 21:33:32.428535,0
2026-03-06 21:33:32.455352,1
2026-03-06 21:33:32.530792,0
2026-03-06 21:33:32.558478,1
2026-03-06 21:33:32.634559,1
2026-03-06 21:33:32.659832,1
2026-03-06 21:33:32.734968,1
2026-03-06 21:33:32.763219,1
2026-03-06 21:33:32.836952,0
2026-03-06 21:33:32.862685,1
2026-03-06 21:33:32.938678,0
2026-03-06 21:33:32.965067,1
2026-03-06 21:33:33.040731,0
2026-03-06 21:33:33.06706,1
2026-03-06 21:33:33.142762,0
2026-03-06 21:33:33.16885,1
2026-03-06 21:33:33.244523,0
2026-03-06 21:33:33.27103,1
2026-03-06 21:33:33.346779,0
2026-03-06 21:33:33.373079,1
2026-03-06 21:33:33.448701,0
2026-03-06 21:33:33.474954,1
2026-03-06 21:33:33.550667,0
2026-03-06 21:33:33.576916,1
2026-03-06 21:33:33.653171,0
2026-03-06 21:33:33.679103,1
2026-03-06 21:33:33.754326,0
2026-03-06 21:33:33.780726,1
2026-03-06 21:33:33.856774,0
2026-03-06 21:33:33.883004,1
2026-03-06 21:33:33.958596,1
2026-03-06 21:33:33.98602,1
2026-03-06 21:33:34.061599,0
2026-03-06 21:33:34.087053,1
2026-03-06 21:33:34.162795,0
2026-03-06 21:33:34.1895,1
2026-03-06 21:33:34.26492,0
2026-03-06 21:33:34.29286,1
2026-03-06 21:33:34.368778,0
2026-03-06 21:33:34.413789,1
2026-03-06 21:33:34.47074,0
2026-03-06 21:33:34.495442,1
2026-03-06 21:33:34.581299,0
2026-03-06 21:33:34.598659,1
2026-03-06 21:33:34.672567,0
2026-03-06 21:33:34.700734,1
2026-03-06 21:33:34.775183,0
2026-03-06 21:33:34.807186,1
2026-03-06 21:33:34.876999,0
2026-03-06 21:33:34.903555,1
2026-03-06 21:33:34.978514,0
2026-03-06 21:33:35.005048,1
2026-03-06 21:33:35.112495,0
2026-03-06 21:33:35.117542,1
2026-03-06 21:33:35.182605,0
2026-03-06 21:33:35.223989,1
2026-03-06 21:33:35.284742,0
2026-03-06 21:33:35.311299,1
2026-03-06 21:33:35.386496,0
2026-03-06 21:33:35.418625,1
2026-03-06 21:33:35.493885,0
2026-03-06 21:33:35.51602,1
2026-03-06 21:33:35.591943,0
2026-03-06 21:33:35.624946,1
2026-03-06 21:33:35.693288,0
2026-03-06 21:33:35.719011,1
2026-03-06 21:33:35.796562,1
2026-03-06 21:33:35.827231,1
2026-03-06 21:33:35.902852,0
2026-03-06 21:33:39.542885,1
2026-03-06 21:33:39.811024,0
2026-03-06 21:33:39.874677,1
2026-03-06 21:33:39.917475,0
2026-03-06 21:33:39.917994,1
2026-03-06 21:33:39.924675,0
2026-03-06 21:33:39.930956,1
2026-03-06 21:33:39.932798,0
2026-03-06 21:33:39.933377,1
2026-03-06 21:33:40.058636,1
2026-03-06 21:33:40.069075,1
2026-03-06 21:33:40.074617,0
2026-03-06 21:33:40.081594,1
2026-03-06 21:33:40.102554,0
2026-03-06 21:33:40.107854,1
2026-03-06 21:33:40.109111,0
2026-03-06 21:33:40.109584,1
2026-03-06 21:33:40.110266,0
2026-03-06 21:33:40.117577,1
2026-03-06 21:33:40.118663,0
2026-03-06 21:33:40.121697,1
2026-03-06 21:33:40.123167,1
2026-03-06 21:33:40.127859,1
2026-03-06 21:33:40.129018,1
2026-03-06 21:33:40.133142,1
2026-03-06 21:33:40.141462,0
2026-03-06 21:33:40.142482,1
2026-03-06 21:33:40.147976,0
2026-03-06 21:33:40.148535,1
2026-03-06 21:33:40.149312,0
2026-03-06 21:33:40.156651,1
2026-03-06 21:33:40.1587,0
2026-03-06 21:33:40.158927,1
2026-03-06 21:33:40.164431,0
2026-03-06 21:33:40.166137,1
2026-03-06 21:33:40.346128,0
2026-03-06 21:33:40.34645,1
2026-03-06 21:33:40.348771,1
2026-03-06 21:33:40.348989,1
2026-03-06 21:33:40.351129,1
2026-03-06 21:33:40.351613,1
2026-03-06 21:33:40.352562,0
2026-03-06 21:33:40.353166,1
2026-03-06 21:33:40.354307,0
2026-03-06 21:33:40.35442,1
2026-03-06 21:33:40.356107,0
2026-03-06 21:33:40.356217,1
2026-03-06 21:33:40.357113,0
2026-03-06 21:33:40.357459,1
2026-03-06 21:33:40.359345,0
2026-03-06 21:33:40.361456,1
2026-03-06 21:33:40.363673,0
2026-03-06 21:33:40.363991,1
2026-03-06 21:33:40.368063,0
2026-03-06 21:33:40.368426,1
2026-03-06 21:33:40.37759,1
2026-03-06 21:33:40.385663,1
2026-03-06 21:33:40.387836,0
2026-03-06 21:33:40.388785,1
2026-03-06 21:33:40.395109,0
2026-03-06 21:33:40.400467,1
2026-03-06 21:33:40.406033,1
2026-03-06 21:33:40.406863,1
2026-03-06 21:33:40.416996,0
2026-03-06 21:33:40.418687,1
2026-03-06 21:33:40.429147,0
2026-03-06 21:33:40.429418,1
2026-03-06 21:33:40.430877,1
2026-03-06 21:33:40.431079,1
2026-03-06 21:33:40.434538,0
2026-03-06 21:33:40.435043,1
2026-03-06 21:33:40.437976,0
2026-03-06 21:33:40.43824,1
2026-03-06 21:33:40.443509,1
2026-03-06 21:33:40.443797,1
2026-03-06 21:33:40.445732,0
2026-03-06 21:33:40.44595,1
2026-03-06 21:33:40.44753,0
2026-03-06 21:33:40.447696,1
2026-03-06 21:33:40.451506,0
2026-03-06 21:33:40.451872,1
2026-03-06 21:33:40.456106,0
2026-03-06 21:33:40.457435,1
2026-03-06 21:33:40.460307,0
2026-03-06 21:33:40.461441,1
2026-03-06 21:33:40.463685,1
2026-03-06 21:33:40.464249,1
2026-03-06 21:33:40.464963,1
2026-03-06 21:33:40.465332,1
2026-03-06 21:33:40.489433,0
2026-03-06 21:33:40.672784,1
2026-03-06 21:33:40.673532,0
2026-03-06 21:33:40.67669,1
2026-03-06 21:33:40.691785,0
2026-03-06 21:33:40.719442,1
2026-03-06 21:33:40.795234,0
2026-03-06 21:33:40.819087,1
2026-03-06 21:33:40.896454,0
2026-03-06 21:33:40.920732,1
2026-03-06 21:33:40.997394,0
2026-03-06 21:33:41.028694,1
2026-03-06 21:33:41.099456,1
2026-03-06 21:33:41.12506,1
2026-03-06 21:33:41.201613,0
2026-03-06 21:33:41.227864,1
2026-03-06 21:33:41.303984,1
2026-03-06 21:33:41.32889,1
2026-03-06 21:33:41.405715,0
2026-03-06 21:33:41.433619,1
2026-03-06 21:33:41.507564,0
2026-03-06 21:33:41.53287,1
2026-03-06 21:33:41.610028,0
2026-03-06 21:33:41.635043,1
2026-03-06 21:33:41.712586,1
2026-03-06 21:33:41.737243,1
2026-03-06 21:33:41.816134,1
2026-03-06 21:33:41.839507,1
2026-03-06 21:33:41.917153,0
2026-03-06 21:33:41.94106,1
2026-03-06 21:33:42.017616,0
2026-03-06 21:33:42.042979,1
2026-03-06 21:33:42.12172,0
2026-03-06 21:33:42.146401,1
2026-03-06 21:33:42.223421,0
2026-03-06 21:33:42.247215,1
2026-03-06 21:33:42.324903,0
2026-03-06 21:33:42.349087,1
2026-03-06 21:33:42.425652,0
2026-03-06 21:33:42.450765,1
2026-03-06 21:33:42.528266,0
2026-03-06 21:33:42.554532,1
2026-03-06 21:33:42.6315,0
2026-03-06 21:33:42.659893,1
2026-03-06 21:33:42.731469,0
2026-03-06 21:33:42.756742,1
2026-03-06 21:33:42.835017,1
2026-03-06 21:33:42.859004,1
2026-03-06 21:33:42.935355,1
2026-03-06 21:33:42.961363,1
2026-03-06 21:33:43.03745,0
2026-03-06 21:33:43.063092,1
2026-03-06 21:33:43.140258,0
2026-03-06 21:33:43.164887,1
2026-03-06 21:33:43.241407,1
2026-03-06 21:33:43.266854,1
2026-03-06 21:33:43.343548,0
2026-03-06 21:33:43.369228,1
2026-03-06 21:33:43.445314,1
2026-03-06 21:33:43.471145,1
2026-03-06 21:33:43.547885,0
2026-03-06 21:33:43.573222,1
2026-03-06 21:33:43.649437,0
2026-03-06 21:33:43.674978,1
2026-03-06 21:33:43.751357,1
2026-03-06 21:33:43.776989,1
2026-03-06 21:33:43.853725,0
2026-03-06 21:33:43.879135,1
2026-03-06 21:33:43.955817,1
2026-03-06 21:33:43.985653,1
2026-03-06 21:33:44.057682,0
2026-03-06 21:33:44.084552,1
2026-03-06 21:33:44.159787,1
2026-03-06 21:33:44.188275,1
2026-03-06 21:33:44.267247,0
2026-03-06 21:33:44.288598,1
2026-03-06 21:33:44.363507,1
2026-03-06 21:33:44.389269,1
2026-03-06 21:33:44.469219,0
2026-03-06 21:33:44.49081,1
2026-03-06 21:33:44.567695,1
2026-03-06 21:33:44.597479,1
2026-03-06 21:33:44.669805,0
2026-03-06 21:33:44.697598,1
2026-03-06 21:33:44.7745,0
2026-03-06 21:33:44.797261,1
2026-03-06 21:33:44.874638,0
2026-03-06 21:33:44.899554,1
2026-03-06 21:33:44.977695,0
2026-03-06 21:33:45.001004,1
2026-03-06 21:33:45.077776,0
2026-03-06 21:33:45.102667,1
2026-03-06 21:33:45.179833,0
2026-03-06 21:33:45.204925,1
2026-03-06 21:33:45.28175,0
2026-03-06 21:33:45.30692,1
2026-03-06 21:33:45.383934,0
2026-03-06 21:33:45.409051,1
2026-03-06 21:33:45.485377,0
2026-03-06 21:33:45.51117,1
2026-03-06 21:33:45.587649,0
2026-03-06 21:33:45.612752,1
2026-03-06 21:33:45.689857,0
2026-03-06 21:33:45.716209,1
2026-03-06 21:33:45.791729,1
2026-03-06 21:33:45.816803,1
2026-03-06 21:33:45.893353,1
2026-03-06 21:33:45.91932,1
2026-03-06 21:33:45.997301,0
2026-03-06 21:33:46.020894,1
2026-03-06 21:33:46.100251,0
2026-03-06 21:33:46.127286,1
2026-03-06 21:33:46.20205,0
2026-03-06 21:33:46.226247,1
2026-03-06 21:33:46.304096,0
2026-03-06 21:33:46.326745,1
2026-03-06 21:33:46.404017,1
2026-03-06 21:33:46.429291,1
2026-03-06 21:33:46.518438,0
2026-03-06 21:33:46.591081,1
2026-03-06 21:34:20.315064,0
2026-03-06 21:34:20.852627,1
2026-03-06 21:34:20.990244,0
2026-03-06 21:34:21.102742,1
2026-03-06 21:34:21.117972,0
2026-03-06 21:34:21.127184,1
2026-03-06 21:34:21.138309,0
2026-03-06 21:34:21.14336,1
2026-03-06 21:34:21.150281,1
2026-03-06 21:34:21.153972,1
2026-03-06 21:34:21.161751,0
2026-03-06 21:34:21.168942,1
2026-03-06 21:34:21.191902,0
2026-03-06 21:34:21.193104,1
2026-03-06 21:34:21.21662,0
2026-03-06 21:34:21.220201,1
2026-03-06 21:34:21.244208,1
2026-03-06 21:34:21.246374,1
2026-03-06 21:34:21.258788,0
2026-03-06 21:34:21.274962,1
2026-03-06 21:34:21.285147,0
2026-03-06 21:34:21.288248,1
2026-03-06 21:34:21.29549,1
2026-03-06 21:34:21.302052,1
2026-03-06 21:34:21.336561,0
2026-03-06 21:34:21.339013,1
2026-03-06 21:34:21.349078,0
2026-03-06 21:34:21.352766,1
2026-03-06 21:34:21.35837,0
2026-03-06 21:34:21.359155,1
2026-03-06 21:34:21.36709,0
2026-03-06 21:34:21.369039,1
2026-03-06 21:34:21.374315,0
2026-03-06 21:34:21.384258,1
2026-03-06 21:34:21.387035,1
2026-03-06 21:34:21.388226,1
2026-03-06 21:34:21.389911,0
2026-03-06 21:34:21.391162,1
2026-03-06 21:34:21.393764,1
2026-03-06 21:34:21.394869,1
2026-03-06 21:34:21.396951,0
2026-03-06 21:34:21.397707,1
2026-03-06 21:34:21.400535,0
2026-03-06 21:34:21.400767,1
2026-03-06 21:34:21.40303,0
2026-03-06 21:34:21.403255,1
2026-03-06 21:34:21.406304,0
2026-03-06 21:34:21.406517,1
2026-03-06 21:34:21.409491,0
2026-03-06 21:34:21.409707,1
2026-03-06 21:34:21.4122,1
2026-03-06 21:34:21.41282,1
2026-03-06 21:34:21.414436,0
2026-03-06 21:34:21.415024,1
2026-03-06 21:34:21.41729,0
2026-03-06 21:34:21.417799,1
2026-03-06 21:34:21.419839,0
2026-03-06 21:34:21.420383,1
2026-03-06 21:34:21.422269,0
2026-03-06 21:34:21.4228,1
2026-03-06 21:34:21.423815,0
2026-03-06 21:34:21.42464,1
2026-03-06 21:34:21.426025,0
2026-03-06 21:34:21.426504,1
2026-03-06 21:34:21.42765,1
2026-03-06 21:34:21.428519,1
2026-03-06 21:34:21.429716,0
2026-03-06 21:34:21.430678,1
2026-03-06 21:34:21.431174,1
2026-03-06 21:34:21.431999,1
2026-03-06 21:34:21.432875,1
2026-03-06 21:34:21.433455,1
2026-03-06 21:34:21.434807,1
2026-03-06 21:34:21.435906,0
2026-03-06 21:34:21.436039,1
2026-03-06 21:34:21.437295,0
2026-03-06 21:34:21.437412,1
2026-03-06 21:34:21.438039,0
2026-03-06 21:34:21.438329,1
2026-03-06 21:34:21.438876,0
2026-03-06 21:34:21.43907,1
2026-03-06 21:34:21.439818,0
2026-03-06 21:34:21.439912,1
2026-03-06 21:34:21.440692,0
2026-03-06 21:34:21.440835,1
2026-03-06 21:34:21.44168,1
2026-03-06 21:34:21.442101,1
2026-03-06 21:34:21.442939,0
2026-03-06 21:34:21.443047,1
2026-03-06 21:34:21.443741,0
2026-03-06 21:34:21.443938,1
2026-03-06 21:34:21.444667,0
2026-03-06 21:34:21.444754,1
2026-03-06 21:34:21.445356,0
2026-03-06 21:34:21.445615,1
2026-03-06 21:34:21.49228,1
2026-03-06 21:34:21.517258,1
2026-03-06 21:34:21.594383,1
2026-03-06 21:34:21.618972,1
2026-03-06 21:34:21.696162,0
2026-03-06 21:34:21.721085,1
2026-03-06 21:34:21.798454,0
2026-03-06 21:34:21.822831,1
2026-03-06 21:34:21.900231,0
2026-03-06 21:34:21.925018,1
2026-03-06 21:34:22.002714,0
2026-03-06 21:34:22.026945,1
2026-03-06 21:34:22.104434,0
2026-03-06 21:34:22.129169,1
2026-03-06 21:34:22.206356,1
2026-03-06 21:34:22.231061,1
2026-03-06 21:34:22.30843,1
2026-03-06 21:34:22.332809,1
2026-03-06 21:34:22.410507,0
2026-03-06 21:34:22.435054,1
2026-03-06 21:34:22.512361,0
2026-03-06 21:34:22.537173,1
2026-03-06 21:34:22.614514,0
2026-03-06 21:34:22.638957,1
2026-03-06 21:34:22.716552,0
2026-03-06 21:34:22.741432,1
2026-03-06 21:34:22.818743,0
2026-03-06 21:34:22.84296,1
2026-03-06 21:34:22.920644,1
2026-03-06 21:34:22.945112,1
2026-03-06 21:34:23.022367,1
2026-03-06 21:34:23.047218,1
2026-03-06 21:34:23.125279,0
2026-03-06 21:34:23.149131,1
2026-03-06 21:34:23.226694,0
