time,ACT.LOX_Dump.sample_ts_ms
2026-03-06 21:35:17.618564,12139053
2026-03-06 21:35:17.69393,12139171
2026-03-06 21:35:17.720867,12139155
2026-03-06 21:35:17.796031,12139273
2026-03-06 21:35:17.822524,12139257
2026-03-06 21:35:17.898181,12139375
2026-03-06 21:35:17.926314,12139359
2026-03-06 21:35:18.000989,12139477
2026-03-06 21:35:18.026852,12139461
2026-03-06 21:35:18.101804,12139579
2026-03-06 21:35:18.128808,12139563
2026-03-06 21:35:18.203978,12139681
2026-03-06 21:35:18.230437,12139665
2026-03-06 21:35:18.305769,12139783
2026-03-06 21:35:18.332572,12139767
2026-03-06 21:35:18.407515,12139885
2026-03-06 21:35:18.43449,12139869
2026-03-06 21:35:18.509516,12139987
2026-03-06 21:35:18.536553,12139971
2026-03-06 21:35:18.611971,12140089
2026-03-06 21:35:18.638231,12140073
2026-03-06 21:35:18.714062,12140191
2026-03-06 21:35:18.740754,12140175
2026-03-06 21:35:18.816117,12140293
2026-03-06 21:35:18.842296,12140277
2026-03-06 21:35:18.917664,12140395
2026-03-06 21:35:18.944677,12140379
2026-03-06 21:35:19.020426,12140497
2026-03-06 21:35:19.046562,12140481
2026-03-06 21:35:19.122222,12140599
2026-03-06 21:35:19.149225,12140583
2026-03-06 21:35:19.223827,12140701
2026-03-06 21:35:19.250799,12140685
2026-03-06 21:35:19.325939,12140803
2026-03-06 21:35:19.352471,12140787
2026-03-06 21:35:19.427666,12140905
2026-03-06 21:35:19.454737,12140889
2026-03-06 21:35:19.529983,12141007
2026-03-06 21:35:19.556438,12140991
2026-03-06 21:35:19.631699,12141109
2026-03-06 21:35:19.658845,12141093
2026-03-06 21:35:19.73415,12141211
2026-03-06 21:35:19.760515,12141195
2026-03-06 21:35:19.836281,12141313
2026-03-06 21:35:19.862682,12141297
2026-03-06 21:35:19.937829,12141415
2026-03-06 21:35:19.964795,12141399
2026-03-06 21:35:20.040395,12141517
2026-03-06 21:35:20.066789,12141501
2026-03-06 21:35:20.142138,12141619
2026-03-06 21:35:20.169692,12141603
2026-03-06 21:35:20.24389,12141721
2026-03-06 21:35:20.270437,12141705
2026-03-06 21:35:20.345512,12141823
2026-03-06 21:35:20.372304,12141807
2026-03-06 21:35:20.448132,12141925
2026-03-06 21:35:20.474617,12141909
2026-03-06 21:35:20.550316,12142027
2026-03-06 21:35:20.576811,12142011
2026-03-06 21:35:20.652052,12142129
2026-03-06 21:35:20.678724,12142113
2026-03-06 21:35:20.75373,12142231
2026-03-06 21:35:20.780766,12142215
2026-03-06 21:35:20.855807,12142333
2026-03-06 21:35:20.882414,12142317
2026-03-06 21:35:20.958101,12142435
2026-03-06 21:35:20.984963,12142419
2026-03-06 21:35:21.059903,12142537
2026-03-06 21:35:21.086516,12142521
2026-03-06 21:35:21.161745,12142639
2026-03-06 21:35:21.188748,12142623
2026-03-06 21:35:21.263864,12142741
2026-03-06 21:35:21.290834,12142725
2026-03-06 21:35:21.365988,12142843
2026-03-06 21:35:21.392627,12142827
2026-03-06 21:35:21.467531,12142945
2026-03-06 21:35:21.494378,12142929
2026-03-06 21:35:21.569778,12143047
2026-03-06 21:35:21.596934,12143031
2026-03-06 21:35:21.671862,12143149
2026-03-06 21:35:21.698927,12143133
2026-03-06 21:35:21.773692,12143251
2026-03-06 21:35:21.800922,12143235
2026-03-06 21:35:21.876512,12143353
2026-03-06 21:35:21.902505,12143337
2026-03-06 21:35:21.977877,12143455
2026-03-06 21:35:22.004616,12143439
2026-03-06 21:35:22.079988,12143557
2026-03-06 21:35:22.106687,12143541
2026-03-06 21:35:22.181794,12143659
2026-03-06 21:35:22.208357,12143643
2026-03-06 21:35:22.28358,12143761
2026-03-06 21:35:22.310639,12143745
2026-03-06 21:35:22.385949,12143863
2026-03-06 21:35:22.412733,12143847
2026-03-06 21:35:22.488093,12143965
2026-03-06 21:35:22.514893,12143949
2026-03-06 21:35:22.589983,12144067
2026-03-06 21:35:22.616647,12144051
2026-03-06 21:35:22.692035,12144169
2026-03-06 21:35:22.719731,12144153
2026-03-06 21:35:22.794417,12144271
2026-03-06 21:35:22.820358,12144255
2026-03-06 21:35:22.896101,12144373
2026-03-06 21:35:22.922576,12144357
2026-03-06 21:35:22.997757,12144475
2026-03-06 21:35:23.02487,12144459
2026-03-06 21:35:23.099625,12144577
2026-03-06 21:35:23.126506,12144561
2026-03-06 21:35:23.202136,12144679
2026-03-06 21:35:23.228972,12144663
2026-03-06 21:35:23.303987,12144781
2026-03-06 21:35:23.33061,12144765
2026-03-06 21:35:23.405921,12144883
2026-03-06 21:35:23.432634,12144867
2026-03-06 21:35:23.507652,12144985
2026-03-06 21:35:23.534562,12144969
2026-03-06 21:35:23.610251,12145087
2026-03-06 21:35:23.636796,12145071
2026-03-06 21:35:23.712179,12145189
2026-03-06 21:35:23.738894,12145173
2026-03-06 21:35:23.813789,12145291
2026-03-06 21:35:23.841461,12145275
2026-03-06 21:35:23.915739,12145393
2026-03-06 21:35:23.942831,12145377
2026-03-06 21:35:24.017969,12145495
2026-03-06 21:35:24.044591,12145479
2026-03-06 21:35:24.119825,12145597
2026-03-06 21:35:24.146863,12145581
2026-03-06 21:35:24.222144,12145699
2026-03-06 21:35:24.248987,12145683
2026-03-06 21:35:24.32409,12145801
2026-03-06 21:35:24.350388,12145785
2026-03-06 21:35:24.42593,12145903
2026-03-06 21:35:24.452811,12145887
2026-03-06 21:35:24.527829,12146005
2026-03-06 21:35:24.554772,12145989
2026-03-06 21:35:24.629513,12146107
2026-03-06 21:35:24.656922,12146091
2026-03-06 21:35:24.731926,12146209
2026-03-06 21:35:24.759017,12146193
2026-03-06 21:35:24.834038,12146311
2026-03-06 21:35:24.86081,12146295
2026-03-06 21:35:24.93614,12146413
2026-03-06 21:35:24.962926,12146397
2026-03-06 21:35:25.038235,12146515
2026-03-06 21:35:25.064838,12146499
2026-03-06 21:35:25.139955,12146617
2026-03-06 21:35:25.166785,12146601
2026-03-06 21:35:25.242011,12146719
2026-03-06 21:35:25.268498,12146703
2026-03-06 21:35:25.343932,12146821
2026-03-06 21:35:25.370974,12146805
2026-03-06 21:35:25.445889,12146923
2026-03-06 21:35:25.476031,12146907
2026-03-06 21:35:25.547684,12147025
2026-03-06 21:35:25.574625,12147009
2026-03-06 21:35:25.649785,12147127
2026-03-06 21:35:25.676826,12147111
2026-03-06 21:35:25.751919,12147229
2026-03-06 21:35:25.778989,12147213
2026-03-06 21:35:25.854226,12147331
2026-03-06 21:35:25.880718,12147315
2026-03-06 21:35:25.956151,12147433
2026-03-06 21:35:25.982968,12147417
2026-03-06 21:35:26.057939,12147535
2026-03-06 21:35:26.08489,12147519
2026-03-06 21:35:26.160078,12147637
2026-03-06 21:35:26.186637,12147621
2026-03-06 21:35:26.262051,12147739
2026-03-06 21:35:26.288855,12147723
2026-03-06 21:35:26.364038,12147841
2026-03-06 21:35:26.390891,12147825
2026-03-06 21:35:26.46567,12147943
2026-03-06 21:35:26.492521,12147927
2026-03-06 21:35:26.56777,12148045
2026-03-06 21:35:26.594779,12148029
2026-03-06 21:35:26.669836,12148147
2026-03-06 21:35:26.696775,12148131
2026-03-06 21:35:26.771906,12148249
2026-03-06 21:35:26.798622,12148233
2026-03-06 21:35:26.87395,12148351
2026-03-06 21:35:26.900692,12148335
2026-03-06 21:35:26.976252,12148453
2026-03-06 21:35:27.004086,12148437
2026-03-06 21:35:27.078306,12148555
2026-03-06 21:35:27.104415,12148539
2026-03-06 21:35:27.179952,12148657
2026-03-06 21:35:27.206531,12148641
2026-03-06 21:35:27.281883,12148759
2026-03-06 21:35:27.30866,12148743
2026-03-06 21:35:27.384555,12148861
2026-03-06 21:35:27.410943,12148845
2026-03-06 21:35:27.485587,12148963
2026-03-06 21:35:27.512765,12148947
2026-03-06 21:35:27.588177,12149065
2026-03-06 21:35:27.614775,12149049
2026-03-06 21:35:27.689982,12149167
2026-03-06 21:35:27.716439,12149151
2026-03-06 21:35:27.792108,12149269
2026-03-06 21:35:27.818576,12149253
2026-03-06 21:35:27.894029,12149371
2026-03-06 21:35:27.920918,12149355
2026-03-06 21:35:27.995931,12149473
2026-03-06 21:35:28.022838,12149457
2026-03-06 21:35:28.09786,12149575
2026-03-06 21:35:28.124754,12149559
2026-03-06 21:35:28.199897,12149677
2026-03-06 21:35:28.226896,12149661
2026-03-06 21:35:28.302186,12149779
2026-03-06 21:35:28.328607,12149763
2026-03-06 21:35:28.403975,12149881
2026-03-06 21:35:28.430954,12149865
2026-03-06 21:35:28.505949,12149983
2026-03-06 21:35:28.532487,12149967
2026-03-06 21:35:28.607906,12150085
2026-03-06 21:35:28.63464,12150069
2026-03-06 21:35:28.709692,12150187
2026-03-06 21:35:28.736675,12150171
2026-03-06 21:35:28.811726,12150289
2026-03-06 21:35:28.838814,12150273
2026-03-06 21:35:28.913539,12150391
2026-03-06 21:35:28.940581,12150375
2026-03-06 21:35:29.015873,12150493
2026-03-06 21:35:29.042939,12150477
2026-03-06 21:35:29.118031,12150595
2026-03-06 21:35:29.14463,12150579
2026-03-06 21:35:29.219882,12150697
2026-03-06 21:35:29.246735,12150681
2026-03-06 21:35:29.321826,12150799
2026-03-06 21:35:29.348286,12150783
2026-03-06 21:35:29.423871,12150901
2026-03-06 21:35:29.450413,12150885
2026-03-06 21:35:29.525825,12151003
2026-03-06 21:35:29.552461,12150987
2026-03-06 21:35:29.627694,12151105
2026-03-06 21:35:29.654404,12151089
2026-03-06 21:35:29.729347,12151207
2026-03-06 21:35:29.756608,12151191
2026-03-06 21:35:29.831795,12151309
2026-03-06 21:35:29.858589,12151293
2026-03-06 21:35:29.93326,12151411
2026-03-06 21:35:29.960585,12151395
2026-03-06 21:35:30.035872,12151513
2026-03-06 21:35:30.062571,12151497
2026-03-06 21:35:30.137708,12151615
2026-03-06 21:35:30.16443,12151599
2026-03-06 21:35:30.239468,12151717
2026-03-06 21:35:30.266243,12151701
2026-03-06 21:35:30.341409,12151819
2026-03-06 21:35:30.368126,12151803
2026-03-06 21:35:30.443653,12151921
2026-03-06 21:35:30.470486,12151905
2026-03-06 21:35:30.545733,12152023
2026-03-06 21:35:30.572306,12152007
2026-03-06 21:35:30.647413,12152125
2026-03-06 21:35:30.674389,12152109
2026-03-06 21:35:30.749501,12152227
2026-03-06 21:35:30.776843,12152211
2026-03-06 21:35:30.851808,12152329
2026-03-06 21:35:30.878186,12152313
2026-03-06 21:35:30.95398,12152431
2026-03-06 21:35:30.980428,12152415
2026-03-06 21:35:31.055765,12152533
2026-03-06 21:35:31.082447,12152517
2026-03-06 21:35:31.157932,12152635
2026-03-06 21:35:31.184463,12152619
2026-03-06 21:35:31.25927,12152737
2026-03-06 21:35:31.286257,12152721
2026-03-06 21:35:31.362238,12152839
2026-03-06 21:35:31.388953,12152823
2026-03-06 21:35:31.463925,12152941
2026-03-06 21:35:31.490495,12152925
2026-03-06 21:35:31.565818,12153043
2026-03-06 21:35:31.593627,12153027
2026-03-06 21:35:31.667845,12153145
2026-03-06 21:35:31.694517,12153129
2026-03-06 21:35:31.770144,12153247
2026-03-06 21:35:31.797085,12153231
2026-03-06 21:35:31.872119,12153349
2026-03-06 21:35:31.898503,12153333
2026-03-06 21:35:31.974009,12153451
2026-03-06 21:35:32.000724,12153435
2026-03-06 21:35:32.0758,12153553
2026-03-06 21:35:32.102713,12153537
2026-03-06 21:35:32.177721,12153655
2026-03-06 21:35:32.204651,12153639
2026-03-06 21:35:32.279628,12153757
2026-03-06 21:35:32.306596,12153741
2026-03-06 21:35:32.381694,12153859
2026-03-06 21:35:32.408539,12153843
2026-03-06 21:35:32.484005,12153961
2026-03-06 21:35:32.510738,12153945
2026-03-06 21:35:32.586068,12154063
2026-03-06 21:35:32.612892,12154047
2026-03-06 21:35:32.688182,12154165
2026-03-06 21:35:32.714656,12154149
2026-03-06 21:35:32.789858,12154267
2026-03-06 21:35:32.817062,12154251
2026-03-06 21:35:32.891956,12154369
2026-03-06 21:35:32.918702,12154353
2026-03-06 21:35:32.993961,12154471
2026-03-06 21:35:33.020744,12154455
2026-03-06 21:35:33.095747,12154573
2026-03-06 21:35:33.122857,12154557
2026-03-06 21:35:33.198031,12154675
2026-03-06 21:35:33.225117,12154659
2026-03-06 21:35:33.300146,12154777
2026-03-06 21:35:33.326593,12154761
2026-03-06 21:35:33.402073,12154879
2026-03-06 21:35:33.428977,12154863
2026-03-06 21:35:33.504111,12154981
2026-03-06 21:35:33.531184,12154965
2026-03-06 21:35:33.60582,12155083
2026-03-06 21:35:33.633035,12155067
2026-03-06 21:35:33.707781,12155185
2026-03-06 21:35:33.734707,12155169
2026-03-06 21:35:33.810038,12155287
2026-03-06 21:35:33.837141,12155271
2026-03-06 21:35:33.912296,12155389
2026-03-06 21:35:33.939028,12155373
2026-03-06 21:35:34.014144,12155491
2026-03-06 21:35:34.040755,12155475
2026-03-06 21:35:34.115837,12155593
2026-03-06 21:35:34.142585,12155577
2026-03-06 21:35:34.217813,12155695
2026-03-06 21:35:34.245009,12155679
2026-03-06 21:35:34.320051,12155797
2026-03-06 21:35:34.346939,12155781
2026-03-06 21:35:34.42232,12155899
2026-03-06 21:35:34.44912,12155883
2026-03-06 21:35:34.524048,12156001
2026-03-06 21:35:34.550589,12155985
2026-03-06 21:35:34.62603,12156103
2026-03-06 21:35:34.652634,12156087
2026-03-06 21:35:34.728855,12156205
2026-03-06 21:35:34.755203,12156189
2026-03-06 21:35:34.830142,12156307
2026-03-06 21:35:34.856904,12156291
2026-03-06 21:35:34.931851,12156409
2026-03-06 21:35:34.959618,12156393
2026-03-06 21:35:35.033997,12156511
2026-03-06 21:35:35.060629,12156495
2026-03-06 21:35:35.135909,12156613
2026-03-06 21:35:35.162975,12156597
2026-03-06 21:35:35.237701,12156715
2026-03-06 21:35:35.264892,12156699
2026-03-06 21:35:35.339694,12156817
2026-03-06 21:35:35.366711,12156801
2026-03-06 21:35:35.441791,12156919
2026-03-06 21:35:35.468792,12156903
2026-03-06 21:35:35.544002,12157021
2026-03-06 21:35:35.570982,12157005
2026-03-06 21:35:35.646007,12157123
2026-03-06 21:35:35.673039,12157107
2026-03-06 21:35:35.748097,12157225
2026-03-06 21:35:35.774641,12157209
2026-03-06 21:35:35.849774,12157327
2026-03-06 21:35:35.877016,12157311
2026-03-06 21:35:35.951899,12157429
2026-03-06 21:35:35.978668,12157413
2026-03-06 21:35:36.054123,12157531
2026-03-06 21:35:36.080916,12157515
2026-03-06 21:35:36.155912,12157633
2026-03-06 21:35:36.182592,12157617
2026-03-06 21:35:36.258214,12157735
2026-03-06 21:35:36.284772,12157719
2026-03-06 21:35:36.359779,12157837
2026-03-06 21:35:36.386992,12157821
2026-03-06 21:35:36.461796,12157939
2026-03-06 21:35:36.488928,12157923
2026-03-06 21:35:36.564089,12158041
2026-03-06 21:35:36.590922,12158025
2026-03-06 21:35:36.665535,12158143
2026-03-06 21:35:36.692818,12158127
2026-03-06 21:35:36.768249,12158245
2026-03-06 21:35:36.794744,12158229
2026-03-06 21:35:36.87019,12158347
2026-03-06 21:35:36.89663,12158331
2026-03-06 21:35:36.972059,12158449
2026-03-06 21:35:36.998632,12158433
2026-03-06 21:35:37.074131,12158551
2026-03-06 21:35:37.100745,12158535
2026-03-06 21:35:37.176183,12158653
2026-03-06 21:35:37.202803,12158637
2026-03-06 21:35:37.277795,12158755
2026-03-06 21:35:37.307026,12158739
2026-03-06 21:35:37.379903,12158857
2026-03-06 21:35:37.406745,12158841
2026-03-06 21:35:37.481739,12158959
2026-03-06 21:35:37.50918,12158943
2026-03-06 21:35:37.583827,12159061
2026-03-06 21:35:37.610983,12159045
2026-03-06 21:35:37.686216,12159163
2026-03-06 21:35:37.712655,12159147
2026-03-06 21:35:37.787871,12159265
2026-03-06 21:35:37.814828,12159249
2026-03-06 21:35:37.890179,12159367
2026-03-06 21:35:37.916855,12159351
2026-03-06 21:35:37.991944,12159469
2026-03-06 21:35:38.019132,12159453
2026-03-06 21:35:38.09375,12159571
2026-03-06 21:35:38.121222,12159555
2026-03-06 21:35:38.196042,12159673
2026-03-06 21:35:38.223026,12159657
2026-03-06 21:35:38.298017,12159775
2026-03-06 21:35:38.32477,12159759
2026-03-06 21:35:38.399844,12159877
2026-03-06 21:35:38.428012,12159861
2026-03-06 21:35:38.501507,12159979
2026-03-06 21:35:38.528845,12159963
2026-03-06 21:35:38.6036,12160081
2026-03-06 21:35:38.630585,12160065
2026-03-06 21:35:38.705528,12160183
2026-03-06 21:35:38.73269,12160167
2026-03-06 21:35:38.807579,12160285
2026-03-06 21:35:38.834744,12160269
2026-03-06 21:35:38.910049,12160387
2026-03-06 21:35:38.936838,12160371
2026-03-06 21:35:39.011906,12160489
2026-03-06 21:35:39.038429,12160473
2026-03-06 21:35:39.11396,12160591
2026-03-06 21:35:39.14039,12160575
2026-03-06 21:35:39.215391,12160693
2026-03-06 21:35:39.242249,12160677
2026-03-06 21:35:39.317931,12160795
2026-03-06 21:35:39.344995,12160779
2026-03-06 21:35:39.419916,12160897
2026-03-06 21:35:39.447028,12160881
2026-03-06 21:35:39.522178,12160999
2026-03-06 21:35:39.548744,12160983
2026-03-06 21:35:39.624032,12161101
2026-03-06 21:35:39.650602,12161085
2026-03-06 21:35:39.725916,12161203
2026-03-06 21:35:39.752756,12161187
2026-03-06 21:35:39.827891,12161305
2026-03-06 21:35:39.854609,12161289
2026-03-06 21:35:39.930727,12161407
2026-03-06 21:35:39.956604,12161391
2026-03-06 21:35:40.032134,12161509
2026-03-06 21:35:40.059339,12161493
2026-03-06 21:35:40.134528,12161611
2026-03-06 21:35:40.160547,12161595
2026-03-06 21:35:40.236144,12161713
2026-03-06 21:35:40.262868,12161697
2026-03-06 21:35:40.338033,12161815
2026-03-06 21:35:40.364871,12161799
2026-03-06 21:35:40.439805,12161917
2026-03-06 21:35:40.467183,12161901
2026-03-06 21:35:40.541992,12162019
2026-03-06 21:35:40.56884,12162003
2026-03-06 21:35:40.644169,12162121
2026-03-06 21:35:40.670764,12162105
2026-03-06 21:35:40.745588,12162223
2026-03-06 21:35:40.773078,12162207
2026-03-06 21:35:40.847931,12162325
2026-03-06 21:35:40.874651,12162309
2026-03-06 21:35:40.949827,12162427
2026-03-06 21:35:40.976813,12162411
2026-03-06 21:35:41.052175,12162529
2026-03-06 21:35:41.079272,12162513
2026-03-06 21:35:41.154331,12162631
2026-03-06 21:35:41.18069,12162615
2026-03-06 21:35:41.255756,12162733
2026-03-06 21:35:41.283204,12162717
2026-03-06 21:35:41.357966,12162835
2026-03-06 21:35:41.384736,12162819
2026-03-06 21:35:41.460037,12162937
2026-03-06 21:35:41.486908,12162921
2026-03-06 21:35:41.561901,12163039
2026-03-06 21:35:41.588783,12163023
2026-03-06 21:35:41.663595,12163141
2026-03-06 21:35:41.690966,12163125
2026-03-06 21:35:41.766228,12163243
2026-03-06 21:35:41.793085,12163227
2026-03-06 21:35:41.86825,12163345
2026-03-06 21:35:41.894971,12163329
2026-03-06 21:35:41.969731,12163447
2026-03-06 21:35:41.996511,12163431
2026-03-06 21:35:42.071703,12163549
2026-03-06 21:35:42.098616,12163533
2026-03-06 21:35:42.173918,12163651
2026-03-06 21:35:42.200812,12163635
2026-03-06 21:35:42.275955,12163753
2026-03-06 21:35:42.302726,12163737
2026-03-06 21:35:42.378109,12163855
2026-03-06 21:35:42.404903,12163839
2026-03-06 21:35:42.480351,12163957
2026-03-06 21:35:42.507059,12163941
2026-03-06 21:35:42.581833,12164059
2026-03-06 21:35:42.608523,12164043
2026-03-06 21:35:42.68405,12164161
2026-03-06 21:35:42.710821,12164145
2026-03-06 21:35:42.786183,12164263
2026-03-06 21:35:42.812587,12164247
2026-03-06 21:35:42.887878,12164365
2026-03-06 21:35:42.914681,12164349
2026-03-06 21:35:42.99029,12164467
2026-03-06 21:35:43.016614,12164451
2026-03-06 21:35:43.091929,12164569
2026-03-06 21:35:43.118509,12164553
2026-03-06 21:35:43.193758,12164671
2026-03-06 21:35:43.220951,12164655
2026-03-06 21:35:43.295785,12164773
2026-03-06 21:35:43.322562,12164757
2026-03-06 21:35:43.398031,12164875
2026-03-06 21:35:43.424679,12164859
2026-03-06 21:35:43.499961,12164977
2026-03-06 21:35:43.526579,12164961
2026-03-06 21:35:43.601619,12165079
2026-03-06 21:35:43.628804,12165063
2026-03-06 21:35:43.704094,12165181
2026-03-06 21:35:43.730946,12165165
2026-03-06 21:35:43.805837,12165283
2026-03-06 21:35:43.833078,12165267
2026-03-06 21:35:43.907618,12165385
2026-03-06 21:35:43.934712,12165369
2026-03-06 21:35:44.009641,12165487
2026-03-06 21:35:44.036689,12165471
2026-03-06 21:35:44.111879,12165589
2026-03-06 21:35:44.13846,12165573
2026-03-06 21:35:44.213896,12165691
2026-03-06 21:35:44.240691,12165675
2026-03-06 21:35:44.31608,12165793
2026-03-06 21:35:44.342981,12165777
2026-03-06 21:35:44.418143,12165895
2026-03-06 21:35:44.445004,12165879
2026-03-06 21:35:44.519969,12165997
2026-03-06 21:35:44.547238,12165981
2026-03-06 21:35:44.622599,12166099
2026-03-06 21:35:44.648896,12166083
2026-03-06 21:35:44.723939,12166201
2026-03-06 21:35:44.751007,12166185
2026-03-06 21:35:44.825982,12166303
2026-03-06 21:35:44.852819,12166287
2026-03-06 21:35:44.927702,12166405
2026-03-06 21:35:44.954876,12166389
2026-03-06 21:35:45.03135,12166507
2026-03-06 21:35:45.057497,12166491
2026-03-06 21:35:45.131884,12166609
2026-03-06 21:35:45.159181,12166593
2026-03-06 21:35:45.234275,12166711
2026-03-06 21:35:45.262194,12166695
2026-03-06 21:35:45.335778,12166813
2026-03-06 21:35:45.362689,12166797
2026-03-06 21:35:45.4387,12166915
2026-03-06 21:35:45.464697,12166899
2026-03-06 21:35:45.53993,12167017
2026-03-06 21:35:45.566892,12167001
2026-03-06 21:35:45.642139,12167119
2026-03-06 21:35:45.669044,12167103
2026-03-06 21:35:45.744117,12167221
2026-03-06 21:35:45.770902,12167205
2026-03-06 21:35:45.845961,12167323
2026-03-06 21:35:45.872428,12167307
2026-03-06 21:35:45.947859,12167425
2026-03-06 21:35:45.974456,12167409
2026-03-06 21:35:46.050061,12167527
2026-03-06 21:35:46.078101,12167511
2026-03-06 21:35:46.151991,12167629
2026-03-06 21:35:46.178963,12167613
2026-03-06 21:35:46.254034,12167731
2026-03-06 21:35:46.280985,12167715
2026-03-06 21:35:46.356155,12167833
2026-03-06 21:35:46.382678,12167817
2026-03-06 21:35:46.45915,12167935
2026-03-06 21:35:46.485079,12167919
2026-03-06 21:35:46.559763,12168037
2026-03-06 21:35:46.587007,12168021
2026-03-06 21:35:46.661714,12168139
2026-03-06 21:35:46.688948,12168123
2026-03-06 21:35:46.763955,12168241
2026-03-06 21:35:46.790704,12168225
2026-03-06 21:35:46.865767,12168343
2026-03-06 21:35:46.893254,12168327
2026-03-06 21:35:46.968492,12168445
2026-03-06 21:35:46.994622,12168429
2026-03-06 21:35:47.069833,12168547
2026-03-06 21:35:47.096568,12168531
2026-03-06 21:35:47.172022,12168649
2026-03-06 21:35:47.199656,12168633
2026-03-06 21:35:47.273639,12168751
2026-03-06 21:35:47.300759,12168735
2026-03-06 21:35:47.375868,12168853
2026-03-06 21:35:47.402898,12168837
2026-03-06 21:35:47.478121,12168955
2026-03-06 21:35:47.504502,12168939
2026-03-06 21:35:47.579896,12169057
2026-03-06 21:35:47.607043,12169041
2026-03-06 21:35:47.681814,12169159
2026-03-06 21:35:47.709114,12169143
2026-03-06 21:35:47.783759,12169261
2026-03-06 21:35:47.811129,12169245
2026-03-06 21:35:47.886169,12169363
2026-03-06 21:35:47.912707,12169347
2026-03-06 21:35:47.987642,12169465
2026-03-06 21:35:48.014921,12169449
2026-03-06 21:35:48.090064,12169567
2026-03-06 21:35:48.117005,12169551
2026-03-06 21:35:48.191997,12169669
2026-03-06 21:35:48.218797,12169653
2026-03-06 21:35:48.294091,12169771
2026-03-06 21:35:48.321053,12169755
2026-03-06 21:35:48.395962,12169873
2026-03-06 21:35:48.422514,12169857
2026-03-06 21:35:48.497906,12169975
2026-03-06 21:35:48.52498,12169959
2026-03-06 21:35:48.5998,12170077
2026-03-06 21:35:48.627123,12170061
2026-03-06 21:35:48.701654,12170179
2026-03-06 21:35:48.728736,12170163
2026-03-06 21:35:48.80413,12170281
2026-03-06 21:35:48.83106,12170265
2026-03-06 21:35:48.905991,12170383
2026-03-06 21:35:48.932743,12170367
2026-03-06 21:35:49.008855,12170485
2026-03-06 21:35:49.034938,12170469
2026-03-06 21:35:49.109545,12170587
2026-03-06 21:35:49.136601,12170571
2026-03-06 21:35:49.211966,12170689
2026-03-06 21:35:49.238521,12170673
2026-03-06 21:35:49.313615,12170791
2026-03-06 21:35:49.34084,12170775
2026-03-06 21:35:49.415755,12170893
2026-03-06 21:35:49.442645,12170877
2026-03-06 21:35:49.517533,12170995
2026-03-06 21:35:49.544938,12170979
2026-03-06 21:35:49.61986,12171097
2026-03-06 21:35:49.646728,12171081
2026-03-06 21:35:49.721937,12171199
2026-03-06 21:35:49.748871,12171183
2026-03-06 21:35:49.824238,12171301
2026-03-06 21:35:49.8509,12171285
2026-03-06 21:35:49.92603,12171403
2026-03-06 21:35:49.953003,12171387
2026-03-06 21:35:50.028482,12171505
2026-03-06 21:35:50.055064,12171489
2026-03-06 21:35:50.12985,12171607
2026-03-06 21:35:50.156899,12171591
2026-03-06 21:35:50.232039,12171709
2026-03-06 21:35:50.258852,12171693
2026-03-06 21:35:50.334246,12171811
2026-03-06 21:35:50.360951,12171795
2026-03-06 21:35:50.43631,12171913
2026-03-06 21:35:50.463053,12171897
2026-03-06 21:35:50.53819,12172015
2026-03-06 21:35:50.564738,12171999
2026-03-06 21:35:50.639851,12172117
2026-03-06 21:35:50.666728,12172101
2026-03-06 21:35:50.741896,12172219
2026-03-06 21:35:50.769094,12172203
2026-03-06 21:35:50.844106,12172321
2026-03-06 21:35:50.871397,12172305
2026-03-06 21:35:50.94615,12172423
2026-03-06 21:35:50.97327,12172407
2026-03-06 21:35:51.048893,12172525
2026-03-06 21:35:51.075355,12172509
2026-03-06 21:35:51.149888,12172627
2026-03-06 21:35:51.176647,12172611
2026-03-06 21:35:51.252179,12172729
2026-03-06 21:35:51.279259,12172713
2026-03-06 21:35:51.354206,12172831
2026-03-06 21:35:51.380964,12172815
2026-03-06 21:35:51.4562,12172933
2026-03-06 21:35:51.482805,12172917
2026-03-06 21:35:51.557671,12173035
2026-03-06 21:35:51.584675,12173019
2026-03-06 21:35:51.659836,12173137
2026-03-06 21:35:51.687026,12173121
2026-03-06 21:35:51.761853,12173239
2026-03-06 21:35:51.789114,12173223
2026-03-06 21:35:51.863938,12173341
2026-03-06 21:35:51.891555,12173325
2026-03-06 21:35:51.966147,12173443
2026-03-06 21:35:51.992876,12173427
2026-03-06 21:35:52.068197,12173545
2026-03-06 21:35:52.094629,12173529
2026-03-06 21:35:52.170312,12173647
2026-03-06 21:35:52.196824,12173631
2026-03-06 21:35:52.272193,12173749
2026-03-06 21:35:52.298869,12173733
2026-03-06 21:35:52.373903,12173851
2026-03-06 21:35:52.400651,12173835
2026-03-06 21:35:52.476057,12173953
2026-03-06 21:35:52.50267,12173937
2026-03-06 21:35:52.578601,12174055
2026-03-06 21:35:52.60511,12174039
2026-03-06 21:35:52.679922,12174157
2026-03-06 21:35:52.706624,12174141
2026-03-06 21:35:52.781899,12174259
2026-03-06 21:35:52.808902,12174243
2026-03-06 21:35:52.883887,12174361
2026-03-06 21:35:52.910673,12174345
2026-03-06 21:35:52.985937,12174463
2026-03-06 21:35:53.01278,12174447
2026-03-06 21:35:53.088086,12174565
2026-03-06 21:35:53.114607,12174549
2026-03-06 21:35:53.19107,12174667
