time,ACT.GSE_High_Press_Control.sample_ts_ms
2026-03-06 21:36:36.132257,12217609
2026-03-06 21:36:36.159049,12217593
2026-03-06 21:36:36.233687,12217711
2026-03-06 21:36:36.26087,12217695
2026-03-06 21:36:36.335733,12217813
2026-03-06 21:36:36.362784,12217797
2026-03-06 21:36:36.43785,12217915
2026-03-06 21:36:36.465172,12217899
2026-03-06 21:36:36.539946,12218017
2026-03-06 21:36:36.567194,12218001
2026-03-06 21:36:36.641649,12218119
2026-03-06 21:36:36.668961,12218103
2026-03-06 21:36:36.743928,12218221
2026-03-06 21:36:36.771058,12218205
2026-03-06 21:36:36.845453,12218323
2026-03-06 21:36:36.873134,12218307
2026-03-06 21:36:36.947901,12218425
2026-03-06 21:36:36.975137,12218409
2026-03-06 21:36:37.049623,12218527
2026-03-06 21:36:37.076984,12218511
2026-03-06 21:36:37.151655,12218629
2026-03-06 21:36:37.178985,12218613
2026-03-06 21:36:37.253786,12218731
2026-03-06 21:36:37.280717,12218715
2026-03-06 21:36:37.356533,12218833
2026-03-06 21:36:37.382837,12218817
2026-03-06 21:36:37.457723,12218935
2026-03-06 21:36:37.485001,12218919
2026-03-06 21:36:37.560654,12219037
2026-03-06 21:36:37.587003,12219021
2026-03-06 21:36:37.662108,12219139
2026-03-06 21:36:37.689153,12219123
2026-03-06 21:36:37.763543,12219241
2026-03-06 21:36:37.79076,12219225
2026-03-06 21:36:37.865938,12219343
2026-03-06 21:36:37.893196,12219327
2026-03-06 21:36:37.968245,12219445
2026-03-06 21:36:37.99484,12219429
2026-03-06 21:36:38.06987,12219547
2026-03-06 21:36:38.096952,12219531
2026-03-06 21:36:38.171926,12219649
2026-03-06 21:36:38.19919,12219633
2026-03-06 21:36:38.273691,12219751
2026-03-06 21:36:38.300932,12219735
2026-03-06 21:36:38.375539,12219853
2026-03-06 21:36:38.403111,12219837
2026-03-06 21:36:38.477755,12219955
2026-03-06 21:36:38.505057,12219939
2026-03-06 21:36:38.579793,12220057
2026-03-06 21:36:38.606651,12220041
2026-03-06 21:36:38.681951,12220159
2026-03-06 21:36:38.709145,12220143
2026-03-06 21:36:38.787211,12220261
2026-03-06 21:36:38.811054,12220245
2026-03-06 21:36:38.885827,12220363
2026-03-06 21:36:38.912752,12220347
2026-03-06 21:36:38.987613,12220465
2026-03-06 21:36:39.015073,12220449
2026-03-06 21:36:39.090028,12220567
2026-03-06 21:36:39.116887,12220551
2026-03-06 21:36:39.191734,12220669
2026-03-06 21:36:39.219095,12220653
2026-03-06 21:36:39.293627,12220771
2026-03-06 21:36:39.323112,12220755
2026-03-06 21:36:39.395692,12220873
2026-03-06 21:36:39.422725,12220857
2026-03-06 21:36:39.497614,12220975
2026-03-06 21:36:39.526232,12220959
2026-03-06 21:36:39.599677,12221077
2026-03-06 21:36:39.627042,12221061
2026-03-06 21:36:39.701969,12221179
2026-03-06 21:36:39.728734,12221163
2026-03-06 21:36:39.80383,12221281
2026-03-06 21:36:39.830877,12221265
2026-03-06 21:36:39.906122,12221383
2026-03-06 21:36:39.932877,12221367
2026-03-06 21:36:40.008027,12221485
2026-03-06 21:36:40.034929,12221469
2026-03-06 21:36:40.109909,12221587
2026-03-06 21:36:40.137066,12221571
2026-03-06 21:36:40.212009,12221689
2026-03-06 21:36:40.239087,12221673
2026-03-06 21:36:40.314098,12221791
2026-03-06 21:36:40.340805,12221775
2026-03-06 21:36:40.4158,12221893
2026-03-06 21:36:40.442903,12221877
2026-03-06 21:36:40.517907,12221995
2026-03-06 21:36:40.544825,12221979
2026-03-06 21:36:40.619753,12222097
2026-03-06 21:36:40.647243,12222081
2026-03-06 21:36:40.721921,12222199
2026-03-06 21:36:40.748871,12222183
2026-03-06 21:36:40.823762,12222301
2026-03-06 21:36:40.850786,12222285
2026-03-06 21:36:40.92739,12222403
2026-03-06 21:36:40.953099,12222387
2026-03-06 21:36:41.027989,12222505
2026-03-06 21:36:41.054765,12222489
2026-03-06 21:36:41.131288,12222607
2026-03-06 21:36:41.157026,12222591
2026-03-06 21:36:41.233105,12222709
2026-03-06 21:36:41.259911,12222693
2026-03-06 21:36:41.336047,12222811
2026-03-06 21:36:41.361259,12222795
2026-03-06 21:36:41.435636,12222913
2026-03-06 21:36:41.462693,12222897
2026-03-06 21:36:41.537896,12223015
2026-03-06 21:36:41.564936,12222999
2026-03-06 21:36:41.639526,12223117
2026-03-06 21:36:41.667645,12223101
2026-03-06 21:36:41.742025,12223219
2026-03-06 21:36:41.769022,12223203
2026-03-06 21:36:41.843968,12223321
2026-03-06 21:36:41.871106,12223305
2026-03-06 21:36:41.945745,12223423
2026-03-06 21:36:41.972924,12223407
2026-03-06 21:36:42.047611,12223525
2026-03-06 21:36:42.075199,12223509
2026-03-06 21:36:42.149924,12223627
2026-03-06 21:36:42.176711,12223611
2026-03-06 21:36:42.251793,12223729
2026-03-06 21:36:42.279189,12223713
2026-03-06 21:36:42.353697,12223831
2026-03-06 21:36:42.381004,12223815
2026-03-06 21:36:42.45606,12223933
2026-03-06 21:36:42.482735,12223917
2026-03-06 21:36:42.557554,12224035
2026-03-06 21:36:42.585105,12224019
2026-03-06 21:36:42.660004,12224137
2026-03-06 21:36:42.687015,12224121
2026-03-06 21:36:42.763658,12224239
2026-03-06 21:36:42.788887,12224223
2026-03-06 21:36:42.863643,12224341
2026-03-06 21:36:42.890959,12224325
2026-03-06 21:36:42.965798,12224443
2026-03-06 21:36:42.99328,12224427
2026-03-06 21:36:43.067981,12224545
2026-03-06 21:36:43.09519,12224529
2026-03-06 21:36:43.171524,12224647
2026-03-06 21:36:43.196831,12224631
2026-03-06 21:36:43.271781,12224749
2026-03-06 21:36:43.298954,12224733
2026-03-06 21:36:43.373854,12224851
2026-03-06 21:36:43.400735,12224835
2026-03-06 21:36:43.475726,12224953
2026-03-06 21:36:43.502867,12224937
2026-03-06 21:36:43.57835,12225055
2026-03-06 21:36:43.605219,12225039
2026-03-06 21:36:43.67982,12225157
2026-03-06 21:36:43.707174,12225141
2026-03-06 21:36:43.781922,12225259
2026-03-06 21:36:43.809256,12225243
2026-03-06 21:36:43.883584,12225361
2026-03-06 21:36:43.910834,12225345
2026-03-06 21:36:43.985935,12225463
2026-03-06 21:36:44.013302,12225447
2026-03-06 21:36:44.087799,12225565
2026-03-06 21:36:44.114787,12225549
2026-03-06 21:36:44.189849,12225667
2026-03-06 21:36:44.21705,12225651
2026-03-06 21:36:44.291663,12225769
2026-03-06 21:36:44.318859,12225753
2026-03-06 21:36:44.393493,12225871
2026-03-06 21:36:44.420852,12225855
2026-03-06 21:36:44.49568,12225973
2026-03-06 21:36:44.52451,12225957
2026-03-06 21:36:44.597803,12226075
2026-03-06 21:36:44.624716,12226059
2026-03-06 21:36:44.699872,12226177
2026-03-06 21:36:44.72683,12226161
2026-03-06 21:36:44.802454,12226279
2026-03-06 21:36:44.829168,12226263
2026-03-06 21:36:44.909365,12226381
2026-03-06 21:36:44.931122,12226365
2026-03-06 21:36:45.005933,12226483
2026-03-06 21:36:45.03296,12226467
2026-03-06 21:36:45.108051,12226585
2026-03-06 21:36:45.13484,12226569
2026-03-06 21:36:45.209729,12226687
2026-03-06 21:36:45.237081,12226671
2026-03-06 21:36:45.312321,12226789
2026-03-06 21:36:45.338877,12226773
2026-03-06 21:36:45.413849,12226891
2026-03-06 21:36:45.441208,12226875
2026-03-06 21:36:45.515716,12226993
2026-03-06 21:36:45.542643,12226977
2026-03-06 21:36:45.61764,12227095
2026-03-06 21:36:45.64499,12227079
2026-03-06 21:36:45.719958,12227197
2026-03-06 21:36:45.747417,12227181
2026-03-06 21:36:45.822059,12227299
2026-03-06 21:36:45.848881,12227283
2026-03-06 21:36:45.924249,12227401
2026-03-06 21:36:45.951291,12227385
2026-03-06 21:36:46.025716,12227503
2026-03-06 21:36:46.055358,12227487
2026-03-06 21:36:46.127971,12227605
2026-03-06 21:36:46.155102,12227589
2026-03-06 21:36:46.230024,12227707
2026-03-06 21:36:46.25723,12227691
2026-03-06 21:36:46.33185,12227809
2026-03-06 21:36:46.359119,12227793
2026-03-06 21:36:46.433986,12227911
2026-03-06 21:36:46.460748,12227895
2026-03-06 21:36:46.535837,12228013
2026-03-06 21:36:46.563091,12227997
2026-03-06 21:36:46.637807,12228115
2026-03-06 21:36:46.664754,12228099
2026-03-06 21:36:46.739676,12228217
2026-03-06 21:36:46.767185,12228201
2026-03-06 21:36:46.841659,12228319
2026-03-06 21:36:46.86889,12228303
2026-03-06 21:36:46.943882,12228421
2026-03-06 21:36:46.971258,12228405
2026-03-06 21:36:47.045684,12228523
2026-03-06 21:36:47.078844,12228507
2026-03-06 21:36:47.147772,12228625
2026-03-06 21:36:47.174915,12228609
2026-03-06 21:36:47.249685,12228727
2026-03-06 21:36:47.277104,12228711
2026-03-06 21:36:47.35192,12228829
2026-03-06 21:36:47.379169,12228813
2026-03-06 21:36:47.453569,12228931
2026-03-06 21:36:47.481621,12228915
2026-03-06 21:36:47.555769,12229033
2026-03-06 21:36:47.583597,12229017
2026-03-06 21:36:47.657926,12229135
2026-03-06 21:36:47.685076,12229119
2026-03-06 21:36:47.759895,12229237
2026-03-06 21:36:47.788438,12229221
2026-03-06 21:36:47.861912,12229339
2026-03-06 21:36:47.889127,12229323
2026-03-06 21:36:47.96434,12229441
2026-03-06 21:36:47.990772,12229425
2026-03-06 21:36:48.065632,12229543
2026-03-06 21:36:48.092951,12229527
2026-03-06 21:36:48.167768,12229645
2026-03-06 21:36:48.195094,12229629
2026-03-06 21:36:48.269916,12229747
2026-03-06 21:36:48.297086,12229731
2026-03-06 21:36:48.371768,12229849
2026-03-06 21:36:48.398876,12229833
2026-03-06 21:36:48.475613,12229951
2026-03-06 21:36:48.685173,12229935
2026-03-06 21:36:49.062151,12230053
2026-03-06 21:36:49.063153,12230037
2026-03-06 21:36:49.067051,12230155
2026-03-06 21:36:49.067829,12230139
2026-03-06 21:36:49.071585,12230257
2026-03-06 21:36:49.072762,12230241
2026-03-06 21:36:49.077314,12230359
2026-03-06 21:36:49.077851,12230343
2026-03-06 21:36:49.080086,12230461
2026-03-06 21:36:49.082079,12230445
2026-03-06 21:36:49.086707,12230563
2026-03-06 21:36:49.112836,12230547
2026-03-06 21:36:49.190567,12230665
2026-03-06 21:36:49.21499,12230649
2026-03-06 21:36:49.289976,12230767
2026-03-06 21:36:49.317183,12230751
2026-03-06 21:36:49.3918,12230869
2026-03-06 21:36:49.418792,12230853
2026-03-06 21:36:49.493673,12230971
2026-03-06 21:36:49.520846,12230955
2026-03-06 21:36:49.596153,12231073
2026-03-06 21:36:49.623092,12231057
2026-03-06 21:36:49.697844,12231175
2026-03-06 21:36:49.724782,12231159
2026-03-06 21:36:49.799807,12231277
2026-03-06 21:36:49.826987,12231261
2026-03-06 21:36:49.901818,12231379
2026-03-06 21:36:49.929249,12231363
2026-03-06 21:36:50.003783,12231481
2026-03-06 21:36:50.030847,12231465
2026-03-06 21:36:50.105693,12231583
2026-03-06 21:36:50.133937,12231567
2026-03-06 21:36:50.207694,12231685
2026-03-06 21:36:50.235171,12231669
2026-03-06 21:36:50.309737,12231787
2026-03-06 21:36:50.337212,12231771
2026-03-06 21:36:50.411913,12231889
2026-03-06 21:36:50.439077,12231873
2026-03-06 21:36:50.513656,12231991
2026-03-06 21:36:50.541074,12231975
2026-03-06 21:36:50.615646,12232093
2026-03-06 21:36:50.642967,12232077
2026-03-06 21:36:50.718142,12232195
2026-03-06 21:36:50.744852,12232179
2026-03-06 21:36:50.819643,12232297
2026-03-06 21:36:50.84723,12232281
2026-03-06 21:36:50.921667,12232399
2026-03-06 21:36:50.948816,12232383
2026-03-06 21:36:51.024114,12232501
2026-03-06 21:36:51.051059,12232485
2026-03-06 21:36:51.125791,12232603
2026-03-06 21:36:51.154469,12232587
2026-03-06 21:36:51.228561,12232705
2026-03-06 21:36:51.254816,12232689
2026-03-06 21:36:51.329796,12232807
2026-03-06 21:36:51.357001,12232791
2026-03-06 21:36:51.43194,12232909
2026-03-06 21:36:51.461485,12232893
2026-03-06 21:36:51.534058,12233011
2026-03-06 21:36:51.561079,12232995
2026-03-06 21:36:51.635769,12233113
2026-03-06 21:36:51.663144,12233097
2026-03-06 21:36:51.738139,12233215
2026-03-06 21:36:51.764842,12233199
2026-03-06 21:36:51.839908,12233317
2026-03-06 21:36:51.866823,12233301
2026-03-06 21:36:51.941973,12233419
2026-03-06 21:36:51.968893,12233403
2026-03-06 21:36:52.043652,12233521
2026-03-06 21:36:52.071111,12233505
2026-03-06 21:36:52.145687,12233623
2026-03-06 21:36:52.1731,12233607
2026-03-06 21:36:52.247936,12233725
2026-03-06 21:36:52.274932,12233709
2026-03-06 21:36:52.349749,12233827
2026-03-06 21:36:52.376803,12233811
2026-03-06 21:36:52.453463,12233929
2026-03-06 21:36:52.478803,12233913
2026-03-06 21:36:52.553815,12234031
2026-03-06 21:36:52.581251,12234015
2026-03-06 21:36:52.655764,12234133
2026-03-06 21:36:52.682815,12234117
2026-03-06 21:36:52.758029,12234235
2026-03-06 21:36:52.785297,12234219
2026-03-06 21:36:52.85959,12234337
2026-03-06 21:36:52.887033,12234321
2026-03-06 21:36:52.961671,12234439
2026-03-06 21:36:52.989162,12234423
2026-03-06 21:36:53.063831,12234541
2026-03-06 21:36:53.090908,12234525
2026-03-06 21:36:53.165979,12234643
2026-03-06 21:36:53.1932,12234627
2026-03-06 21:36:53.26776,12234745
2026-03-06 21:36:53.295264,12234729
2026-03-06 21:36:53.370082,12234847
2026-03-06 21:36:53.397237,12234831
2026-03-06 21:36:53.471807,12234949
2026-03-06 21:36:53.499017,12234933
2026-03-06 21:36:53.574007,12235051
2026-03-06 21:36:53.60109,12235035
2026-03-06 21:36:53.675956,12235153
2026-03-06 21:36:53.70285,12235137
2026-03-06 21:36:53.777844,12235255
2026-03-06 21:36:53.805243,12235239
2026-03-06 21:36:53.879829,12235357
2026-03-06 21:36:53.907425,12235341
2026-03-06 21:36:53.982183,12235459
2026-03-06 21:36:54.009373,12235443
2026-03-06 21:36:54.083859,12235561
2026-03-06 21:36:54.111087,12235545
2026-03-06 21:36:54.1857,12235663
2026-03-06 21:36:54.213245,12235647
2026-03-06 21:36:54.28782,12235765
2026-03-06 21:36:54.314914,12235749
2026-03-06 21:36:54.389906,12235867
2026-03-06 21:36:54.417042,12235851
2026-03-06 21:36:54.491948,12235969
2026-03-06 21:36:54.51911,12235953
2026-03-06 21:36:54.593998,12236071
2026-03-06 21:36:54.621062,12236055
2026-03-06 21:36:54.695958,12236173
2026-03-06 21:36:54.723147,12236157
2026-03-06 21:36:54.797983,12236275
2026-03-06 21:36:54.825345,12236259
2026-03-06 21:36:54.899899,12236377
2026-03-06 21:36:54.927114,12236361
2026-03-06 21:36:55.002269,12236479
2026-03-06 21:36:55.029394,12236463
2026-03-06 21:36:55.103782,12236581
2026-03-06 21:36:55.130821,12236565
2026-03-06 21:36:55.205948,12236683
2026-03-06 21:36:55.232993,12236667
2026-03-06 21:36:55.307897,12236785
2026-03-06 21:36:55.335045,12236769
2026-03-06 21:36:55.409608,12236887
2026-03-06 21:36:55.436786,12236871
2026-03-06 21:36:55.511948,12236989
2026-03-06 21:36:55.539309,12236973
2026-03-06 21:36:55.614253,12237091
2026-03-06 21:36:55.641016,12237075
2026-03-06 21:36:55.715605,12237193
2026-03-06 21:36:55.743291,12237177
2026-03-06 21:36:55.818307,12237295
2026-03-06 21:36:55.844996,12237279
2026-03-06 21:36:55.920091,12237397
2026-03-06 21:36:55.94823,12237381
2026-03-06 21:36:56.021621,12237499
2026-03-06 21:36:56.04906,12237483
2026-03-06 21:36:56.123677,12237601
2026-03-06 21:36:56.151156,12237585
2026-03-06 21:36:56.225731,12237703
2026-03-06 21:36:56.252884,12237687
2026-03-06 21:36:56.327623,12237805
2026-03-06 21:36:56.355077,12237789
2026-03-06 21:36:56.43002,12237907
2026-03-06 21:36:56.45707,12237891
2026-03-06 21:36:56.531743,12238009
2026-03-06 21:36:56.55895,12237993
2026-03-06 21:36:56.634071,12238111
2026-03-06 21:36:56.660998,12238095
2026-03-06 21:36:56.735998,12238213
2026-03-06 21:36:56.763393,12238197
2026-03-06 21:36:56.837958,12238315
2026-03-06 21:36:56.864943,12238299
2026-03-06 21:36:56.93982,12238417
2026-03-06 21:36:56.967179,12238401
2026-03-06 21:36:57.041968,12238519
2026-03-06 21:36:57.068963,12238503
2026-03-06 21:36:57.14365,12238621
2026-03-06 21:36:57.170863,12238605
2026-03-06 21:36:57.245802,12238723
2026-03-06 21:36:57.273173,12238707
2026-03-06 21:36:57.347793,12238825
2026-03-06 21:36:57.375078,12238809
2026-03-06 21:36:57.449795,12238927
2026-03-06 21:36:57.477109,12238911
2026-03-06 21:36:57.551861,12239029
2026-03-06 21:36:57.57891,12239013
2026-03-06 21:36:57.654092,12239131
2026-03-06 21:36:57.680768,12239115
2026-03-06 21:36:57.755642,12239233
2026-03-06 21:36:57.782846,12239217
2026-03-06 21:36:57.858096,12239335
2026-03-06 21:36:57.885361,12239319
2026-03-06 21:36:57.959975,12239437
2026-03-06 21:36:57.986898,12239421
2026-03-06 21:36:58.061631,12239539
2026-03-06 21:36:58.088972,12239523
2026-03-06 21:36:58.16377,12239641
2026-03-06 21:36:58.19128,12239625
2026-03-06 21:36:58.266203,12239743
2026-03-06 21:36:58.292854,12239727
2026-03-06 21:36:58.367956,12239845
2026-03-06 21:36:58.395434,12239829
2026-03-06 21:36:58.469976,12239947
2026-03-06 21:36:58.496978,12239931
2026-03-06 21:36:58.571572,12240049
2026-03-06 21:36:58.598867,12240033
2026-03-06 21:36:58.673521,12240151
2026-03-06 21:36:58.701166,12240135
2026-03-06 21:36:58.77605,12240253
2026-03-06 21:36:58.803002,12240237
2026-03-06 21:36:58.877764,12240355
2026-03-06 21:36:58.905317,12240339
2026-03-06 21:36:58.979668,12240457
2026-03-06 21:36:59.007178,12240441
2026-03-06 21:36:59.082041,12240559
2026-03-06 21:36:59.108924,12240543
2026-03-06 21:36:59.184122,12240661
2026-03-06 21:36:59.211179,12240645
2026-03-06 21:36:59.285795,12240763
2026-03-06 21:36:59.312801,12240747
2026-03-06 21:36:59.387617,12240865
2026-03-06 21:36:59.415144,12240849
2026-03-06 21:36:59.489966,12240967
2026-03-06 21:36:59.516811,12240951
2026-03-06 21:36:59.592082,12241069
2026-03-06 21:36:59.618855,12241053
2026-03-06 21:36:59.693595,12241171
2026-03-06 21:36:59.720968,12241155
2026-03-06 21:36:59.796109,12241273
2026-03-06 21:36:59.824542,12241257
2026-03-06 21:36:59.897585,12241375
2026-03-06 21:36:59.925223,12241359
2026-03-06 21:36:59.999625,12241477
2026-03-06 21:37:00.027691,12241461
2026-03-06 21:37:00.10169,12241579
2026-03-06 21:37:00.129065,12241563
2026-03-06 21:37:00.204061,12241681
2026-03-06 21:37:00.231005,12241665
2026-03-06 21:37:00.306245,12241783
2026-03-06 21:37:00.333006,12241767
2026-03-06 21:37:00.408041,12241885
2026-03-06 21:37:00.435373,12241869
2026-03-06 21:37:00.510096,12241987
2026-03-06 21:37:00.537287,12241971
2026-03-06 21:37:00.611845,12242089
2026-03-06 21:37:00.639394,12242073
2026-03-06 21:37:00.713714,12242191
2026-03-06 21:37:00.741351,12242175
2026-03-06 21:37:00.816277,12242293
2026-03-06 21:37:00.843104,12242277
2026-03-06 21:37:00.918314,12242395
2026-03-06 21:37:00.945097,12242379
2026-03-06 21:37:01.01994,12242497
2026-03-06 21:37:01.047022,12242481
2026-03-06 21:37:01.121648,12242599
2026-03-06 21:37:01.149165,12242583
2026-03-06 21:37:01.223832,12242701
2026-03-06 21:37:01.251244,12242685
2026-03-06 21:37:01.325799,12242803
2026-03-06 21:37:01.353344,12242787
2026-03-06 21:37:01.4277,12242905
2026-03-06 21:37:01.454962,12242889
2026-03-06 21:37:01.530015,12243007
2026-03-06 21:37:01.557151,12242991
2026-03-06 21:37:01.634453,12243109
2026-03-06 21:37:01.659112,12243093
2026-03-06 21:37:01.733638,12243211
2026-03-06 21:37:01.760837,12243195
2026-03-06 21:37:01.835914,12243313
2026-03-06 21:37:01.863317,12243297
2026-03-06 21:37:01.938404,12243415
2026-03-06 21:37:01.964882,12243399
2026-03-06 21:37:02.040085,12243517
2026-03-06 21:37:02.066958,12243501
2026-03-06 21:37:02.142064,12243619
2026-03-06 21:37:02.16907,12243603
2026-03-06 21:37:02.244253,12243721
2026-03-06 21:37:02.271282,12243705
2026-03-06 21:37:02.345854,12243823
2026-03-06 21:37:02.373091,12243807
2026-03-06 21:37:02.448017,12243925
2026-03-06 21:37:02.475323,12243909
2026-03-06 21:37:02.550115,12244027
2026-03-06 21:37:02.576923,12244011
2026-03-06 21:37:02.652234,12244129
2026-03-06 21:37:02.67895,12244113
2026-03-06 21:37:02.753848,12244231
2026-03-06 21:37:02.78136,12244215
2026-03-06 21:37:02.855696,12244333
2026-03-06 21:37:02.883134,12244317
2026-03-06 21:37:02.958107,12244435
2026-03-06 21:37:02.985436,12244419
2026-03-06 21:37:03.060102,12244537
2026-03-06 21:37:03.087474,12244521
2026-03-06 21:37:03.162131,12244639
2026-03-06 21:37:03.188964,12244623
2026-03-06 21:37:03.264135,12244741
2026-03-06 21:37:03.291296,12244725
2026-03-06 21:37:03.366116,12244843
2026-03-06 21:37:03.393244,12244827
2026-03-06 21:37:03.467852,12244945
2026-03-06 21:37:03.49542,12244929
2026-03-06 21:37:03.569712,12245047
2026-03-06 21:37:03.597002,12245031
2026-03-06 21:37:03.671835,12245149
2026-03-06 21:37:03.699085,12245133
2026-03-06 21:37:03.773968,12245251
2026-03-06 21:37:03.800932,12245235
2026-03-06 21:37:03.876846,12245353
2026-03-06 21:37:03.905137,12245337
2026-03-06 21:37:03.977969,12245455
2026-03-06 21:37:04.005183,12245439
2026-03-06 21:37:04.080068,12245557
2026-03-06 21:37:04.107353,12245541
2026-03-06 21:37:04.182122,12245659
2026-03-06 21:37:04.209418,12245643
2026-03-06 21:37:04.284258,12245761
2026-03-06 21:37:04.311466,12245745
2026-03-06 21:37:04.385967,12245863
2026-03-06 21:37:04.413136,12245847
2026-03-06 21:37:04.488034,12245965
2026-03-06 21:37:04.515259,12245949
2026-03-06 21:37:04.589918,12246067
2026-03-06 21:37:04.617039,12246051
2026-03-06 21:37:04.691709,12246169
2026-03-06 21:37:04.719474,12246153
2026-03-06 21:37:04.794008,12246271
2026-03-06 21:37:04.820986,12246255
2026-03-06 21:37:04.898243,12246373
2026-03-06 21:37:04.922869,12246357
2026-03-06 21:37:04.998116,12246475
2026-03-06 21:37:05.024969,12246459
2026-03-06 21:37:05.100137,12246577
2026-03-06 21:37:05.127881,12246561
2026-03-06 21:37:05.201915,12246679
2026-03-06 21:37:05.229167,12246663
2026-03-06 21:37:05.303963,12246781
2026-03-06 21:37:05.331107,12246765
2026-03-06 21:37:05.405915,12246883
2026-03-06 21:37:05.433626,12246867
2026-03-06 21:37:05.507716,12246985
2026-03-06 21:37:05.536834,12246969
2026-03-06 21:37:05.609868,12247087
2026-03-06 21:37:05.636901,12247071
2026-03-06 21:37:05.711857,12247189
2026-03-06 21:37:05.738982,12247173
2026-03-06 21:37:05.813832,12247291
2026-03-06 21:37:05.841001,12247275
2026-03-06 21:37:05.919312,12247393
2026-03-06 21:37:05.942877,12247377
2026-03-06 21:37:06.018124,12247495
2026-03-06 21:37:06.045499,12247479
2026-03-06 21:37:06.119953,12247597
2026-03-06 21:37:06.147387,12247581
2026-03-06 21:37:06.221972,12247699
2026-03-06 21:37:06.249438,12247683
2026-03-06 21:37:06.324087,12247801
2026-03-06 21:37:06.351269,12247785
2026-03-06 21:37:06.428303,12247903
2026-03-06 21:37:06.453246,12247887
2026-03-06 21:37:06.527655,12248005
2026-03-06 21:37:06.558572,12247989
2026-03-06 21:37:06.63058,12248107
2026-03-06 21:37:06.656877,12248091
2026-03-06 21:37:06.732376,12248209
2026-03-06 21:37:06.758954,12248193
2026-03-06 21:37:06.836214,12248311
2026-03-06 21:37:06.861051,12248295
2026-03-06 21:37:06.935815,12248413
2026-03-06 21:37:06.963225,12248397
2026-03-06 21:37:07.038056,12248515
2026-03-06 21:37:07.065379,12248499
2026-03-06 21:37:07.139661,12248617
2026-03-06 21:37:07.169404,12248601
2026-03-06 21:37:07.242478,12248719
2026-03-06 21:37:07.268971,12248703
2026-03-06 21:37:07.343883,12248821
2026-03-06 21:37:07.371362,12248805
2026-03-06 21:37:07.445874,12248923
2026-03-06 21:37:07.473022,12248907
2026-03-06 21:37:07.5477,12249025
2026-03-06 21:37:07.575181,12249009
2026-03-06 21:37:07.649948,12249127
2026-03-06 21:37:07.677171,12249111
2026-03-06 21:37:07.751609,12249229
2026-03-06 21:37:07.778981,12249213
2026-03-06 21:37:07.853824,12249331
2026-03-06 21:37:07.880911,12249315
2026-03-06 21:37:07.956124,12249433
2026-03-06 21:37:07.983101,12249417
2026-03-06 21:37:08.05809,12249535
2026-03-06 21:37:08.085303,12249519
2026-03-06 21:37:08.161405,12249637
2026-03-06 21:37:08.187287,12249621
2026-03-06 21:37:08.26332,12249739
2026-03-06 21:37:08.289377,12249723
2026-03-06 21:37:08.36404,12249841
2026-03-06 21:37:08.39102,12249825
2026-03-06 21:37:08.466163,12249943
2026-03-06 21:37:08.493176,12249927
2026-03-06 21:37:08.568093,12250045
2026-03-06 21:37:08.595144,12250029
2026-03-06 21:37:08.669687,12250147
2026-03-06 21:37:08.697445,12250131
2026-03-06 21:37:08.771607,12250249
2026-03-06 21:37:08.800479,12250233
2026-03-06 21:37:08.873937,12250351
2026-03-06 21:37:08.901338,12250335
2026-03-06 21:37:08.976007,12250453
2026-03-06 21:37:09.00317,12250437
2026-03-06 21:37:09.0778,12250555
2026-03-06 21:37:09.104958,12250539
2026-03-06 21:37:09.17997,12250657
2026-03-06 21:37:09.207009,12250641
2026-03-06 21:37:09.282256,12250759
2026-03-06 21:37:09.309366,12250743
2026-03-06 21:37:09.383854,12250861
2026-03-06 21:37:09.410952,12250845
2026-03-06 21:37:09.486164,12250963
2026-03-06 21:37:09.512937,12250947
2026-03-06 21:37:09.587901,12251065
2026-03-06 21:37:09.615362,12251049
2026-03-06 21:37:09.690188,12251167
2026-03-06 21:37:09.717154,12251151
2026-03-06 21:37:09.792244,12251269
2026-03-06 21:37:09.819296,12251253
2026-03-06 21:37:09.894092,12251371
2026-03-06 21:37:09.92113,12251355
2026-03-06 21:37:09.995694,12251473
2026-03-06 21:37:10.023333,12251457
2026-03-06 21:37:10.098009,12251575
2026-03-06 21:37:10.125141,12251559
2026-03-06 21:37:10.199655,12251677
2026-03-06 21:37:10.228453,12251661
2026-03-06 21:37:10.302139,12251779
2026-03-06 21:37:10.329009,12251763
2026-03-06 21:37:10.404021,12251881
2026-03-06 21:37:10.430999,12251865
2026-03-06 21:37:10.505924,12251983
2026-03-06 21:37:10.532978,12251967
2026-03-06 21:37:10.608116,12252085
2026-03-06 21:37:10.635421,12252069
2026-03-06 21:37:10.710026,12252187
2026-03-06 21:37:10.73739,12252171
2026-03-06 21:37:10.81182,12252289
2026-03-06 21:37:10.83894,12252273
2026-03-06 21:37:10.913962,12252391
2026-03-06 21:37:10.940914,12252375
2026-03-06 21:37:11.015656,12252493
2026-03-06 21:37:11.043165,12252477
2026-03-06 21:37:11.118115,12252595
2026-03-06 21:37:11.145182,12252579
2026-03-06 21:37:11.219921,12252697
2026-03-06 21:37:11.248048,12252681
2026-03-06 21:37:11.321692,12252799
2026-03-06 21:37:11.349274,12252783
2026-03-06 21:37:11.424022,12252901
2026-03-06 21:37:11.451012,12252885
2026-03-06 21:37:11.525801,12253003
2026-03-06 21:37:11.553198,12252987
2026-03-06 21:37:11.627843,12253105
2026-03-06 21:37:11.655424,12253089
