time,PT_Cal.Fuel_Fill_Press.raw_adc
2026-03-06 21:18:04.404905,2143984451
2026-03-06 21:18:04.509308,2144929059
2026-03-06 21:18:04.509463,2145657911
2026-03-06 21:18:04.509624,2143287963
2026-03-06 21:18:04.509824,2144417986
2026-03-06 21:18:04.509961,2144929059
2026-03-06 21:18:04.618469,2139514248
2026-03-06 21:18:04.61865,2140063753
2026-03-06 21:18:04.618843,2141188383
2026-03-06 21:18:04.618982,2139514248
2026-03-06 21:18:04.619039,2140930823
2026-03-06 21:18:04.61929,2141326601
2026-03-06 21:18:04.727887,2141301655
2026-03-06 21:18:04.728306,2141620570
2026-03-06 21:18:04.728759,2141792500
2026-03-06 21:18:04.728875,2141301655
2026-03-06 21:18:04.729085,2141867341
2026-03-06 21:18:04.72976,2142186256
2026-03-06 21:18:04.83639,2142000166
2026-03-06 21:18:04.836721,2142301551
2026-03-06 21:18:04.836845,2142379089
2026-03-06 21:18:04.836992,2142000166
2026-03-06 21:18:04.83747,2142208507
2026-03-06 21:18:04.837646,2142226710
2026-03-06 21:18:04.837785,2142265816
2026-03-06 21:18:04.945131,2142329195
2026-03-06 21:18:04.945324,2142315710
2026-03-06 21:18:04.945518,2142439096
2026-03-06 21:18:04.94574,2142561133
2026-03-06 21:18:04.945885,2142329195
2026-03-06 21:18:05.054885,2142640019
2026-03-06 21:18:05.054972,2142633950
2026-03-06 21:18:05.055063,2142835548
2026-03-06 21:18:05.055251,2142557088
2026-03-06 21:18:05.055471,2142640019
2026-03-06 21:18:05.055625,2142702723
2026-03-06 21:18:05.055878,2142898252
2026-03-06 21:18:05.163927,2142951517
2026-03-06 21:18:05.164407,2142951517
2026-03-06 21:18:05.164501,2142855775
2026-03-06 21:18:05.16474,2142954889
2026-03-06 21:18:05.16498,2143011524
2026-03-06 21:18:05.165226,2143002759
2026-03-06 21:18:05.272506,2143202334
2026-03-06 21:18:05.272776,2143202334
2026-03-06 21:18:05.272836,2143244137
2026-03-06 21:18:05.273171,2143366174
2026-03-06 21:18:05.273348,2143691831
2026-03-06 21:18:05.381073,2143599460
2026-03-06 21:18:05.381315,2143723520
2026-03-06 21:18:05.381467,2143599460
2026-03-06 21:18:05.381777,2143935231
2026-03-06 21:18:05.490476,2143954111
2026-03-06 21:18:05.490755,2143939951
2026-03-06 21:18:05.491043,2143954111
2026-03-06 21:18:05.491145,2143915679
2026-03-06 21:18:05.492378,2143939277
2026-03-06 21:18:05.599995,2143853648
2026-03-06 21:18:05.60042,2143853648
2026-03-06 21:18:05.600697,2144053223
2026-03-06 21:18:05.601148,2143978383
2026-03-06 21:18:05.601824,2143840838
2026-03-06 21:18:05.602489,2143835444
2026-03-06 21:18:05.708462,2143842861
2026-03-06 21:18:05.708751,2143970966
2026-03-06 21:18:05.709038,2143931186
2026-03-06 21:18:05.70909,2143842861
2026-03-06 21:18:05.817361,2143730937
2026-03-06 21:18:05.817524,2144025580
2026-03-06 21:18:05.817722,2143854996
2026-03-06 21:18:05.817928,2143772740
2026-03-06 21:18:05.817945,2143730937
2026-03-06 21:18:05.818152,2144163798
2026-03-06 21:18:05.926276,2144006026
2026-03-06 21:18:05.926439,2143925792
2026-03-06 21:18:05.926601,2143907587
2026-03-06 21:18:05.926766,2143982428
2026-03-06 21:18:05.92695,2143909610
2026-03-06 21:18:05.927116,2144191442
2026-03-06 21:18:05.927327,2144115253
2026-03-06 21:18:05.927593,2144006026
2026-03-06 21:18:06.035139,2144061314
2026-03-06 21:18:06.035403,2144046480
2026-03-06 21:18:06.03561,2144043110
2026-03-06 21:18:06.035792,2144055920
2026-03-06 21:18:06.035793,2144061314
2026-03-06 21:18:06.143949,2144157730
2026-03-06 21:18:06.144222,2144119298
2026-03-06 21:18:06.144509,2144124693
2026-03-06 21:18:06.145574,2144157730
2026-03-06 21:18:06.25307,2144071427
2026-03-06 21:18:06.253386,2143972314
2026-03-06 21:18:06.253689,2144071427
2026-03-06 21:18:06.253914,2144093677
2026-03-06 21:18:06.254428,2143900845
2026-03-06 21:18:06.362383,2144004678
2026-03-06 21:18:06.362519,2144078170
2026-03-06 21:18:06.362622,2144163798
2026-03-06 21:18:06.362722,2144004678
2026-03-06 21:18:06.362734,2144140874
2026-03-06 21:18:06.471667,2144039738
2026-03-06 21:18:06.471944,2143999284
2026-03-06 21:18:06.472221,2144039738
2026-03-06 21:18:06.472294,2143964224
2026-03-06 21:18:06.472502,2144015466
2026-03-06 21:18:06.472744,2143907587
2026-03-06 21:18:06.580566,2144013443
2026-03-06 21:18:06.580756,2143889383
2026-03-06 21:18:06.580865,2144035018
2026-03-06 21:18:06.581126,2144055245
2026-03-06 21:18:06.581349,2144013443
2026-03-06 21:18:06.581491,2144057942
2026-03-06 21:18:06.58179,2143910285
2026-03-06 21:18:06.68948,2143920398
2026-03-06 21:18:06.689706,2144161775
2026-03-06 21:18:06.68992,2143881966
2026-03-06 21:18:06.689948,2143920398
2026-03-06 21:18:06.690422,2144233244
2026-03-06 21:18:06.690837,2144037042
2026-03-06 21:18:06.798229,2143939951
2026-03-06 21:18:06.798486,2144090306
2026-03-06 21:18:06.798726,2144144920
2026-03-06 21:18:06.799087,2143934557
2026-03-06 21:18:06.799406,2143939951
2026-03-06 21:18:06.799513,2144021533
2026-03-06 21:18:06.907591,2143943996
2026-03-06 21:18:06.907794,2144076822
2026-03-06 21:18:06.908024,2144179980
2026-03-06 21:18:06.908148,2143943996
2026-03-06 21:18:06.908214,2144006701
2026-03-06 21:18:06.908531,2144047155
2026-03-06 21:18:07.016253,2144105814
2026-03-06 21:18:07.016317,2144049177
2026-03-06 21:18:07.016398,2143846906
2026-03-06 21:18:07.016499,2144105814
2026-03-06 21:18:07.016602,2144159078
2026-03-06 21:18:07.016696,2144158405
2026-03-06 21:18:07.126146,2144107162
2026-03-06 21:18:07.126574,2144032996
2026-03-06 21:18:07.126742,2144107162
2026-03-06 21:18:07.127023,2144085587
2026-03-06 21:18:07.127358,2144072102
2026-03-06 21:18:07.127977,2144013443
2026-03-06 21:18:07.128785,2143940625
2026-03-06 21:18:07.129773,2144055245
2026-03-06 21:18:07.234469,2143950739
2026-03-06 21:18:07.234795,2144026928
2026-03-06 21:18:07.234981,2143838815
2026-03-06 21:18:07.235135,2144132109
2026-03-06 21:18:07.23609,2143950739
2026-03-06 21:18:07.343485,2144168518
2026-03-06 21:18:07.343652,2143997936
2026-03-06 21:18:07.343727,2144099071
2026-03-06 21:18:07.343797,2143976359
2026-03-06 21:18:07.34402,2144083564
2026-03-06 21:18:07.344212,2144097722
2026-03-06 21:18:07.344642,2144168518
2026-03-06 21:18:07.452771,2144297971
2026-03-06 21:18:07.452967,2144026253
2026-03-06 21:18:07.453112,2144130086
2026-03-06 21:18:07.453291,2143919724
2026-03-06 21:18:07.454235,2144297971
2026-03-06 21:18:07.561099,2144100419
2026-03-06 21:18:07.561361,2144093677
2026-03-06 21:18:07.561628,2143966246
2026-03-06 21:18:07.562037,2144132109
2026-03-06 21:18:07.562463,2144100419
2026-03-06 21:18:07.670631,2144155033
2026-03-06 21:18:07.671236,2144057942
2026-03-06 21:18:07.671346,2144037042
2026-03-06 21:18:07.671688,2144155033
2026-03-06 21:18:07.779378,2144020185
2026-03-06 21:18:07.77948,2144001306
2026-03-06 21:18:07.779518,2144083564
2026-03-06 21:18:07.779554,2143999284
2026-03-06 21:18:07.779654,2144148965
2026-03-06 21:18:07.779686,2144020185
2026-03-06 21:18:07.88841,2143989171
2026-03-06 21:18:07.888567,2143986473
2026-03-06 21:18:07.888734,2144105814
2026-03-06 21:18:07.888975,2144043783
2026-03-06 21:18:07.889437,2143989171
2026-03-06 21:18:07.997823,2144022208
2026-03-06 21:18:07.998048,2143925117
2026-03-06 21:18:07.998302,2144015466
2026-03-06 21:18:07.998339,2144022208
2026-03-06 21:18:07.998527,2144308760
2026-03-06 21:18:07.998763,2144093003
2026-03-06 21:18:07.999048,2144111882
2026-03-06 21:18:08.106423,2144092329
2026-03-06 21:18:08.106574,2143968943
2026-03-06 21:18:08.106712,2144097722
2026-03-06 21:18:08.106785,2144092329
2026-03-06 21:18:08.106878,2144043110
2026-03-06 21:18:08.107218,2144104466
2026-03-06 21:18:08.21557,2144100419
2026-03-06 21:18:08.215799,2144140200
2026-03-06 21:18:08.216028,2144061988
2026-03-06 21:18:08.216254,2144100419
2026-03-06 21:18:08.216289,2144263586
2026-03-06 21:18:08.216542,2144055245
2026-03-06 21:18:08.216788,2144064010
2026-03-06 21:18:08.324161,2144168518
2026-03-06 21:18:08.324339,2144049177
2026-03-06 21:18:08.324492,2144024905
2026-03-06 21:18:08.324764,2144128738
2026-03-06 21:18:08.324784,2144168518
2026-03-06 21:18:08.433139,2144157730
2026-03-06 21:18:08.433271,2143861740
2026-03-06 21:18:08.433399,2144163798
2026-03-06 21:18:08.433537,2144047829
2026-03-06 21:18:08.43371,2144138178
2026-03-06 21:18:08.433871,2144157730
2026-03-06 21:18:08.542247,2144094352
2026-03-06 21:18:08.542448,2144105814
2026-03-06 21:18:08.54266,2144248078
2026-03-06 21:18:08.542888,2144053897
2026-03-06 21:18:08.54309,2143968943
2026-03-06 21:18:08.543849,2144094352
2026-03-06 21:18:08.651484,2144030973
2026-03-06 21:18:08.651731,2144104466
2026-03-06 21:18:08.651975,2143990519
2026-03-06 21:18:08.652197,2144030973
2026-03-06 21:18:08.652291,2144161775
2026-03-06 21:18:08.652444,2143899497
2026-03-06 21:18:08.760789,2144022882
2026-03-06 21:18:08.761024,2144164473
2026-03-06 21:18:08.761289,2144098397
2026-03-06 21:18:08.761534,2143997261
2026-03-06 21:18:08.761768,2144073450
2026-03-06 21:18:08.76207,2144022882
2026-03-06 21:18:08.869278,2144115927
2026-03-06 21:18:08.869461,2144254821
2026-03-06 21:18:08.869622,2143980406
2026-03-06 21:18:08.86965,2144115927
2026-03-06 21:18:08.869795,2143937929
2026-03-06 21:18:08.978356,2144022882
2026-03-06 21:18:08.978493,2144059965
2026-03-06 21:18:08.978652,2144085587
2026-03-06 21:18:08.978794,2144022882
2026-03-06 21:18:08.978807,2144176608
2026-03-06 21:18:08.978973,2144095701
2026-03-06 21:18:09.087135,2144057269
2026-03-06 21:18:09.08731,2144130761
2026-03-06 21:18:09.087535,2144010071
2026-03-06 21:18:09.087748,2144144920
2026-03-06 21:18:09.087961,2144223131
2026-03-06 21:18:09.088229,2144057269
2026-03-06 21:18:09.196412,2144113904
2026-03-06 21:18:09.196658,2144237964
2026-03-06 21:18:09.196901,2144164473
2026-03-06 21:18:09.197167,2144163123
2026-03-06 21:18:09.19817,2144113904
2026-03-06 21:18:09.305346,2144029625
2026-03-06 21:18:09.305539,2144173912
2026-03-06 21:18:09.305746,2143939951
2026-03-06 21:18:09.305939,2144169192
2026-03-06 21:18:09.306077,2144029625
2026-03-06 21:18:09.414357,2144001306
2026-03-06 21:18:09.41451,2144299995
2026-03-06 21:18:09.41468,2144213692
2026-03-06 21:18:09.414885,2144082889
2026-03-06 21:18:09.415015,2144001306
2026-03-06 21:18:09.523129,2143896800
2026-03-06 21:18:09.523295,2144166495
2026-03-06 21:18:09.523454,2144004678
2026-03-06 21:18:09.523741,2143896800
2026-03-06 21:18:09.52404,2144185374
2026-03-06 21:18:09.632404,2144233244
2026-03-06 21:18:09.632516,2144077496
2026-03-06 21:18:09.632633,2144051875
2026-03-06 21:18:09.632795,2144278419
2026-03-06 21:18:09.632997,2144233244
2026-03-06 21:18:09.741486,2144229199
2026-03-06 21:18:09.741686,2144067382
2026-03-06 21:18:09.741947,2144130086
2026-03-06 21:18:09.742259,2144229199
2026-03-06 21:18:09.742373,2144157056
2026-03-06 21:18:09.850544,2144110533
2026-03-06 21:18:09.850785,2144117276
2026-03-06 21:18:09.850937,2144110533
2026-03-06 21:18:09.851034,2143997261
2026-03-06 21:18:09.851279,2144161101
2026-03-06 21:18:09.851467,2144035018
2026-03-06 21:18:09.959896,2144072102
2026-03-06 21:18:09.960188,2144043110
2026-03-06 21:18:09.960466,2144047155
2026-03-06 21:18:09.960576,2144266283
2026-03-06 21:18:09.960733,2144072102
2026-03-06 21:18:09.960876,2144025580
2026-03-06 21:18:10.068481,2144023557
2026-03-06 21:18:10.068775,2144178632
2026-03-06 21:18:10.069051,2144071427
2026-03-06 21:18:10.069272,2144023557
2026-03-06 21:18:10.17758,2143969618
2026-03-06 21:18:10.177874,2144067382
2026-03-06 21:18:10.177965,2143998610
2026-03-06 21:18:10.178254,2143969618
2026-03-06 21:18:10.178699,2144125366
2026-03-06 21:18:10.286824,2144113904
2026-03-06 21:18:10.287019,2144177283
2026-03-06 21:18:10.28724,2144104466
2026-03-06 21:18:10.287438,2144126041
2026-03-06 21:18:10.287689,2144113904
2026-03-06 21:18:10.395404,2143923095
2026-03-06 21:18:10.395571,2144151661
2026-03-06 21:18:10.395841,2143917027
2026-03-06 21:18:10.39609,2143923095
2026-03-06 21:18:10.396327,2144221782
2026-03-06 21:18:10.504698,2144169192
2026-03-06 21:18:10.504855,2144035693
2026-03-06 21:18:10.505195,2144169192
2026-03-06 21:18:10.505196,2144179980
2026-03-06 21:18:10.505469,2144199533
2026-03-06 21:18:10.505653,2144163123
2026-03-06 21:18:10.613575,2144225154
2026-03-06 21:18:10.613714,2144062662
2026-03-06 21:18:10.613852,2144157730
2026-03-06 21:18:10.613999,2144107836
2026-03-06 21:18:10.614286,2144225154
2026-03-06 21:18:10.722624,2144148965
2026-03-06 21:18:10.722904,2144169192
2026-03-06 21:18:10.723182,2144251449
2026-03-06 21:18:10.723485,2144187397
2026-03-06 21:18:10.723739,2144148965
2026-03-06 21:18:10.83142,2144159753
2026-03-06 21:18:10.831559,2144192790
2026-03-06 21:18:10.83173,2144064010
2026-03-06 21:18:10.831892,2144132783
2026-03-06 21:18:10.831977,2144159753
2026-03-06 21:18:10.832076,2144119973
2026-03-06 21:18:10.940169,2144076147
2026-03-06 21:18:10.940277,2143915679
2026-03-06 21:18:10.940375,2144106488
2026-03-06 21:18:10.94049,2143980406
2026-03-06 21:18:10.940552,2144076147
2026-03-06 21:18:10.940598,2143980406
2026-03-06 21:18:11.049588,2143997261
2026-03-06 21:18:11.049788,2144083564
2026-03-06 21:18:11.049984,2144161775
2026-03-06 21:18:11.05018,2144057269
2026-03-06 21:18:11.050375,2144050527
2026-03-06 21:18:11.050581,2143997261
2026-03-06 21:18:11.158659,2144136154
2026-03-06 21:18:11.158908,2144227177
2026-03-06 21:18:11.159207,2144178632
2026-03-06 21:18:11.159354,2144136154
2026-03-06 21:18:11.268062,2144284486
2026-03-06 21:18:11.268292,2143954784
2026-03-06 21:18:11.268571,2144159078
2026-03-06 21:18:11.26863,2144284486
2026-03-06 21:18:11.268947,2144076822
2026-03-06 21:18:11.269765,2144280441
2026-03-06 21:18:11.375762,2144015466
2026-03-06 21:18:11.375912,2144152336
2026-03-06 21:18:11.376103,2143909610
2026-03-06 21:18:11.37632,2144037042
2026-03-06 21:18:11.377135,2144015466
2026-03-06 21:18:11.485976,2144023557
2026-03-06 21:18:11.486328,2144232571
2026-03-06 21:18:11.486653,2144023557
2026-03-06 21:18:11.486949,2144136154
2026-03-06 21:18:11.487755,2144231222
2026-03-06 21:18:11.595113,2144186048
2026-03-06 21:18:11.595669,2144219086
2026-03-06 21:18:11.596154,2143986473
2026-03-06 21:18:11.596743,2144200207
2026-03-06 21:18:11.596875,2144186048
2026-03-06 21:18:11.703505,2144105814
2026-03-06 21:18:11.703758,2144020860
2026-03-06 21:18:11.704056,2144117276
2026-03-06 21:18:11.704379,2144105814
2026-03-06 21:18:11.812188,2143919724
2026-03-06 21:18:11.812357,2144171215
2026-03-06 21:18:11.812508,2144035018
2026-03-06 21:18:11.812665,2144199533
2026-03-06 21:18:11.812853,2144279768
2026-03-06 21:18:11.813444,2143919724
2026-03-06 21:18:11.921284,2144259539
2026-03-06 21:18:11.921361,2144139526
2026-03-06 21:18:11.92142,2143952761
2026-03-06 21:18:11.921468,2144125366
2026-03-06 21:18:11.921519,2143987148
2026-03-06 21:18:11.921575,2143992541
2026-03-06 21:18:11.922359,2144259539
2026-03-06 21:18:12.030351,2144157056
2026-03-06 21:18:12.030536,2144318198
