time,TC_Cal.CH4.temperature_c
2026-03-06 21:19:27.560297,0.0
2026-03-06 21:19:27.560336,0.0
2026-03-06 21:19:27.56038,0.0
2026-03-06 21:19:27.560426,0.0
2026-03-06 21:19:27.687043,0.0
2026-03-06 21:19:27.687077,0.0
2026-03-06 21:19:27.687134,0.0
2026-03-06 21:19:27.687231,0.0
2026-03-06 21:19:27.687309,0.0
2026-03-06 21:19:27.687388,0.0
2026-03-06 21:19:27.687403,2.1474836
2026-03-06 21:19:27.687505,0.0
2026-03-06 21:19:27.687601,0.0
2026-03-06 21:19:27.81415,0.0
2026-03-06 21:19:27.814189,0.0
2026-03-06 21:19:27.814251,0.0
2026-03-06 21:19:27.814333,0.0
2026-03-06 21:19:27.814525,0.0
2026-03-06 21:19:27.814559,0.0
2026-03-06 21:19:27.814597,0.0
2026-03-06 21:19:27.814617,2.1474836
2026-03-06 21:19:27.814642,0.0
2026-03-06 21:19:27.814705,0.0
2026-03-06 21:19:27.941619,0.0
2026-03-06 21:19:27.941649,0.0
2026-03-06 21:19:27.941677,0.0
2026-03-06 21:19:27.941721,0.0
2026-03-06 21:19:27.941785,0.0
2026-03-06 21:19:27.941911,2.1474836
2026-03-06 21:19:27.942018,0.0
2026-03-06 21:19:27.942058,0.0
2026-03-06 21:19:27.9421,0.0
2026-03-06 21:19:28.068695,0.0
2026-03-06 21:19:28.068744,0.0
2026-03-06 21:19:28.068789,0.0
2026-03-06 21:19:28.068858,0.0
2026-03-06 21:19:28.068914,0.0
2026-03-06 21:19:28.068936,2.1474836
2026-03-06 21:19:28.068971,0.0
2026-03-06 21:19:28.069029,0.0
2026-03-06 21:19:28.069094,0.0
2026-03-06 21:19:28.069172,0.0
2026-03-06 21:19:28.195593,0.0
2026-03-06 21:19:28.195633,0.0
2026-03-06 21:19:28.196292,2.1474836
2026-03-06 21:19:28.326612,0.0
2026-03-06 21:19:28.326643,0.0
2026-03-06 21:19:28.326665,0.0
2026-03-06 21:19:28.326723,0.0
2026-03-06 21:19:28.326865,0.0
2026-03-06 21:19:28.326969,2.1474836
2026-03-06 21:19:28.452859,0.0
2026-03-06 21:19:28.452901,0.0
2026-03-06 21:19:28.452931,0.0
2026-03-06 21:19:28.452982,0.0
2026-03-06 21:19:28.453015,0.0
2026-03-06 21:19:28.453069,0.0
2026-03-06 21:19:28.45312,0.0
2026-03-06 21:19:28.45319,2.1474836
2026-03-06 21:19:28.580234,0.0
2026-03-06 21:19:28.580325,0.0
2026-03-06 21:19:28.58051,0.0
2026-03-06 21:19:28.58057,2.1474836
2026-03-06 21:19:28.580643,0.0
2026-03-06 21:19:28.580738,0.0
2026-03-06 21:19:28.580861,0.0
2026-03-06 21:19:28.580993,0.0
2026-03-06 21:19:28.581116,0.0
2026-03-06 21:19:28.58124,0.0
2026-03-06 21:19:28.707146,0.0
2026-03-06 21:19:28.707198,0.0
2026-03-06 21:19:28.707245,0.0
2026-03-06 21:19:28.707286,0.0
2026-03-06 21:19:28.707392,0.0
2026-03-06 21:19:28.707758,2.1474836
2026-03-06 21:19:28.835063,0.0
2026-03-06 21:19:28.835115,0.0
2026-03-06 21:19:28.835148,0.0
2026-03-06 21:19:28.835221,0.0
2026-03-06 21:19:28.835271,0.0
2026-03-06 21:19:28.835309,2.1474836
2026-03-06 21:19:28.835347,0.0
2026-03-06 21:19:28.962124,0.0
2026-03-06 21:19:28.962179,0.0
2026-03-06 21:19:28.962215,0.0
2026-03-06 21:19:28.962255,0.0
2026-03-06 21:19:28.962285,0.0
2026-03-06 21:19:28.962326,0.0
2026-03-06 21:19:28.962363,0.0
2026-03-06 21:19:28.962577,2.1474836
2026-03-06 21:19:29.089519,0.0
2026-03-06 21:19:29.089571,0.0
2026-03-06 21:19:29.089608,0.0
2026-03-06 21:19:29.089642,0.0
2026-03-06 21:19:29.08968,0.0
2026-03-06 21:19:29.089709,0.0
2026-03-06 21:19:29.089744,0.0
2026-03-06 21:19:29.089768,0.0
2026-03-06 21:19:29.08978,2.1474836
2026-03-06 21:19:29.089803,0.0
2026-03-06 21:19:29.216051,0.0
2026-03-06 21:19:29.216108,0.0
2026-03-06 21:19:29.216131,0.0
2026-03-06 21:19:29.216172,0.0
2026-03-06 21:19:29.216208,0.0
2026-03-06 21:19:29.216249,0.0
2026-03-06 21:19:29.216598,2.1474836
2026-03-06 21:19:29.347783,0.0
2026-03-06 21:19:29.347839,0.0
2026-03-06 21:19:29.347869,0.0
2026-03-06 21:19:29.347896,0.0
2026-03-06 21:19:29.347923,0.0
2026-03-06 21:19:29.347949,0.0
2026-03-06 21:19:29.348152,2.1474836
2026-03-06 21:19:29.473891,0.0
2026-03-06 21:19:29.473947,0.0
2026-03-06 21:19:29.473985,0.0
2026-03-06 21:19:29.474021,0.0
2026-03-06 21:19:29.47406,0.0
2026-03-06 21:19:29.474101,0.0
2026-03-06 21:19:29.474144,0.0
2026-03-06 21:19:29.474375,2.1474836
2026-03-06 21:19:29.601684,0.0
2026-03-06 21:19:29.60173,0.0
2026-03-06 21:19:29.601772,0.0
2026-03-06 21:19:29.601799,0.0
2026-03-06 21:19:29.601881,2.1474836
2026-03-06 21:19:29.601891,0.0
2026-03-06 21:19:29.601942,0.0
2026-03-06 21:19:29.601992,0.0
2026-03-06 21:19:29.602042,0.0
2026-03-06 21:19:29.60209,0.0
2026-03-06 21:19:29.728304,0.0
2026-03-06 21:19:29.728362,0.0
2026-03-06 21:19:29.728376,0.0
2026-03-06 21:19:29.728419,0.0
2026-03-06 21:19:29.728452,0.0
2026-03-06 21:19:29.728496,0.0
2026-03-06 21:19:29.728527,0.0
2026-03-06 21:19:29.728558,0.0
2026-03-06 21:19:29.728571,2.1474836
2026-03-06 21:19:29.856663,0.0
2026-03-06 21:19:29.856705,0.0
2026-03-06 21:19:29.856737,0.0
2026-03-06 21:19:29.856768,0.0
2026-03-06 21:19:29.8568,0.0
2026-03-06 21:19:29.856816,0.0
2026-03-06 21:19:29.856859,0.0
2026-03-06 21:19:29.856874,2.1474836
2026-03-06 21:19:29.856907,0.0
2026-03-06 21:19:29.983525,0.0
2026-03-06 21:19:29.983597,0.0
2026-03-06 21:19:29.983644,0.0
2026-03-06 21:19:29.984064,2.1474836
2026-03-06 21:19:30.111337,0.0
2026-03-06 21:19:30.111398,0.0
2026-03-06 21:19:30.111416,2.1474836
2026-03-06 21:19:30.111427,0.0
2026-03-06 21:19:30.111463,0.0
2026-03-06 21:19:30.111562,0.0
2026-03-06 21:19:30.111593,0.0
2026-03-06 21:19:30.111623,0.0
2026-03-06 21:19:30.111654,0.0
2026-03-06 21:19:30.237316,0.0
2026-03-06 21:19:30.237404,0.0
2026-03-06 21:19:30.237478,0.0
2026-03-06 21:19:30.237647,2.1474836
2026-03-06 21:19:30.368391,0.0
2026-03-06 21:19:30.368441,2.1474836
2026-03-06 21:19:30.368556,0.0
2026-03-06 21:19:30.49561,0.0
2026-03-06 21:19:30.495653,0.0
2026-03-06 21:19:30.495683,0.0
2026-03-06 21:19:30.495721,0.0
2026-03-06 21:19:30.495749,2.1474836
2026-03-06 21:19:30.49575,0.0
2026-03-06 21:19:30.495899,0.0
2026-03-06 21:19:30.495931,0.0
2026-03-06 21:19:30.495971,0.0
2026-03-06 21:19:30.496239,0.0
2026-03-06 21:19:30.622042,0.0
2026-03-06 21:19:30.622081,0.0
2026-03-06 21:19:30.622105,0.0
2026-03-06 21:19:30.622125,2.1474836
2026-03-06 21:19:30.622154,0.0
2026-03-06 21:19:30.622207,0.0
2026-03-06 21:19:30.749356,0.0
2026-03-06 21:19:30.74958,0.0
2026-03-06 21:19:30.749733,0.0
2026-03-06 21:19:30.749923,0.0
2026-03-06 21:19:30.749954,2.1474836
2026-03-06 21:19:30.877236,0.0
2026-03-06 21:19:30.877308,0.0
2026-03-06 21:19:30.877353,0.0
2026-03-06 21:19:30.87741,0.0
2026-03-06 21:19:30.87747,0.0
2026-03-06 21:19:30.87759,2.1474836
2026-03-06 21:19:31.004619,0.0
2026-03-06 21:19:31.00468,0.0
2026-03-06 21:19:31.004714,0.0
2026-03-06 21:19:31.004761,0.0
2026-03-06 21:19:31.004804,0.0
2026-03-06 21:19:31.004848,0.0
2026-03-06 21:19:31.004883,0.0
2026-03-06 21:19:31.004929,0.0
2026-03-06 21:19:31.004971,0.0
2026-03-06 21:19:31.005558,2.1474836
2026-03-06 21:19:31.131394,0.0
2026-03-06 21:19:31.13146,0.0
2026-03-06 21:19:31.131523,0.0
2026-03-06 21:19:31.131583,0.0
2026-03-06 21:19:31.133287,2.1474836
2026-03-06 21:19:31.258435,0.0
2026-03-06 21:19:31.258485,0.0
2026-03-06 21:19:31.258522,0.0
2026-03-06 21:19:31.258701,2.1474836
2026-03-06 21:19:31.258776,0.0
2026-03-06 21:19:31.258861,0.0
2026-03-06 21:19:31.389295,0.0
2026-03-06 21:19:31.389325,0.0
2026-03-06 21:19:31.38934,0.0
2026-03-06 21:19:31.389431,0.0
2026-03-06 21:19:31.389516,0.0
2026-03-06 21:19:31.389597,0.0
2026-03-06 21:19:31.389699,0.0
2026-03-06 21:19:31.389844,2.1474836
2026-03-06 21:19:31.516378,0.0
2026-03-06 21:19:31.51654,0.0
2026-03-06 21:19:31.516696,0.0
2026-03-06 21:19:31.516876,0.0
2026-03-06 21:19:31.517082,2.1474836
2026-03-06 21:19:31.643246,0.0
2026-03-06 21:19:31.643294,0.0
2026-03-06 21:19:31.643333,0.0
2026-03-06 21:19:31.643414,2.1474836
2026-03-06 21:19:31.643639,0.0
2026-03-06 21:19:31.643663,0.0
2026-03-06 21:19:31.770365,0.0
2026-03-06 21:19:31.770421,0.0
2026-03-06 21:19:31.770461,0.0
2026-03-06 21:19:31.770509,0.0
2026-03-06 21:19:31.770819,2.1474836
2026-03-06 21:19:31.898625,0.0
2026-03-06 21:19:31.898673,0.0
2026-03-06 21:19:31.898713,0.0
2026-03-06 21:19:31.898746,0.0
2026-03-06 21:19:31.898779,0.0
2026-03-06 21:19:31.898809,0.0
2026-03-06 21:19:31.898858,0.0
2026-03-06 21:19:31.898877,0.0
2026-03-06 21:19:31.898878,2.1474836
2026-03-06 21:19:31.898905,0.0
2026-03-06 21:19:32.024957,0.0
2026-03-06 21:19:32.025065,0.0
2026-03-06 21:19:32.025549,2.1474836
2026-03-06 21:19:32.152092,0.0
2026-03-06 21:19:32.152217,0.0
2026-03-06 21:19:32.152313,0.0
2026-03-06 21:19:32.152408,0.0
2026-03-06 21:19:32.152522,0.0
2026-03-06 21:19:32.153202,2.1474836
2026-03-06 21:19:32.278907,0.0
2026-03-06 21:19:32.278965,0.0
2026-03-06 21:19:32.279032,0.0
2026-03-06 21:19:32.279122,0.0
2026-03-06 21:19:32.279232,0.0
2026-03-06 21:19:32.27933,0.0
2026-03-06 21:19:32.279364,2.1474836
2026-03-06 21:19:32.410409,0.0
2026-03-06 21:19:32.410462,0.0
2026-03-06 21:19:32.410492,0.0
2026-03-06 21:19:32.41053,0.0
2026-03-06 21:19:32.410573,0.0
2026-03-06 21:19:32.410606,0.0
2026-03-06 21:19:32.410648,0.0
2026-03-06 21:19:32.410699,2.1474836
2026-03-06 21:19:32.410703,0.0
2026-03-06 21:19:32.410731,0.0
2026-03-06 21:19:32.537695,0.0
2026-03-06 21:19:32.537744,0.0
2026-03-06 21:19:32.53778,0.0
2026-03-06 21:19:32.537839,0.0
2026-03-06 21:19:32.537921,0.0
2026-03-06 21:19:32.538005,0.0
2026-03-06 21:19:32.538106,0.0
2026-03-06 21:19:32.538198,0.0
2026-03-06 21:19:32.538279,2.1474836
2026-03-06 21:19:32.53828,0.0
2026-03-06 21:19:32.664396,0.0
2026-03-06 21:19:32.66443,0.0
2026-03-06 21:19:32.664442,0.0
2026-03-06 21:19:32.66445,0.0
2026-03-06 21:19:32.664454,0.0
2026-03-06 21:19:32.664466,0.0
2026-03-06 21:19:32.664483,0.0
2026-03-06 21:19:32.664488,0.0
2026-03-06 21:19:32.664509,0.0
2026-03-06 21:19:32.664828,2.1474836
2026-03-06 21:19:32.791242,0.0
2026-03-06 21:19:32.791277,0.0
2026-03-06 21:19:32.791301,0.0
2026-03-06 21:19:32.79131,0.0
2026-03-06 21:19:32.791512,2.1474836
2026-03-06 21:19:32.791556,0.0
2026-03-06 21:19:32.791576,0.0
2026-03-06 21:19:32.791599,0.0
2026-03-06 21:19:32.791623,0.0
2026-03-06 21:19:32.791636,0.0
2026-03-06 21:19:32.91935,0.0
2026-03-06 21:19:32.919402,0.0
2026-03-06 21:19:32.919438,0.0
2026-03-06 21:19:32.919479,0.0
2026-03-06 21:19:32.91951,0.0
2026-03-06 21:19:32.919778,0.0
2026-03-06 21:19:32.919828,0.0
2026-03-06 21:19:32.919836,2.1474836
2026-03-06 21:19:32.919878,0.0
2026-03-06 21:19:32.919926,0.0
2026-03-06 21:19:33.046231,0.0
2026-03-06 21:19:33.04627,0.0
2026-03-06 21:19:33.046286,0.0
2026-03-06 21:19:33.0463,0.0
2026-03-06 21:19:33.046314,0.0
2026-03-06 21:19:33.046329,0.0
2026-03-06 21:19:33.046343,0.0
2026-03-06 21:19:33.046357,0.0
2026-03-06 21:19:33.046785,2.1474836
2026-03-06 21:19:33.172998,2.1474836
2026-03-06 21:19:33.17302,0.0
2026-03-06 21:19:33.173052,0.0
2026-03-06 21:19:33.173089,0.0
2026-03-06 21:19:33.173126,0.0
2026-03-06 21:19:33.173168,0.0
2026-03-06 21:19:33.173208,0.0
2026-03-06 21:19:33.173247,0.0
2026-03-06 21:19:33.300439,0.0
2026-03-06 21:19:33.300507,0.0
2026-03-06 21:19:33.300645,0.0
2026-03-06 21:19:33.300727,2.1474836
2026-03-06 21:19:33.300819,0.0
2026-03-06 21:19:33.30088,0.0
2026-03-06 21:19:33.30094,0.0
2026-03-06 21:19:33.301004,0.0
2026-03-06 21:19:33.430951,0.0
2026-03-06 21:19:33.431025,0.0
2026-03-06 21:19:33.431093,0.0
2026-03-06 21:19:33.431222,0.0
2026-03-06 21:19:33.43154,2.1474836
2026-03-06 21:19:33.558039,0.0
2026-03-06 21:19:33.558087,0.0
2026-03-06 21:19:33.558122,0.0
2026-03-06 21:19:33.558303,2.1474836
2026-03-06 21:19:33.558312,0.0
2026-03-06 21:19:33.558344,0.0
2026-03-06 21:19:33.558355,0.0
2026-03-06 21:19:33.55837,0.0
2026-03-06 21:19:33.558377,0.0
2026-03-06 21:19:33.558388,0.0
2026-03-06 21:19:33.685177,0.0
2026-03-06 21:19:33.68521,0.0
