time,PT_Cal.Ox_Upstream.pressure_psi
2026-03-06 21:18:19.224715,0.0
2026-03-06 21:18:19.22476,0.21994998
2026-03-06 21:18:19.224883,0.0
2026-03-06 21:18:19.333931,0.0
2026-03-06 21:18:19.334101,0.0
2026-03-06 21:18:19.334294,0.0
2026-03-06 21:18:19.334478,0.0
2026-03-06 21:18:19.334611,0.21985963
2026-03-06 21:18:19.334692,0.0
2026-03-06 21:18:19.442153,0.0
2026-03-06 21:18:19.442256,0.0
2026-03-06 21:18:19.442359,0.0
2026-03-06 21:18:19.442449,0.0
2026-03-06 21:18:19.442563,0.0
2026-03-06 21:18:19.44257,0.21986906
2026-03-06 21:18:19.551416,0.0
2026-03-06 21:18:19.551609,0.0
2026-03-06 21:18:19.551802,0.0
2026-03-06 21:18:19.552222,0.22046037
2026-03-06 21:18:19.55247,0.0
2026-03-06 21:18:19.553538,0.0
2026-03-06 21:18:19.554101,0.0
2026-03-06 21:18:19.554505,0.0
2026-03-06 21:18:19.660887,0.0
2026-03-06 21:18:19.661294,0.0
2026-03-06 21:18:19.661499,0.22041991
2026-03-06 21:18:19.661712,0.0
2026-03-06 21:18:19.662185,0.0
2026-03-06 21:18:19.66287,0.0
2026-03-06 21:18:19.769319,0.0
2026-03-06 21:18:19.769381,0.0
2026-03-06 21:18:19.76948,0.0
2026-03-06 21:18:19.769596,0.0
2026-03-06 21:18:19.769672,0.0
2026-03-06 21:18:19.769751,0.0
2026-03-06 21:18:19.769826,0.21988255
2026-03-06 21:18:19.769876,0.0
2026-03-06 21:18:19.878706,0.0
2026-03-06 21:18:19.878766,0.0
2026-03-06 21:18:19.878791,0.0
2026-03-06 21:18:19.878818,0.0
2026-03-06 21:18:19.878853,0.0
2026-03-06 21:18:19.878904,0.0
2026-03-06 21:18:19.879364,0.21986502
2026-03-06 21:18:19.987926,0.0
2026-03-06 21:18:19.987996,0.0
2026-03-06 21:18:19.988046,0.0
2026-03-06 21:18:19.988104,0.0
2026-03-06 21:18:19.988269,0.21991491
2026-03-06 21:18:19.988323,0.0
2026-03-06 21:18:20.096805,0.0
2026-03-06 21:18:20.097003,0.0
2026-03-06 21:18:20.097244,0.0
2026-03-06 21:18:20.097452,0.0
2026-03-06 21:18:20.097549,0.22053725
2026-03-06 21:18:20.097683,0.0
2026-03-06 21:18:20.205303,0.0
2026-03-06 21:18:20.20547,0.0
2026-03-06 21:18:20.205669,0.0
2026-03-06 21:18:20.205857,0.0
2026-03-06 21:18:20.206062,0.0
2026-03-06 21:18:20.206276,0.0
2026-03-06 21:18:20.206657,0.21935058
2026-03-06 21:18:20.314034,0.0
2026-03-06 21:18:20.314144,0.0
2026-03-06 21:18:20.314151,0.22001404
2026-03-06 21:18:20.314266,0.0
2026-03-06 21:18:20.314529,0.0
2026-03-06 21:18:20.314643,0.0
2026-03-06 21:18:20.423564,0.0
2026-03-06 21:18:20.423717,0.0
2026-03-06 21:18:20.4239,0.0
2026-03-06 21:18:20.424079,0.0
2026-03-06 21:18:20.424242,0.0
2026-03-06 21:18:20.424338,0.21939845
2026-03-06 21:18:20.424433,0.0
2026-03-06 21:18:20.532709,0.0
2026-03-06 21:18:20.532849,0.0
2026-03-06 21:18:20.533009,0.0
2026-03-06 21:18:20.533183,0.0
2026-03-06 21:18:20.533225,0.219834
2026-03-06 21:18:20.641856,0.0
2026-03-06 21:18:20.64191,0.0
2026-03-06 21:18:20.641954,0.0
2026-03-06 21:18:20.642017,0.0
2026-03-06 21:18:20.642086,0.0
2026-03-06 21:18:20.642199,0.0
2026-03-06 21:18:20.642252,0.0
2026-03-06 21:18:20.642309,0.0
2026-03-06 21:18:20.642699,0.21948071
2026-03-06 21:18:20.750718,0.0
2026-03-06 21:18:20.750911,0.0
2026-03-06 21:18:20.751118,0.0
2026-03-06 21:18:20.751343,0.0
2026-03-06 21:18:20.751378,0.21982794
2026-03-06 21:18:20.75157,0.0
2026-03-06 21:18:20.751802,0.0
2026-03-06 21:18:20.859442,0.0
2026-03-06 21:18:20.859556,0.0
2026-03-06 21:18:20.859686,0.0
2026-03-06 21:18:20.859843,0.0
2026-03-06 21:18:20.859984,0.0
2026-03-06 21:18:20.860245,0.21938564
2026-03-06 21:18:20.968561,0.0
2026-03-06 21:18:20.968691,0.0
2026-03-06 21:18:20.968835,0.0
2026-03-06 21:18:20.968968,0.0
2026-03-06 21:18:20.969126,0.0
2026-03-06 21:18:20.969303,0.0
2026-03-06 21:18:20.969586,0.22040643
2026-03-06 21:18:21.077788,0.0
2026-03-06 21:18:21.077954,0.0
2026-03-06 21:18:21.078118,0.0
2026-03-06 21:18:21.078261,0.21985357
2026-03-06 21:18:21.0783,0.0
2026-03-06 21:18:21.078476,0.0
2026-03-06 21:18:21.078675,0.0
2026-03-06 21:18:21.186657,0.0
2026-03-06 21:18:21.186716,0.0
2026-03-06 21:18:21.186887,0.0
2026-03-06 21:18:21.18709,0.22040036
2026-03-06 21:18:21.18711,0.0
2026-03-06 21:18:21.187293,0.0
2026-03-06 21:18:21.295262,0.0
2026-03-06 21:18:21.295451,0.0
2026-03-06 21:18:21.295638,0.0
2026-03-06 21:18:21.295755,0.21931957
2026-03-06 21:18:21.295827,0.0
2026-03-06 21:18:21.296038,0.0
2026-03-06 21:18:21.404474,0.0
2026-03-06 21:18:21.404665,0.0
2026-03-06 21:18:21.404841,0.0
2026-03-06 21:18:21.405193,0.0
2026-03-06 21:18:21.405223,0.21920764
2026-03-06 21:18:21.405444,0.0
2026-03-06 21:18:21.513474,0.0
2026-03-06 21:18:21.513557,0.0
2026-03-06 21:18:21.513721,0.0
2026-03-06 21:18:21.513935,0.0
2026-03-06 21:18:21.514287,0.21957645
2026-03-06 21:18:21.622916,0.0
2026-03-06 21:18:21.623081,0.0
2026-03-06 21:18:21.623276,0.0
2026-03-06 21:18:21.62334,0.21950565
2026-03-06 21:18:21.623446,0.0
2026-03-06 21:18:21.62363,0.0
2026-03-06 21:18:21.62383,0.0
2026-03-06 21:18:21.73171,0.0
2026-03-06 21:18:21.731805,0.0
2026-03-06 21:18:21.731904,0.0
2026-03-06 21:18:21.731915,0.21991222
2026-03-06 21:18:21.732008,0.0
2026-03-06 21:18:21.732107,0.0
2026-03-06 21:18:21.732233,0.0
2026-03-06 21:18:21.732414,0.0
2026-03-06 21:18:21.840852,0.0
2026-03-06 21:18:21.841134,0.21939507
2026-03-06 21:18:21.841262,0.0
2026-03-06 21:18:21.841703,0.0
2026-03-06 21:18:21.842151,0.0
2026-03-06 21:18:21.842607,0.0
2026-03-06 21:18:21.949727,0.0
2026-03-06 21:18:21.949887,0.0
2026-03-06 21:18:21.950072,0.0
2026-03-06 21:18:21.950256,0.0
2026-03-06 21:18:21.950441,0.2211009
2026-03-06 21:18:21.950449,0.0
2026-03-06 21:18:21.950626,0.0
2026-03-06 21:18:22.058389,0.0
2026-03-06 21:18:22.058526,0.0
2026-03-06 21:18:22.058677,0.0
2026-03-06 21:18:22.058834,0.0
2026-03-06 21:18:22.058926,0.21986435
2026-03-06 21:18:22.059,0.0
2026-03-06 21:18:22.167599,0.0
2026-03-06 21:18:22.167705,0.0
2026-03-06 21:18:22.16783,0.0
2026-03-06 21:18:22.167972,0.0
2026-03-06 21:18:22.168061,0.22053252
2026-03-06 21:18:22.168128,0.0
2026-03-06 21:18:22.168281,0.0
2026-03-06 21:18:22.276656,0.0
2026-03-06 21:18:22.276804,0.0
2026-03-06 21:18:22.276996,0.0
2026-03-06 21:18:22.277189,0.0
2026-03-06 21:18:22.277221,0.21998031
2026-03-06 21:18:22.277429,0.0
2026-03-06 21:18:22.277613,0.0
2026-03-06 21:18:22.385533,0.0
2026-03-06 21:18:22.385887,0.0
2026-03-06 21:18:22.385997,0.22061208
2026-03-06 21:18:22.386209,0.0
2026-03-06 21:18:22.386359,0.0
2026-03-06 21:18:22.495057,0.0
2026-03-06 21:18:22.495519,0.22057162
2026-03-06 21:18:22.49589,0.0
2026-03-06 21:18:22.496295,0.0
2026-03-06 21:18:22.496653,0.0
2026-03-06 21:18:22.497152,0.0
2026-03-06 21:18:22.497763,0.0
2026-03-06 21:18:22.603799,0.0
2026-03-06 21:18:22.60393,0.0
2026-03-06 21:18:22.604094,0.0
2026-03-06 21:18:22.604366,0.0
2026-03-06 21:18:22.604607,0.0
2026-03-06 21:18:22.604631,0.21994863
2026-03-06 21:18:22.7124,0.0
2026-03-06 21:18:22.7126,0.0
2026-03-06 21:18:22.712798,0.0
2026-03-06 21:18:22.712996,0.0
2026-03-06 21:18:22.713021,0.2199574
2026-03-06 21:18:22.821561,0.0
2026-03-06 21:18:22.821765,0.0
2026-03-06 21:18:22.821971,0.0
2026-03-06 21:18:22.82221,0.0
2026-03-06 21:18:22.822475,0.21990481
2026-03-06 21:18:22.930879,0.0
2026-03-06 21:18:22.930991,0.0
2026-03-06 21:18:22.931346,0.0
2026-03-06 21:18:22.931558,0.0
2026-03-06 21:18:22.93156,0.21905997
2026-03-06 21:18:23.039426,0.0
2026-03-06 21:18:23.039545,0.0
2026-03-06 21:18:23.039698,0.0
2026-03-06 21:18:23.039862,0.0
2026-03-06 21:18:23.039924,0.21988997
2026-03-06 21:18:23.148524,0.0
2026-03-06 21:18:23.148693,0.0
2026-03-06 21:18:23.148905,0.0
2026-03-06 21:18:23.14896,0.22130048
2026-03-06 21:18:23.149124,0.0
2026-03-06 21:18:23.257005,0.0
2026-03-06 21:18:23.257108,0.0
2026-03-06 21:18:23.257272,0.0
2026-03-06 21:18:23.257474,0.21816863
2026-03-06 21:18:23.366826,0.2209465
2026-03-06 21:18:23.366938,0.0
2026-03-06 21:18:23.367006,0.0
2026-03-06 21:18:23.367071,0.0
2026-03-06 21:18:23.475523,0.0
2026-03-06 21:18:23.475588,0.0
2026-03-06 21:18:23.475748,0.0
2026-03-06 21:18:23.475897,0.0
2026-03-06 21:18:23.475996,0.21990548
2026-03-06 21:18:23.476051,0.0
2026-03-06 21:18:23.476337,0.0
2026-03-06 21:18:23.58478,0.0
2026-03-06 21:18:23.58484,0.0
2026-03-06 21:18:23.58509,0.0
2026-03-06 21:18:23.585315,0.0
2026-03-06 21:18:23.585423,0.2210854
2026-03-06 21:18:23.585681,0.0
2026-03-06 21:18:23.585769,0.0
2026-03-06 21:18:23.693254,0.0
2026-03-06 21:18:23.693371,0.0
2026-03-06 21:18:23.693513,0.0
2026-03-06 21:18:23.693613,0.22000931
2026-03-06 21:18:23.693751,0.0
2026-03-06 21:18:23.802859,0.0
2026-03-06 21:18:23.803017,0.0
2026-03-06 21:18:23.803221,0.0
2026-03-06 21:18:23.803415,0.0
2026-03-06 21:18:23.803623,0.0
2026-03-06 21:18:23.803745,0.21983603
2026-03-06 21:18:23.803832,0.0
2026-03-06 21:18:23.911549,0.0
2026-03-06 21:18:23.911834,0.0
2026-03-06 21:18:23.911998,0.0
2026-03-06 21:18:23.912247,0.0
2026-03-06 21:18:23.912607,0.22001268
2026-03-06 21:18:24.020339,0.0
2026-03-06 21:18:24.020429,0.0
2026-03-06 21:18:24.020595,0.0
2026-03-06 21:18:24.020845,0.0
2026-03-06 21:18:24.020956,0.21924809
2026-03-06 21:18:24.021109,0.0
2026-03-06 21:18:24.129571,0.0
2026-03-06 21:18:24.129639,0.0
2026-03-06 21:18:24.129673,0.0
2026-03-06 21:18:24.129874,0.0
2026-03-06 21:18:24.129925,0.0
2026-03-06 21:18:24.129968,0.0
2026-03-06 21:18:24.13013,0.22053117
2026-03-06 21:18:24.130186,0.0
2026-03-06 21:18:24.238759,0.0
2026-03-06 21:18:24.238888,0.0
2026-03-06 21:18:24.23893,0.0
2026-03-06 21:18:24.239003,0.0
2026-03-06 21:18:24.239109,0.21991897
2026-03-06 21:18:24.239247,0.0
2026-03-06 21:18:24.347566,0.0
2026-03-06 21:18:24.347618,0.22057162
2026-03-06 21:18:24.347633,0.0
2026-03-06 21:18:24.347687,0.0
2026-03-06 21:18:24.347753,0.0
2026-03-06 21:18:24.456561,0.0
2026-03-06 21:18:24.456672,0.0
2026-03-06 21:18:24.456794,0.0
2026-03-06 21:18:24.456912,0.0
2026-03-06 21:18:24.456912,0.21993785
2026-03-06 21:18:24.565891,0.0
2026-03-06 21:18:24.566031,0.0
2026-03-06 21:18:24.566231,0.0
2026-03-06 21:18:24.566395,0.0
2026-03-06 21:18:24.567192,0.22052847
2026-03-06 21:18:24.674393,0.0
2026-03-06 21:18:24.674529,0.0
2026-03-06 21:18:24.67469,0.0
2026-03-06 21:18:24.674844,0.0
2026-03-06 21:18:24.675009,0.0
2026-03-06 21:18:24.67595,0.21999986
2026-03-06 21:18:24.783859,0.0
2026-03-06 21:18:24.783929,0.0
2026-03-06 21:18:24.783973,0.0
2026-03-06 21:18:24.784023,0.0
2026-03-06 21:18:24.784077,0.0
2026-03-06 21:18:24.784143,0.22118856
2026-03-06 21:18:24.892729,0.0
2026-03-06 21:18:24.89288,0.0
2026-03-06 21:18:24.893053,0.0
2026-03-06 21:18:24.893256,0.0
2026-03-06 21:18:24.893298,0.21987042
2026-03-06 21:18:25.002099,0.0
2026-03-06 21:18:25.002443,0.0
2026-03-06 21:18:25.002716,0.0
2026-03-06 21:18:25.004077,0.22067614
2026-03-06 21:18:25.110546,0.0
2026-03-06 21:18:25.110643,0.0
2026-03-06 21:18:25.110754,0.0
2026-03-06 21:18:25.110899,0.21969983
2026-03-06 21:18:25.110902,0.0
2026-03-06 21:18:25.219711,0.0
2026-03-06 21:18:25.219847,0.0
2026-03-06 21:18:25.220034,0.0
2026-03-06 21:18:25.220079,0.2199547
2026-03-06 21:18:25.220185,0.0
2026-03-06 21:18:25.220337,0.0
2026-03-06 21:18:25.328567,0.0
2026-03-06 21:18:25.328614,0.0
2026-03-06 21:18:25.328647,0.0
2026-03-06 21:18:25.328727,0.0
2026-03-06 21:18:25.328794,0.0
2026-03-06 21:18:25.328877,0.0
2026-03-06 21:18:25.329001,0.22046037
2026-03-06 21:18:25.329185,0.0
2026-03-06 21:18:25.329381,0.0
2026-03-06 21:18:25.4382,0.0
2026-03-06 21:18:25.438268,0.0
2026-03-06 21:18:25.438311,0.0
2026-03-06 21:18:25.438456,0.0
2026-03-06 21:18:25.438698,0.0
2026-03-06 21:18:25.43874,0.22041723
2026-03-06 21:18:25.438949,0.0
2026-03-06 21:18:25.43896,0.0
2026-03-06 21:18:25.546315,0.0
2026-03-06 21:18:25.546452,0.0
2026-03-06 21:18:25.546714,0.0
2026-03-06 21:18:25.546897,0.0
2026-03-06 21:18:25.547172,0.22041048
2026-03-06 21:18:25.655736,0.0
2026-03-06 21:18:25.655864,0.0
2026-03-06 21:18:25.656009,0.0
2026-03-06 21:18:25.656165,0.0
2026-03-06 21:18:25.656331,0.0
2026-03-06 21:18:25.65651,0.0
2026-03-06 21:18:25.656996,0.21978748
2026-03-06 21:18:25.764559,0.0
2026-03-06 21:18:25.764637,0.0
2026-03-06 21:18:25.764938,0.0
2026-03-06 21:18:25.765,0.22040036
2026-03-06 21:18:25.765025,0.0
2026-03-06 21:18:25.765093,0.0
2026-03-06 21:18:25.765225,0.0
2026-03-06 21:18:25.873358,0.0
2026-03-06 21:18:25.873689,0.0
2026-03-06 21:18:25.87372,0.22002684
2026-03-06 21:18:25.873898,0.0
2026-03-06 21:18:25.874034,0.0
2026-03-06 21:18:25.982521,0.0
2026-03-06 21:18:25.98259,0.0
2026-03-06 21:18:25.982621,0.0
2026-03-06 21:18:25.982667,0.0
2026-03-06 21:18:25.98275,0.2203626
2026-03-06 21:18:25.983374,0.0
2026-03-06 21:18:26.091333,0.0
2026-03-06 21:18:26.09144,0.0
2026-03-06 21:18:26.091569,0.0
2026-03-06 21:18:26.091689,0.0
2026-03-06 21:18:26.091859,0.21982187
2026-03-06 21:18:26.20078,0.0
2026-03-06 21:18:26.200927,0.0
2026-03-06 21:18:26.201053,0.0
2026-03-06 21:18:26.201492,0.22057298
2026-03-06 21:18:26.309806,0.0
2026-03-06 21:18:26.310038,0.0
2026-03-06 21:18:26.310598,0.22000661
2026-03-06 21:18:26.31088,0.0
2026-03-06 21:18:26.311177,0.0
2026-03-06 21:18:26.418922,0.0
2026-03-06 21:18:26.418963,0.0
2026-03-06 21:18:26.418981,0.0
2026-03-06 21:18:26.418989,0.0
2026-03-06 21:18:26.419003,0.0
2026-03-06 21:18:26.419028,0.0
2026-03-06 21:18:26.419253,0.22060803
2026-03-06 21:18:26.419302,0.0
2026-03-06 21:18:26.527606,0.0
2026-03-06 21:18:26.527707,0.0
2026-03-06 21:18:26.527768,0.0
2026-03-06 21:18:26.528036,0.0
2026-03-06 21:18:26.528203,0.22113732
2026-03-06 21:18:26.52829,0.0
2026-03-06 21:18:26.52838,0.0
2026-03-06 21:18:26.63636,0.0
2026-03-06 21:18:26.636535,0.0
2026-03-06 21:18:26.636809,0.0
2026-03-06 21:18:26.63693,0.2210854
2026-03-06 21:18:26.63702,0.0
2026-03-06 21:18:26.63728,0.0
2026-03-06 21:18:26.745596,0.0
2026-03-06 21:18:26.745682,0.0
2026-03-06 21:18:26.746156,0.0
2026-03-06 21:18:26.746358,0.0
2026-03-06 21:18:26.746554,0.0
2026-03-06 21:18:26.746714,0.21830146
2026-03-06 21:18:26.746715,0.0
2026-03-06 21:18:26.854837,0.0
2026-03-06 21:18:26.855016,0.0
2026-03-06 21:18:26.855218,0.0
2026-03-06 21:18:26.855424,0.0
2026-03-06 21:18:26.85588,0.21967085
2026-03-06 21:18:26.963652,0.0
2026-03-06 21:18:26.963855,0.0
2026-03-06 21:18:26.964033,0.0
2026-03-06 21:18:26.964219,0.22000729
2026-03-06 21:18:26.964233,0.0
2026-03-06 21:18:26.964391,0.0
2026-03-06 21:18:27.072629,0.0
2026-03-06 21:18:27.072807,0.0
2026-03-06 21:18:27.073002,0.0
2026-03-06 21:18:27.073245,0.0
2026-03-06 21:18:27.073439,0.0
2026-03-06 21:18:27.073974,0.21990076
2026-03-06 21:18:27.18177,0.0
2026-03-06 21:18:27.181892,0.0
2026-03-06 21:18:27.181999,0.0
2026-03-06 21:18:27.18232,0.0
2026-03-06 21:18:27.182597,0.0
2026-03-06 21:18:27.182856,0.21995537
2026-03-06 21:18:27.290676,0.0
2026-03-06 21:18:27.290873,0.0
2026-03-06 21:18:27.291111,0.0
2026-03-06 21:18:27.291279,0.0
2026-03-06 21:18:27.29137,0.22000594
2026-03-06 21:18:27.291597,0.0
2026-03-06 21:18:27.399437,0.0
2026-03-06 21:18:27.399487,0.0
2026-03-06 21:18:27.399504,0.0
2026-03-06 21:18:27.399539,0.0
2026-03-06 21:18:27.399594,0.0
2026-03-06 21:18:27.399705,0.0
2026-03-06 21:18:27.399777,0.21990143
2026-03-06 21:18:27.399867,0.0
2026-03-06 21:18:27.508387,0.0
2026-03-06 21:18:27.508481,0.0
2026-03-06 21:18:27.508617,0.0
2026-03-06 21:18:27.508751,0.0
2026-03-06 21:18:27.508883,0.0
2026-03-06 21:18:27.509094,0.21975714
2026-03-06 21:18:27.617919,0.0
2026-03-06 21:18:27.617983,0.0
2026-03-06 21:18:27.618032,0.0
2026-03-06 21:18:27.618104,0.0
2026-03-06 21:18:27.618187,0.0
2026-03-06 21:18:27.618262,0.0
2026-03-06 21:18:27.618306,0.22061747
2026-03-06 21:18:27.618339,0.0
2026-03-06 21:18:27.618411,0.0
2026-03-06 21:18:27.618497,0.0
2026-03-06 21:18:27.726515,0.0
2026-03-06 21:18:27.726609,0.0
2026-03-06 21:18:27.726713,0.0
2026-03-06 21:18:27.726789,0.2202608
2026-03-06 21:18:27.72684,0.0
2026-03-06 21:18:27.726913,0.0
2026-03-06 21:18:27.835845,0.0
2026-03-06 21:18:27.835955,0.0
2026-03-06 21:18:27.836072,0.0
2026-03-06 21:18:27.836198,0.0
2026-03-06 21:18:27.836307,0.0
2026-03-06 21:18:27.836389,0.22047791
2026-03-06 21:18:27.836429,0.0
2026-03-06 21:18:27.945072,0.0
2026-03-06 21:18:27.945291,0.0
2026-03-06 21:18:27.945496,0.0
2026-03-06 21:18:27.94572,0.22005111
2026-03-06 21:18:27.945756,0.0
2026-03-06 21:18:28.053689,0.0
2026-03-06 21:18:28.053762,0.0
2026-03-06 21:18:28.053931,0.0
2026-03-06 21:18:28.054429,0.21994525
2026-03-06 21:18:28.162642,0.0
2026-03-06 21:18:28.16283,0.0
2026-03-06 21:18:28.163021,0.0
2026-03-06 21:18:28.163216,0.0
2026-03-06 21:18:28.164363,0.21983872
2026-03-06 21:18:28.271845,0.0
2026-03-06 21:18:28.271993,0.0
2026-03-06 21:18:28.27207,0.2204961
2026-03-06 21:18:28.272148,0.0
2026-03-06 21:18:28.272295,0.0
2026-03-06 21:18:28.380849,0.0
2026-03-06 21:18:28.381011,0.0
2026-03-06 21:18:28.381208,0.0
2026-03-06 21:18:28.381389,0.0
2026-03-06 21:18:28.381588,0.21977265
2026-03-06 21:18:28.489461,0.0
2026-03-06 21:18:28.489629,0.0
2026-03-06 21:18:28.489792,0.0
2026-03-06 21:18:28.489933,0.22075367
2026-03-06 21:18:28.489959,0.0
2026-03-06 21:18:28.598896,0.0
2026-03-06 21:18:28.598967,0.0
2026-03-06 21:18:28.599002,0.0
2026-03-06 21:18:28.599095,0.0
2026-03-06 21:18:28.599546,0.220428
2026-03-06 21:18:28.70762,0.0
2026-03-06 21:18:28.70784,0.0
2026-03-06 21:18:28.708042,0.0
2026-03-06 21:18:28.708292,0.22060466
2026-03-06 21:18:28.708319,0.0
2026-03-06 21:18:28.708593,0.0
2026-03-06 21:18:28.816584,0.0
2026-03-06 21:18:28.816805,0.0
2026-03-06 21:18:28.817011,0.0
2026-03-06 21:18:28.817228,0.0
2026-03-06 21:18:28.817436,0.22004437
2026-03-06 21:18:28.817462,0.0
2026-03-06 21:18:28.925608,0.0
2026-03-06 21:18:28.925698,0.0
2026-03-06 21:18:28.925833,0.0
2026-03-06 21:18:28.926071,0.0
2026-03-06 21:18:28.926224,0.2204887
2026-03-06 21:18:28.926278,0.0
2026-03-06 21:18:29.034643,0.0
2026-03-06 21:18:29.034799,0.0
2026-03-06 21:18:29.034968,0.0
2026-03-06 21:18:29.035122,0.22067073
2026-03-06 21:18:29.035198,0.0
2026-03-06 21:18:29.035402,0.0
2026-03-06 21:18:29.035577,0.0
2026-03-06 21:18:29.143925,0.0
2026-03-06 21:18:29.143998,0.0
2026-03-06 21:18:29.144084,0.0
2026-03-06 21:18:29.144269,0.0
2026-03-06 21:18:29.144478,0.0
2026-03-06 21:18:29.144506,0.22041924
2026-03-06 21:18:29.252408,0.0
2026-03-06 21:18:29.252478,0.0
2026-03-06 21:18:29.25265,0.0
2026-03-06 21:18:29.252831,0.0
2026-03-06 21:18:29.25304,0.0
2026-03-06 21:18:29.253041,0.22049813
2026-03-06 21:18:29.36168,0.0
2026-03-06 21:18:29.361764,0.0
2026-03-06 21:18:29.36208,0.0
2026-03-06 21:18:29.362312,0.22038351
2026-03-06 21:18:29.362413,0.0
2026-03-06 21:18:29.362652,0.0
2026-03-06 21:18:29.470533,0.0
2026-03-06 21:18:29.470742,0.0
2026-03-06 21:18:29.470945,0.0
2026-03-06 21:18:29.471036,0.21998908
2026-03-06 21:18:29.471143,0.0
2026-03-06 21:18:29.471372,0.0
2026-03-06 21:18:29.579622,0.0
2026-03-06 21:18:29.5797,0.0
2026-03-06 21:18:29.579794,0.0
2026-03-06 21:18:29.579901,0.0
2026-03-06 21:18:29.580061,0.22038217
2026-03-06 21:18:29.688616,0.0
2026-03-06 21:18:29.688723,0.0
2026-03-06 21:18:29.688759,0.0
2026-03-06 21:18:29.688848,0.0
2026-03-06 21:18:29.689091,0.0
2026-03-06 21:18:29.68933,0.22055341
2026-03-06 21:18:29.797428,0.0
2026-03-06 21:18:29.797588,0.0
2026-03-06 21:18:29.797768,0.0
2026-03-06 21:18:29.797887,0.22052713
2026-03-06 21:18:29.79794,0.0
2026-03-06 21:18:29.798155,0.0
2026-03-06 21:18:29.906424,0.0
2026-03-06 21:18:29.906568,0.0
2026-03-06 21:18:29.906714,0.0
2026-03-06 21:18:29.906876,0.0
2026-03-06 21:18:29.907023,0.0
2026-03-06 21:18:29.907043,0.22064714
2026-03-06 21:18:29.90723,0.0
2026-03-06 21:18:30.015257,0.0
2026-03-06 21:18:30.015337,0.0
2026-03-06 21:18:30.01575,0.22040711
2026-03-06 21:18:30.016099,0.0
2026-03-06 21:18:30.016426,0.0
2026-03-06 21:18:30.016753,0.0
2026-03-06 21:18:30.017192,0.0
2026-03-06 21:18:30.124682,0.0
2026-03-06 21:18:30.124919,0.0
2026-03-06 21:18:30.125205,0.2198185
2026-03-06 21:18:30.1254,0.0
2026-03-06 21:18:30.125631,0.0
2026-03-06 21:18:30.233964,0.0
2026-03-06 21:18:30.234178,0.0
2026-03-06 21:18:30.234412,0.0
2026-03-06 21:18:30.234704,0.0
2026-03-06 21:18:30.235101,0.0
2026-03-06 21:18:30.235373,0.2204543
2026-03-06 21:18:30.342809,0.0
2026-03-06 21:18:30.342903,0.0
2026-03-06 21:18:30.34308,0.0
2026-03-06 21:18:30.34376,0.2206923
2026-03-06 21:18:30.451882,0.0
2026-03-06 21:18:30.452001,0.0
2026-03-06 21:18:30.452166,0.0
2026-03-06 21:18:30.452467,0.0
2026-03-06 21:18:30.452681,0.21994054
2026-03-06 21:18:30.452745,0.0
2026-03-06 21:18:30.560589,0.0
2026-03-06 21:18:30.56079,0.0
2026-03-06 21:18:30.560999,0.0
2026-03-06 21:18:30.561231,0.0
2026-03-06 21:18:30.561456,0.0
2026-03-06 21:18:30.561881,0.21999246
2026-03-06 21:18:30.669786,0.0
2026-03-06 21:18:30.66996,0.0
2026-03-06 21:18:30.670109,0.21998571
2026-03-06 21:18:30.670298,0.0
2026-03-06 21:18:30.670534,0.0
2026-03-06 21:18:30.7787,0.0
2026-03-06 21:18:30.779113,0.0
2026-03-06 21:18:30.779204,0.2205224
2026-03-06 21:18:30.779319,0.0
2026-03-06 21:18:30.887441,0.0
2026-03-06 21:18:30.887597,0.0
2026-03-06 21:18:30.887769,0.0
2026-03-06 21:18:30.888034,0.0
2026-03-06 21:18:30.888405,0.0
2026-03-06 21:18:30.888486,0.21990952
2026-03-06 21:18:30.996863,0.0
2026-03-06 21:18:30.997049,0.0
2026-03-06 21:18:30.997092,0.0
2026-03-06 21:18:30.997274,0.0
2026-03-06 21:18:30.997403,0.21976186
2026-03-06 21:18:30.997638,0.0
2026-03-06 21:18:31.105723,0.0
2026-03-06 21:18:31.106115,0.0
2026-03-06 21:18:31.106233,0.21988054
2026-03-06 21:18:31.106915,0.0
2026-03-06 21:18:31.107393,0.0
2026-03-06 21:18:31.107863,0.0
2026-03-06 21:18:31.108596,0.0
2026-03-06 21:18:31.214728,0.0
2026-03-06 21:18:31.21482,0.0
2026-03-06 21:18:31.214853,0.0
2026-03-06 21:18:31.214968,0.0
2026-03-06 21:18:31.215095,0.0
2026-03-06 21:18:31.215522,0.219923
2026-03-06 21:18:31.323866,0.0
2026-03-06 21:18:31.323945,0.0
2026-03-06 21:18:31.324015,0.0
2026-03-06 21:18:31.324128,0.0
2026-03-06 21:18:31.324249,0.0
2026-03-06 21:18:31.324292,0.2198185
2026-03-06 21:18:31.432239,0.0
2026-03-06 21:18:31.432311,0.0
2026-03-06 21:18:31.43238,0.0
2026-03-06 21:18:31.432458,0.0
2026-03-06 21:18:31.432557,0.0
2026-03-06 21:18:31.432644,0.0
2026-03-06 21:18:31.432717,0.22036059
2026-03-06 21:18:31.541322,0.0
2026-03-06 21:18:31.541442,0.0
2026-03-06 21:18:31.541573,0.0
2026-03-06 21:18:31.541701,0.0
2026-03-06 21:18:31.541765,0.22049476
2026-03-06 21:18:31.541826,0.0
2026-03-06 21:18:31.650538,0.0
