time,PT_Cal.GSE_Mid.cal_status
2026-03-06 21:35:38.227861,1
2026-03-06 21:35:38.228118,1
2026-03-06 21:35:38.228385,1
2026-03-06 21:35:38.228699,1
2026-03-06 21:35:38.326861,1
2026-03-06 21:35:38.327104,1
2026-03-06 21:35:38.327494,1
2026-03-06 21:35:38.327831,1
2026-03-06 21:35:38.327832,0
2026-03-06 21:35:38.426826,1
2026-03-06 21:35:38.426979,1
2026-03-06 21:35:38.427495,1
2026-03-06 21:35:38.427696,1
2026-03-06 21:35:38.427988,1
2026-03-06 21:35:38.42818,1
2026-03-06 21:35:38.428198,0
2026-03-06 21:35:38.428341,1
2026-03-06 21:35:38.428635,1
2026-03-06 21:35:38.526584,1
2026-03-06 21:35:38.526608,1
2026-03-06 21:35:38.526619,1
2026-03-06 21:35:38.526633,1
2026-03-06 21:35:38.526664,1
2026-03-06 21:35:38.526704,1
2026-03-06 21:35:38.526754,1
2026-03-06 21:35:38.626756,1
2026-03-06 21:35:38.62678,1
2026-03-06 21:35:38.626802,1
2026-03-06 21:35:38.626812,1
2026-03-06 21:35:38.626828,1
2026-03-06 21:35:38.626842,1
2026-03-06 21:35:38.627055,1
2026-03-06 21:35:38.627079,1
2026-03-06 21:35:38.627167,0
2026-03-06 21:35:38.726713,1
2026-03-06 21:35:38.726756,1
2026-03-06 21:35:38.726793,1
2026-03-06 21:35:38.726887,1
2026-03-06 21:35:38.726971,1
2026-03-06 21:35:38.727634,0
2026-03-06 21:35:38.827678,1
2026-03-06 21:35:38.827738,1
2026-03-06 21:35:38.827768,1
2026-03-06 21:35:38.8278,1
2026-03-06 21:35:38.827843,1
2026-03-06 21:35:38.827885,1
2026-03-06 21:35:38.827972,1
2026-03-06 21:35:38.82798,0
2026-03-06 21:35:38.92805,1
2026-03-06 21:35:38.928136,1
2026-03-06 21:35:38.928199,1
2026-03-06 21:35:38.928256,1
2026-03-06 21:35:38.928337,1
2026-03-06 21:35:38.928392,1
2026-03-06 21:35:38.928593,1
2026-03-06 21:35:38.929408,0
2026-03-06 21:35:39.027618,1
2026-03-06 21:35:39.027643,1
2026-03-06 21:35:39.027663,1
2026-03-06 21:35:39.027685,1
2026-03-06 21:35:39.02771,1
2026-03-06 21:35:39.027917,1
2026-03-06 21:35:39.02795,1
2026-03-06 21:35:39.027986,1
2026-03-06 21:35:39.028016,1
2026-03-06 21:35:39.131689,1
2026-03-06 21:35:39.131715,1
2026-03-06 21:35:39.131721,1
2026-03-06 21:35:39.131742,1
2026-03-06 21:35:39.131765,1
2026-03-06 21:35:39.1318,1
2026-03-06 21:35:39.131868,1
2026-03-06 21:35:39.131891,1
2026-03-06 21:35:39.131901,0
2026-03-06 21:35:39.231845,1
2026-03-06 21:35:39.231872,1
2026-03-06 21:35:39.231878,1
2026-03-06 21:35:39.231896,1
2026-03-06 21:35:39.231911,1
2026-03-06 21:35:39.231931,1
2026-03-06 21:35:39.231969,1
2026-03-06 21:35:39.232093,0
2026-03-06 21:35:39.232104,1
2026-03-06 21:35:39.331942,1
2026-03-06 21:35:39.332015,1
2026-03-06 21:35:39.332058,1
2026-03-06 21:35:39.332201,1
2026-03-06 21:35:39.332389,1
2026-03-06 21:35:39.332489,0
2026-03-06 21:35:39.332501,1
2026-03-06 21:35:39.3329,1
2026-03-06 21:35:39.332942,1
2026-03-06 21:35:39.431625,1
2026-03-06 21:35:39.432061,1
2026-03-06 21:35:39.432427,1
2026-03-06 21:35:39.432851,1
2026-03-06 21:35:39.433076,1
2026-03-06 21:35:39.43335,0
2026-03-06 21:35:39.433506,1
2026-03-06 21:35:39.532148,1
2026-03-06 21:35:39.532236,1
2026-03-06 21:35:39.532284,1
2026-03-06 21:35:39.532338,1
2026-03-06 21:35:39.532406,1
2026-03-06 21:35:39.532706,1
2026-03-06 21:35:39.53281,1
2026-03-06 21:35:39.533354,0
2026-03-06 21:35:39.631758,1
2026-03-06 21:35:39.631835,1
2026-03-06 21:35:39.631929,1
2026-03-06 21:35:39.631992,1
2026-03-06 21:35:39.632122,1
2026-03-06 21:35:39.632297,1
2026-03-06 21:35:39.633533,0
2026-03-06 21:35:39.732121,1
2026-03-06 21:35:39.732212,1
2026-03-06 21:35:39.732286,1
2026-03-06 21:35:39.73236,1
2026-03-06 21:35:39.732443,1
2026-03-06 21:35:39.732634,1
2026-03-06 21:35:39.732759,1
2026-03-06 21:35:39.832642,1
2026-03-06 21:35:39.832746,1
2026-03-06 21:35:39.832931,1
2026-03-06 21:35:39.833117,1
2026-03-06 21:35:39.833232,0
2026-03-06 21:35:39.833277,1
2026-03-06 21:35:39.833373,1
2026-03-06 21:35:39.933111,1
2026-03-06 21:35:39.933249,1
2026-03-06 21:35:39.933614,1
2026-03-06 21:35:39.93377,1
2026-03-06 21:35:39.933929,1
2026-03-06 21:35:39.934009,0
2026-03-06 21:35:40.033289,1
2026-03-06 21:35:40.033384,1
2026-03-06 21:35:40.033483,1
2026-03-06 21:35:40.033643,1
2026-03-06 21:35:40.033742,1
2026-03-06 21:35:40.033846,1
2026-03-06 21:35:40.033943,1
2026-03-06 21:35:40.034148,1
2026-03-06 21:35:40.034202,0
2026-03-06 21:35:40.136903,1
2026-03-06 21:35:40.13703,1
2026-03-06 21:35:40.137182,1
2026-03-06 21:35:40.137273,1
2026-03-06 21:35:40.137396,1
2026-03-06 21:35:40.137598,1
2026-03-06 21:35:40.137783,1
2026-03-06 21:35:40.137884,0
2026-03-06 21:35:40.237198,1
2026-03-06 21:35:40.237288,1
2026-03-06 21:35:40.237421,1
2026-03-06 21:35:40.237566,1
2026-03-06 21:35:40.237772,1
2026-03-06 21:35:40.238041,0
2026-03-06 21:35:40.336716,1
2026-03-06 21:35:40.336874,1
2026-03-06 21:35:40.336997,1
2026-03-06 21:35:40.337117,1
2026-03-06 21:35:40.337311,1
2026-03-06 21:35:40.337553,1
2026-03-06 21:35:40.338458,0
2026-03-06 21:35:40.436754,1
2026-03-06 21:35:40.43687,1
2026-03-06 21:35:40.436964,1
2026-03-06 21:35:40.437112,1
2026-03-06 21:35:40.437337,1
2026-03-06 21:35:40.437535,1
2026-03-06 21:35:40.437729,1
2026-03-06 21:35:40.438443,0
2026-03-06 21:35:40.536843,1
2026-03-06 21:35:40.536964,1
2026-03-06 21:35:40.537061,1
2026-03-06 21:35:40.537247,1
2026-03-06 21:35:40.537509,1
2026-03-06 21:35:40.537594,1
2026-03-06 21:35:40.537736,1
2026-03-06 21:35:40.537769,1
2026-03-06 21:35:40.53858,0
2026-03-06 21:35:40.636949,1
2026-03-06 21:35:40.63707,1
2026-03-06 21:35:40.637223,1
2026-03-06 21:35:40.637326,1
2026-03-06 21:35:40.63746,1
2026-03-06 21:35:40.637701,1
2026-03-06 21:35:40.637854,1
2026-03-06 21:35:40.638107,1
2026-03-06 21:35:40.638621,0
2026-03-06 21:35:40.737228,1
2026-03-06 21:35:40.737313,1
2026-03-06 21:35:40.737418,1
2026-03-06 21:35:40.737516,1
2026-03-06 21:35:40.737644,1
2026-03-06 21:35:40.73778,1
2026-03-06 21:35:40.738691,0
2026-03-06 21:35:40.837932,1
2026-03-06 21:35:40.838068,1
2026-03-06 21:35:40.838203,1
2026-03-06 21:35:40.838465,1
2026-03-06 21:35:40.838697,1
2026-03-06 21:35:40.838811,1
2026-03-06 21:35:40.838847,0
2026-03-06 21:35:40.838972,1
2026-03-06 21:35:40.839173,1
2026-03-06 21:35:40.938268,1
2026-03-06 21:35:40.938443,1
2026-03-06 21:35:40.938627,1
2026-03-06 21:35:40.938935,1
2026-03-06 21:35:40.939131,1
2026-03-06 21:35:40.939183,0
2026-03-06 21:35:40.939331,1
2026-03-06 21:35:40.939613,1
2026-03-06 21:35:41.03835,1
2026-03-06 21:35:41.038473,1
2026-03-06 21:35:41.038803,1
2026-03-06 21:35:41.039155,1
2026-03-06 21:35:41.03931,1
2026-03-06 21:35:41.03947,1
2026-03-06 21:35:41.039792,1
2026-03-06 21:35:41.039826,0
2026-03-06 21:35:41.039922,1
2026-03-06 21:35:41.142234,1
2026-03-06 21:35:41.142337,1
2026-03-06 21:35:41.142384,1
2026-03-06 21:35:41.142511,1
2026-03-06 21:35:41.142859,1
2026-03-06 21:35:41.142864,0
2026-03-06 21:35:41.143155,1
2026-03-06 21:35:41.143219,1
2026-03-06 21:35:41.143482,1
2026-03-06 21:35:41.24186,1
2026-03-06 21:35:41.242136,1
2026-03-06 21:35:41.242359,1
2026-03-06 21:35:41.242591,1
2026-03-06 21:35:41.242797,1
2026-03-06 21:35:41.243031,1
2026-03-06 21:35:41.243292,1
2026-03-06 21:35:41.243423,0
2026-03-06 21:35:41.243558,1
2026-03-06 21:35:41.342358,1
2026-03-06 21:35:41.342624,1
2026-03-06 21:35:41.342955,1
2026-03-06 21:35:41.343616,1
2026-03-06 21:35:41.343897,1
2026-03-06 21:35:41.344198,0
2026-03-06 21:35:41.34424,1
2026-03-06 21:35:41.344692,1
2026-03-06 21:35:41.441843,1
2026-03-06 21:35:41.441935,1
2026-03-06 21:35:41.442013,1
2026-03-06 21:35:41.44244,1
2026-03-06 21:35:41.54197,1
2026-03-06 21:35:41.542153,1
2026-03-06 21:35:41.542568,1
2026-03-06 21:35:41.542711,0
2026-03-06 21:35:41.643553,1
2026-03-06 21:35:41.643688,1
2026-03-06 21:35:41.643851,1
2026-03-06 21:35:41.644013,1
2026-03-06 21:35:41.644153,1
2026-03-06 21:35:41.644344,1
2026-03-06 21:35:41.6445,1
2026-03-06 21:35:41.645567,0
2026-03-06 21:35:41.741497,1
2026-03-06 21:35:41.741598,1
2026-03-06 21:35:41.741802,1
2026-03-06 21:35:41.74202,1
2026-03-06 21:35:41.742247,1
2026-03-06 21:35:41.843203,1
2026-03-06 21:35:41.843564,1
2026-03-06 21:35:41.843652,1
2026-03-06 21:35:41.8437,1
2026-03-06 21:35:41.843828,1
2026-03-06 21:35:41.843958,1
2026-03-06 21:35:41.844093,1
2026-03-06 21:35:41.844136,0
2026-03-06 21:35:41.942877,1
2026-03-06 21:35:41.943003,1
2026-03-06 21:35:41.94312,1
2026-03-06 21:35:41.943287,1
2026-03-06 21:35:41.943448,1
2026-03-06 21:35:41.943637,1
2026-03-06 21:35:41.944356,0
2026-03-06 21:35:42.042748,1
2026-03-06 21:35:42.042889,1
2026-03-06 21:35:42.043189,1
2026-03-06 21:35:42.043491,1
2026-03-06 21:35:42.043697,1
2026-03-06 21:35:42.043845,1
2026-03-06 21:35:42.044066,1
2026-03-06 21:35:42.044255,1
2026-03-06 21:35:42.044626,0
2026-03-06 21:35:42.147171,1
2026-03-06 21:35:42.147235,1
2026-03-06 21:35:42.147279,1
2026-03-06 21:35:42.147319,1
2026-03-06 21:35:42.147456,1
2026-03-06 21:35:42.147833,1
2026-03-06 21:35:42.147984,0
2026-03-06 21:35:42.246898,1
2026-03-06 21:35:42.246966,1
2026-03-06 21:35:42.247015,1
2026-03-06 21:35:42.247141,1
2026-03-06 21:35:42.247304,1
2026-03-06 21:35:42.247412,1
2026-03-06 21:35:42.247539,1
2026-03-06 21:35:42.248402,0
2026-03-06 21:35:42.34705,1
2026-03-06 21:35:42.347216,1
2026-03-06 21:35:42.347681,1
2026-03-06 21:35:42.34777,1
2026-03-06 21:35:42.347866,1
2026-03-06 21:35:42.349565,0
2026-03-06 21:35:42.446984,1
2026-03-06 21:35:42.447073,1
2026-03-06 21:35:42.44723,1
2026-03-06 21:35:42.447345,1
2026-03-06 21:35:42.447699,1
2026-03-06 21:35:42.447826,1
2026-03-06 21:35:42.546919,1
2026-03-06 21:35:42.546983,1
2026-03-06 21:35:42.547073,1
2026-03-06 21:35:42.547109,1
2026-03-06 21:35:42.547227,1
2026-03-06 21:35:42.547528,1
2026-03-06 21:35:42.547593,0
2026-03-06 21:35:42.547613,1
2026-03-06 21:35:42.647,1
2026-03-06 21:35:42.647133,1
2026-03-06 21:35:42.647243,1
2026-03-06 21:35:42.647356,1
2026-03-06 21:35:42.647568,1
2026-03-06 21:35:42.647764,1
2026-03-06 21:35:42.647835,0
2026-03-06 21:35:42.746663,1
2026-03-06 21:35:42.746775,1
2026-03-06 21:35:42.746816,1
2026-03-06 21:35:42.746915,1
2026-03-06 21:35:42.747023,1
2026-03-06 21:35:42.747176,1
2026-03-06 21:35:42.748059,0
2026-03-06 21:35:42.846744,1
2026-03-06 21:35:42.846836,1
2026-03-06 21:35:42.846991,1
2026-03-06 21:35:42.847113,1
2026-03-06 21:35:42.847198,1
2026-03-06 21:35:42.847361,1
2026-03-06 21:35:42.848776,0
2026-03-06 21:35:42.94699,1
2026-03-06 21:35:42.947097,1
2026-03-06 21:35:42.947146,1
2026-03-06 21:35:42.947256,1
2026-03-06 21:35:42.947652,1
2026-03-06 21:35:42.947948,1
2026-03-06 21:35:43.047044,1
2026-03-06 21:35:43.047251,1
2026-03-06 21:35:43.047281,1
2026-03-06 21:35:43.047978,1
2026-03-06 21:35:43.048027,1
2026-03-06 21:35:43.048108,1
2026-03-06 21:35:43.048215,1
2026-03-06 21:35:43.049263,0
2026-03-06 21:35:43.150634,1
2026-03-06 21:35:43.150764,1
2026-03-06 21:35:43.150781,1
2026-03-06 21:35:43.150889,1
2026-03-06 21:35:43.151031,1
2026-03-06 21:35:43.151258,1
2026-03-06 21:35:43.151421,0
2026-03-06 21:35:43.251181,1
2026-03-06 21:35:43.251349,1
2026-03-06 21:35:43.25139,1
2026-03-06 21:35:43.251506,1
2026-03-06 21:35:43.25168,1
2026-03-06 21:35:43.251847,1
2026-03-06 21:35:43.252109,0
2026-03-06 21:35:43.350732,1
2026-03-06 21:35:43.350813,1
2026-03-06 21:35:43.350912,1
2026-03-06 21:35:43.351001,1
2026-03-06 21:35:43.351176,1
2026-03-06 21:35:43.351328,1
2026-03-06 21:35:43.352261,0
2026-03-06 21:35:43.451198,1
2026-03-06 21:35:43.4513,1
2026-03-06 21:35:43.451309,1
2026-03-06 21:35:43.451541,1
2026-03-06 21:35:43.451622,1
2026-03-06 21:35:43.451678,1
2026-03-06 21:35:43.451919,1
2026-03-06 21:35:43.452949,0
2026-03-06 21:35:43.55107,1
2026-03-06 21:35:43.551183,1
2026-03-06 21:35:43.551305,1
2026-03-06 21:35:43.551439,1
2026-03-06 21:35:43.551672,1
2026-03-06 21:35:43.65121,1
2026-03-06 21:35:43.651349,1
2026-03-06 21:35:43.651513,1
2026-03-06 21:35:43.651752,1
2026-03-06 21:35:43.654733,0
2026-03-06 21:35:43.750914,1
2026-03-06 21:35:43.750985,1
2026-03-06 21:35:43.751063,1
2026-03-06 21:35:43.751225,1
2026-03-06 21:35:43.751367,1
2026-03-06 21:35:43.751633,1
2026-03-06 21:35:43.851982,1
2026-03-06 21:35:43.852071,1
2026-03-06 21:35:43.852109,1
2026-03-06 21:35:43.852132,1
2026-03-06 21:35:43.85223,1
2026-03-06 21:35:43.852325,1
2026-03-06 21:35:43.85284,0
2026-03-06 21:35:43.952098,1
2026-03-06 21:35:43.952216,1
2026-03-06 21:35:43.952322,1
2026-03-06 21:35:43.952404,1
2026-03-06 21:35:43.952554,1
2026-03-06 21:35:43.952803,0
2026-03-06 21:35:44.051741,1
2026-03-06 21:35:44.051833,1
2026-03-06 21:35:44.051922,1
2026-03-06 21:35:44.052014,1
2026-03-06 21:35:44.052098,1
2026-03-06 21:35:44.052152,1
2026-03-06 21:35:44.052252,1
2026-03-06 21:35:44.05289,0
2026-03-06 21:35:44.156089,1
2026-03-06 21:35:44.156207,1
2026-03-06 21:35:44.156302,1
2026-03-06 21:35:44.156418,1
2026-03-06 21:35:44.156567,1
2026-03-06 21:35:44.156683,1
2026-03-06 21:35:44.156709,0
2026-03-06 21:35:44.256408,1
2026-03-06 21:35:44.256527,1
2026-03-06 21:35:44.256572,1
2026-03-06 21:35:44.256683,1
2026-03-06 21:35:44.256774,1
2026-03-06 21:35:44.256949,1
2026-03-06 21:35:44.25735,0
2026-03-06 21:35:44.257464,1
2026-03-06 21:35:44.356031,1
2026-03-06 21:35:44.356419,1
2026-03-06 21:35:44.356854,1
2026-03-06 21:35:44.357243,1
2026-03-06 21:35:44.357621,0
2026-03-06 21:35:44.358441,1
2026-03-06 21:35:44.358534,1
2026-03-06 21:35:44.358862,1
2026-03-06 21:35:44.456179,1
2026-03-06 21:35:44.456349,1
2026-03-06 21:35:44.456499,1
2026-03-06 21:35:44.457066,1
2026-03-06 21:35:44.457577,1
2026-03-06 21:35:44.457723,0
2026-03-06 21:35:44.457844,1
2026-03-06 21:35:44.555731,1
2026-03-06 21:35:44.555916,1
2026-03-06 21:35:44.556107,1
2026-03-06 21:35:44.55638,1
2026-03-06 21:35:44.55661,1
2026-03-06 21:35:44.656271,1
2026-03-06 21:35:44.656345,1
2026-03-06 21:35:44.656391,1
2026-03-06 21:35:44.656468,1
2026-03-06 21:35:44.65658,1
2026-03-06 21:35:44.656925,1
2026-03-06 21:35:44.657011,0
2026-03-06 21:35:44.657031,1
2026-03-06 21:35:44.657184,1
2026-03-06 21:35:44.758351,1
2026-03-06 21:35:44.758651,1
2026-03-06 21:35:44.758974,1
2026-03-06 21:35:44.759367,0
2026-03-06 21:35:44.857151,1
2026-03-06 21:35:44.857277,1
2026-03-06 21:35:44.85754,1
2026-03-06 21:35:44.857887,1
2026-03-06 21:35:44.858172,1
2026-03-06 21:35:44.956816,1
2026-03-06 21:35:44.95709,1
2026-03-06 21:35:44.957609,1
2026-03-06 21:35:44.957728,0
2026-03-06 21:35:44.957936,1
2026-03-06 21:35:44.95834,1
2026-03-06 21:35:44.958538,1
2026-03-06 21:35:45.056633,1
2026-03-06 21:35:45.056919,1
2026-03-06 21:35:45.057337,1
2026-03-06 21:35:45.057551,1
2026-03-06 21:35:45.057784,1
2026-03-06 21:35:45.057829,0
2026-03-06 21:35:45.160968,1
2026-03-06 21:35:45.161264,1
2026-03-06 21:35:45.161734,1
2026-03-06 21:35:45.161912,0
2026-03-06 21:35:45.162068,1
2026-03-06 21:35:45.162394,1
2026-03-06 21:35:45.261073,1
2026-03-06 21:35:45.261206,1
2026-03-06 21:35:45.261466,1
2026-03-06 21:35:45.261854,1
2026-03-06 21:35:45.261994,0
2026-03-06 21:35:45.262314,1
2026-03-06 21:35:45.262562,1
2026-03-06 21:35:45.262815,1
2026-03-06 21:35:45.263031,1
2026-03-06 21:35:45.360829,1
2026-03-06 21:35:45.361007,1
2026-03-06 21:35:45.36153,1
2026-03-06 21:35:45.362043,1
2026-03-06 21:35:45.362062,0
2026-03-06 21:35:45.362404,1
2026-03-06 21:35:45.362536,1
2026-03-06 21:35:45.362954,1
2026-03-06 21:35:45.460844,1
2026-03-06 21:35:45.460951,1
2026-03-06 21:35:45.461814,1
2026-03-06 21:35:45.462281,0
2026-03-06 21:35:45.462471,1
2026-03-06 21:35:45.462592,1
2026-03-06 21:35:45.46271,1
2026-03-06 21:35:45.462852,1
2026-03-06 21:35:45.463156,1
2026-03-06 21:35:45.561045,1
2026-03-06 21:35:45.561122,1
2026-03-06 21:35:45.56121,1
2026-03-06 21:35:45.561304,1
2026-03-06 21:35:45.561379,1
2026-03-06 21:35:45.561939,1
2026-03-06 21:35:45.562179,1
2026-03-06 21:35:45.5623,0
2026-03-06 21:35:45.661048,1
2026-03-06 21:35:45.661199,1
2026-03-06 21:35:45.66127,1
2026-03-06 21:35:45.661444,1
2026-03-06 21:35:45.661642,1
2026-03-06 21:35:45.661818,1
2026-03-06 21:35:45.662364,0
2026-03-06 21:35:45.761117,1
2026-03-06 21:35:45.761475,1
2026-03-06 21:35:45.761871,1
2026-03-06 21:35:45.762156,1
2026-03-06 21:35:45.762439,1
2026-03-06 21:35:45.762534,0
2026-03-06 21:35:45.76273,1
2026-03-06 21:35:45.762926,1
2026-03-06 21:35:45.763191,1
2026-03-06 21:35:45.763456,1
2026-03-06 21:35:45.861943,1
2026-03-06 21:35:45.862196,1
2026-03-06 21:35:45.862408,1
2026-03-06 21:35:45.862607,0
2026-03-06 21:35:45.862643,1
2026-03-06 21:35:45.86289,1
2026-03-06 21:35:45.961742,1
2026-03-06 21:35:45.962003,1
2026-03-06 21:35:45.962287,1
2026-03-06 21:35:45.962532,1
2026-03-06 21:35:45.96302,0
2026-03-06 21:35:46.061927,1
2026-03-06 21:35:46.062026,1
2026-03-06 21:35:46.062309,1
2026-03-06 21:35:46.062442,1
2026-03-06 21:35:46.062769,1
2026-03-06 21:35:46.06337,0
2026-03-06 21:35:46.063394,1
2026-03-06 21:35:46.063527,1
2026-03-06 21:35:46.063568,1
2026-03-06 21:35:46.165918,1
2026-03-06 21:35:46.166022,1
2026-03-06 21:35:46.166113,1
2026-03-06 21:35:46.166246,1
2026-03-06 21:35:46.166646,1
2026-03-06 21:35:46.166733,0
2026-03-06 21:35:46.166875,1
2026-03-06 21:35:46.26574,1
2026-03-06 21:35:46.265851,1
2026-03-06 21:35:46.266017,1
2026-03-06 21:35:46.266405,1
2026-03-06 21:35:46.26665,1
2026-03-06 21:35:46.267026,1
2026-03-06 21:35:46.267038,0
2026-03-06 21:35:46.365803,1
2026-03-06 21:35:46.365969,1
2026-03-06 21:35:46.366054,1
2026-03-06 21:35:46.366439,1
2026-03-06 21:35:46.366773,1
2026-03-06 21:35:46.367191,0
2026-03-06 21:35:46.466008,1
2026-03-06 21:35:46.466133,1
2026-03-06 21:35:46.466271,1
2026-03-06 21:35:46.466426,1
2026-03-06 21:35:46.46674,1
2026-03-06 21:35:46.467081,1
2026-03-06 21:35:46.467204,1
2026-03-06 21:35:46.46727,1
2026-03-06 21:35:46.467923,0
2026-03-06 21:35:46.565915,1
2026-03-06 21:35:46.565989,1
2026-03-06 21:35:46.566055,1
2026-03-06 21:35:46.56613,1
2026-03-06 21:35:46.566235,1
2026-03-06 21:35:46.566347,1
2026-03-06 21:35:46.566508,1
2026-03-06 21:35:46.666127,1
2026-03-06 21:35:46.666294,1
2026-03-06 21:35:46.66642,1
2026-03-06 21:35:46.666565,1
2026-03-06 21:35:46.666789,1
2026-03-06 21:35:46.667008,1
2026-03-06 21:35:46.667009,0
2026-03-06 21:35:46.766378,1
2026-03-06 21:35:46.766468,1
2026-03-06 21:35:46.766661,1
2026-03-06 21:35:46.766784,1
2026-03-06 21:35:46.76682,1
2026-03-06 21:35:46.767106,1
2026-03-06 21:35:46.767231,1
2026-03-06 21:35:46.767328,1
2026-03-06 21:35:46.767633,0
2026-03-06 21:35:46.866556,1
2026-03-06 21:35:46.866668,1
2026-03-06 21:35:46.866877,1
2026-03-06 21:35:46.867075,1
2026-03-06 21:35:46.86731,1
2026-03-06 21:35:46.867409,1
2026-03-06 21:35:46.867936,0
2026-03-06 21:35:46.967369,1
2026-03-06 21:35:46.967546,1
2026-03-06 21:35:46.967718,1
2026-03-06 21:35:46.968009,1
2026-03-06 21:35:46.968289,0
2026-03-06 21:35:46.968566,1
2026-03-06 21:35:46.96874,1
2026-03-06 21:35:46.968915,1
2026-03-06 21:35:47.067235,1
2026-03-06 21:35:47.067374,1
2026-03-06 21:35:47.067479,1
2026-03-06 21:35:47.067635,1
2026-03-06 21:35:47.067879,1
2026-03-06 21:35:47.068077,1
2026-03-06 21:35:47.068324,1
2026-03-06 21:35:47.068708,0
2026-03-06 21:35:47.171001,1
2026-03-06 21:35:47.171105,1
2026-03-06 21:35:47.171343,1
2026-03-06 21:35:47.171462,1
2026-03-06 21:35:47.171487,1
2026-03-06 21:35:47.171633,1
2026-03-06 21:35:47.171759,0
2026-03-06 21:35:47.171876,1
2026-03-06 21:35:47.270899,1
2026-03-06 21:35:47.270935,1
2026-03-06 21:35:47.27097,1
2026-03-06 21:35:47.271022,1
2026-03-06 21:35:47.271081,1
2026-03-06 21:35:47.27114,1
2026-03-06 21:35:47.271284,1
2026-03-06 21:35:47.370848,1
2026-03-06 21:35:47.370991,1
2026-03-06 21:35:47.371101,1
2026-03-06 21:35:47.371201,1
2026-03-06 21:35:47.371343,1
2026-03-06 21:35:47.371538,1
2026-03-06 21:35:47.371621,0
2026-03-06 21:35:47.47082,1
2026-03-06 21:35:47.470962,1
2026-03-06 21:35:47.471056,1
2026-03-06 21:35:47.471135,1
2026-03-06 21:35:47.47126,1
2026-03-06 21:35:47.471451,1
2026-03-06 21:35:47.471592,0
2026-03-06 21:35:47.57097,1
2026-03-06 21:35:47.571081,1
2026-03-06 21:35:47.571244,1
2026-03-06 21:35:47.571435,1
2026-03-06 21:35:47.571782,0
2026-03-06 21:35:47.671039,1
2026-03-06 21:35:47.671202,1
2026-03-06 21:35:47.671387,1
2026-03-06 21:35:47.671717,1
2026-03-06 21:35:47.67186,0
2026-03-06 21:35:47.770673,1
2026-03-06 21:35:47.770857,1
2026-03-06 21:35:47.771124,1
2026-03-06 21:35:47.771417,1
2026-03-06 21:35:47.772452,0
2026-03-06 21:35:47.872145,1
2026-03-06 21:35:47.872592,1
2026-03-06 21:35:47.872675,1
2026-03-06 21:35:47.872859,1
2026-03-06 21:35:47.872938,1
2026-03-06 21:35:47.872971,0
2026-03-06 21:35:47.873454,1
2026-03-06 21:35:47.873534,1
2026-03-06 21:35:47.873685,1
2026-03-06 21:35:47.97182,1
2026-03-06 21:35:47.971949,1
2026-03-06 21:35:47.972453,1
2026-03-06 21:35:47.973104,0
2026-03-06 21:35:48.072123,1
2026-03-06 21:35:48.072198,1
2026-03-06 21:35:48.072285,1
2026-03-06 21:35:48.072446,1
2026-03-06 21:35:48.072721,1
2026-03-06 21:35:48.072918,1
2026-03-06 21:35:48.07312,0
2026-03-06 21:35:48.176008,1
2026-03-06 21:35:48.176306,1
2026-03-06 21:35:48.176575,1
2026-03-06 21:35:48.176595,0
2026-03-06 21:35:48.176655,1
2026-03-06 21:35:48.176899,1
2026-03-06 21:35:48.17699,1
2026-03-06 21:35:48.177138,1
2026-03-06 21:35:48.17739,1
2026-03-06 21:35:48.276102,1
2026-03-06 21:35:48.276907,0
2026-03-06 21:35:48.375745,1
2026-03-06 21:35:48.376064,1
2026-03-06 21:35:48.376397,1
2026-03-06 21:35:48.376532,1
2026-03-06 21:35:48.376951,0
2026-03-06 21:35:48.476814,1
2026-03-06 21:35:48.477475,1
2026-03-06 21:35:48.478832,0
2026-03-06 21:35:48.57604,1
2026-03-06 21:35:48.576066,1
2026-03-06 21:35:48.576084,1
2026-03-06 21:35:48.5761,1
2026-03-06 21:35:48.57614,1
2026-03-06 21:35:48.576307,1
2026-03-06 21:35:48.576323,1
2026-03-06 21:35:48.576517,1
2026-03-06 21:35:48.576548,1
2026-03-06 21:35:48.676211,1
2026-03-06 21:35:48.676305,1
2026-03-06 21:35:48.67642,1
2026-03-06 21:35:48.676505,1
2026-03-06 21:35:48.676682,0
2026-03-06 21:35:48.676967,1
2026-03-06 21:35:48.775972,1
2026-03-06 21:35:48.776111,1
2026-03-06 21:35:48.776225,1
2026-03-06 21:35:48.776367,1
2026-03-06 21:35:48.776538,1
2026-03-06 21:35:48.776687,1
2026-03-06 21:35:48.777203,0
2026-03-06 21:35:48.877131,1
2026-03-06 21:35:48.877312,1
2026-03-06 21:35:48.877408,1
2026-03-06 21:35:48.877723,0
2026-03-06 21:35:48.977048,1
2026-03-06 21:35:48.977136,1
2026-03-06 21:35:48.977213,1
2026-03-06 21:35:48.977308,1
2026-03-06 21:35:48.977445,1
2026-03-06 21:35:48.977723,0
2026-03-06 21:35:48.977756,1
2026-03-06 21:35:49.076925,1
2026-03-06 21:35:49.077051,1
2026-03-06 21:35:49.077681,1
2026-03-06 21:35:49.078125,0
2026-03-06 21:35:49.181106,1
2026-03-06 21:35:49.181237,1
2026-03-06 21:35:49.181307,1
2026-03-06 21:35:49.181406,0
2026-03-06 21:35:49.280836,1
2026-03-06 21:35:49.28098,1
2026-03-06 21:35:49.281425,0
2026-03-06 21:35:49.281454,1
