time,ACT.Fuel_Fill_Press.raw_adc_counts
2026-03-06 21:17:54.762181,1037146598
2026-03-06 21:17:54.806503,0
2026-03-06 21:17:54.864584,1037146598
2026-03-06 21:17:54.907869,0
2026-03-06 21:17:54.966426,1037795564
2026-03-06 21:17:55.010249,0
2026-03-06 21:17:55.068117,1037146598
2026-03-06 21:17:55.112337,0
2026-03-06 21:17:55.17002,1037795564
2026-03-06 21:17:55.214286,0
2026-03-06 21:17:55.272271,1037146598
2026-03-06 21:17:55.316105,0
2026-03-06 21:17:55.374204,1037795564
2026-03-06 21:17:55.418399,0
2026-03-06 21:17:55.476146,1037795564
2026-03-06 21:17:55.520193,0
2026-03-06 21:17:55.578421,1038011885
2026-03-06 21:17:55.622075,0
2026-03-06 21:17:55.680366,1037146598
2026-03-06 21:17:55.724496,0
2026-03-06 21:17:55.78259,1037687403
2026-03-06 21:17:55.82672,0
2026-03-06 21:17:55.884406,1037795564
2026-03-06 21:17:55.928273,0
2026-03-06 21:17:55.985961,1037795564
2026-03-06 21:17:56.03041,0
2026-03-06 21:17:56.088409,1037146598
2026-03-06 21:17:56.132014,0
2026-03-06 21:17:56.190281,1037795564
2026-03-06 21:17:56.233757,0
2026-03-06 21:17:56.292004,1037795564
2026-03-06 21:17:56.336142,0
2026-03-06 21:17:56.394369,1037146598
2026-03-06 21:17:56.438066,0
2026-03-06 21:17:56.496503,1037146598
2026-03-06 21:17:56.540863,0
2026-03-06 21:17:56.598017,1038011885
2026-03-06 21:17:56.642336,0
2026-03-06 21:17:56.699995,1037038437
2026-03-06 21:17:56.744096,0
2026-03-06 21:17:56.802495,1037687403
2026-03-06 21:17:56.846208,0
2026-03-06 21:17:56.904276,1037146598
2026-03-06 21:17:56.948085,0
2026-03-06 21:17:57.006714,1037795564
2026-03-06 21:17:57.050641,0
2026-03-06 21:17:57.108862,1037795564
2026-03-06 21:17:57.15244,0
2026-03-06 21:17:57.210734,1037146598
2026-03-06 21:17:57.254732,0
2026-03-06 21:17:57.312936,1037038437
2026-03-06 21:17:57.355962,0
2026-03-06 21:17:57.414557,1037795564
2026-03-06 21:17:57.458579,0
2026-03-06 21:17:57.516734,1037579242
2026-03-06 21:17:57.560402,0
2026-03-06 21:17:57.618479,1037795564
2026-03-06 21:17:57.662261,0
2026-03-06 21:17:57.720402,1037579242
2026-03-06 21:17:57.764427,0
2026-03-06 21:17:57.822693,1037146598
2026-03-06 21:17:57.8662,0
2026-03-06 21:17:57.924775,1037146598
2026-03-06 21:17:57.96785,0
2026-03-06 21:17:58.026687,1037146598
2026-03-06 21:17:58.070285,0
2026-03-06 21:17:58.128472,1037146598
2026-03-06 21:17:58.172606,0
2026-03-06 21:17:58.230569,1036930277
2026-03-06 21:17:58.274299,0
2026-03-06 21:17:58.332227,1037146598
2026-03-06 21:17:58.376349,0
2026-03-06 21:17:58.434604,1037146598
2026-03-06 21:17:58.478304,0
2026-03-06 21:17:58.536217,1037579242
2026-03-06 21:17:58.580473,0
2026-03-06 21:17:58.638859,1038011885
2026-03-06 21:17:58.682763,0
2026-03-06 21:17:58.740712,1037687403
2026-03-06 21:17:58.78468,0
2026-03-06 21:17:58.842607,1037795564
2026-03-06 21:17:58.88637,0
2026-03-06 21:17:58.944316,1037795564
2026-03-06 21:17:58.988247,0
2026-03-06 21:17:59.046513,1037038437
2026-03-06 21:17:59.090801,0
2026-03-06 21:17:59.148631,1037687403
2026-03-06 21:17:59.192694,0
2026-03-06 21:17:59.25057,1037795564
2026-03-06 21:17:59.29396,0
2026-03-06 21:17:59.352362,1037038437
2026-03-06 21:17:59.396316,0
2026-03-06 21:17:59.454761,1037795564
2026-03-06 21:17:59.498649,0
2026-03-06 21:17:59.55674,1037146598
2026-03-06 21:17:59.600298,0
2026-03-06 21:17:59.658708,1037795564
2026-03-06 21:17:59.702085,0
2026-03-06 21:17:59.760989,1037687403
2026-03-06 21:17:59.804357,0
2026-03-06 21:17:59.862734,1037146598
2026-03-06 21:17:59.906299,0
2026-03-06 21:17:59.964774,1037146598
2026-03-06 21:18:00.008772,0
2026-03-06 21:18:00.066491,1037579242
2026-03-06 21:18:00.110799,0
2026-03-06 21:18:00.168892,1037038437
2026-03-06 21:18:00.212358,0
2026-03-06 21:18:00.270414,1037038437
2026-03-06 21:18:00.314382,0
2026-03-06 21:18:00.372451,1037795564
2026-03-06 21:18:00.416266,0
2026-03-06 21:18:00.474094,1038011885
2026-03-06 21:18:00.518384,0
2026-03-06 21:18:00.576927,1038011885
2026-03-06 21:18:00.620299,0
2026-03-06 21:18:00.686752,1037146598
2026-03-06 21:18:00.722784,0
2026-03-06 21:18:00.780386,1037146598
2026-03-06 21:18:00.824496,0
2026-03-06 21:18:00.882303,1037795564
2026-03-06 21:18:00.926273,0
2026-03-06 21:18:00.984329,1038011885
2026-03-06 21:18:01.028581,0
2026-03-06 21:18:01.086336,1037795564
2026-03-06 21:18:01.130375,0
2026-03-06 21:18:01.188106,1037146598
2026-03-06 21:18:01.232525,0
2026-03-06 21:18:01.290801,1037687403
2026-03-06 21:18:01.334154,0
2026-03-06 21:18:01.392729,1037795564
2026-03-06 21:18:01.436465,0
2026-03-06 21:18:01.494366,1037146598
2026-03-06 21:18:01.538368,0
2026-03-06 21:18:01.596109,1038011885
2026-03-06 21:18:01.639975,0
2026-03-06 21:18:01.698352,1037146598
2026-03-06 21:18:01.742685,0
2026-03-06 21:18:01.800377,1037038437
2026-03-06 21:18:01.843913,0
2026-03-06 21:18:01.901938,1037795564
2026-03-06 21:18:01.945892,0
2026-03-06 21:18:02.004263,1037579242
2026-03-06 21:18:02.048101,0
2026-03-06 21:18:02.10617,1037795564
2026-03-06 21:18:02.150165,0
2026-03-06 21:18:02.208557,1037038437
2026-03-06 21:18:02.252126,0
2026-03-06 21:18:02.310511,1037146598
2026-03-06 21:18:02.353964,0
2026-03-06 21:18:02.412289,1037795564
2026-03-06 21:18:02.456071,0
2026-03-06 21:18:02.514315,1037687403
2026-03-06 21:18:02.558349,0
2026-03-06 21:18:02.616591,1038011885
2026-03-06 21:18:02.660065,0
2026-03-06 21:18:02.718476,1037579242
2026-03-06 21:18:02.762551,0
2026-03-06 21:18:02.820422,1037038437
2026-03-06 21:18:02.864612,0
2026-03-06 21:18:02.922508,1037579242
2026-03-06 21:18:02.966084,0
2026-03-06 21:18:03.024412,1037579242
2026-03-06 21:18:03.069132,0
2026-03-06 21:18:03.126829,1037146598
2026-03-06 21:18:03.170864,0
2026-03-06 21:18:03.228632,1036930277
2026-03-06 21:18:03.272586,0
2026-03-06 21:18:03.331016,1036930277
2026-03-06 21:18:03.374384,0
2026-03-06 21:18:03.432913,1036930277
2026-03-06 21:18:03.47649,0
2026-03-06 21:18:03.534341,1037795564
2026-03-06 21:18:03.578877,0
2026-03-06 21:18:03.636981,1037795564
2026-03-06 21:18:03.680873,0
2026-03-06 21:18:03.738755,1037038437
2026-03-06 21:18:03.782519,0
2026-03-06 21:18:03.8407,1037038437
2026-03-06 21:18:03.884355,0
2026-03-06 21:18:03.942781,1037579242
2026-03-06 21:18:03.98628,0
2026-03-06 21:18:04.044738,1037146598
2026-03-06 21:18:04.088201,0
2026-03-06 21:18:04.146436,1036930277
2026-03-06 21:18:04.190248,0
2026-03-06 21:18:04.248338,1037146598
2026-03-06 21:18:04.292773,0
2026-03-06 21:18:04.350903,1037146598
2026-03-06 21:18:04.394369,0
2026-03-06 21:18:04.452821,1037579242
2026-03-06 21:18:04.496926,0
2026-03-06 21:18:04.554754,1037038437
2026-03-06 21:18:04.598415,0
2026-03-06 21:18:04.656946,1038011885
2026-03-06 21:18:04.700106,0
2026-03-06 21:18:04.758444,1036930277
2026-03-06 21:18:04.802068,0
2026-03-06 21:18:04.860739,1037146598
2026-03-06 21:18:04.904412,0
2026-03-06 21:18:04.962656,1037579242
2026-03-06 21:18:05.006181,0
2026-03-06 21:18:05.064403,1037146598
2026-03-06 21:18:05.10808,0
2026-03-06 21:18:05.166917,1037146598
2026-03-06 21:18:05.210104,0
2026-03-06 21:18:05.268552,1036930277
2026-03-06 21:18:05.312314,0
2026-03-06 21:18:05.370422,1037579242
2026-03-06 21:18:05.414466,0
2026-03-06 21:18:05.472708,1036930277
2026-03-06 21:18:05.51614,0
2026-03-06 21:18:05.575016,1037146598
2026-03-06 21:18:05.618252,0
2026-03-06 21:18:05.676518,1037795564
2026-03-06 21:18:05.720107,0
2026-03-06 21:18:05.778571,1037038437
2026-03-06 21:18:05.822555,0
2026-03-06 21:18:05.880592,1037146598
2026-03-06 21:18:05.924516,0
2026-03-06 21:18:05.98277,1037146598
2026-03-06 21:18:06.026065,0
2026-03-06 21:18:06.084638,1037146598
2026-03-06 21:18:06.128347,0
2026-03-06 21:18:06.18619,1037795564
2026-03-06 21:18:06.230416,0
2026-03-06 21:18:06.288559,1037579242
2026-03-06 21:18:06.332617,0
2026-03-06 21:18:06.390255,1037038437
2026-03-06 21:18:06.434329,0
2026-03-06 21:18:06.492869,1037038437
2026-03-06 21:18:06.536762,0
2026-03-06 21:18:06.59426,1038011885
2026-03-06 21:18:06.63842,0
2026-03-06 21:18:06.69658,1036930277
2026-03-06 21:18:06.740502,0
2026-03-06 21:18:06.799115,1037038437
2026-03-06 21:18:06.842803,0
2026-03-06 21:18:06.900987,1036713955
2026-03-06 21:18:06.944463,0
2026-03-06 21:18:07.002408,1037146598
2026-03-06 21:18:07.046273,0
2026-03-06 21:18:07.105111,1036930277
2026-03-06 21:18:07.148639,0
2026-03-06 21:18:07.206943,1036930277
2026-03-06 21:18:07.249869,0
2026-03-06 21:18:07.308476,1036930277
2026-03-06 21:18:07.352506,0
2026-03-06 21:18:07.410512,1036930277
2026-03-06 21:18:07.454089,0
2026-03-06 21:18:07.512257,1037038437
2026-03-06 21:18:07.556138,0
2026-03-06 21:18:07.614515,1037146598
2026-03-06 21:18:07.65883,0
2026-03-06 21:18:07.715995,1037146598
2026-03-06 21:18:07.76078,0
2026-03-06 21:18:07.818525,1037146598
2026-03-06 21:18:07.862558,0
2026-03-06 21:18:07.920877,1037687403
2026-03-06 21:18:07.96445,0
2026-03-06 21:18:08.022785,1036930277
2026-03-06 21:18:08.066343,0
2026-03-06 21:18:08.124549,1037038437
2026-03-06 21:18:08.168549,0
2026-03-06 21:18:08.226381,1037146598
2026-03-06 21:18:08.270593,0
2026-03-06 21:18:08.328566,1036930277
2026-03-06 21:18:08.372659,0
2026-03-06 21:18:08.430307,1037146598
2026-03-06 21:18:08.474534,0
2026-03-06 21:18:08.532477,1037038437
2026-03-06 21:18:08.57624,0
2026-03-06 21:18:08.634713,1038011885
2026-03-06 21:18:08.678055,0
2026-03-06 21:18:08.73638,1037038437
2026-03-06 21:18:08.780782,0
2026-03-06 21:18:08.838382,1037146598
2026-03-06 21:18:08.882545,0
2026-03-06 21:18:08.940402,1036930277
2026-03-06 21:18:08.984459,0
2026-03-06 21:18:09.042571,1037146598
2026-03-06 21:18:09.086061,0
2026-03-06 21:18:09.144294,1037146598
2026-03-06 21:18:09.188558,0
2026-03-06 21:18:09.246415,1036822116
2026-03-06 21:18:09.29025,0
2026-03-06 21:18:09.349585,1037146598
2026-03-06 21:18:09.392515,0
2026-03-06 21:18:09.450609,1037795564
2026-03-06 21:18:09.494323,0
2026-03-06 21:18:09.552454,1037038437
2026-03-06 21:18:09.596259,0
2026-03-06 21:18:09.654746,1037795564
2026-03-06 21:18:09.698403,0
2026-03-06 21:18:09.756138,1037795564
2026-03-06 21:18:09.800284,0
2026-03-06 21:18:09.858701,1036930277
2026-03-06 21:18:09.902791,0
2026-03-06 21:18:09.960453,1037146598
2026-03-06 21:18:10.004155,0
2026-03-06 21:18:10.062671,1037038437
2026-03-06 21:18:10.106154,0
2026-03-06 21:18:10.164573,1037795564
2026-03-06 21:18:10.20833,0
2026-03-06 21:18:10.266539,1037038437
2026-03-06 21:18:10.310668,0
2026-03-06 21:18:10.36855,1037038437
2026-03-06 21:18:10.412494,0
2026-03-06 21:18:10.470511,1037146598
2026-03-06 21:18:10.5142,0
2026-03-06 21:18:10.572551,1037795564
2026-03-06 21:18:10.616442,0
2026-03-06 21:18:10.674719,1038011885
2026-03-06 21:18:10.718562,0
2026-03-06 21:18:10.776714,1036930277
2026-03-06 21:18:10.820363,0
2026-03-06 21:18:10.878548,1037687403
2026-03-06 21:18:10.921864,0
2026-03-06 21:18:10.980724,1037146598
2026-03-06 21:18:11.024,0
2026-03-06 21:18:11.082228,1036930277
2026-03-06 21:18:11.126402,0
2026-03-06 21:18:11.184717,1036930277
2026-03-06 21:18:11.228408,0
2026-03-06 21:18:11.286334,1037038437
2026-03-06 21:18:11.329947,0
2026-03-06 21:18:11.388744,1036930277
2026-03-06 21:18:11.43195,0
2026-03-06 21:18:11.490822,1036930277
2026-03-06 21:18:11.534581,0
2026-03-06 21:18:11.59258,1036713955
2026-03-06 21:18:11.636631,0
2026-03-06 21:18:11.694686,1037687403
2026-03-06 21:18:11.738685,0
2026-03-06 21:18:11.796204,1036930277
2026-03-06 21:18:11.840665,0
2026-03-06 21:18:11.898593,1036930277
2026-03-06 21:18:11.942578,0
2026-03-06 21:18:12.000622,1036930277
2026-03-06 21:18:12.044361,0
2026-03-06 21:18:12.102302,1037038437
2026-03-06 21:18:12.146225,0
2026-03-06 21:18:12.204746,1037038437
2026-03-06 21:18:12.248625,0
2026-03-06 21:18:12.30665,1036930277
2026-03-06 21:18:12.350435,0
2026-03-06 21:18:12.408786,1036930277
2026-03-06 21:18:12.452126,0
2026-03-06 21:18:12.510738,1036930277
2026-03-06 21:18:12.554353,0
2026-03-06 21:18:12.612985,1037146598
2026-03-06 21:18:12.656397,0
2026-03-06 21:18:12.714828,1037038437
2026-03-06 21:18:12.758765,0
2026-03-06 21:18:12.816722,1036930277
2026-03-06 21:18:12.860112,0
2026-03-06 21:18:12.91859,1037146598
2026-03-06 21:18:12.962636,0
2026-03-06 21:18:13.020483,1036930277
2026-03-06 21:18:13.063891,0
2026-03-06 21:18:13.122447,1037146598
2026-03-06 21:18:13.166731,0
2026-03-06 21:18:13.224496,1036930277
2026-03-06 21:18:13.268183,0
2026-03-06 21:18:13.32653,1036930277
2026-03-06 21:18:13.370261,0
2026-03-06 21:18:13.428716,1036930277
2026-03-06 21:18:13.472433,0
2026-03-06 21:18:13.530671,1036930277
2026-03-06 21:18:13.574468,0
2026-03-06 21:18:13.63269,1037795564
2026-03-06 21:18:13.676173,0
2026-03-06 21:18:13.734478,1036930277
2026-03-06 21:18:13.778236,0
2026-03-06 21:18:13.836811,1037038437
2026-03-06 21:18:13.880169,0
2026-03-06 21:18:13.93871,1036930277
2026-03-06 21:18:13.982456,0
2026-03-06 21:18:14.040788,1037146598
2026-03-06 21:18:14.08437,0
2026-03-06 21:18:14.142738,1036930277
2026-03-06 21:18:14.186863,0
2026-03-06 21:18:14.244384,1037038437
2026-03-06 21:18:14.288365,0
2026-03-06 21:18:14.346599,1037687403
2026-03-06 21:18:14.390583,0
2026-03-06 21:18:14.448324,1037146598
2026-03-06 21:18:14.492238,0
2026-03-06 21:18:14.550707,1037146598
2026-03-06 21:18:14.594574,0
2026-03-06 21:18:14.65271,1037795564
2026-03-06 21:18:14.696129,0
2026-03-06 21:18:14.755095,1037038437
2026-03-06 21:18:14.798803,0
2026-03-06 21:18:14.856791,1037038437
2026-03-06 21:18:14.900798,0
2026-03-06 21:18:14.958649,1036930277
2026-03-06 21:18:15.002266,0
2026-03-06 21:18:15.061088,1036930277
2026-03-06 21:18:15.104799,0
2026-03-06 21:18:15.162408,1036930277
2026-03-06 21:18:15.206508,0
2026-03-06 21:18:15.264832,1037038437
2026-03-06 21:18:15.308327,0
2026-03-06 21:18:15.367405,1036930277
2026-03-06 21:18:15.410648,0
2026-03-06 21:18:15.468621,1037579242
2026-03-06 21:18:15.512359,0
2026-03-06 21:18:15.570604,1037146598
2026-03-06 21:18:15.614543,0
2026-03-06 21:18:15.672606,1037903725
2026-03-06 21:18:15.716201,0
2026-03-06 21:18:15.77489,1037687403
2026-03-06 21:18:15.818645,0
2026-03-06 21:18:15.876469,1037146598
2026-03-06 21:18:15.92051,0
2026-03-06 21:18:15.978834,1037579242
2026-03-06 21:18:16.022378,0
2026-03-06 21:18:16.080532,1037038437
2026-03-06 21:18:16.12436,0
2026-03-06 21:18:16.182575,1036930277
2026-03-06 21:18:16.226413,0
2026-03-06 21:18:16.28475,1037146598
2026-03-06 21:18:16.328355,0
2026-03-06 21:18:16.386374,1036930277
2026-03-06 21:18:16.430997,0
2026-03-06 21:18:16.488615,1037038437
2026-03-06 21:18:16.532569,0
2026-03-06 21:18:16.591127,1036930277
2026-03-06 21:18:16.63411,0
2026-03-06 21:18:16.693111,1037146598
2026-03-06 21:18:16.736204,0
2026-03-06 21:18:16.794592,1037038437
2026-03-06 21:18:16.838495,0
2026-03-06 21:18:16.896518,1037146598
2026-03-06 21:18:16.94009,0
2026-03-06 21:18:16.998469,1037038437
2026-03-06 21:18:17.042472,0
2026-03-06 21:18:17.100673,1037146598
2026-03-06 21:18:17.144103,0
2026-03-06 21:18:17.202563,1037146598
2026-03-06 21:18:17.246041,0
2026-03-06 21:18:17.304462,1037146598
2026-03-06 21:18:17.348447,0
2026-03-06 21:18:17.406708,1036930277
2026-03-06 21:18:17.450842,0
2026-03-06 21:18:17.508501,1036930277
2026-03-06 21:18:17.552526,0
2026-03-06 21:18:17.61073,1036930277
2026-03-06 21:18:17.654354,0
2026-03-06 21:18:17.712276,1038011885
2026-03-06 21:18:17.755915,0
2026-03-06 21:18:17.814188,1037146598
2026-03-06 21:18:17.858026,0
2026-03-06 21:18:17.916653,1037146598
2026-03-06 21:18:17.960661,0
2026-03-06 21:18:18.018615,1036930277
2026-03-06 21:18:18.062183,0
2026-03-06 21:18:18.120571,1036930277
2026-03-06 21:18:18.164423,0
2026-03-06 21:18:18.222491,1036930277
2026-03-06 21:18:18.266461,0
2026-03-06 21:18:18.324694,1037038437
2026-03-06 21:18:18.368007,0
2026-03-06 21:18:18.426765,1037146598
2026-03-06 21:18:18.470163,0
2026-03-06 21:18:18.528258,1036930277
2026-03-06 21:18:18.572308,0
2026-03-06 21:18:18.630317,1037903725
2026-03-06 21:18:18.673932,0
2026-03-06 21:18:18.732382,1037146598
2026-03-06 21:18:18.776197,0
2026-03-06 21:18:18.834392,1037146598
2026-03-06 21:18:18.878,0
2026-03-06 21:18:18.936351,1037146598
2026-03-06 21:18:18.980332,0
2026-03-06 21:18:19.038172,1037146598
2026-03-06 21:18:19.082026,0
2026-03-06 21:18:19.140619,1037579242
2026-03-06 21:18:19.184606,0
2026-03-06 21:18:19.242639,1036930277
2026-03-06 21:18:19.286045,0
2026-03-06 21:18:19.344636,1036930277
2026-03-06 21:18:19.388135,0
2026-03-06 21:18:19.44664,1037687403
2026-03-06 21:18:19.490274,0
2026-03-06 21:18:19.548777,1037038437
2026-03-06 21:18:19.592589,0
2026-03-06 21:18:19.65094,1037795564
2026-03-06 21:18:19.694332,0
2026-03-06 21:18:19.752237,1037146598
2026-03-06 21:18:19.796924,0
2026-03-06 21:18:19.854778,1036930277
2026-03-06 21:18:19.898479,0
2026-03-06 21:18:19.956744,1037038437
2026-03-06 21:18:20.000284,0
2026-03-06 21:18:20.058287,1036930277
2026-03-06 21:18:20.102563,0
2026-03-06 21:18:20.160615,1037038437
2026-03-06 21:18:20.20425,0
2026-03-06 21:18:20.262586,1036930277
2026-03-06 21:18:20.306317,0
2026-03-06 21:18:20.364722,1037146598
2026-03-06 21:18:20.408687,0
2026-03-06 21:18:20.466837,1037146598
2026-03-06 21:18:20.510336,0
2026-03-06 21:18:20.568687,1037146598
2026-03-06 21:18:20.612784,0
2026-03-06 21:18:20.670502,1038011885
2026-03-06 21:18:20.714539,0
2026-03-06 21:18:20.772961,1037146598
2026-03-06 21:18:20.816343,0
2026-03-06 21:18:20.874605,1037146598
2026-03-06 21:18:20.918686,0
2026-03-06 21:18:20.976475,1037146598
2026-03-06 21:18:21.020852,0
2026-03-06 21:18:21.078898,1037146598
2026-03-06 21:18:21.122387,0
2026-03-06 21:18:21.180613,1037038437
2026-03-06 21:18:21.224319,0
2026-03-06 21:18:21.282999,1037146598
2026-03-06 21:18:21.326532,0
2026-03-06 21:18:21.385458,1036930277
2026-03-06 21:18:21.428405,0
2026-03-06 21:18:21.486557,1037579242
2026-03-06 21:18:21.53032,0
2026-03-06 21:18:21.588895,1037579242
2026-03-06 21:18:21.63238,0
2026-03-06 21:18:21.690742,1037795564
2026-03-06 21:18:21.73449,0
2026-03-06 21:18:21.793018,1037038437
2026-03-06 21:18:21.836886,0
2026-03-06 21:18:21.894901,1037579242
2026-03-06 21:18:21.938442,0
2026-03-06 21:18:21.996742,1037038437
2026-03-06 21:18:22.040752,0
2026-03-06 21:18:22.098723,1037579242
2026-03-06 21:18:22.142674,0
2026-03-06 21:18:22.201,1037146598
2026-03-06 21:18:22.244448,0
2026-03-06 21:18:22.302502,1036930277
2026-03-06 21:18:22.346531,0
2026-03-06 21:18:22.40506,1037038437
2026-03-06 21:18:22.448966,0
2026-03-06 21:18:22.507353,1037146598
2026-03-06 21:18:22.550771,0
2026-03-06 21:18:22.608359,1037146598
2026-03-06 21:18:22.652375,0
2026-03-06 21:18:22.710524,1037795564
2026-03-06 21:18:22.754374,0
2026-03-06 21:18:22.812478,1037795564
2026-03-06 21:18:22.856716,0
2026-03-06 21:18:22.914485,1037146598
2026-03-06 21:18:22.958187,0
2026-03-06 21:18:23.016653,1036930277
2026-03-06 21:18:23.060629,0
2026-03-06 21:18:23.118333,1037038437
2026-03-06 21:18:23.162437,0
2026-03-06 21:18:23.220542,1036930277
2026-03-06 21:18:23.263938,0
2026-03-06 21:18:23.322568,1036930277
2026-03-06 21:18:23.366299,0
2026-03-06 21:18:23.424529,1036930277
2026-03-06 21:18:23.468418,0
2026-03-06 21:18:23.527019,1037146598
2026-03-06 21:18:23.570642,0
2026-03-06 21:18:23.629175,1037038437
2026-03-06 21:18:23.672291,0
2026-03-06 21:18:23.730603,1037687403
2026-03-06 21:18:23.774396,0
2026-03-06 21:18:23.832704,1036930277
2026-03-06 21:18:23.876416,0
2026-03-06 21:18:23.935069,1037146598
2026-03-06 21:18:23.978462,0
2026-03-06 21:18:24.0368,1037795564
2026-03-06 21:18:24.080697,0
2026-03-06 21:18:24.138666,1037038437
2026-03-06 21:18:24.182577,0
2026-03-06 21:18:24.240457,1037146598
2026-03-06 21:18:24.28439,0
2026-03-06 21:18:24.342674,1037038437
2026-03-06 21:18:24.386343,0
2026-03-06 21:18:24.444732,1037795564
2026-03-06 21:18:24.488732,0
2026-03-06 21:18:24.546895,1037146598
2026-03-06 21:18:24.590631,0
2026-03-06 21:18:24.648494,1038011885
2026-03-06 21:18:24.692317,0
2026-03-06 21:18:24.750617,1037038437
2026-03-06 21:18:24.794035,0
2026-03-06 21:18:24.852743,1037146598
2026-03-06 21:18:24.896233,0
2026-03-06 21:18:24.95451,1037687403
2026-03-06 21:18:24.998548,0
2026-03-06 21:18:25.056792,1037795564
2026-03-06 21:18:25.100198,0
2026-03-06 21:18:25.159055,1037579242
2026-03-06 21:18:25.202672,0
2026-03-06 21:18:25.260576,1037687403
2026-03-06 21:18:25.30423,0
2026-03-06 21:18:25.36247,1037687403
2026-03-06 21:18:25.406364,0
2026-03-06 21:18:25.464815,1037903725
2026-03-06 21:18:25.508746,0
2026-03-06 21:18:25.566692,1037146598
2026-03-06 21:18:25.610632,0
2026-03-06 21:18:25.668614,1037903725
2026-03-06 21:18:25.71258,0
2026-03-06 21:18:25.770386,1037146598
2026-03-06 21:18:25.814125,0
2026-03-06 21:18:25.872708,1037146598
2026-03-06 21:18:25.916424,0
2026-03-06 21:18:25.974726,1037687403
2026-03-06 21:18:26.018429,0
2026-03-06 21:18:26.076532,1037146598
2026-03-06 21:18:26.120285,0
2026-03-06 21:18:26.178509,1037038437
2026-03-06 21:18:26.222621,0
2026-03-06 21:18:26.281123,1037146598
2026-03-06 21:18:26.324247,0
2026-03-06 21:18:26.382564,1037146598
2026-03-06 21:18:26.426336,0
2026-03-06 21:18:26.485675,1037687403
2026-03-06 21:18:26.528333,0
2026-03-06 21:18:26.586701,1037795564
2026-03-06 21:18:26.630581,0
2026-03-06 21:18:26.688949,1037795564
2026-03-06 21:18:26.732953,0
2026-03-06 21:18:26.791156,1036930277
2026-03-06 21:18:26.834293,0
2026-03-06 21:18:26.892834,1037146598
2026-03-06 21:18:26.936719,0
2026-03-06 21:18:26.99439,1037038437
2026-03-06 21:18:27.03848,0
2026-03-06 21:18:27.09701,1037579242
2026-03-06 21:18:27.140601,0
2026-03-06 21:18:27.198979,1037146598
2026-03-06 21:18:27.242371,0
2026-03-06 21:18:27.300742,1037038437
2026-03-06 21:18:27.344116,0
2026-03-06 21:18:27.403484,1036930277
2026-03-06 21:18:27.446685,0
2026-03-06 21:18:27.504678,1037146598
2026-03-06 21:18:27.548657,0
2026-03-06 21:18:27.606419,1037687403
2026-03-06 21:18:27.650279,0
2026-03-06 21:18:27.708452,1038011885
2026-03-06 21:18:27.752555,0
2026-03-06 21:18:27.811122,1037795564
2026-03-06 21:18:27.854688,0
2026-03-06 21:18:27.912571,1037795564
2026-03-06 21:18:27.956075,0
2026-03-06 21:18:28.01477,1037795564
2026-03-06 21:18:28.058437,0
2026-03-06 21:18:28.11636,1037146598
2026-03-06 21:18:28.160318,0
2026-03-06 21:18:28.218446,1037146598
2026-03-06 21:18:28.262388,0
2026-03-06 21:18:28.320541,1037146598
2026-03-06 21:18:28.36442,0
2026-03-06 21:18:28.422734,1037146598
2026-03-06 21:18:28.466375,0
2026-03-06 21:18:28.524455,1037146598
2026-03-06 21:18:28.568265,0
2026-03-06 21:18:28.626776,1037795564
2026-03-06 21:18:28.670283,0
2026-03-06 21:18:28.728657,1037903725
2026-03-06 21:18:28.772945,0
2026-03-06 21:18:28.830592,1037146598
2026-03-06 21:18:28.874373,0
2026-03-06 21:18:28.932832,1037146598
2026-03-06 21:18:28.976265,0
2026-03-06 21:18:29.035338,1037795564
2026-03-06 21:18:29.078561,0
2026-03-06 21:18:29.136798,1037146598
2026-03-06 21:18:29.180327,0
2026-03-06 21:18:29.238987,1037795564
2026-03-06 21:18:29.282033,0
2026-03-06 21:18:29.340648,1037146598
2026-03-06 21:18:29.384263,0
2026-03-06 21:18:29.44274,1037795564
2026-03-06 21:18:29.486653,0
2026-03-06 21:18:29.544933,1037146598
2026-03-06 21:18:29.588314,0
2026-03-06 21:18:29.646691,1037795564
2026-03-06 21:18:29.690324,0
2026-03-06 21:18:29.748827,1037903725
2026-03-06 21:18:29.792294,0
2026-03-06 21:18:29.85063,1037795564
2026-03-06 21:18:29.894836,0
2026-03-06 21:18:29.952829,1037146598
2026-03-06 21:18:29.996459,0
2026-03-06 21:18:30.054917,1037903725
2026-03-06 21:18:30.098963,0
2026-03-06 21:18:30.156733,1037687403
2026-03-06 21:18:30.200602,0
2026-03-06 21:18:30.258964,1037146598
2026-03-06 21:18:30.302959,0
2026-03-06 21:18:30.360867,1037687403
2026-03-06 21:18:30.404669,0
2026-03-06 21:18:30.462762,1037146598
2026-03-06 21:18:30.506866,0
2026-03-06 21:18:30.564448,1037146598
2026-03-06 21:18:30.608471,0
2026-03-06 21:18:30.666752,1037795564
2026-03-06 21:18:30.710706,0
2026-03-06 21:18:30.769058,1037038437
2026-03-06 21:18:30.812807,0
2026-03-06 21:18:30.871006,1037038437
2026-03-06 21:18:30.91481,0
2026-03-06 21:18:30.973364,1037579242
2026-03-06 21:18:31.016441,0
2026-03-06 21:18:31.074782,1037146598
2026-03-06 21:18:31.118597,0
2026-03-06 21:18:31.176556,1037687403
2026-03-06 21:18:31.220682,0
