time,ACT.GSE_High_Press_Vent.channel_id
2026-03-06 21:19:52.106378,5
2026-03-06 21:19:52.165503,5
2026-03-06 21:19:52.165516,5
2026-03-06 21:19:52.208665,5
2026-03-06 21:19:52.208677,5
2026-03-06 21:19:52.267405,5
2026-03-06 21:19:52.267421,5
2026-03-06 21:19:52.310421,5
2026-03-06 21:19:52.310431,5
2026-03-06 21:19:52.369344,5
2026-03-06 21:19:52.369355,5
2026-03-06 21:19:52.412567,5
2026-03-06 21:19:52.412581,5
2026-03-06 21:19:52.471536,5
2026-03-06 21:19:52.471544,5
2026-03-06 21:19:52.514783,5
2026-03-06 21:19:52.514798,5
2026-03-06 21:19:52.573551,5
2026-03-06 21:19:52.573559,5
2026-03-06 21:19:52.616697,5
2026-03-06 21:19:52.616707,5
2026-03-06 21:19:52.675311,5
2026-03-06 21:19:52.675329,5
2026-03-06 21:19:52.718657,5
2026-03-06 21:19:52.718667,5
2026-03-06 21:19:52.777326,5
2026-03-06 21:19:52.777336,5
2026-03-06 21:19:52.820438,5
2026-03-06 21:19:52.820449,5
2026-03-06 21:19:52.879194,5
2026-03-06 21:19:52.879203,5
2026-03-06 21:19:52.92291,5
2026-03-06 21:19:52.922923,5
2026-03-06 21:19:52.981429,5
2026-03-06 21:19:52.981444,5
2026-03-06 21:19:53.02428,5
2026-03-06 21:19:53.024288,5
2026-03-06 21:19:53.083305,5
2026-03-06 21:19:53.083317,5
2026-03-06 21:19:53.12689,5
2026-03-06 21:19:53.126898,5
2026-03-06 21:19:53.185087,5
2026-03-06 21:19:53.185095,5
2026-03-06 21:19:53.22895,5
2026-03-06 21:19:53.228982,5
2026-03-06 21:19:53.287247,5
2026-03-06 21:19:53.287266,5
2026-03-06 21:19:53.330443,5
2026-03-06 21:19:53.330453,5
2026-03-06 21:19:53.38905,5
2026-03-06 21:19:53.389058,5
2026-03-06 21:19:53.432793,5
2026-03-06 21:19:53.432802,5
2026-03-06 21:19:53.491523,5
2026-03-06 21:19:53.491533,5
2026-03-06 21:19:53.534396,5
2026-03-06 21:19:53.534406,5
2026-03-06 21:19:53.593387,5
2026-03-06 21:19:53.593408,5
2026-03-06 21:19:53.636397,5
2026-03-06 21:19:53.636413,5
2026-03-06 21:19:53.695316,5
2026-03-06 21:19:53.695328,5
2026-03-06 21:19:53.738655,5
2026-03-06 21:19:53.738667,5
2026-03-06 21:19:53.797182,5
2026-03-06 21:19:53.797198,5
2026-03-06 21:19:53.840386,5
2026-03-06 21:19:53.840396,5
2026-03-06 21:19:53.899361,5
2026-03-06 21:19:53.899375,5
2026-03-06 21:19:53.942462,5
2026-03-06 21:19:53.942474,5
2026-03-06 21:19:54.001119,5
2026-03-06 21:19:54.001132,5
2026-03-06 21:19:54.044833,5
2026-03-06 21:19:54.044846,5
2026-03-06 21:19:54.103055,5
2026-03-06 21:19:54.103065,5
2026-03-06 21:19:54.146826,5
2026-03-06 21:19:54.146835,5
2026-03-06 21:19:54.20536,5
2026-03-06 21:19:54.205371,5
2026-03-06 21:19:54.248599,5
2026-03-06 21:19:54.248608,5
2026-03-06 21:19:54.3075,5
2026-03-06 21:19:54.307511,5
2026-03-06 21:19:54.350926,5
2026-03-06 21:19:54.350938,5
2026-03-06 21:19:54.40951,5
2026-03-06 21:19:54.409529,5
2026-03-06 21:19:54.452379,5
2026-03-06 21:19:54.452391,5
2026-03-06 21:19:54.51121,5
2026-03-06 21:19:54.511223,5
2026-03-06 21:19:54.554869,5
2026-03-06 21:19:54.554881,5
2026-03-06 21:19:54.613533,5
2026-03-06 21:19:54.613581,5
2026-03-06 21:19:54.6567,5
2026-03-06 21:19:54.656727,5
2026-03-06 21:19:54.715238,5
2026-03-06 21:19:54.715249,5
2026-03-06 21:19:54.758438,5
2026-03-06 21:19:54.758452,5
2026-03-06 21:19:54.817481,5
2026-03-06 21:19:54.817493,5
2026-03-06 21:19:54.86055,5
2026-03-06 21:19:54.860562,5
2026-03-06 21:19:54.919059,5
2026-03-06 21:19:54.919069,5
2026-03-06 21:19:54.962563,5
2026-03-06 21:19:54.962582,5
2026-03-06 21:19:55.021361,5
2026-03-06 21:19:55.021372,5
2026-03-06 21:19:55.065048,5
2026-03-06 21:19:55.065063,5
2026-03-06 21:19:55.123235,5
2026-03-06 21:19:55.123245,5
2026-03-06 21:19:55.166793,5
2026-03-06 21:19:55.166805,5
2026-03-06 21:19:55.225553,5
2026-03-06 21:19:55.225567,5
2026-03-06 21:19:55.268663,5
2026-03-06 21:19:55.268672,5
2026-03-06 21:19:55.327096,5
2026-03-06 21:19:55.327104,5
2026-03-06 21:19:55.370807,5
2026-03-06 21:19:55.370816,5
2026-03-06 21:19:55.429198,5
2026-03-06 21:19:55.429207,5
2026-03-06 21:19:55.47249,5
2026-03-06 21:19:55.472502,5
2026-03-06 21:19:55.531462,5
2026-03-06 21:19:55.531472,5
2026-03-06 21:19:55.574505,5
2026-03-06 21:19:55.574517,5
2026-03-06 21:19:55.633264,5
2026-03-06 21:19:55.633274,5
2026-03-06 21:19:55.676733,5
2026-03-06 21:19:55.676742,5
2026-03-06 21:19:55.735524,5
2026-03-06 21:19:55.735536,5
2026-03-06 21:19:55.778555,5
2026-03-06 21:19:55.778568,5
2026-03-06 21:19:55.837354,5
2026-03-06 21:19:55.837367,5
2026-03-06 21:19:55.880698,5
2026-03-06 21:19:55.880713,5
2026-03-06 21:19:55.939264,5
2026-03-06 21:19:55.939278,5
2026-03-06 21:19:55.982643,5
2026-03-06 21:19:55.982654,5
2026-03-06 21:19:56.04146,5
2026-03-06 21:19:56.041471,5
2026-03-06 21:19:56.084833,5
2026-03-06 21:19:56.084848,5
2026-03-06 21:19:56.143516,5
2026-03-06 21:19:56.143535,5
2026-03-06 21:19:56.186579,5
2026-03-06 21:19:56.186588,5
2026-03-06 21:19:56.245201,5
2026-03-06 21:19:56.245211,5
2026-03-06 21:19:56.288793,5
2026-03-06 21:19:56.288808,5
2026-03-06 21:19:56.347329,5
2026-03-06 21:19:56.347353,5
2026-03-06 21:19:56.390719,5
2026-03-06 21:19:56.390729,5
2026-03-06 21:19:56.449346,5
2026-03-06 21:19:56.449357,5
2026-03-06 21:19:56.492349,5
2026-03-06 21:19:56.492358,5
2026-03-06 21:19:56.551563,5
2026-03-06 21:19:56.551574,5
2026-03-06 21:19:56.594827,5
2026-03-06 21:19:56.594837,5
2026-03-06 21:19:56.653257,5
2026-03-06 21:19:56.653271,5
2026-03-06 21:19:56.696675,5
2026-03-06 21:19:56.696686,5
2026-03-06 21:19:56.75535,5
2026-03-06 21:19:56.755364,5
2026-03-06 21:19:56.798473,5
2026-03-06 21:19:56.798485,5
2026-03-06 21:19:56.857122,5
2026-03-06 21:19:56.857132,5
2026-03-06 21:19:56.900719,5
2026-03-06 21:19:56.900732,5
2026-03-06 21:19:56.959589,5
2026-03-06 21:19:56.959599,5
2026-03-06 21:19:57.002561,5
2026-03-06 21:19:57.002573,5
2026-03-06 21:19:57.061509,5
2026-03-06 21:19:57.061518,5
2026-03-06 21:19:57.104708,5
2026-03-06 21:19:57.10473,5
2026-03-06 21:19:57.163484,5
2026-03-06 21:19:57.163492,5
2026-03-06 21:19:57.207124,5
2026-03-06 21:19:57.207139,5
2026-03-06 21:19:57.265393,5
2026-03-06 21:19:57.265405,5
2026-03-06 21:19:57.308465,5
2026-03-06 21:19:57.308474,5
2026-03-06 21:19:57.367671,5
2026-03-06 21:19:57.367687,5
2026-03-06 21:19:57.410641,5
2026-03-06 21:19:57.410656,5
2026-03-06 21:19:57.469515,5
2026-03-06 21:19:57.469529,5
2026-03-06 21:19:57.512408,5
2026-03-06 21:19:57.512419,5
2026-03-06 21:19:57.570968,5
2026-03-06 21:19:57.570977,5
2026-03-06 21:19:57.614831,5
2026-03-06 21:19:57.614845,5
2026-03-06 21:19:57.673274,5
2026-03-06 21:19:57.673284,5
2026-03-06 21:19:57.71671,5
2026-03-06 21:19:57.71673,5
2026-03-06 21:19:57.775317,5
2026-03-06 21:19:57.775327,5
2026-03-06 21:19:57.81881,5
2026-03-06 21:19:57.818824,5
2026-03-06 21:19:57.877628,5
2026-03-06 21:19:57.877658,5
2026-03-06 21:19:57.920854,5
2026-03-06 21:19:57.920864,5
2026-03-06 21:19:57.979552,5
2026-03-06 21:19:57.979562,5
2026-03-06 21:19:58.022424,5
2026-03-06 21:19:58.022438,5
2026-03-06 21:19:58.081087,5
2026-03-06 21:19:58.081097,5
2026-03-06 21:19:58.124953,5
2026-03-06 21:19:58.124962,5
2026-03-06 21:19:58.18319,5
2026-03-06 21:19:58.183205,5
2026-03-06 21:19:58.226876,5
2026-03-06 21:19:58.226885,5
2026-03-06 21:19:58.285474,5
2026-03-06 21:19:58.285491,5
2026-03-06 21:19:58.328976,5
2026-03-06 21:19:58.328989,5
2026-03-06 21:19:58.387251,5
2026-03-06 21:19:58.387261,5
2026-03-06 21:19:58.430398,5
2026-03-06 21:19:58.430419,5
2026-03-06 21:19:58.489208,5
2026-03-06 21:19:58.489223,5
2026-03-06 21:19:58.532442,5
2026-03-06 21:19:58.532453,5
2026-03-06 21:19:58.591432,5
2026-03-06 21:19:58.591443,5
2026-03-06 21:19:58.634717,5
2026-03-06 21:19:58.634731,5
2026-03-06 21:19:58.693617,5
2026-03-06 21:19:58.693625,5
2026-03-06 21:19:58.73682,5
2026-03-06 21:19:58.736831,5
2026-03-06 21:19:58.795494,5
2026-03-06 21:19:58.795511,5
2026-03-06 21:19:58.838805,5
2026-03-06 21:19:58.838819,5
2026-03-06 21:19:58.897631,5
2026-03-06 21:19:58.897649,5
2026-03-06 21:19:58.940361,5
2026-03-06 21:19:58.940371,5
2026-03-06 21:19:58.999591,5
2026-03-06 21:19:58.999603,5
2026-03-06 21:19:59.042518,5
2026-03-06 21:19:59.042536,5
2026-03-06 21:19:59.101254,5
2026-03-06 21:19:59.101272,5
2026-03-06 21:19:59.144919,5
2026-03-06 21:19:59.14494,5
2026-03-06 21:19:59.203141,5
2026-03-06 21:19:59.203155,5
2026-03-06 21:19:59.246346,5
2026-03-06 21:19:59.24637,5
2026-03-06 21:19:59.305553,5
2026-03-06 21:19:59.305569,5
2026-03-06 21:19:59.348458,5
2026-03-06 21:19:59.348473,5
2026-03-06 21:19:59.407674,5
2026-03-06 21:19:59.407696,5
2026-03-06 21:19:59.450485,5
2026-03-06 21:19:59.450501,5
2026-03-06 21:19:59.509629,5
2026-03-06 21:19:59.509647,5
2026-03-06 21:19:59.55253,5
2026-03-06 21:19:59.552546,5
2026-03-06 21:19:59.611526,5
2026-03-06 21:19:59.61155,5
2026-03-06 21:19:59.654645,5
2026-03-06 21:19:59.654659,5
2026-03-06 21:19:59.713671,5
2026-03-06 21:19:59.713694,5
2026-03-06 21:19:59.75691,5
2026-03-06 21:19:59.756926,5
2026-03-06 21:19:59.81522,5
2026-03-06 21:19:59.815237,5
2026-03-06 21:19:59.85829,5
2026-03-06 21:19:59.858305,5
2026-03-06 21:19:59.917612,5
2026-03-06 21:19:59.917628,5
2026-03-06 21:19:59.960733,5
2026-03-06 21:19:59.960751,5
2026-03-06 21:20:00.019191,5
2026-03-06 21:20:00.019206,5
2026-03-06 21:20:00.063063,5
2026-03-06 21:20:00.06308,5
2026-03-06 21:20:00.121387,5
2026-03-06 21:20:00.121407,5
2026-03-06 21:20:00.164876,5
2026-03-06 21:20:00.164888,5
2026-03-06 21:20:00.223641,5
2026-03-06 21:20:00.223653,5
2026-03-06 21:20:00.266833,5
2026-03-06 21:20:00.266843,5
2026-03-06 21:20:00.3257,5
2026-03-06 21:20:00.325713,5
2026-03-06 21:20:00.368928,5
2026-03-06 21:20:00.36894,5
2026-03-06 21:20:00.427534,5
2026-03-06 21:20:00.427543,5
2026-03-06 21:20:00.47051,5
2026-03-06 21:20:00.470534,5
2026-03-06 21:20:00.529444,5
2026-03-06 21:20:00.529455,5
2026-03-06 21:20:00.573038,5
2026-03-06 21:20:00.573059,5
2026-03-06 21:20:00.631387,5
2026-03-06 21:20:00.631404,5
2026-03-06 21:20:00.675079,5
2026-03-06 21:20:00.675096,5
2026-03-06 21:20:00.733569,5
2026-03-06 21:20:00.733583,5
2026-03-06 21:20:00.776428,5
2026-03-06 21:20:00.776443,5
2026-03-06 21:20:00.835248,5
2026-03-06 21:20:00.835268,5
2026-03-06 21:20:00.878824,5
2026-03-06 21:20:00.87884,5
2026-03-06 21:20:00.937442,5
2026-03-06 21:20:00.937458,5
2026-03-06 21:20:00.980873,5
2026-03-06 21:20:00.980888,5
2026-03-06 21:20:01.039488,5
2026-03-06 21:20:01.039505,5
2026-03-06 21:20:01.083135,5
2026-03-06 21:20:01.083148,5
2026-03-06 21:20:01.141248,5
2026-03-06 21:20:01.141261,5
2026-03-06 21:20:01.184718,5
2026-03-06 21:20:01.184733,5
2026-03-06 21:20:01.243606,5
2026-03-06 21:20:01.243619,5
2026-03-06 21:20:01.286831,5
2026-03-06 21:20:01.286848,5
2026-03-06 21:20:01.345525,5
2026-03-06 21:20:01.345541,5
2026-03-06 21:20:01.388803,5
2026-03-06 21:20:01.388817,5
2026-03-06 21:20:01.447338,5
2026-03-06 21:20:01.44735,5
2026-03-06 21:20:01.490737,5
2026-03-06 21:20:01.490783,5
2026-03-06 21:20:01.549336,5
2026-03-06 21:20:01.549351,5
2026-03-06 21:20:01.592485,5
2026-03-06 21:20:01.5925,5
2026-03-06 21:20:01.651343,5
2026-03-06 21:20:01.651363,5
2026-03-06 21:20:01.694434,5
2026-03-06 21:20:01.694449,5
2026-03-06 21:20:01.753184,5
2026-03-06 21:20:01.7532,5
2026-03-06 21:20:01.796691,5
2026-03-06 21:20:01.7967,5
2026-03-06 21:20:01.855854,5
2026-03-06 21:20:01.855883,5
2026-03-06 21:20:01.898542,5
2026-03-06 21:20:01.898561,5
2026-03-06 21:20:01.957405,5
2026-03-06 21:20:01.957424,5
2026-03-06 21:20:02.000708,5
2026-03-06 21:20:02.00072,5
2026-03-06 21:20:02.059059,5
2026-03-06 21:20:02.059076,5
2026-03-06 21:20:02.102404,5
2026-03-06 21:20:02.102425,5
2026-03-06 21:20:02.161292,5
2026-03-06 21:20:02.161311,5
2026-03-06 21:20:02.204546,5
2026-03-06 21:20:02.204564,5
2026-03-06 21:20:02.2634,5
2026-03-06 21:20:02.263415,5
2026-03-06 21:20:02.306445,5
2026-03-06 21:20:02.306465,5
2026-03-06 21:20:02.365719,5
2026-03-06 21:20:02.36574,5
2026-03-06 21:20:02.408966,5
2026-03-06 21:20:02.40899,5
2026-03-06 21:20:02.467398,5
2026-03-06 21:20:02.467415,5
2026-03-06 21:20:02.510472,5
2026-03-06 21:20:02.510488,5
2026-03-06 21:20:02.56938,5
2026-03-06 21:20:02.569407,5
2026-03-06 21:20:02.612729,5
2026-03-06 21:20:02.612754,5
2026-03-06 21:20:02.671483,5
2026-03-06 21:20:02.671502,5
2026-03-06 21:20:02.714593,5
2026-03-06 21:20:02.714611,5
2026-03-06 21:20:02.773507,5
2026-03-06 21:20:02.773525,5
2026-03-06 21:20:02.81705,5
2026-03-06 21:20:02.817069,5
2026-03-06 21:20:02.87581,5
2026-03-06 21:20:02.875841,5
2026-03-06 21:20:02.918628,5
2026-03-06 21:20:02.918649,5
2026-03-06 21:20:02.977166,5
2026-03-06 21:20:02.977182,5
2026-03-06 21:20:03.020586,5
2026-03-06 21:20:03.02062,5
2026-03-06 21:20:03.079679,5
2026-03-06 21:20:03.079697,5
2026-03-06 21:20:03.12296,5
2026-03-06 21:20:03.122973,5
2026-03-06 21:20:03.181243,5
2026-03-06 21:20:03.181254,5
2026-03-06 21:20:03.224912,5
2026-03-06 21:20:03.224931,5
2026-03-06 21:20:03.283583,5
2026-03-06 21:20:03.283601,5
2026-03-06 21:20:03.326791,5
2026-03-06 21:20:03.326808,5
2026-03-06 21:20:03.385666,5
2026-03-06 21:20:03.38568,5
2026-03-06 21:20:03.428822,5
2026-03-06 21:20:03.428842,5
2026-03-06 21:20:03.487552,5
2026-03-06 21:20:03.487572,5
2026-03-06 21:20:03.530935,5
2026-03-06 21:20:03.530953,5
2026-03-06 21:20:03.589372,5
2026-03-06 21:20:03.589384,5
2026-03-06 21:20:03.632869,5
2026-03-06 21:20:03.63289,5
2026-03-06 21:20:03.691484,5
2026-03-06 21:20:03.691499,5
2026-03-06 21:20:03.734959,5
2026-03-06 21:20:03.734981,5
2026-03-06 21:20:03.793618,5
2026-03-06 21:20:03.793635,5
2026-03-06 21:20:03.836722,5
2026-03-06 21:20:03.836739,5
2026-03-06 21:20:03.895466,5
2026-03-06 21:20:03.895481,5
2026-03-06 21:20:03.938973,5
2026-03-06 21:20:03.939,5
2026-03-06 21:20:03.997529,5
2026-03-06 21:20:03.997552,5
2026-03-06 21:20:04.040532,5
2026-03-06 21:20:04.040549,5
2026-03-06 21:20:04.099468,5
2026-03-06 21:20:04.099484,5
2026-03-06 21:20:04.142682,5
2026-03-06 21:20:04.142699,5
2026-03-06 21:20:04.201337,5
2026-03-06 21:20:04.201353,5
2026-03-06 21:20:04.244695,5
2026-03-06 21:20:04.244712,5
2026-03-06 21:20:04.303334,5
2026-03-06 21:20:04.303359,5
2026-03-06 21:20:04.346495,5
2026-03-06 21:20:04.346509,5
2026-03-06 21:20:04.405483,5
2026-03-06 21:20:04.405502,5
2026-03-06 21:20:04.448524,5
2026-03-06 21:20:04.448541,5
2026-03-06 21:20:04.507228,5
2026-03-06 21:20:04.507237,5
2026-03-06 21:20:04.550868,5
2026-03-06 21:20:04.550883,5
2026-03-06 21:20:04.609177,5
2026-03-06 21:20:04.6092,5
2026-03-06 21:20:04.65286,5
2026-03-06 21:20:04.652874,5
2026-03-06 21:20:04.71151,5
2026-03-06 21:20:04.711518,5
2026-03-06 21:20:04.754653,5
2026-03-06 21:20:04.754665,5
2026-03-06 21:20:04.813485,5
2026-03-06 21:20:04.813495,5
2026-03-06 21:20:04.856463,5
2026-03-06 21:20:04.856471,5
2026-03-06 21:20:04.915597,5
2026-03-06 21:20:04.915606,5
2026-03-06 21:20:04.958784,5
2026-03-06 21:20:04.958796,5
2026-03-06 21:20:05.017504,5
2026-03-06 21:20:05.017515,5
2026-03-06 21:20:05.060691,5
2026-03-06 21:20:05.060701,5
2026-03-06 21:20:05.119618,5
2026-03-06 21:20:05.11963,5
2026-03-06 21:20:05.162886,5
2026-03-06 21:20:05.162906,5
2026-03-06 21:20:05.221417,5
2026-03-06 21:20:05.221434,5
2026-03-06 21:20:05.264715,5
2026-03-06 21:20:05.264724,5
2026-03-06 21:20:05.323641,5
2026-03-06 21:20:05.32365,5
2026-03-06 21:20:05.366408,5
2026-03-06 21:20:05.366416,5
2026-03-06 21:20:05.425428,5
2026-03-06 21:20:05.425444,5
2026-03-06 21:20:05.468502,5
2026-03-06 21:20:05.468516,5
2026-03-06 21:20:05.527289,5
2026-03-06 21:20:05.527298,5
2026-03-06 21:20:05.570474,5
2026-03-06 21:20:05.570488,5
2026-03-06 21:20:05.629764,5
2026-03-06 21:20:05.629774,5
2026-03-06 21:20:05.672855,5
2026-03-06 21:20:05.672872,5
2026-03-06 21:20:05.731269,5
2026-03-06 21:20:05.731282,5
2026-03-06 21:20:05.77457,5
2026-03-06 21:20:05.774579,5
2026-03-06 21:20:05.833408,5
2026-03-06 21:20:05.833416,5
2026-03-06 21:20:05.876793,5
2026-03-06 21:20:05.876825,5
2026-03-06 21:20:05.935273,5
2026-03-06 21:20:05.935287,5
2026-03-06 21:20:05.978747,5
2026-03-06 21:20:05.978769,5
2026-03-06 21:20:06.037647,5
2026-03-06 21:20:06.037668,5
2026-03-06 21:20:06.080899,5
2026-03-06 21:20:06.080914,5
2026-03-06 21:20:06.139341,5
2026-03-06 21:20:06.139356,5
2026-03-06 21:20:06.183033,5
2026-03-06 21:20:06.183044,5
2026-03-06 21:20:06.241434,5
2026-03-06 21:20:06.241447,5
2026-03-06 21:20:06.284562,5
2026-03-06 21:20:06.284582,5
2026-03-06 21:20:06.343802,5
2026-03-06 21:20:06.343823,5
2026-03-06 21:20:06.386874,5
2026-03-06 21:20:06.386897,5
2026-03-06 21:20:06.445226,5
2026-03-06 21:20:06.445241,5
2026-03-06 21:20:06.488545,5
2026-03-06 21:20:06.48856,5
2026-03-06 21:20:06.547534,5
2026-03-06 21:20:06.547554,5
2026-03-06 21:20:06.590814,5
2026-03-06 21:20:06.590831,5
2026-03-06 21:20:06.649512,5
2026-03-06 21:20:06.649527,5
2026-03-06 21:20:06.692749,5
2026-03-06 21:20:06.692762,5
2026-03-06 21:20:06.751412,5
2026-03-06 21:20:06.751432,5
2026-03-06 21:20:06.794935,5
2026-03-06 21:20:06.794962,5
2026-03-06 21:20:06.853663,5
2026-03-06 21:20:06.853678,5
2026-03-06 21:20:06.896536,5
2026-03-06 21:20:06.896549,5
2026-03-06 21:20:06.955591,5
2026-03-06 21:20:06.955608,5
2026-03-06 21:20:06.998954,5
2026-03-06 21:20:06.998977,5
2026-03-06 21:20:07.05734,5
2026-03-06 21:20:07.057355,5
2026-03-06 21:20:07.100726,5
2026-03-06 21:20:07.100747,5
2026-03-06 21:20:07.159496,5
2026-03-06 21:20:07.15951,5
2026-03-06 21:20:07.202763,5
2026-03-06 21:20:07.202781,5
2026-03-06 21:20:07.261587,5
2026-03-06 21:20:07.261607,5
2026-03-06 21:20:07.304807,5
2026-03-06 21:20:07.304824,5
2026-03-06 21:20:07.363682,5
2026-03-06 21:20:07.3637,5
2026-03-06 21:20:07.406447,5
2026-03-06 21:20:07.406463,5
2026-03-06 21:20:07.465532,5
2026-03-06 21:20:07.465548,5
2026-03-06 21:20:07.509056,5
2026-03-06 21:20:07.509073,5
2026-03-06 21:20:07.567716,5
2026-03-06 21:20:07.567735,5
2026-03-06 21:20:07.61065,5
2026-03-06 21:20:07.610661,5
2026-03-06 21:20:07.669453,5
2026-03-06 21:20:07.669488,5
2026-03-06 21:20:07.712907,5
2026-03-06 21:20:07.71292,5
2026-03-06 21:20:07.771289,5
2026-03-06 21:20:07.771297,5
2026-03-06 21:20:07.814696,5
2026-03-06 21:20:07.814706,5
2026-03-06 21:20:07.873483,5
2026-03-06 21:20:07.873493,5
2026-03-06 21:20:07.916994,5
2026-03-06 21:20:07.917008,5
2026-03-06 21:20:07.975536,5
2026-03-06 21:20:07.975546,5
2026-03-06 21:20:08.018499,5
2026-03-06 21:20:08.018516,5
2026-03-06 21:20:08.07722,5
2026-03-06 21:20:08.077235,5
2026-03-06 21:20:08.120578,5
2026-03-06 21:20:08.120591,5
2026-03-06 21:20:08.179861,5
2026-03-06 21:20:08.179872,5
2026-03-06 21:20:08.222777,5
2026-03-06 21:20:08.222795,5
2026-03-06 21:20:08.281334,5
2026-03-06 21:20:08.281352,5
2026-03-06 21:20:08.324951,5
2026-03-06 21:20:08.324965,5
2026-03-06 21:20:08.383414,5
2026-03-06 21:20:08.383434,5
2026-03-06 21:20:08.426641,5
2026-03-06 21:20:08.426658,5
2026-03-06 21:20:08.485476,5
2026-03-06 21:20:08.485491,5
2026-03-06 21:20:08.528818,5
2026-03-06 21:20:08.528836,5
2026-03-06 21:20:08.587576,5
2026-03-06 21:20:08.58759,5
2026-03-06 21:20:08.630516,5
2026-03-06 21:20:08.630529,5
2026-03-06 21:20:08.689734,5
2026-03-06 21:20:08.68975,5
2026-03-06 21:20:08.732569,5
2026-03-06 21:20:08.732592,5
2026-03-06 21:20:08.791482,5
2026-03-06 21:20:08.7915,5
2026-03-06 21:20:08.834518,5
2026-03-06 21:20:08.834536,5
2026-03-06 21:20:08.893607,5
2026-03-06 21:20:08.893621,5
2026-03-06 21:20:08.936529,5
2026-03-06 21:20:08.936548,5
2026-03-06 21:20:08.995513,5
2026-03-06 21:20:08.995535,5
2026-03-06 21:20:09.03861,5
2026-03-06 21:20:09.038626,5
2026-03-06 21:20:09.097654,5
2026-03-06 21:20:09.097664,5
2026-03-06 21:20:09.140494,5
2026-03-06 21:20:09.140503,5
2026-03-06 21:20:09.199355,5
2026-03-06 21:20:09.199365,5
2026-03-06 21:20:09.243006,5
2026-03-06 21:20:09.243035,5
2026-03-06 21:20:09.301643,5
2026-03-06 21:20:09.301657,5
2026-03-06 21:20:09.344614,5
2026-03-06 21:20:09.34463,5
2026-03-06 21:20:09.403282,5
2026-03-06 21:20:09.403295,5
2026-03-06 21:20:09.446768,5
2026-03-06 21:20:09.446789,5
2026-03-06 21:20:09.505546,5
2026-03-06 21:20:09.505562,5
2026-03-06 21:20:09.549019,5
2026-03-06 21:20:09.549038,5
2026-03-06 21:20:09.607329,5
2026-03-06 21:20:09.607337,5
