time,ACT.GSE_High_Press_Vent.timestamp_ns
2026-03-06 21:17:15.127998,1772831835127635137
2026-03-06 21:17:15.186479,1772831835186035293
2026-03-06 21:17:15.186509,1772831835186035293
2026-03-06 21:17:15.230014,1772831835229653372
2026-03-06 21:17:15.23005,1772831835229653372
2026-03-06 21:17:15.287565,1772831835287249592
2026-03-06 21:17:15.287583,1772831835287249592
2026-03-06 21:17:15.331875,1772831835331532082
2026-03-06 21:17:15.331905,1772831835331532082
2026-03-06 21:17:15.390182,1772831835389844573
2026-03-06 21:17:15.390199,1772831835389844573
2026-03-06 21:17:15.433782,1772831835433499189
2026-03-06 21:17:15.433801,1772831835433499189
2026-03-06 21:17:15.492043,1772831835491734021
2026-03-06 21:17:15.492057,1772831835491734021
2026-03-06 21:17:15.535566,1772831835535401016
2026-03-06 21:17:15.535585,1772831835535401016
2026-03-06 21:17:15.593676,1772831835593234958
2026-03-06 21:17:15.593706,1772831835593234958
2026-03-06 21:17:15.63784,1772831835637456842
2026-03-06 21:17:15.637877,1772831835637456842
2026-03-06 21:17:15.695542,1772831835695246045
2026-03-06 21:17:15.695562,1772831835695246045
2026-03-06 21:17:15.74139,1772831835739621613
2026-03-06 21:17:15.741426,1772831835739621613
2026-03-06 21:17:15.797628,1772831835797328797
2026-03-06 21:17:15.797658,1772831835797328797
2026-03-06 21:17:15.841591,1772831835841308268
2026-03-06 21:17:15.84162,1772831835841308268
2026-03-06 21:17:15.90006,1772831835899753837
2026-03-06 21:17:15.900088,1772831835899753837
2026-03-06 21:17:15.943666,1772831835943244996
2026-03-06 21:17:15.943694,1772831835943244996
2026-03-06 21:17:16.001608,1772831836001301223
2026-03-06 21:17:16.001629,1772831836001301223
2026-03-06 21:17:16.046269,1772831836045967721
2026-03-06 21:17:16.046295,1772831836045967721
2026-03-06 21:17:16.103591,1772831836103371922
2026-03-06 21:17:16.103614,1772831836103371922
2026-03-06 21:17:16.147546,1772831836147306957
2026-03-06 21:17:16.147572,1772831836147306957
2026-03-06 21:17:16.205695,1772831836205348109
2026-03-06 21:17:16.205727,1772831836205348109
2026-03-06 21:17:16.250087,1772831836249251525
2026-03-06 21:17:16.250119,1772831836249251525
2026-03-06 21:17:16.307891,1772831836307517646
2026-03-06 21:17:16.307928,1772831836307517646
2026-03-06 21:17:16.351488,1772831836351273309
2026-03-06 21:17:16.351502,1772831836351273309
2026-03-06 21:17:16.410132,1772831836409759140
2026-03-06 21:17:16.41018,1772831836409759140
2026-03-06 21:17:16.45343,1772831836453231963
2026-03-06 21:17:16.453449,1772831836453231963
2026-03-06 21:17:16.511749,1772831836511496352
2026-03-06 21:17:16.511769,1772831836511496352
2026-03-06 21:17:16.555801,1772831836555552575
2026-03-06 21:17:16.555839,1772831836555552575
2026-03-06 21:17:16.613999,1772831836613694018
2026-03-06 21:17:16.61402,1772831836613694018
2026-03-06 21:17:16.657972,1772831836657820822
2026-03-06 21:17:16.657986,1772831836657820822
2026-03-06 21:17:16.715655,1772831836715408398
2026-03-06 21:17:16.715676,1772831836715408398
2026-03-06 21:17:16.759798,1772831836759545652
2026-03-06 21:17:16.75982,1772831836759545652
2026-03-06 21:17:16.818094,1772831836817774256
2026-03-06 21:17:16.818121,1772831836817774256
2026-03-06 21:17:16.862219,1772831836861809517
2026-03-06 21:17:16.862258,1772831836861809517
2026-03-06 21:17:16.919829,1772831836919664995
2026-03-06 21:17:16.919844,1772831836919664995
2026-03-06 21:17:16.963784,1772831836963585355
2026-03-06 21:17:16.96381,1772831836963585355
2026-03-06 21:17:17.021678,1772831837021384075
2026-03-06 21:17:17.021705,1772831837021384075
2026-03-06 21:17:17.066238,1772831837065825367
2026-03-06 21:17:17.066278,1772831837065825367
2026-03-06 21:17:17.124094,1772831837123817057
2026-03-06 21:17:17.124119,1772831837123817057
2026-03-06 21:17:17.168985,1772831837167870219
2026-03-06 21:17:17.169019,1772831837167870219
2026-03-06 21:17:17.226141,1772831837225753548
2026-03-06 21:17:17.22619,1772831837225753548
2026-03-06 21:17:17.269827,1772831837269566646
2026-03-06 21:17:17.269856,1772831837269566646
2026-03-06 21:17:17.327993,1772831837327609583
2026-03-06 21:17:17.328026,1772831837327609583
2026-03-06 21:17:17.372008,1772831837371703669
2026-03-06 21:17:17.372034,1772831837371703669
2026-03-06 21:17:17.429971,1772831837429589985
2026-03-06 21:17:17.430007,1772831837429589985
2026-03-06 21:17:17.473838,1772831837473646338
2026-03-06 21:17:17.473858,1772831837473646338
2026-03-06 21:17:17.531557,1772831837531390249
2026-03-06 21:17:17.531578,1772831837531390249
2026-03-06 21:17:17.576035,1772831837575826672
2026-03-06 21:17:17.576055,1772831837575826672
2026-03-06 21:17:17.635136,1772831837633888082
2026-03-06 21:17:17.635168,1772831837633888082
2026-03-06 21:17:17.678152,1772831837677846850
2026-03-06 21:17:17.678193,1772831837677846850
2026-03-06 21:17:17.736093,1772831837735652596
2026-03-06 21:17:17.736127,1772831837735652596
2026-03-06 21:17:17.78007,1772831837779802247
2026-03-06 21:17:17.780095,1772831837779802247
2026-03-06 21:17:17.837759,1772831837837529108
2026-03-06 21:17:17.837778,1772831837837529108
2026-03-06 21:17:17.881579,1772831837881390712
2026-03-06 21:17:17.881598,1772831837881390712
2026-03-06 21:17:17.939853,1772831837939543549
2026-03-06 21:17:17.939879,1772831837939543549
2026-03-06 21:17:17.983899,1772831837983674504
2026-03-06 21:17:17.983923,1772831837983674504
2026-03-06 21:17:18.041932,1772831838041568374
2026-03-06 21:17:18.041966,1772831838041568374
2026-03-06 21:17:18.085872,1772831838085623911
2026-03-06 21:17:18.085896,1772831838085623911
2026-03-06 21:17:18.14378,1772831838143432962
2026-03-06 21:17:18.143811,1772831838143432962
2026-03-06 21:17:18.188041,1772831838187783569
2026-03-06 21:17:18.188065,1772831838187783569
2026-03-06 21:17:18.246005,1772831838245676401
2026-03-06 21:17:18.246037,1772831838245676401
2026-03-06 21:17:18.290034,1772831838289742281
2026-03-06 21:17:18.290063,1772831838289742281
2026-03-06 21:17:18.348069,1772831838347828501
2026-03-06 21:17:18.34809,1772831838347828501
2026-03-06 21:17:18.391942,1772831838391691921
2026-03-06 21:17:18.391968,1772831838391691921
2026-03-06 21:17:18.449704,1772831838449361165
2026-03-06 21:17:18.449729,1772831838449361165
2026-03-06 21:17:18.493926,1772831838493677442
2026-03-06 21:17:18.493949,1772831838493677442
2026-03-06 21:17:18.551924,1772831838551705098
2026-03-06 21:17:18.55194,1772831838551705098
2026-03-06 21:17:18.595471,1772831838595280724
2026-03-06 21:17:18.595494,1772831838595280724
2026-03-06 21:17:18.653793,1772831838653443977
2026-03-06 21:17:18.65382,1772831838653443977
2026-03-06 21:17:18.697582,1772831838697339509
2026-03-06 21:17:18.6976,1772831838697339509
2026-03-06 21:17:18.756048,1772831838755712515
2026-03-06 21:17:18.756075,1772831838755712515
2026-03-06 21:17:18.799564,1772831838799350321
2026-03-06 21:17:18.799582,1772831838799350321
