time,ACT.Fuel_Fill_Press.timestamp_ns
2026-03-06 21:18:17.610746,1772831897610425902
2026-03-06 21:18:17.654354,1772831897654044568
2026-03-06 21:18:17.654368,1772831897654044568
2026-03-06 21:18:17.712276,1772831897711958502
2026-03-06 21:18:17.71229,1772831897711958502
2026-03-06 21:18:17.755915,1772831897755585820
2026-03-06 21:18:17.75593,1772831897755585820
2026-03-06 21:18:17.814188,1772831897813927285
2026-03-06 21:18:17.814204,1772831897813927285
2026-03-06 21:18:17.858026,1772831897857732222
2026-03-06 21:18:17.858041,1772831897857732222
2026-03-06 21:18:17.916653,1772831897916361329
2026-03-06 21:18:17.916668,1772831897916361329
2026-03-06 21:18:17.960661,1772831897960130327
2026-03-06 21:18:17.960677,1772831897960130327
2026-03-06 21:18:18.018615,1772831898018281697
2026-03-06 21:18:18.018631,1772831898018281697
2026-03-06 21:18:18.062183,1772831898061732902
2026-03-06 21:18:18.062201,1772831898061732902
2026-03-06 21:18:18.120571,1772831898120227349
2026-03-06 21:18:18.120587,1772831898120227349
2026-03-06 21:18:18.164423,1772831898163832022
2026-03-06 21:18:18.164438,1772831898163832022
2026-03-06 21:18:18.222491,1772831898222056208
2026-03-06 21:18:18.222507,1772831898222056208
2026-03-06 21:18:18.266461,1772831898265811534
2026-03-06 21:18:18.266478,1772831898265811534
2026-03-06 21:18:18.324694,1772831898324338585
2026-03-06 21:18:18.324712,1772831898324338585
2026-03-06 21:18:18.368007,1772831898367745895
2026-03-06 21:18:18.368023,1772831898367745895
2026-03-06 21:18:18.426765,1772831898426445963
2026-03-06 21:18:18.426785,1772831898426445963
2026-03-06 21:18:18.470163,1772831898469866017
2026-03-06 21:18:18.47018,1772831898469866017
2026-03-06 21:18:18.528258,1772831898527970196
2026-03-06 21:18:18.528281,1772831898527970196
2026-03-06 21:18:18.572308,1772831898572024653
2026-03-06 21:18:18.572325,1772831898572024653
2026-03-06 21:18:18.630317,1772831898630153834
2026-03-06 21:18:18.630325,1772831898630153834
2026-03-06 21:18:18.673932,1772831898673714279
2026-03-06 21:18:18.67394,1772831898673714279
2026-03-06 21:18:18.732382,1772831898732115292
2026-03-06 21:18:18.732392,1772831898732115292
2026-03-06 21:18:18.776197,1772831898776033404
2026-03-06 21:18:18.776205,1772831898776033404
2026-03-06 21:18:18.834392,1772831898834130387
2026-03-06 21:18:18.834402,1772831898834130387
2026-03-06 21:18:18.878,1772831898877788693
2026-03-06 21:18:18.878009,1772831898877788693
2026-03-06 21:18:18.936351,1772831898936004240
2026-03-06 21:18:18.936367,1772831898936004240
2026-03-06 21:18:18.980332,1772831898980044667
2026-03-06 21:18:18.980343,1772831898980044667
2026-03-06 21:18:19.038172,1772831899038009813
2026-03-06 21:18:19.03818,1772831899038009813
2026-03-06 21:18:19.082026,1772831899081670333
2026-03-06 21:18:19.082044,1772831899081670333
2026-03-06 21:18:19.140619,1772831899140129601
2026-03-06 21:18:19.140642,1772831899140129601
2026-03-06 21:18:19.184606,1772831899184070300
2026-03-06 21:18:19.184632,1772831899184070300
2026-03-06 21:18:19.242639,1772831899242292168
2026-03-06 21:18:19.242653,1772831899242292168
2026-03-06 21:18:19.286045,1772831899285719786
2026-03-06 21:18:19.28607,1772831899285719786
2026-03-06 21:18:19.344636,1772831899344123933
2026-03-06 21:18:19.34466,1772831899344123933
2026-03-06 21:18:19.388135,1772831899387745339
2026-03-06 21:18:19.388154,1772831899387745339
2026-03-06 21:18:19.44664,1772831899446299839
2026-03-06 21:18:19.446657,1772831899446299839
2026-03-06 21:18:19.490274,1772831899489921957
2026-03-06 21:18:19.490291,1772831899489921957
2026-03-06 21:18:19.548777,1772831899548345776
2026-03-06 21:18:19.548804,1772831899548345776
2026-03-06 21:18:19.592589,1772831899591902204
2026-03-06 21:18:19.59262,1772831899591902204
2026-03-06 21:18:19.65094,1772831899650370540
2026-03-06 21:18:19.650973,1772831899650370540
2026-03-06 21:18:19.694332,1772831899693804599
2026-03-06 21:18:19.69436,1772831899693804599
2026-03-06 21:18:19.752237,1772831899752003950
2026-03-06 21:18:19.75225,1772831899752003950
2026-03-06 21:18:19.796924,1772831899796031327
2026-03-06 21:18:19.79695,1772831899796031327
2026-03-06 21:18:19.854778,1772831899854316740
2026-03-06 21:18:19.854801,1772831899854316740
2026-03-06 21:18:19.898479,1772831899898090623
2026-03-06 21:18:19.8985,1772831899898090623
2026-03-06 21:18:19.956744,1772831899956240809
2026-03-06 21:18:19.956773,1772831899956240809
2026-03-06 21:18:20.000284,1772831899999763755
2026-03-06 21:18:20.000309,1772831899999763755
2026-03-06 21:18:20.058287,1772831900057953768
2026-03-06 21:18:20.058304,1772831900057953768
2026-03-06 21:18:20.102563,1772831900102001469
2026-03-06 21:18:20.102592,1772831900102001469
2026-03-06 21:18:20.160615,1772831900160072496
2026-03-06 21:18:20.160642,1772831900160072496
2026-03-06 21:18:20.20425,1772831900203716757
2026-03-06 21:18:20.204284,1772831900203716757
2026-03-06 21:18:20.262586,1772831900262087533
2026-03-06 21:18:20.262611,1772831900262087533
2026-03-06 21:18:20.306317,1772831900305988052
2026-03-06 21:18:20.306329,1772831900305988052
2026-03-06 21:18:20.364722,1772831900364401139
2026-03-06 21:18:20.36474,1772831900364401139
2026-03-06 21:18:20.408687,1772831900408175268
2026-03-06 21:18:20.40871,1772831900408175268
2026-03-06 21:18:20.466837,1772831900466261093
2026-03-06 21:18:20.466862,1772831900466261093
2026-03-06 21:18:20.510336,1772831900509893477
2026-03-06 21:18:20.510359,1772831900509893477
2026-03-06 21:18:20.568687,1772831900568149085
2026-03-06 21:18:20.568711,1772831900568149085
2026-03-06 21:18:20.612784,1772831900612149724
2026-03-06 21:18:20.612806,1772831900612149724
2026-03-06 21:18:20.670502,1772831900670171963
2026-03-06 21:18:20.670516,1772831900670171963
2026-03-06 21:18:20.714539,1772831900714088110
2026-03-06 21:18:20.714562,1772831900714088110
2026-03-06 21:18:20.772961,1772831900772477496
2026-03-06 21:18:20.772988,1772831900772477496
2026-03-06 21:18:20.816343,1772831900815837483
2026-03-06 21:18:20.816367,1772831900815837483
2026-03-06 21:18:20.874605,1772831900874072394
2026-03-06 21:18:20.874629,1772831900874072394
2026-03-06 21:18:20.918686,1772831900918232418
2026-03-06 21:18:20.918709,1772831900918232418
2026-03-06 21:18:20.976475,1772831900976066684
2026-03-06 21:18:20.9765,1772831900976066684
2026-03-06 21:18:21.020852,1772831901020370052
2026-03-06 21:18:21.020876,1772831901020370052
2026-03-06 21:18:21.078898,1772831901078375550
2026-03-06 21:18:21.078926,1772831901078375550
2026-03-06 21:18:21.122387,1772831901121785805
2026-03-06 21:18:21.122417,1772831901121785805
2026-03-06 21:18:21.180613,1772831901180198682
2026-03-06 21:18:21.180635,1772831901180198682
2026-03-06 21:18:21.224319,1772831901223828079
2026-03-06 21:18:21.224345,1772831901223828079
2026-03-06 21:18:21.282999,1772831901282465283
2026-03-06 21:18:21.283024,1772831901282465283
2026-03-06 21:18:21.326532,1772831901326127081
2026-03-06 21:18:21.326551,1772831901326127081
2026-03-06 21:18:21.385458,1772831901385049483
2026-03-06 21:18:21.385487,1772831901385049483
2026-03-06 21:18:21.428405,1772831901427847913
2026-03-06 21:18:21.428427,1772831901427847913
2026-03-06 21:18:21.486557,1772831901486151343
2026-03-06 21:18:21.486578,1772831901486151343
2026-03-06 21:18:21.53032,1772831901529883872
2026-03-06 21:18:21.530344,1772831901529883872
2026-03-06 21:18:21.588895,1772831901588303172
2026-03-06 21:18:21.588926,1772831901588303172
2026-03-06 21:18:21.63238,1772831901631908300
2026-03-06 21:18:21.632398,1772831901631908300
2026-03-06 21:18:21.690742,1772831901690430967
2026-03-06 21:18:21.69076,1772831901690430967
2026-03-06 21:18:21.73449,1772831901734043225
2026-03-06 21:18:21.734515,1772831901734043225
2026-03-06 21:18:21.793018,1772831901792509075
2026-03-06 21:18:21.793047,1772831901792509075
2026-03-06 21:18:21.836886,1772831901836249660
2026-03-06 21:18:21.836913,1772831901836249660
2026-03-06 21:18:21.894901,1772831901894360617
2026-03-06 21:18:21.894923,1772831901894360617
2026-03-06 21:18:21.938442,1772831901937810305
2026-03-06 21:18:21.938474,1772831901937810305
2026-03-06 21:18:21.996742,1772831901996220723
2026-03-06 21:18:21.996767,1772831901996220723
2026-03-06 21:18:22.040752,1772831902040238534
2026-03-06 21:18:22.040777,1772831902040238534
2026-03-06 21:18:22.098723,1772831902098429414
2026-03-06 21:18:22.098739,1772831902098429414
2026-03-06 21:18:22.142674,1772831902142154290
2026-03-06 21:18:22.142696,1772831902142154290
2026-03-06 21:18:22.201,1772831902200525260
2026-03-06 21:18:22.201027,1772831902200525260
2026-03-06 21:18:22.244448,1772831902243953024
2026-03-06 21:18:22.244472,1772831902243953024
2026-03-06 21:18:22.302502,1772831902302104795
2026-03-06 21:18:22.302522,1772831902302104795
2026-03-06 21:18:22.346531,1772831902345984025
2026-03-06 21:18:22.346561,1772831902345984025
2026-03-06 21:18:22.40506,1772831902404536188
2026-03-06 21:18:22.405084,1772831902404536188
2026-03-06 21:18:22.448966,1772831902447802159
2026-03-06 21:18:22.449049,1772831902447802159
2026-03-06 21:18:22.507353,1772831902506922182
2026-03-06 21:18:22.507375,1772831902506922182
2026-03-06 21:18:22.550771,1772831902550265147
2026-03-06 21:18:22.550798,1772831902550265147
2026-03-06 21:18:22.608359,1772831902608030771
2026-03-06 21:18:22.608378,1772831902608030771
2026-03-06 21:18:22.652375,1772831902651981461
2026-03-06 21:18:22.652391,1772831902651981461
2026-03-06 21:18:22.710524,1772831902710178749
2026-03-06 21:18:22.710538,1772831902710178749
2026-03-06 21:18:22.754374,1772831902753923606
2026-03-06 21:18:22.754389,1772831902753923606
2026-03-06 21:18:22.812478,1772831902812273245
2026-03-06 21:18:22.812487,1772831902812273245
2026-03-06 21:18:22.856716,1772831902856338817
2026-03-06 21:18:22.856731,1772831902856338817
2026-03-06 21:18:22.914485,1772831902914023209
2026-03-06 21:18:22.914502,1772831902914023209
2026-03-06 21:18:22.958187,1772831902957686498
2026-03-06 21:18:22.958212,1772831902957686498
2026-03-06 21:18:23.016653,1772831903016235920
2026-03-06 21:18:23.016667,1772831903016235920
2026-03-06 21:18:23.060629,1772831903060354543
2026-03-06 21:18:23.060644,1772831903060354543
2026-03-06 21:18:23.118333,1772831903117981741
2026-03-06 21:18:23.118354,1772831903117981741
2026-03-06 21:18:23.162437,1772831903162051504
2026-03-06 21:18:23.162453,1772831903162051504
2026-03-06 21:18:23.220542,1772831903220325479
2026-03-06 21:18:23.220551,1772831903220325479
2026-03-06 21:18:23.263938,1772831903263679624
2026-03-06 21:18:23.263949,1772831903263679624
2026-03-06 21:18:23.322568,1772831903322131747
2026-03-06 21:18:23.322586,1772831903322131747
2026-03-06 21:18:23.366299,1772831903366114169
2026-03-06 21:18:23.366308,1772831903366114169
2026-03-06 21:18:23.424529,1772831903424004985
2026-03-06 21:18:23.424556,1772831903424004985
2026-03-06 21:18:23.468418,1772831903468038227
2026-03-06 21:18:23.468439,1772831903468038227
2026-03-06 21:18:23.527019,1772831903526572758
2026-03-06 21:18:23.527043,1772831903526572758
2026-03-06 21:18:23.570642,1772831903570072860
2026-03-06 21:18:23.570672,1772831903570072860
2026-03-06 21:18:23.629175,1772831903628557962
2026-03-06 21:18:23.629204,1772831903628557962
2026-03-06 21:18:23.672291,1772831903671709023
2026-03-06 21:18:23.672318,1772831903671709023
2026-03-06 21:18:23.730603,1772831903730245605
2026-03-06 21:18:23.73062,1772831903730245605
2026-03-06 21:18:23.774396,1772831903773960824
2026-03-06 21:18:23.774421,1772831903773960824
2026-03-06 21:18:23.832704,1772831903832405323
2026-03-06 21:18:23.832719,1772831903832405323
2026-03-06 21:18:23.876416,1772831903875964833
2026-03-06 21:18:23.87644,1772831903875964833
2026-03-06 21:18:23.935069,1772831903934643123
2026-03-06 21:18:23.935087,1772831903934643123
2026-03-06 21:18:23.978462,1772831903977966892
2026-03-06 21:18:23.978479,1772831903977966892
2026-03-06 21:18:24.0368,1772831904036241784
2026-03-06 21:18:24.036826,1772831904036241784
2026-03-06 21:18:24.080697,1772831904080152802
2026-03-06 21:18:24.080722,1772831904080152802
2026-03-06 21:18:24.138666,1772831904138077482
2026-03-06 21:18:24.138681,1772831904138077482
2026-03-06 21:18:24.182577,1772831904182040647
2026-03-06 21:18:24.182606,1772831904182040647
2026-03-06 21:18:24.240457,1772831904240118232
2026-03-06 21:18:24.240474,1772831904240118232
2026-03-06 21:18:24.28439,1772831904283810622
2026-03-06 21:18:24.284421,1772831904283810622
2026-03-06 21:18:24.342674,1772831904342361348
2026-03-06 21:18:24.342685,1772831904342361348
2026-03-06 21:18:24.386343,1772831904386037327
2026-03-06 21:18:24.386358,1772831904386037327
2026-03-06 21:18:24.444732,1772831904444265924
2026-03-06 21:18:24.444751,1772831904444265924
2026-03-06 21:18:24.488732,1772831904488015273
2026-03-06 21:18:24.488768,1772831904488015273
2026-03-06 21:18:24.546895,1772831904546529307
2026-03-06 21:18:24.54691,1772831904546529307
2026-03-06 21:18:24.590631,1772831904590235612
2026-03-06 21:18:24.590648,1772831904590235612
2026-03-06 21:18:24.648494,1772831904648180376
2026-03-06 21:18:24.64851,1772831904648180376
2026-03-06 21:18:24.692317,1772831904691936342
2026-03-06 21:18:24.692335,1772831904691936342
2026-03-06 21:18:24.750617,1772831904750257783
2026-03-06 21:18:24.750629,1772831904750257783
2026-03-06 21:18:24.794035,1772831904793747176
2026-03-06 21:18:24.794045,1772831904793747176
2026-03-06 21:18:24.852743,1772831904852256154
2026-03-06 21:18:24.852758,1772831904852256154
2026-03-06 21:18:24.896233,1772831904895913821
2026-03-06 21:18:24.896249,1772831904895913821
2026-03-06 21:18:24.95451,1772831904954149127
2026-03-06 21:18:24.954524,1772831904954149127
2026-03-06 21:18:24.998548,1772831904998005108
2026-03-06 21:18:24.998578,1772831904998005108
2026-03-06 21:18:25.056792,1772831905056240052
2026-03-06 21:18:25.056817,1772831905056240052
2026-03-06 21:18:25.100198,1772831905099919906
2026-03-06 21:18:25.10021,1772831905099919906
2026-03-06 21:18:25.159055,1772831905158074555
2026-03-06 21:18:25.159082,1772831905158074555
2026-03-06 21:18:25.202672,1772831905202167333
2026-03-06 21:18:25.202704,1772831905202167333
2026-03-06 21:18:25.260576,1772831905260132343
2026-03-06 21:18:25.260597,1772831905260132343
2026-03-06 21:18:25.30423,1772831905303814485
2026-03-06 21:18:25.304254,1772831905303814485
2026-03-06 21:18:25.36247,1772831905362082465
2026-03-06 21:18:25.362485,1772831905362082465
2026-03-06 21:18:25.406364,1772831905406017449
2026-03-06 21:18:25.406387,1772831905406017449
2026-03-06 21:18:25.464815,1772831905464350414
2026-03-06 21:18:25.464839,1772831905464350414
2026-03-06 21:18:25.508746,1772831905508245811
2026-03-06 21:18:25.508771,1772831905508245811
2026-03-06 21:18:25.566692,1772831905566277828
2026-03-06 21:18:25.566714,1772831905566277828
2026-03-06 21:18:25.610632,1772831905610257526
2026-03-06 21:18:25.610652,1772831905610257526
2026-03-06 21:18:25.668614,1772831905668225157
2026-03-06 21:18:25.66863,1772831905668225157
2026-03-06 21:18:25.71258,1772831905712191182
2026-03-06 21:18:25.712603,1772831905712191182
2026-03-06 21:18:25.770386,1772831905769974993
2026-03-06 21:18:25.770406,1772831905769974993
2026-03-06 21:18:25.814125,1772831905813786871
2026-03-06 21:18:25.814144,1772831905813786871
2026-03-06 21:18:25.872708,1772831905872345817
2026-03-06 21:18:25.872728,1772831905872345817
2026-03-06 21:18:25.916424,1772831905916004796
2026-03-06 21:18:25.916446,1772831905916004796
2026-03-06 21:18:25.974726,1772831905974190938
2026-03-06 21:18:25.974754,1772831905974190938
2026-03-06 21:18:26.018429,1772831906017888645
2026-03-06 21:18:26.018455,1772831906017888645
2026-03-06 21:18:26.076532,1772831906076177344
2026-03-06 21:18:26.07655,1772831906076177344
2026-03-06 21:18:26.120285,1772831906120052459
2026-03-06 21:18:26.120293,1772831906120052459
2026-03-06 21:18:26.178509,1772831906178129414
2026-03-06 21:18:26.178526,1772831906178129414
2026-03-06 21:18:26.222621,1772831906222316061
2026-03-06 21:18:26.222634,1772831906222316061
2026-03-06 21:18:26.281123,1772831906280618705
2026-03-06 21:18:26.281149,1772831906280618705
2026-03-06 21:18:26.324247,1772831906323690576
2026-03-06 21:18:26.324274,1772831906323690576
2026-03-06 21:18:26.382564,1772831906382259062
2026-03-06 21:18:26.382582,1772831906382259062
2026-03-06 21:18:26.426336,1772831906425949424
2026-03-06 21:18:26.426353,1772831906425949424
2026-03-06 21:18:26.485675,1772831906484064731
2026-03-06 21:18:26.485702,1772831906484064731
2026-03-06 21:18:26.528333,1772831906527685745
2026-03-06 21:18:26.52836,1772831906527685745
2026-03-06 21:18:26.586701,1772831906586140122
2026-03-06 21:18:26.58673,1772831906586140122
2026-03-06 21:18:26.630581,1772831906630084494
2026-03-06 21:18:26.630608,1772831906630084494
2026-03-06 21:18:26.688949,1772831906688444454
2026-03-06 21:18:26.688983,1772831906688444454
2026-03-06 21:18:26.732953,1772831906732365739
2026-03-06 21:18:26.732981,1772831906732365739
2026-03-06 21:18:26.791156,1772831906790631946
2026-03-06 21:18:26.791195,1772831906790631946
2026-03-06 21:18:26.834293,1772831906833801053
2026-03-06 21:18:26.834318,1772831906833801053
2026-03-06 21:18:26.892834,1772831906892490462
2026-03-06 21:18:26.892853,1772831906892490462
2026-03-06 21:18:26.936719,1772831906936258690
2026-03-06 21:18:26.936746,1772831906936258690
2026-03-06 21:18:26.99439,1772831906994052799
2026-03-06 21:18:26.994405,1772831906994052799
2026-03-06 21:18:27.03848,1772831907038202800
2026-03-06 21:18:27.038496,1772831907038202800
2026-03-06 21:18:27.09701,1772831907096450505
2026-03-06 21:18:27.097038,1772831907096450505
2026-03-06 21:18:27.140601,1772831907140257050
2026-03-06 21:18:27.140619,1772831907140257050
2026-03-06 21:18:27.198979,1772831907198547280
2026-03-06 21:18:27.199,1772831907198547280
2026-03-06 21:18:27.242371,1772831907241964499
2026-03-06 21:18:27.242396,1772831907241964499
2026-03-06 21:18:27.300742,1772831907300375378
2026-03-06 21:18:27.300758,1772831907300375378
2026-03-06 21:18:27.344116,1772831907343784624
2026-03-06 21:18:27.34413,1772831907343784624
2026-03-06 21:18:27.403484,1772831907403039266
2026-03-06 21:18:27.403507,1772831907403039266
2026-03-06 21:18:27.446685,1772831907446233122
2026-03-06 21:18:27.446709,1772831907446233122
2026-03-06 21:18:27.504678,1772831907504194058
2026-03-06 21:18:27.504698,1772831907504194058
2026-03-06 21:18:27.548657,1772831907548206769
2026-03-06 21:18:27.548677,1772831907548206769
2026-03-06 21:18:27.606419,1772831907605953028
2026-03-06 21:18:27.606441,1772831907605953028
2026-03-06 21:18:27.650279,1772831907649983428
2026-03-06 21:18:27.650293,1772831907649983428
2026-03-06 21:18:27.708452,1772831907708104050
2026-03-06 21:18:27.708466,1772831907708104050
2026-03-06 21:18:27.752555,1772831907751883469
2026-03-06 21:18:27.752592,1772831907751883469
2026-03-06 21:18:27.811122,1772831907810102754
2026-03-06 21:18:27.811147,1772831907810102754
2026-03-06 21:18:27.854688,1772831907854122274
2026-03-06 21:18:27.854717,1772831907854122274
2026-03-06 21:18:27.912571,1772831907912185039
2026-03-06 21:18:27.912592,1772831907912185039
2026-03-06 21:18:27.956075,1772831907955817539
2026-03-06 21:18:27.956091,1772831907955817539
2026-03-06 21:18:28.01477,1772831908014453914
2026-03-06 21:18:28.014783,1772831908014453914
2026-03-06 21:18:28.058437,1772831908058082921
2026-03-06 21:18:28.058453,1772831908058082921
2026-03-06 21:18:28.11636,1772831908116133808
2026-03-06 21:18:28.116375,1772831908116133808
2026-03-06 21:18:28.160318,1772831908159945042
2026-03-06 21:18:28.160335,1772831908159945042
2026-03-06 21:18:28.218446,1772831908218222135
2026-03-06 21:18:28.218458,1772831908218222135
2026-03-06 21:18:28.262388,1772831908262088326
2026-03-06 21:18:28.262398,1772831908262088326
2026-03-06 21:18:28.320541,1772831908320333928
2026-03-06 21:18:28.320553,1772831908320333928
2026-03-06 21:18:28.36442,1772831908364139788
2026-03-06 21:18:28.364432,1772831908364139788
2026-03-06 21:18:28.422734,1772831908422459223
2026-03-06 21:18:28.422748,1772831908422459223
2026-03-06 21:18:28.466375,1772831908466100759
2026-03-06 21:18:28.466387,1772831908466100759
2026-03-06 21:18:28.524455,1772831908524199656
2026-03-06 21:18:28.52447,1772831908524199656
2026-03-06 21:18:28.568265,1772831908567874952
2026-03-06 21:18:28.568287,1772831908567874952
2026-03-06 21:18:28.626776,1772831908626354725
2026-03-06 21:18:28.626798,1772831908626354725
2026-03-06 21:18:28.670283,1772831908669752531
2026-03-06 21:18:28.670309,1772831908669752531
2026-03-06 21:18:28.728657,1772831908728329912
2026-03-06 21:18:28.728675,1772831908728329912
2026-03-06 21:18:28.772945,1772831908772344108
2026-03-06 21:18:28.772975,1772831908772344108
2026-03-06 21:18:28.830592,1772831908830189373
2026-03-06 21:18:28.830613,1772831908830189373
2026-03-06 21:18:28.874373,1772831908873850048
2026-03-06 21:18:28.874399,1772831908873850048
2026-03-06 21:18:28.932832,1772831908932504136
2026-03-06 21:18:28.932844,1772831908932504136
2026-03-06 21:18:28.976265,1772831908975913190
2026-03-06 21:18:28.97628,1772831908975913190
2026-03-06 21:18:29.035338,1772831909034069453
2026-03-06 21:18:29.035367,1772831909034069453
2026-03-06 21:18:29.078561,1772831909078095563
2026-03-06 21:18:29.078584,1772831909078095563
2026-03-06 21:18:29.136798,1772831909136251537
2026-03-06 21:18:29.136828,1772831909136251537
2026-03-06 21:18:29.180327,1772831909180004737
2026-03-06 21:18:29.180344,1772831909180004737
2026-03-06 21:18:29.238987,1772831909238428493
2026-03-06 21:18:29.239013,1772831909238428493
2026-03-06 21:18:29.282033,1772831909281734633
2026-03-06 21:18:29.282045,1772831909281734633
2026-03-06 21:18:29.340648,1772831909340287041
2026-03-06 21:18:29.340661,1772831909340287041
2026-03-06 21:18:29.384263,1772831909383948337
2026-03-06 21:18:29.384276,1772831909383948337
2026-03-06 21:18:29.44274,1772831909442252756
2026-03-06 21:18:29.442764,1772831909442252756
2026-03-06 21:18:29.486653,1772831909486077185
2026-03-06 21:18:29.486684,1772831909486077185
2026-03-06 21:18:29.544933,1772831909544422361
2026-03-06 21:18:29.544957,1772831909544422361
2026-03-06 21:18:29.588314,1772831909587952220
2026-03-06 21:18:29.588325,1772831909587952220
2026-03-06 21:18:29.646691,1772831909646255800
2026-03-06 21:18:29.646717,1772831909646255800
2026-03-06 21:18:29.690324,1772831909690001384
2026-03-06 21:18:29.690337,1772831909690001384
2026-03-06 21:18:29.748827,1772831909748344066
2026-03-06 21:18:29.748855,1772831909748344066
2026-03-06 21:18:29.792294,1772831909791961203
2026-03-06 21:18:29.792311,1772831909791961203
2026-03-06 21:18:29.85063,1772831909850259418
2026-03-06 21:18:29.850651,1772831909850259418
2026-03-06 21:18:29.894836,1772831909894333051
2026-03-06 21:18:29.894862,1772831909894333051
2026-03-06 21:18:29.952829,1772831909952327724
2026-03-06 21:18:29.952845,1772831909952327724
2026-03-06 21:18:29.996459,1772831909995862230
2026-03-06 21:18:29.996474,1772831909995862230
2026-03-06 21:18:30.054917,1772831910054421028
2026-03-06 21:18:30.05495,1772831910054421028
2026-03-06 21:18:30.098963,1772831910098360064
2026-03-06 21:18:30.098995,1772831910098360064
2026-03-06 21:18:30.156733,1772831910156290843
2026-03-06 21:18:30.156834,1772831910156290843
2026-03-06 21:18:30.200602,1772831910200320034
2026-03-06 21:18:30.200617,1772831910200320034
2026-03-06 21:18:30.258964,1772831910258441431
2026-03-06 21:18:30.258989,1772831910258441431
2026-03-06 21:18:30.302959,1772831910302388920
2026-03-06 21:18:30.302989,1772831910302388920
2026-03-06 21:18:30.360867,1772831910360521668
2026-03-06 21:18:30.360879,1772831910360521668
2026-03-06 21:18:30.404669,1772831910404106178
2026-03-06 21:18:30.404695,1772831910404106178
2026-03-06 21:18:30.462762,1772831910462134730
2026-03-06 21:18:30.462794,1772831910462134730
2026-03-06 21:18:30.506866,1772831910506197883
2026-03-06 21:18:30.506899,1772831910506197883
2026-03-06 21:18:30.564448,1772831910564055156
2026-03-06 21:18:30.564463,1772831910564055156
2026-03-06 21:18:30.608471,1772831910608067149
2026-03-06 21:18:30.608487,1772831910608067149
2026-03-06 21:18:30.666752,1772831910666229049
2026-03-06 21:18:30.666781,1772831910666229049
2026-03-06 21:18:30.710706,1772831910710055805
2026-03-06 21:18:30.710721,1772831910710055805
2026-03-06 21:18:30.769058,1772831910768404315
2026-03-06 21:18:30.76909,1772831910768404315
2026-03-06 21:18:30.812807,1772831910812291784
2026-03-06 21:18:30.812836,1772831910812291784
2026-03-06 21:18:30.871006,1772831910870390285
2026-03-06 21:18:30.871039,1772831910870390285
2026-03-06 21:18:30.91481,1772831910914476139
2026-03-06 21:18:30.914829,1772831910914476139
2026-03-06 21:18:30.973364,1772831910972698764
2026-03-06 21:18:30.973396,1772831910972698764
2026-03-06 21:18:31.016441,1772831911015895248
2026-03-06 21:18:31.016466,1772831911015895248
2026-03-06 21:18:31.074782,1772831911074402251
2026-03-06 21:18:31.074804,1772831911074402251
2026-03-06 21:18:31.118597,1772831911118062724
2026-03-06 21:18:31.118624,1772831911118062724
2026-03-06 21:18:31.176556,1772831911176112858
2026-03-06 21:18:31.176577,1772831911176112858
2026-03-06 21:18:31.220682,1772831911220241232
2026-03-06 21:18:31.220707,1772831911220241232
2026-03-06 21:18:31.278849,1772831911278355787
2026-03-06 21:18:31.278876,1772831911278355787
2026-03-06 21:18:31.322758,1772831911322399445
2026-03-06 21:18:31.322776,1772831911322399445
2026-03-06 21:18:31.381119,1772831911380603231
2026-03-06 21:18:31.38115,1772831911380603231
2026-03-06 21:18:31.424183,1772831911423870793
2026-03-06 21:18:31.424199,1772831911423870793
2026-03-06 21:18:31.482534,1772831911482146672
2026-03-06 21:18:31.482555,1772831911482146672
2026-03-06 21:18:31.526425,1772831911525898207
2026-03-06 21:18:31.526448,1772831911525898207
2026-03-06 21:18:31.584962,1772831911584538215
2026-03-06 21:18:31.584983,1772831911584538215
2026-03-06 21:18:31.629169,1772831911628061285
2026-03-06 21:18:31.629196,1772831911628061285
2026-03-06 21:18:31.686549,1772831911686231695
2026-03-06 21:18:31.686567,1772831911686231695
2026-03-06 21:18:31.730594,1772831911730180805
2026-03-06 21:18:31.730616,1772831911730180805
2026-03-06 21:18:31.788981,1772831911788570563
2026-03-06 21:18:31.789003,1772831911788570563
2026-03-06 21:18:31.832674,1772831911832209627
2026-03-06 21:18:31.832701,1772831911832209627
2026-03-06 21:18:31.890645,1772831911890135902
2026-03-06 21:18:31.890662,1772831911890135902
2026-03-06 21:18:31.934891,1772831911934403073
2026-03-06 21:18:31.934916,1772831911934403073
2026-03-06 21:18:31.992485,1772831911992110240
2026-03-06 21:18:31.992504,1772831911992110240
2026-03-06 21:18:32.036624,1772831912036098550
2026-03-06 21:18:32.036651,1772831912036098550
2026-03-06 21:18:32.095075,1772831912094508747
2026-03-06 21:18:32.095094,1772831912094508747
2026-03-06 21:18:32.138489,1772831912138200347
2026-03-06 21:18:32.138504,1772831912138200347
2026-03-06 21:18:32.196625,1772831912196272031
2026-03-06 21:18:32.196649,1772831912196272031
2026-03-06 21:18:32.240051,1772831912239802390
2026-03-06 21:18:32.240062,1772831912239802390
2026-03-06 21:18:32.298732,1772831912298225310
2026-03-06 21:18:32.298757,1772831912298225310
2026-03-06 21:18:32.342529,1772831912342203285
2026-03-06 21:18:32.342548,1772831912342203285
2026-03-06 21:18:32.400797,1772831912400206439
2026-03-06 21:18:32.400828,1772831912400206439
2026-03-06 21:18:32.444541,1772831912444183360
