time,PT_Cal.GN2_Regulated.cal_status
2026-03-06 21:31:46.268384,1
2026-03-06 21:31:46.268462,1
2026-03-06 21:31:46.268578,1
2026-03-06 21:31:46.268721,1
2026-03-06 21:31:46.268832,1
2026-03-06 21:31:46.269115,0
2026-03-06 21:31:46.377376,1
2026-03-06 21:31:46.377495,1
2026-03-06 21:31:46.377654,1
2026-03-06 21:31:46.377815,1
2026-03-06 21:31:46.377926,0
2026-03-06 21:31:46.486395,1
2026-03-06 21:31:46.486459,1
2026-03-06 21:31:46.48654,1
2026-03-06 21:31:46.48709,1
2026-03-06 21:31:46.48736,0
2026-03-06 21:31:46.595599,1
2026-03-06 21:31:46.595644,1
2026-03-06 21:31:46.596435,0
2026-03-06 21:31:46.70436,1
2026-03-06 21:31:46.704402,1
2026-03-06 21:31:46.70548,0
2026-03-06 21:31:46.813437,1
2026-03-06 21:31:46.813493,1
2026-03-06 21:31:46.813631,1
2026-03-06 21:31:46.813674,1
2026-03-06 21:31:46.814419,0
2026-03-06 21:31:46.922462,1
2026-03-06 21:31:46.922516,1
2026-03-06 21:31:46.922581,1
2026-03-06 21:31:46.922664,1
2026-03-06 21:31:46.923557,0
2026-03-06 21:31:47.03188,1
2026-03-06 21:31:47.031921,1
2026-03-06 21:31:47.031943,1
2026-03-06 21:31:47.031972,1
2026-03-06 21:31:47.031995,1
2026-03-06 21:31:47.032481,0
2026-03-06 21:31:47.140887,1
2026-03-06 21:31:47.14095,1
2026-03-06 21:31:47.141007,1
2026-03-06 21:31:47.141059,1
2026-03-06 21:31:47.141122,1
2026-03-06 21:31:47.141467,0
2026-03-06 21:31:47.249349,1
2026-03-06 21:31:47.2494,1
2026-03-06 21:31:47.249479,1
2026-03-06 21:31:47.249512,0
2026-03-06 21:31:47.249541,1
2026-03-06 21:31:47.249623,1
2026-03-06 21:31:47.358926,1
2026-03-06 21:31:47.35898,1
2026-03-06 21:31:47.359,1
2026-03-06 21:31:47.359067,1
2026-03-06 21:31:47.359141,1
2026-03-06 21:31:47.359224,1
2026-03-06 21:31:47.359297,1
2026-03-06 21:31:47.359856,0
2026-03-06 21:31:47.467933,1
2026-03-06 21:31:47.467991,1
2026-03-06 21:31:47.468067,1
2026-03-06 21:31:47.468139,1
2026-03-06 21:31:47.46822,1
2026-03-06 21:31:47.468291,1
2026-03-06 21:31:47.468371,1
2026-03-06 21:31:47.468448,1
2026-03-06 21:31:47.468812,0
2026-03-06 21:31:47.576517,1
2026-03-06 21:31:47.576551,1
2026-03-06 21:31:47.576598,1
2026-03-06 21:31:47.576652,1
2026-03-06 21:31:47.576705,1
2026-03-06 21:31:47.576834,1
2026-03-06 21:31:47.578654,0
2026-03-06 21:31:47.685187,1
2026-03-06 21:31:47.685221,1
2026-03-06 21:31:47.685305,1
2026-03-06 21:31:47.68548,1
2026-03-06 21:31:47.685698,0
2026-03-06 21:31:47.794464,1
2026-03-06 21:31:47.794517,1
2026-03-06 21:31:47.794566,1
2026-03-06 21:31:47.79463,1
2026-03-06 21:31:47.794717,0
2026-03-06 21:31:47.794788,1
2026-03-06 21:31:47.903662,1
2026-03-06 21:31:47.90383,1
2026-03-06 21:31:47.904107,1
2026-03-06 21:31:47.904376,1
2026-03-06 21:31:47.904599,0
2026-03-06 21:31:47.904799,1
2026-03-06 21:31:47.905106,1
2026-03-06 21:31:47.905424,1
2026-03-06 21:31:48.012626,1
2026-03-06 21:31:48.012671,1
2026-03-06 21:31:48.012702,1
2026-03-06 21:31:48.012749,1
2026-03-06 21:31:48.012884,1
2026-03-06 21:31:48.012978,1
2026-03-06 21:31:48.013382,0
2026-03-06 21:31:48.121905,1
2026-03-06 21:31:48.121985,1
2026-03-06 21:31:48.122272,1
2026-03-06 21:31:48.122349,1
2026-03-06 21:31:48.122441,1
2026-03-06 21:31:48.122502,0
2026-03-06 21:31:48.230975,1
2026-03-06 21:31:48.231013,1
2026-03-06 21:31:48.231125,1
2026-03-06 21:31:48.231399,1
2026-03-06 21:31:48.231483,1
2026-03-06 21:31:48.231534,0
2026-03-06 21:31:48.231605,1
2026-03-06 21:31:48.231758,1
2026-03-06 21:31:48.231913,1
2026-03-06 21:31:48.232129,1
2026-03-06 21:31:48.33951,1
2026-03-06 21:31:48.339565,1
2026-03-06 21:31:48.339593,1
2026-03-06 21:31:48.339639,1
2026-03-06 21:31:48.33972,1
2026-03-06 21:31:48.340228,0
2026-03-06 21:31:48.448954,1
2026-03-06 21:31:48.448996,1
2026-03-06 21:31:48.449113,1
2026-03-06 21:31:48.449144,1
2026-03-06 21:31:48.449211,1
2026-03-06 21:31:48.449289,1
2026-03-06 21:31:48.449371,1
2026-03-06 21:31:48.449474,1
2026-03-06 21:31:48.449837,0
2026-03-06 21:31:48.557965,1
2026-03-06 21:31:48.558006,1
2026-03-06 21:31:48.558025,1
2026-03-06 21:31:48.558085,1
2026-03-06 21:31:48.558156,1
2026-03-06 21:31:48.558254,1
2026-03-06 21:31:48.558325,1
2026-03-06 21:31:48.558399,1
2026-03-06 21:31:48.558767,0
2026-03-06 21:31:48.666533,1
2026-03-06 21:31:48.666583,1
2026-03-06 21:31:48.666603,1
2026-03-06 21:31:48.666632,1
2026-03-06 21:31:48.667073,0
2026-03-06 21:31:48.775287,1
2026-03-06 21:31:48.775374,1
2026-03-06 21:31:48.775489,1
2026-03-06 21:31:48.775634,1
2026-03-06 21:31:48.775894,0
2026-03-06 21:31:48.885081,1
2026-03-06 21:31:48.885125,1
2026-03-06 21:31:48.885145,1
2026-03-06 21:31:48.885163,1
2026-03-06 21:31:48.885186,1
2026-03-06 21:31:48.885216,1
2026-03-06 21:31:48.885248,1
2026-03-06 21:31:48.885417,1
2026-03-06 21:31:48.885867,0
2026-03-06 21:31:48.993896,1
2026-03-06 21:31:48.993931,1
2026-03-06 21:31:48.99396,1
2026-03-06 21:31:48.994052,1
2026-03-06 21:31:48.99414,1
2026-03-06 21:31:48.994386,1
2026-03-06 21:31:48.994622,1
2026-03-06 21:31:48.994685,0
2026-03-06 21:31:49.102163,1
2026-03-06 21:31:49.102267,1
2026-03-06 21:31:49.102317,0
2026-03-06 21:31:49.102346,1
2026-03-06 21:31:49.102431,1
2026-03-06 21:31:49.102512,1
2026-03-06 21:31:49.211901,1
2026-03-06 21:31:49.212014,1
2026-03-06 21:31:49.212102,1
2026-03-06 21:31:49.212192,1
2026-03-06 21:31:49.212279,1
2026-03-06 21:31:49.212364,1
2026-03-06 21:31:49.212459,1
2026-03-06 21:31:49.212605,0
2026-03-06 21:31:49.320968,1
2026-03-06 21:31:49.321021,1
2026-03-06 21:31:49.321099,1
2026-03-06 21:31:49.321187,1
2026-03-06 21:31:49.321259,1
2026-03-06 21:31:49.321356,1
2026-03-06 21:31:49.321532,1
2026-03-06 21:31:49.321533,0
2026-03-06 21:31:49.429721,1
2026-03-06 21:31:49.429767,1
2026-03-06 21:31:49.42987,1
2026-03-06 21:31:49.429971,1
2026-03-06 21:31:49.430095,1
2026-03-06 21:31:49.430238,0
2026-03-06 21:31:49.430325,1
2026-03-06 21:31:49.538798,1
2026-03-06 21:31:49.538842,1
2026-03-06 21:31:49.538867,1
2026-03-06 21:31:49.538885,1
2026-03-06 21:31:49.539038,1
2026-03-06 21:31:49.539077,1
2026-03-06 21:31:49.53922,0
2026-03-06 21:31:49.539237,1
2026-03-06 21:31:49.539293,1
2026-03-06 21:31:49.648085,1
2026-03-06 21:31:49.648131,1
2026-03-06 21:31:49.648152,1
2026-03-06 21:31:49.648253,1
2026-03-06 21:31:49.648303,1
2026-03-06 21:31:49.648469,1
2026-03-06 21:31:49.648596,0
2026-03-06 21:31:49.648626,1
2026-03-06 21:31:49.756544,1
2026-03-06 21:31:49.756598,1
2026-03-06 21:31:49.7568,1
2026-03-06 21:31:49.757248,0
2026-03-06 21:31:49.865249,1
2026-03-06 21:31:49.865322,1
2026-03-06 21:31:49.865417,1
2026-03-06 21:31:49.865554,1
2026-03-06 21:31:49.866825,0
2026-03-06 21:31:49.974656,1
2026-03-06 21:31:49.975479,0
2026-03-06 21:31:50.083428,1
2026-03-06 21:31:50.083482,1
2026-03-06 21:31:50.083569,1
2026-03-06 21:31:50.083656,1
2026-03-06 21:31:50.083716,0
2026-03-06 21:31:50.083732,1
2026-03-06 21:31:50.083821,1
2026-03-06 21:31:50.084002,1
2026-03-06 21:31:50.19249,1
2026-03-06 21:31:50.192538,1
2026-03-06 21:31:50.192592,1
2026-03-06 21:31:50.192667,1
2026-03-06 21:31:50.192736,1
2026-03-06 21:31:50.192736,0
2026-03-06 21:31:50.192825,1
2026-03-06 21:31:50.301403,1
2026-03-06 21:31:50.301471,1
2026-03-06 21:31:50.301557,1
2026-03-06 21:31:50.301645,1
2026-03-06 21:31:50.301736,1
2026-03-06 21:31:50.301778,0
2026-03-06 21:31:50.410352,1
2026-03-06 21:31:50.410419,1
2026-03-06 21:31:50.410506,1
2026-03-06 21:31:50.410596,1
2026-03-06 21:31:50.410708,1
2026-03-06 21:31:50.410808,1
2026-03-06 21:31:50.411028,0
2026-03-06 21:31:50.520058,1
2026-03-06 21:31:50.520178,1
2026-03-06 21:31:50.520257,1
2026-03-06 21:31:50.520268,0
2026-03-06 21:31:50.520409,1
2026-03-06 21:31:50.52058,1
2026-03-06 21:31:50.520777,1
2026-03-06 21:31:50.520935,1
2026-03-06 21:31:50.521201,1
2026-03-06 21:31:50.629136,1
2026-03-06 21:31:50.629221,1
2026-03-06 21:31:50.629252,1
2026-03-06 21:31:50.629279,1
2026-03-06 21:31:50.629337,1
2026-03-06 21:31:50.629419,1
2026-03-06 21:31:50.629498,1
2026-03-06 21:31:50.629581,1
2026-03-06 21:31:50.629657,1
2026-03-06 21:31:50.629658,0
2026-03-06 21:31:50.737781,1
2026-03-06 21:31:50.737868,1
2026-03-06 21:31:50.73796,1
2026-03-06 21:31:50.738045,1
2026-03-06 21:31:50.738134,1
2026-03-06 21:31:50.738232,1
2026-03-06 21:31:50.738367,0
2026-03-06 21:31:50.846644,1
2026-03-06 21:31:50.84671,1
2026-03-06 21:31:50.846794,1
2026-03-06 21:31:50.846931,1
2026-03-06 21:31:50.847053,1
2026-03-06 21:31:50.847541,0
2026-03-06 21:31:50.955462,1
2026-03-06 21:31:50.955504,1
2026-03-06 21:31:50.955531,1
2026-03-06 21:31:50.955605,1
2026-03-06 21:31:50.955677,1
2026-03-06 21:31:50.955807,1
2026-03-06 21:31:50.956154,0
2026-03-06 21:31:51.064613,1
2026-03-06 21:31:51.064774,1
2026-03-06 21:31:51.064927,1
2026-03-06 21:31:51.065192,0
2026-03-06 21:31:51.173861,1
2026-03-06 21:31:51.173912,1
2026-03-06 21:31:51.173958,1
2026-03-06 21:31:51.174033,1
2026-03-06 21:31:51.174103,1
2026-03-06 21:31:51.174188,1
2026-03-06 21:31:51.174189,0
2026-03-06 21:31:51.282861,1
2026-03-06 21:31:51.282912,1
2026-03-06 21:31:51.282954,1
2026-03-06 21:31:51.283029,1
2026-03-06 21:31:51.2831,1
2026-03-06 21:31:51.28329,0
2026-03-06 21:31:51.39235,1
2026-03-06 21:31:51.392458,0
2026-03-06 21:31:51.392474,1
2026-03-06 21:31:51.39254,1
2026-03-06 21:31:51.39263,1
2026-03-06 21:31:51.392924,1
2026-03-06 21:31:51.393,1
2026-03-06 21:31:51.393123,1
2026-03-06 21:31:51.393201,1
2026-03-06 21:31:51.393283,1
2026-03-06 21:31:51.500435,1
2026-03-06 21:31:51.50048,1
2026-03-06 21:31:51.500559,1
2026-03-06 21:31:51.500651,1
2026-03-06 21:31:51.500751,1
2026-03-06 21:31:51.501062,0
2026-03-06 21:31:51.60988,1
2026-03-06 21:31:51.609946,1
2026-03-06 21:31:51.61002,1
2026-03-06 21:31:51.610095,1
2026-03-06 21:31:51.610177,1
2026-03-06 21:31:51.61026,1
2026-03-06 21:31:51.610341,1
2026-03-06 21:31:51.610759,0
2026-03-06 21:31:51.718532,1
2026-03-06 21:31:51.718594,1
2026-03-06 21:31:51.718689,1
2026-03-06 21:31:51.718765,1
2026-03-06 21:31:51.718838,1
2026-03-06 21:31:51.71892,1
2026-03-06 21:31:51.719081,0
2026-03-06 21:31:51.827671,1
2026-03-06 21:31:51.827752,1
2026-03-06 21:31:51.827782,1
2026-03-06 21:31:51.827828,1
2026-03-06 21:31:51.827898,1
2026-03-06 21:31:51.828051,1
2026-03-06 21:31:51.828115,0
2026-03-06 21:31:51.828468,1
2026-03-06 21:31:51.82855,1
2026-03-06 21:31:51.936588,1
2026-03-06 21:31:51.936681,1
2026-03-06 21:31:51.936733,1
2026-03-06 21:31:51.936968,0
2026-03-06 21:31:52.046059,1
2026-03-06 21:31:52.046126,1
2026-03-06 21:31:52.046202,1
2026-03-06 21:31:52.046311,1
2026-03-06 21:31:52.046344,1
2026-03-06 21:31:52.046487,1
2026-03-06 21:31:52.046806,0
2026-03-06 21:31:52.046851,1
2026-03-06 21:31:52.154567,1
2026-03-06 21:31:52.154705,1
2026-03-06 21:31:52.154839,1
2026-03-06 21:31:52.154941,0
2026-03-06 21:31:52.155019,1
2026-03-06 21:31:52.263901,1
2026-03-06 21:31:52.263973,1
2026-03-06 21:31:52.264035,1
2026-03-06 21:31:52.264187,0
2026-03-06 21:31:52.264197,1
2026-03-06 21:31:52.372773,1
2026-03-06 21:31:52.37285,1
2026-03-06 21:31:52.372927,1
2026-03-06 21:31:52.373048,1
2026-03-06 21:31:52.373263,1
2026-03-06 21:31:52.373343,0
2026-03-06 21:31:52.481778,1
2026-03-06 21:31:52.481858,1
2026-03-06 21:31:52.481903,1
2026-03-06 21:31:52.481994,1
2026-03-06 21:31:52.4821,1
2026-03-06 21:31:52.482231,0
2026-03-06 21:31:52.590696,1
2026-03-06 21:31:52.590832,1
2026-03-06 21:31:52.59094,1
2026-03-06 21:31:52.591068,1
2026-03-06 21:31:52.5913,0
2026-03-06 21:31:52.699417,1
2026-03-06 21:31:52.69951,1
2026-03-06 21:31:52.699546,1
2026-03-06 21:31:52.699648,0
2026-03-06 21:31:52.699672,1
2026-03-06 21:31:52.699856,1
2026-03-06 21:31:52.80895,1
2026-03-06 21:31:52.809027,1
2026-03-06 21:31:52.809097,1
2026-03-06 21:31:52.809154,1
2026-03-06 21:31:52.80923,1
2026-03-06 21:31:52.809274,1
2026-03-06 21:31:52.809326,0
2026-03-06 21:31:52.809347,1
2026-03-06 21:31:52.917823,1
2026-03-06 21:31:52.918057,1
2026-03-06 21:31:52.918152,0
2026-03-06 21:31:52.918205,1
2026-03-06 21:31:52.918459,1
2026-03-06 21:31:53.026385,1
2026-03-06 21:31:53.026538,1
2026-03-06 21:31:53.026555,0
2026-03-06 21:31:53.026779,1
2026-03-06 21:31:53.1365,1
2026-03-06 21:31:53.1366,1
2026-03-06 21:31:53.136677,1
2026-03-06 21:31:53.13685,1
2026-03-06 21:31:53.137,1
2026-03-06 21:31:53.137217,0
2026-03-06 21:31:53.244956,1
2026-03-06 21:31:53.245005,1
2026-03-06 21:31:53.245173,1
2026-03-06 21:31:53.245617,1
2026-03-06 21:31:53.245692,1
2026-03-06 21:31:53.245763,1
2026-03-06 21:31:53.245927,0
2026-03-06 21:31:53.353515,1
2026-03-06 21:31:53.353587,1
2026-03-06 21:31:53.353656,1
2026-03-06 21:31:53.353752,1
2026-03-06 21:31:53.3538,1
2026-03-06 21:31:53.353839,1
2026-03-06 21:31:53.354042,0
2026-03-06 21:31:53.354146,1
2026-03-06 21:31:53.462576,1
2026-03-06 21:31:53.462635,1
2026-03-06 21:31:53.462713,1
2026-03-06 21:31:53.462796,1
2026-03-06 21:31:53.462881,1
2026-03-06 21:31:53.463819,0
2026-03-06 21:31:53.571745,1
2026-03-06 21:31:53.571812,1
2026-03-06 21:31:53.57192,1
2026-03-06 21:31:53.572241,0
2026-03-06 21:31:53.680551,1
2026-03-06 21:31:53.680612,1
2026-03-06 21:31:53.680688,1
2026-03-06 21:31:53.680765,1
2026-03-06 21:31:53.680868,1
2026-03-06 21:31:53.681369,0
2026-03-06 21:31:53.789457,1
2026-03-06 21:31:53.789516,1
2026-03-06 21:31:53.789642,1
2026-03-06 21:31:53.789808,1
2026-03-06 21:31:53.789909,1
2026-03-06 21:31:53.789929,0
2026-03-06 21:31:53.898462,1
2026-03-06 21:31:53.898498,1
2026-03-06 21:31:53.898566,1
2026-03-06 21:31:53.898667,1
2026-03-06 21:31:53.898848,1
2026-03-06 21:31:53.899323,0
2026-03-06 21:31:54.007756,1
2026-03-06 21:31:54.008003,1
2026-03-06 21:31:54.008785,0
2026-03-06 21:31:54.116636,1
2026-03-06 21:31:54.116803,1
2026-03-06 21:31:54.116984,1
2026-03-06 21:31:54.117196,0
2026-03-06 21:31:54.117245,1
2026-03-06 21:31:54.225658,1
2026-03-06 21:31:54.225858,0
2026-03-06 21:31:54.225978,1
2026-03-06 21:31:54.226226,1
2026-03-06 21:31:54.226468,1
2026-03-06 21:31:54.226725,1
2026-03-06 21:31:54.334199,1
2026-03-06 21:31:54.334275,1
2026-03-06 21:31:54.334542,1
2026-03-06 21:31:54.334582,0
2026-03-06 21:31:54.443811,1
2026-03-06 21:31:54.443851,1
2026-03-06 21:31:54.443912,1
2026-03-06 21:31:54.443983,1
2026-03-06 21:31:54.444063,1
2026-03-06 21:31:54.44414,1
2026-03-06 21:31:54.444364,0
2026-03-06 21:31:54.552915,1
2026-03-06 21:31:54.55297,1
2026-03-06 21:31:54.553036,1
2026-03-06 21:31:54.553116,1
2026-03-06 21:31:54.553205,1
2026-03-06 21:31:54.553308,1
2026-03-06 21:31:54.553672,0
2026-03-06 21:31:54.66175,1
2026-03-06 21:31:54.661782,1
2026-03-06 21:31:54.661805,1
2026-03-06 21:31:54.661834,1
2026-03-06 21:31:54.661919,1
2026-03-06 21:31:54.66199,1
2026-03-06 21:31:54.662072,1
2026-03-06 21:31:54.662579,0
2026-03-06 21:31:54.771414,1
2026-03-06 21:31:54.77149,1
2026-03-06 21:31:54.771566,1
2026-03-06 21:31:54.771628,1
2026-03-06 21:31:54.771701,1
2026-03-06 21:31:54.771774,1
2026-03-06 21:31:54.771833,1
2026-03-06 21:31:54.771899,1
2026-03-06 21:31:54.771964,1
2026-03-06 21:31:54.77249,0
2026-03-06 21:31:54.879611,1
2026-03-06 21:31:54.87966,1
2026-03-06 21:31:54.879739,1
2026-03-06 21:31:54.879972,0
2026-03-06 21:31:54.880096,1
2026-03-06 21:31:54.880273,1
2026-03-06 21:31:54.880499,1
2026-03-06 21:31:54.989007,1
2026-03-06 21:31:54.989055,1
2026-03-06 21:31:54.989118,1
2026-03-06 21:31:54.989205,1
2026-03-06 21:31:54.989279,1
2026-03-06 21:31:54.989353,1
2026-03-06 21:31:54.989432,1
2026-03-06 21:31:54.989488,0
2026-03-06 21:31:54.989505,1
2026-03-06 21:31:55.097699,1
2026-03-06 21:31:55.097783,1
2026-03-06 21:31:55.097815,1
2026-03-06 21:31:55.098022,0
2026-03-06 21:31:55.206861,1
2026-03-06 21:31:55.206908,1
2026-03-06 21:31:55.206969,1
2026-03-06 21:31:55.20704,1
2026-03-06 21:31:55.207109,1
2026-03-06 21:31:55.207202,1
2026-03-06 21:31:55.207388,0
2026-03-06 21:31:55.315671,1
2026-03-06 21:31:55.315747,1
2026-03-06 21:31:55.315825,1
2026-03-06 21:31:55.3159,1
2026-03-06 21:31:55.315982,1
2026-03-06 21:31:55.316228,0
2026-03-06 21:31:55.424587,1
2026-03-06 21:31:55.424657,1
2026-03-06 21:31:55.424886,1
2026-03-06 21:31:55.424964,1
2026-03-06 21:31:55.42504,1
2026-03-06 21:31:55.425118,1
2026-03-06 21:31:55.425237,1
2026-03-06 21:31:55.425302,0
2026-03-06 21:31:55.533669,1
2026-03-06 21:31:55.533728,1
2026-03-06 21:31:55.533832,1
2026-03-06 21:31:55.533928,1
2026-03-06 21:31:55.534148,1
2026-03-06 21:31:55.534451,1
2026-03-06 21:31:55.534465,0
2026-03-06 21:31:55.642994,1
2026-03-06 21:31:55.643227,1
2026-03-06 21:31:55.643436,1
2026-03-06 21:31:55.643673,1
2026-03-06 21:31:55.643741,0
2026-03-06 21:31:55.643893,1
2026-03-06 21:31:55.644165,1
2026-03-06 21:31:55.64449,1
2026-03-06 21:31:55.7513,1
2026-03-06 21:31:55.751366,1
2026-03-06 21:31:55.751469,1
2026-03-06 21:31:55.751572,1
2026-03-06 21:31:55.751898,0
2026-03-06 21:31:55.860776,1
2026-03-06 21:31:55.86086,1
2026-03-06 21:31:55.860974,1
2026-03-06 21:31:55.861147,1
2026-03-06 21:31:55.861345,0
2026-03-06 21:31:55.861413,1
2026-03-06 21:31:55.969449,1
2026-03-06 21:31:55.969513,1
2026-03-06 21:31:55.969615,1
2026-03-06 21:31:55.969765,0
2026-03-06 21:31:55.969776,1
2026-03-06 21:31:55.969913,1
2026-03-06 21:31:56.078719,1
2026-03-06 21:31:56.078874,1
2026-03-06 21:31:56.079047,1
2026-03-06 21:31:56.079107,0
2026-03-06 21:31:56.079378,1
2026-03-06 21:31:56.079589,1
2026-03-06 21:31:56.079729,1
2026-03-06 21:31:56.187798,1
2026-03-06 21:31:56.187876,1
2026-03-06 21:31:56.187942,1
2026-03-06 21:31:56.188001,1
2026-03-06 21:31:56.188055,1
2026-03-06 21:31:56.188081,0
2026-03-06 21:31:56.296527,1
2026-03-06 21:31:56.296608,1
2026-03-06 21:31:56.296669,1
2026-03-06 21:31:56.296763,1
2026-03-06 21:31:56.296821,1
2026-03-06 21:31:56.296892,0
2026-03-06 21:31:56.405717,1
2026-03-06 21:31:56.405766,1
2026-03-06 21:31:56.405829,1
2026-03-06 21:31:56.406048,1
2026-03-06 21:31:56.406143,0
2026-03-06 21:31:56.406163,1
2026-03-06 21:31:56.515311,1
2026-03-06 21:31:56.515523,1
2026-03-06 21:31:56.515615,1
2026-03-06 21:31:56.51566,0
2026-03-06 21:31:56.51573,1
2026-03-06 21:31:56.515956,1
2026-03-06 21:31:56.623469,1
2026-03-06 21:31:56.623512,1
2026-03-06 21:31:56.623536,1
2026-03-06 21:31:56.623639,1
2026-03-06 21:31:56.623754,1
2026-03-06 21:31:56.624096,0
2026-03-06 21:31:56.733314,1
2026-03-06 21:31:56.733535,1
2026-03-06 21:31:56.733713,0
2026-03-06 21:31:56.734217,1
2026-03-06 21:31:56.734454,1
2026-03-06 21:31:56.841858,1
2026-03-06 21:31:56.841922,1
2026-03-06 21:31:56.841955,1
2026-03-06 21:31:56.842007,1
2026-03-06 21:31:56.842065,1
2026-03-06 21:31:56.842091,0
2026-03-06 21:31:56.842123,1
2026-03-06 21:31:56.842199,1
2026-03-06 21:31:56.950347,1
2026-03-06 21:31:56.950409,1
2026-03-06 21:31:56.950452,1
2026-03-06 21:31:56.950777,1
2026-03-06 21:31:56.950954,1
2026-03-06 21:31:56.950956,0
2026-03-06 21:31:57.059692,1
2026-03-06 21:31:57.059763,1
2026-03-06 21:31:57.059804,1
2026-03-06 21:31:57.059884,1
2026-03-06 21:31:57.05996,1
2026-03-06 21:31:57.060115,0
2026-03-06 21:31:57.168877,1
2026-03-06 21:31:57.168991,1
2026-03-06 21:31:57.169146,1
2026-03-06 21:31:57.169325,1
2026-03-06 21:31:57.169437,0
2026-03-06 21:31:57.277655,1
2026-03-06 21:31:57.277736,1
2026-03-06 21:31:57.277968,0
2026-03-06 21:31:57.38644,1
2026-03-06 21:31:57.386529,1
2026-03-06 21:31:57.386595,1
2026-03-06 21:31:57.386654,1
2026-03-06 21:31:57.386713,1
2026-03-06 21:31:57.386777,1
2026-03-06 21:31:57.387043,0
2026-03-06 21:31:57.495612,1
2026-03-06 21:31:57.495706,1
2026-03-06 21:31:57.495764,1
2026-03-06 21:31:57.495834,1
2026-03-06 21:31:57.495899,1
2026-03-06 21:31:57.495972,1
2026-03-06 21:31:57.496457,0
2026-03-06 21:31:57.60443,1
2026-03-06 21:31:57.604484,1
2026-03-06 21:31:57.604538,1
2026-03-06 21:31:57.604608,1
2026-03-06 21:31:57.604687,1
2026-03-06 21:31:57.604772,1
2026-03-06 21:31:57.60483,0
2026-03-06 21:31:57.713991,1
2026-03-06 21:31:57.714034,1
2026-03-06 21:31:57.714091,1
2026-03-06 21:31:57.714154,1
2026-03-06 21:31:57.71424,1
2026-03-06 21:31:57.714324,1
2026-03-06 21:31:57.714399,1
2026-03-06 21:31:57.714814,0
2026-03-06 21:31:57.82275,1
2026-03-06 21:31:57.822793,1
2026-03-06 21:31:57.822844,1
2026-03-06 21:31:57.822911,1
2026-03-06 21:31:57.822973,1
2026-03-06 21:31:57.823038,1
2026-03-06 21:31:57.823112,1
2026-03-06 21:31:57.823193,1
2026-03-06 21:31:57.823575,0
2026-03-06 21:31:57.931873,1
2026-03-06 21:31:57.931924,1
2026-03-06 21:31:57.931955,1
2026-03-06 21:31:57.931986,1
2026-03-06 21:31:57.932042,1
2026-03-06 21:31:57.932884,0
2026-03-06 21:31:58.040243,1
2026-03-06 21:31:58.040296,1
2026-03-06 21:31:58.040566,1
2026-03-06 21:31:58.040617,1
2026-03-06 21:31:58.040652,1
2026-03-06 21:31:58.041247,0
2026-03-06 21:31:58.149556,1
2026-03-06 21:31:58.149623,1
2026-03-06 21:31:58.149704,1
2026-03-06 21:31:58.149779,1
2026-03-06 21:31:58.150475,0
2026-03-06 21:31:58.258695,1
2026-03-06 21:31:58.258742,1
2026-03-06 21:31:58.259044,0
2026-03-06 21:31:58.367595,1
2026-03-06 21:31:58.367661,1
2026-03-06 21:31:58.367709,1
2026-03-06 21:31:58.367749,1
2026-03-06 21:31:58.368208,0
2026-03-06 21:31:58.476804,1
2026-03-06 21:31:58.476865,1
2026-03-06 21:31:58.476945,1
2026-03-06 21:31:58.47702,1
2026-03-06 21:31:58.4771,1
2026-03-06 21:31:58.477166,0
2026-03-06 21:31:58.477198,1
2026-03-06 21:31:58.477287,1
2026-03-06 21:31:58.585829,1
2026-03-06 21:31:58.585923,1
2026-03-06 21:31:58.585969,1
2026-03-06 21:31:58.586025,1
2026-03-06 21:31:58.586114,1
2026-03-06 21:31:58.586256,0
2026-03-06 21:31:58.586355,1
2026-03-06 21:31:58.586441,1
2026-03-06 21:31:58.69464,1
2026-03-06 21:31:58.694743,1
2026-03-06 21:31:58.69486,1
2026-03-06 21:31:58.694948,0
2026-03-06 21:31:58.695028,1
2026-03-06 21:31:58.695194,1
2026-03-06 21:31:58.695469,1
2026-03-06 21:31:58.69556,1
2026-03-06 21:31:58.803609,1
2026-03-06 21:31:58.803698,1
2026-03-06 21:31:58.803803,1
2026-03-06 21:31:58.803815,0
2026-03-06 21:31:58.803994,1
2026-03-06 21:31:58.912734,1
2026-03-06 21:31:58.912803,1
2026-03-06 21:31:58.912942,1
2026-03-06 21:31:58.912983,1
2026-03-06 21:31:58.913029,1
2026-03-06 21:31:58.913136,1
2026-03-06 21:31:58.913455,0
2026-03-06 21:31:59.021549,1
2026-03-06 21:31:59.021753,1
2026-03-06 21:31:59.021956,1
2026-03-06 21:31:59.022239,1
2026-03-06 21:31:59.022454,0
2026-03-06 21:31:59.13034,1
2026-03-06 21:31:59.130476,1
2026-03-06 21:31:59.130698,1
2026-03-06 21:31:59.130772,1
2026-03-06 21:31:59.130947,0
2026-03-06 21:31:59.131131,1
2026-03-06 21:31:59.131226,1
2026-03-06 21:31:59.239667,1
2026-03-06 21:31:59.239728,1
2026-03-06 21:31:59.239832,1
2026-03-06 21:31:59.239994,1
2026-03-06 21:31:59.240099,0
2026-03-06 21:31:59.240142,1
2026-03-06 21:31:59.240306,1
2026-03-06 21:31:59.240518,1
2026-03-06 21:31:59.348638,1
2026-03-06 21:31:59.348684,1
2026-03-06 21:31:59.348758,1
2026-03-06 21:31:59.348832,1
2026-03-06 21:31:59.348929,1
