time,ACT.LOX_Dump.raw_adc_counts
2026-03-06 21:15:46.999204,0
2026-03-06 21:15:47.05495,0
2026-03-06 21:15:47.101187,0
2026-03-06 21:15:47.157068,0
2026-03-06 21:15:47.203063,0
2026-03-06 21:15:47.259045,0
2026-03-06 21:15:47.30554,0
2026-03-06 21:15:47.360579,0
2026-03-06 21:15:47.407187,0
2026-03-06 21:15:47.462587,0
2026-03-06 21:15:47.510233,0
2026-03-06 21:15:47.564826,0
2026-03-06 21:15:47.611134,0
2026-03-06 21:15:47.666726,0
2026-03-06 21:15:47.713107,0
2026-03-06 21:15:47.768702,0
2026-03-06 21:15:47.815002,0
2026-03-06 21:15:47.871132,0
2026-03-06 21:15:47.917518,0
2026-03-06 21:15:47.973396,0
2026-03-06 21:15:48.019512,0
2026-03-06 21:15:48.074649,0
2026-03-06 21:15:48.121763,0
2026-03-06 21:15:48.177122,0
2026-03-06 21:15:48.223222,0
2026-03-06 21:15:48.278802,0
2026-03-06 21:15:48.325168,0
2026-03-06 21:15:48.380991,0
2026-03-06 21:15:48.42749,0
2026-03-06 21:15:48.482828,0
2026-03-06 21:15:48.529445,0
2026-03-06 21:15:48.585101,0
2026-03-06 21:15:48.631126,0
2026-03-06 21:15:48.687238,0
2026-03-06 21:15:48.733544,0
2026-03-06 21:15:48.789126,0
2026-03-06 21:15:48.836027,0
2026-03-06 21:15:48.890584,0
2026-03-06 21:15:48.938318,0
2026-03-06 21:15:48.992934,0
2026-03-06 21:15:49.039627,0
2026-03-06 21:15:49.094695,0
2026-03-06 21:15:49.141224,0
2026-03-06 21:15:49.197286,0
2026-03-06 21:15:49.243203,0
2026-03-06 21:15:49.298876,0
2026-03-06 21:15:49.344952,0
2026-03-06 21:15:49.400586,0
2026-03-06 21:15:49.447357,0
2026-03-06 21:15:49.502689,0
2026-03-06 21:15:49.549083,0
2026-03-06 21:15:49.604863,0
2026-03-06 21:15:49.650978,0
2026-03-06 21:15:49.707009,0
2026-03-06 21:15:49.753048,0
2026-03-06 21:15:49.809076,0
2026-03-06 21:15:49.855016,0
2026-03-06 21:15:49.91084,0
2026-03-06 21:15:49.957088,0
2026-03-06 21:15:50.012734,0
2026-03-06 21:15:50.059631,0
2026-03-06 21:15:50.114451,0
2026-03-06 21:15:50.161367,0
2026-03-06 21:15:50.217198,0
2026-03-06 21:15:50.263297,0
2026-03-06 21:15:50.319246,0
2026-03-06 21:15:50.36532,0
2026-03-06 21:15:50.420756,0
2026-03-06 21:15:50.467348,0
2026-03-06 21:15:50.522844,0
2026-03-06 21:15:50.569323,0
2026-03-06 21:15:50.625105,0
2026-03-06 21:15:50.671205,0
2026-03-06 21:15:50.727018,0
2026-03-06 21:15:50.77309,0
2026-03-06 21:15:50.829102,0
2026-03-06 21:15:50.875279,0
2026-03-06 21:15:50.931109,0
2026-03-06 21:15:50.976863,0
2026-03-06 21:15:51.032704,0
2026-03-06 21:15:51.079583,0
2026-03-06 21:15:51.134666,0
2026-03-06 21:15:51.181056,0
2026-03-06 21:15:51.237385,0
2026-03-06 21:15:51.283397,0
2026-03-06 21:15:51.338691,0
2026-03-06 21:15:51.385559,0
2026-03-06 21:15:51.440718,0
2026-03-06 21:15:51.487238,0
2026-03-06 21:15:51.542871,0
2026-03-06 21:15:51.589376,0
2026-03-06 21:15:51.645013,0
2026-03-06 21:15:51.691224,0
2026-03-06 21:15:51.747009,0
2026-03-06 21:15:51.793576,0
2026-03-06 21:15:51.848727,0
2026-03-06 21:15:51.895683,0
2026-03-06 21:15:51.950597,0
2026-03-06 21:15:51.997171,0
2026-03-06 21:15:52.053031,0
2026-03-06 21:15:52.099654,0
2026-03-06 21:15:52.155292,0
2026-03-06 21:15:52.201595,0
2026-03-06 21:15:52.257061,0
2026-03-06 21:15:52.303463,0
2026-03-06 21:15:52.358915,0
2026-03-06 21:15:52.405325,0
2026-03-06 21:15:52.461097,0
2026-03-06 21:15:52.507494,0
2026-03-06 21:15:52.563049,0
2026-03-06 21:15:52.60932,0
2026-03-06 21:15:52.664524,0
2026-03-06 21:15:52.711481,0
2026-03-06 21:15:52.766726,0
2026-03-06 21:15:52.813314,0
2026-03-06 21:15:52.868779,0
2026-03-06 21:15:52.915312,0
2026-03-06 21:15:52.971171,0
2026-03-06 21:15:53.017104,0
2026-03-06 21:15:53.072678,0
2026-03-06 21:15:53.11931,0
2026-03-06 21:15:53.174804,0
2026-03-06 21:15:53.22138,0
2026-03-06 21:15:53.276802,0
2026-03-06 21:15:53.323011,0
2026-03-06 21:15:53.378898,0
2026-03-06 21:15:53.425016,0
2026-03-06 21:15:53.480511,0
2026-03-06 21:15:53.527221,0
2026-03-06 21:15:53.583109,0
2026-03-06 21:15:53.628963,0
2026-03-06 21:15:53.684718,0
2026-03-06 21:15:53.731416,0
2026-03-06 21:15:53.787298,0
2026-03-06 21:15:53.83288,0
2026-03-06 21:15:53.888749,0
2026-03-06 21:15:53.935137,0
2026-03-06 21:15:53.99145,0
2026-03-06 21:15:54.037448,0
2026-03-06 21:15:54.093071,0
2026-03-06 21:15:54.139186,0
2026-03-06 21:15:54.195465,0
2026-03-06 21:15:54.241403,0
2026-03-06 21:15:54.296621,0
2026-03-06 21:15:54.343218,0
2026-03-06 21:15:54.398677,0
2026-03-06 21:15:54.445238,0
2026-03-06 21:15:54.501314,0
2026-03-06 21:15:54.547496,0
2026-03-06 21:15:54.602827,0
2026-03-06 21:15:54.649749,0
2026-03-06 21:15:54.705303,0
2026-03-06 21:15:54.751471,0
2026-03-06 21:15:54.807062,0
2026-03-06 21:15:54.853118,0
2026-03-06 21:15:54.909175,0
2026-03-06 21:15:54.955277,0
2026-03-06 21:15:55.011154,0
2026-03-06 21:15:55.057033,0
2026-03-06 21:15:55.112978,0
2026-03-06 21:15:55.159005,0
2026-03-06 21:15:55.214765,0
2026-03-06 21:15:55.261428,0
2026-03-06 21:15:55.316505,0
2026-03-06 21:15:55.363184,0
2026-03-06 21:15:55.418986,0
2026-03-06 21:15:55.465684,0
2026-03-06 21:15:55.520869,0
2026-03-06 21:15:55.567292,0
2026-03-06 21:15:55.622952,0
2026-03-06 21:15:55.670386,0
2026-03-06 21:15:55.724874,0
2026-03-06 21:15:55.772468,0
2026-03-06 21:15:55.826938,0
2026-03-06 21:15:55.873567,0
2026-03-06 21:15:55.928711,0
2026-03-06 21:15:55.975456,0
2026-03-06 21:15:56.031029,0
2026-03-06 21:15:56.077087,0
2026-03-06 21:15:56.133148,0
2026-03-06 21:15:56.179478,0
2026-03-06 21:15:56.234914,0
2026-03-06 21:15:56.281082,0
2026-03-06 21:15:56.336596,0
2026-03-06 21:15:56.383667,0
2026-03-06 21:15:56.438518,0
2026-03-06 21:15:56.485421,0
2026-03-06 21:15:56.541086,0
2026-03-06 21:15:56.58761,0
2026-03-06 21:15:56.643066,0
2026-03-06 21:15:56.688942,0
2026-03-06 21:15:56.744741,0
2026-03-06 21:15:56.791621,0
2026-03-06 21:15:56.84728,0
2026-03-06 21:15:56.89315,0
2026-03-06 21:15:56.949142,0
2026-03-06 21:15:56.995651,0
2026-03-06 21:15:57.050944,0
2026-03-06 21:15:57.097472,0
2026-03-06 21:15:57.153006,0
2026-03-06 21:15:57.199132,0
2026-03-06 21:15:57.254966,0
2026-03-06 21:15:57.301371,0
2026-03-06 21:15:57.357075,0
2026-03-06 21:15:57.404314,0
2026-03-06 21:15:57.458831,0
2026-03-06 21:15:57.505737,0
2026-03-06 21:15:57.561187,0
2026-03-06 21:15:57.607344,0
2026-03-06 21:15:57.66317,0
2026-03-06 21:15:57.709418,0
2026-03-06 21:15:57.764905,0
2026-03-06 21:15:57.811978,0
2026-03-06 21:15:57.867085,0
2026-03-06 21:15:57.913246,0
2026-03-06 21:15:57.968926,0
2026-03-06 21:15:58.015414,0
2026-03-06 21:15:58.070997,0
2026-03-06 21:15:58.117535,0
2026-03-06 21:15:58.172921,0
2026-03-06 21:15:58.219385,0
2026-03-06 21:15:58.275019,0
2026-03-06 21:15:58.321771,0
2026-03-06 21:15:58.37742,0
2026-03-06 21:15:58.423407,0
2026-03-06 21:15:58.47938,0
2026-03-06 21:15:58.525106,0
2026-03-06 21:15:58.580942,0
2026-03-06 21:15:58.627515,0
2026-03-06 21:15:58.682582,0
2026-03-06 21:15:58.729438,0
2026-03-06 21:15:58.785076,0
2026-03-06 21:15:58.831601,0
2026-03-06 21:15:58.886907,0
2026-03-06 21:15:58.933205,0
2026-03-06 21:15:58.988977,0
2026-03-06 21:15:59.035707,0
2026-03-06 21:15:59.091314,0
2026-03-06 21:15:59.137456,0
2026-03-06 21:15:59.192872,0
2026-03-06 21:15:59.239749,0
2026-03-06 21:15:59.295324,0
2026-03-06 21:15:59.341238,0
2026-03-06 21:15:59.397231,0
2026-03-06 21:15:59.443544,0
2026-03-06 21:15:59.498804,0
2026-03-06 21:15:59.545234,0
2026-03-06 21:15:59.60109,0
2026-03-06 21:15:59.646934,0
2026-03-06 21:15:59.703253,0
2026-03-06 21:15:59.749595,0
2026-03-06 21:15:59.805053,0
2026-03-06 21:15:59.85109,0
2026-03-06 21:15:59.907073,0
2026-03-06 21:15:59.953398,0
2026-03-06 21:16:00.009146,0
2026-03-06 21:16:00.055326,0
2026-03-06 21:16:00.111028,0
2026-03-06 21:16:00.157168,0
2026-03-06 21:16:00.212915,0
2026-03-06 21:16:00.259027,0
2026-03-06 21:16:00.31481,0
2026-03-06 21:16:00.361467,0
2026-03-06 21:16:00.416991,0
2026-03-06 21:16:00.463479,0
2026-03-06 21:16:00.519413,0
2026-03-06 21:16:00.565506,0
2026-03-06 21:16:00.621122,0
2026-03-06 21:16:00.667304,0
2026-03-06 21:16:00.723192,0
2026-03-06 21:16:00.769698,0
2026-03-06 21:16:00.825282,0
2026-03-06 21:16:00.871528,0
2026-03-06 21:16:00.92689,0
2026-03-06 21:16:00.973728,0
2026-03-06 21:16:01.029508,0
2026-03-06 21:16:01.07558,0
2026-03-06 21:16:01.131407,0
2026-03-06 21:16:01.178152,0
2026-03-06 21:16:01.232911,0
2026-03-06 21:16:01.279528,0
2026-03-06 21:16:01.335238,0
2026-03-06 21:16:01.381744,0
2026-03-06 21:16:01.437667,0
2026-03-06 21:16:01.483602,0
2026-03-06 21:16:01.539247,0
2026-03-06 21:16:01.585687,0
2026-03-06 21:16:01.64118,0
2026-03-06 21:16:01.687775,0
2026-03-06 21:16:01.743393,0
2026-03-06 21:16:01.789374,0
2026-03-06 21:16:01.844869,0
2026-03-06 21:16:01.89165,0
2026-03-06 21:16:01.947297,0
2026-03-06 21:16:01.99338,0
2026-03-06 21:16:02.049178,0
2026-03-06 21:16:02.095411,0
2026-03-06 21:16:02.150842,0
2026-03-06 21:16:02.197379,0
2026-03-06 21:16:02.253197,0
2026-03-06 21:16:02.299386,0
2026-03-06 21:16:02.354725,0
2026-03-06 21:16:02.401728,0
2026-03-06 21:16:02.456959,0
2026-03-06 21:16:02.503872,0
2026-03-06 21:16:02.559155,0
2026-03-06 21:16:02.605034,0
2026-03-06 21:16:02.661241,0
2026-03-06 21:16:02.707356,0
2026-03-06 21:16:02.763096,0
2026-03-06 21:16:02.809715,0
2026-03-06 21:16:02.865013,0
2026-03-06 21:16:02.911077,0
2026-03-06 21:16:02.96701,0
2026-03-06 21:16:03.013611,0
2026-03-06 21:16:03.069076,0
2026-03-06 21:16:03.115207,0
2026-03-06 21:16:03.171486,0
2026-03-06 21:16:03.217077,0
2026-03-06 21:16:03.273175,0
2026-03-06 21:16:03.319651,0
2026-03-06 21:16:03.375134,0
2026-03-06 21:16:03.421654,0
2026-03-06 21:16:03.477731,0
2026-03-06 21:16:03.523508,0
2026-03-06 21:16:03.579031,0
2026-03-06 21:16:03.625599,0
2026-03-06 21:16:03.680805,0
2026-03-06 21:16:03.727398,0
2026-03-06 21:16:03.783149,0
2026-03-06 21:16:03.829545,0
2026-03-06 21:16:03.885098,0
2026-03-06 21:16:03.931379,0
2026-03-06 21:16:03.986953,0
2026-03-06 21:16:04.033607,0
2026-03-06 21:16:04.089258,0
2026-03-06 21:16:04.135372,0
2026-03-06 21:16:04.191104,0
2026-03-06 21:16:04.237375,0
2026-03-06 21:16:04.293273,0
2026-03-06 21:16:04.33941,0
2026-03-06 21:16:04.395349,0
2026-03-06 21:16:04.441317,0
2026-03-06 21:16:04.49728,0
2026-03-06 21:16:04.543701,0
2026-03-06 21:16:04.599369,0
2026-03-06 21:16:04.645624,0
2026-03-06 21:16:04.700768,0
2026-03-06 21:16:04.747287,0
2026-03-06 21:16:04.80306,0
2026-03-06 21:16:04.849175,0
2026-03-06 21:16:04.90517,0
2026-03-06 21:16:04.951194,0
2026-03-06 21:16:05.007249,0
2026-03-06 21:16:05.053628,0
2026-03-06 21:16:05.108885,0
2026-03-06 21:16:05.155416,0
2026-03-06 21:16:05.211241,0
2026-03-06 21:16:05.257573,0
2026-03-06 21:16:05.313441,0
2026-03-06 21:16:05.359368,0
2026-03-06 21:16:05.415196,0
2026-03-06 21:16:05.461553,0
2026-03-06 21:16:05.51719,0
2026-03-06 21:16:05.563279,0
2026-03-06 21:16:05.619004,0
2026-03-06 21:16:05.665619,0
2026-03-06 21:16:05.721485,0
2026-03-06 21:16:05.767671,0
2026-03-06 21:16:05.822999,0
2026-03-06 21:16:05.869123,0
2026-03-06 21:16:05.92481,0
2026-03-06 21:16:05.971686,0
2026-03-06 21:16:06.027279,0
2026-03-06 21:16:06.07351,0
2026-03-06 21:16:06.129096,0
2026-03-06 21:16:06.175598,0
2026-03-06 21:16:06.230991,0
2026-03-06 21:16:06.277564,0
2026-03-06 21:16:06.332828,0
2026-03-06 21:16:06.379186,0
2026-03-06 21:16:06.435238,0
2026-03-06 21:16:06.481709,0
2026-03-06 21:16:06.536984,0
2026-03-06 21:16:06.583281,0
2026-03-06 21:16:06.639183,0
2026-03-06 21:16:06.685059,0
2026-03-06 21:16:06.741128,0
2026-03-06 21:16:06.788241,0
2026-03-06 21:16:06.843325,0
2026-03-06 21:16:06.89066,0
2026-03-06 21:16:06.94535,0
2026-03-06 21:16:06.991269,0
2026-03-06 21:16:07.047202,0
2026-03-06 21:16:07.093312,0
2026-03-06 21:16:07.149146,0
2026-03-06 21:16:07.195619,0
2026-03-06 21:16:07.250861,0
2026-03-06 21:16:07.297423,0
2026-03-06 21:16:07.353118,0
2026-03-06 21:16:07.399566,0
2026-03-06 21:16:07.455287,0
2026-03-06 21:16:07.501436,0
2026-03-06 21:16:07.556737,0
2026-03-06 21:16:07.603415,0
2026-03-06 21:16:07.659156,0
2026-03-06 21:16:07.705208,0
2026-03-06 21:16:07.761101,0
2026-03-06 21:16:07.80745,0
2026-03-06 21:16:07.862927,0
2026-03-06 21:16:07.909425,0
2026-03-06 21:16:07.964718,0
2026-03-06 21:16:08.011652,0
2026-03-06 21:16:08.067325,0
2026-03-06 21:16:08.11293,0
2026-03-06 21:16:08.168781,0
2026-03-06 21:16:08.215707,0
2026-03-06 21:16:08.27099,0
2026-03-06 21:16:08.317053,0
2026-03-06 21:16:08.372977,0
2026-03-06 21:16:08.419798,0
2026-03-06 21:16:08.475441,0
2026-03-06 21:16:08.521431,0
2026-03-06 21:16:08.576979,0
2026-03-06 21:16:08.623541,0
2026-03-06 21:16:08.678958,0
2026-03-06 21:16:08.72529,0
2026-03-06 21:16:08.781134,0
2026-03-06 21:16:08.827324,0
2026-03-06 21:16:08.883106,0
2026-03-06 21:16:08.929503,0
2026-03-06 21:16:08.985377,0
2026-03-06 21:16:09.031382,0
2026-03-06 21:16:09.087033,0
2026-03-06 21:16:09.133436,0
2026-03-06 21:16:09.189037,0
2026-03-06 21:16:09.235456,0
2026-03-06 21:16:09.291344,0
2026-03-06 21:16:09.337058,0
2026-03-06 21:16:09.392724,0
2026-03-06 21:16:09.439433,0
2026-03-06 21:16:09.495427,0
2026-03-06 21:16:09.540947,0
2026-03-06 21:16:09.596953,0
2026-03-06 21:16:09.643238,0
2026-03-06 21:16:09.698883,0
2026-03-06 21:16:09.745239,0
2026-03-06 21:16:09.801237,0
2026-03-06 21:16:09.847357,0
2026-03-06 21:16:09.903018,0
2026-03-06 21:16:09.94952,0
2026-03-06 21:16:10.005515,0
2026-03-06 21:16:10.051143,0
2026-03-06 21:16:10.106962,0
2026-03-06 21:16:10.153505,0
2026-03-06 21:16:10.209477,0
2026-03-06 21:16:10.255538,0
2026-03-06 21:16:10.31094,0
2026-03-06 21:16:10.357628,0
2026-03-06 21:16:10.413074,0
2026-03-06 21:16:10.459107,0
2026-03-06 21:16:10.515222,0
2026-03-06 21:16:10.561192,0
2026-03-06 21:16:10.616938,0
2026-03-06 21:16:10.663498,0
2026-03-06 21:16:10.718859,0
2026-03-06 21:16:10.765261,0
2026-03-06 21:16:10.82128,0
2026-03-06 21:16:10.867176,0
2026-03-06 21:16:10.923007,0
2026-03-06 21:16:10.969514,0
2026-03-06 21:16:11.025556,0
2026-03-06 21:16:11.0713,0
2026-03-06 21:16:11.127235,0
2026-03-06 21:16:11.173497,0
2026-03-06 21:16:11.228999,0
2026-03-06 21:16:11.275111,0
2026-03-06 21:16:11.331394,0
2026-03-06 21:16:11.377449,0
2026-03-06 21:16:11.43328,0
2026-03-06 21:16:11.479503,0
2026-03-06 21:16:11.535512,0
2026-03-06 21:16:11.581649,0
2026-03-06 21:16:11.636789,0
2026-03-06 21:16:11.683563,0
2026-03-06 21:16:11.739182,0
2026-03-06 21:16:11.78517,0
2026-03-06 21:16:11.841307,0
2026-03-06 21:16:11.887477,0
2026-03-06 21:16:11.943056,0
2026-03-06 21:16:11.989657,0
2026-03-06 21:16:12.045437,0
2026-03-06 21:16:12.091535,0
2026-03-06 21:16:12.147135,0
2026-03-06 21:16:12.193699,0
2026-03-06 21:16:12.249397,0
2026-03-06 21:16:12.295383,0
2026-03-06 21:16:12.350967,0
2026-03-06 21:16:12.397653,0
2026-03-06 21:16:12.452917,0
2026-03-06 21:16:12.499605,0
2026-03-06 21:16:12.555183,0
2026-03-06 21:16:12.60119,0
2026-03-06 21:16:12.657324,0
2026-03-06 21:16:12.703423,0
2026-03-06 21:16:12.758927,0
2026-03-06 21:16:12.80561,0
2026-03-06 21:16:12.860885,0
2026-03-06 21:16:12.907434,0
2026-03-06 21:16:12.963168,0
2026-03-06 21:16:13.009589,0
2026-03-06 21:16:13.065039,0
2026-03-06 21:16:13.111591,0
2026-03-06 21:16:13.167135,0
2026-03-06 21:16:13.213445,0
2026-03-06 21:16:13.269062,0
2026-03-06 21:16:13.315415,0
2026-03-06 21:16:13.370831,0
2026-03-06 21:16:13.417345,0
2026-03-06 21:16:13.473226,0
2026-03-06 21:16:13.519628,0
2026-03-06 21:16:13.574902,0
2026-03-06 21:16:13.621232,0
2026-03-06 21:16:13.676928,0
2026-03-06 21:16:13.723272,0
2026-03-06 21:16:13.77896,0
2026-03-06 21:16:13.825253,0
2026-03-06 21:16:13.880874,0
2026-03-06 21:16:13.927473,0
2026-03-06 21:16:13.982894,0
2026-03-06 21:16:14.029467,0
2026-03-06 21:16:14.085018,0
2026-03-06 21:16:14.131554,0
2026-03-06 21:16:14.186936,0
2026-03-06 21:16:14.233503,0
2026-03-06 21:16:14.289085,0
2026-03-06 21:16:14.335445,0
2026-03-06 21:16:14.391038,0
2026-03-06 21:16:14.437524,0
2026-03-06 21:16:14.492905,0
2026-03-06 21:16:14.539288,0
2026-03-06 21:16:14.595396,0
2026-03-06 21:16:14.64105,0
2026-03-06 21:16:14.697151,0
2026-03-06 21:16:14.743419,0
2026-03-06 21:16:14.799027,0
2026-03-06 21:16:14.84543,0
2026-03-06 21:16:14.901089,0
2026-03-06 21:16:14.947585,0
2026-03-06 21:16:15.00329,0
2026-03-06 21:16:15.049614,0
2026-03-06 21:16:15.105494,0
2026-03-06 21:16:15.15158,0
2026-03-06 21:16:15.20715,0
2026-03-06 21:16:15.253451,0
2026-03-06 21:16:15.309018,0
2026-03-06 21:16:15.355772,0
2026-03-06 21:16:15.410907,0
2026-03-06 21:16:15.457384,0
2026-03-06 21:16:15.512795,0
2026-03-06 21:16:15.559606,0
2026-03-06 21:16:15.614809,0
2026-03-06 21:16:15.661354,0
2026-03-06 21:16:15.71736,0
2026-03-06 21:16:15.763266,0
2026-03-06 21:16:15.819008,0
2026-03-06 21:16:15.865668,0
2026-03-06 21:16:15.921012,0
2026-03-06 21:16:15.967597,0
2026-03-06 21:16:16.023032,0
2026-03-06 21:16:16.069256,0
2026-03-06 21:16:16.12549,0
2026-03-06 21:16:16.171361,0
2026-03-06 21:16:16.227398,0
2026-03-06 21:16:16.2734,0
2026-03-06 21:16:16.329268,0
2026-03-06 21:16:16.37573,0
2026-03-06 21:16:16.430811,0
2026-03-06 21:16:16.477314,0
2026-03-06 21:16:16.533381,0
2026-03-06 21:16:16.579658,0
2026-03-06 21:16:16.635399,0
2026-03-06 21:16:16.681555,0
2026-03-06 21:16:16.737278,0
2026-03-06 21:16:16.78325,0
2026-03-06 21:16:16.839197,0
2026-03-06 21:16:16.885283,0
2026-03-06 21:16:16.940848,0
2026-03-06 21:16:16.987468,0
2026-03-06 21:16:17.043233,0
2026-03-06 21:16:17.089793,0
2026-03-06 21:16:17.145439,0
2026-03-06 21:16:17.191763,0
2026-03-06 21:16:17.247199,0
2026-03-06 21:16:17.293058,0
2026-03-06 21:16:17.349427,0
2026-03-06 21:16:17.395506,0
2026-03-06 21:16:17.450835,0
2026-03-06 21:16:17.497593,0
2026-03-06 21:16:17.55352,0
2026-03-06 21:16:17.599238,0
2026-03-06 21:16:17.655162,0
2026-03-06 21:16:17.701322,0
2026-03-06 21:16:17.757174,0
2026-03-06 21:16:17.803759,0
2026-03-06 21:16:17.859755,0
2026-03-06 21:16:17.905981,0
2026-03-06 21:16:17.961393,0
2026-03-06 21:16:18.007277,0
2026-03-06 21:16:18.062818,0
2026-03-06 21:16:18.109427,0
2026-03-06 21:16:18.165435,0
2026-03-06 21:16:18.211732,0
2026-03-06 21:16:18.267139,0
2026-03-06 21:16:18.313578,0
2026-03-06 21:16:18.369209,0
2026-03-06 21:16:18.415303,0
2026-03-06 21:16:18.47143,0
2026-03-06 21:16:18.517461,0
2026-03-06 21:16:18.572892,0
2026-03-06 21:16:18.619253,0
2026-03-06 21:16:18.67515,0
2026-03-06 21:16:18.721694,0
2026-03-06 21:16:18.777125,0
2026-03-06 21:16:18.823151,0
2026-03-06 21:16:18.879475,0
2026-03-06 21:16:18.925252,0
2026-03-06 21:16:18.981023,0
2026-03-06 21:16:19.027826,0
2026-03-06 21:16:19.083443,0
2026-03-06 21:16:19.12941,0
2026-03-06 21:16:19.184968,0
2026-03-06 21:16:19.231291,0
2026-03-06 21:16:19.287242,0
2026-03-06 21:16:19.333616,0
2026-03-06 21:16:19.38941,0
2026-03-06 21:16:19.4352,0
2026-03-06 21:16:19.491207,0
2026-03-06 21:16:19.538282,0
2026-03-06 21:16:19.592889,0
2026-03-06 21:16:19.639745,0
2026-03-06 21:16:19.695351,0
2026-03-06 21:16:19.741604,0
2026-03-06 21:16:19.797117,0
2026-03-06 21:16:19.84371,0
2026-03-06 21:16:19.899636,0
2026-03-06 21:16:19.945687,0
2026-03-06 21:16:20.000986,0
2026-03-06 21:16:20.047684,0
2026-03-06 21:16:20.103179,0
2026-03-06 21:16:20.149544,0
2026-03-06 21:16:20.204874,0
2026-03-06 21:16:20.251576,0
2026-03-06 21:16:20.30703,0
2026-03-06 21:16:20.353873,0
2026-03-06 21:16:20.40906,0
2026-03-06 21:16:20.455623,0
2026-03-06 21:16:20.511304,0
2026-03-06 21:16:20.557752,0
2026-03-06 21:16:20.613703,0
2026-03-06 21:16:20.659721,0
2026-03-06 21:16:20.715485,0
2026-03-06 21:16:20.76124,0
2026-03-06 21:16:20.817347,0
2026-03-06 21:16:20.863501,0
2026-03-06 21:16:20.919055,0
2026-03-06 21:16:20.965312,0
2026-03-06 21:16:21.021378,0
2026-03-06 21:16:21.067121,0
2026-03-06 21:16:21.123528,0
2026-03-06 21:16:21.16942,0
2026-03-06 21:16:21.225217,0
2026-03-06 21:16:21.271744,0
2026-03-06 21:16:21.327181,0
2026-03-06 21:16:21.373434,0
2026-03-06 21:16:21.429099,0
2026-03-06 21:16:21.475657,0
2026-03-06 21:16:21.531232,0
2026-03-06 21:16:21.577793,0
2026-03-06 21:16:21.633668,0
2026-03-06 21:16:21.6797,0
2026-03-06 21:16:21.735104,0
2026-03-06 21:16:21.781348,0
2026-03-06 21:16:21.837751,0
2026-03-06 21:16:21.88353,0
2026-03-06 21:16:21.939382,0
2026-03-06 21:16:21.985492,0
2026-03-06 21:16:22.041339,0
2026-03-06 21:16:22.087201,0
2026-03-06 21:16:22.14331,0
2026-03-06 21:16:22.18954,0
2026-03-06 21:16:22.245042,0
2026-03-06 21:16:22.291415,0
2026-03-06 21:16:22.347494,0
2026-03-06 21:16:22.393753,0
2026-03-06 21:16:22.448835,0
2026-03-06 21:16:22.495742,0
2026-03-06 21:16:22.551289,0
2026-03-06 21:16:22.597298,0
2026-03-06 21:16:22.653424,0
2026-03-06 21:16:22.699202,0
2026-03-06 21:16:22.755184,0
2026-03-06 21:16:22.801393,0
2026-03-06 21:16:22.857397,0
2026-03-06 21:16:22.903821,0
2026-03-06 21:16:22.95937,0
2026-03-06 21:16:23.005655,0
2026-03-06 21:16:23.061603,0
2026-03-06 21:16:23.107535,0
2026-03-06 21:16:23.163271,0
2026-03-06 21:16:23.209443,0
2026-03-06 21:16:23.265231,0
2026-03-06 21:16:23.311552,0
2026-03-06 21:16:23.367409,0
2026-03-06 21:16:23.413384,0
2026-03-06 21:16:23.46937,0
2026-03-06 21:16:23.515592,0
2026-03-06 21:16:23.571034,0
2026-03-06 21:16:23.617518,0
2026-03-06 21:16:23.673715,0
2026-03-06 21:16:23.71946,0
2026-03-06 21:16:23.775196,0
2026-03-06 21:16:23.821217,0
2026-03-06 21:16:23.877603,0
2026-03-06 21:16:23.923466,0
2026-03-06 21:16:23.979153,0
2026-03-06 21:16:24.025338,0
2026-03-06 21:16:24.08169,0
2026-03-06 21:16:24.127794,0
2026-03-06 21:16:24.183093,0
2026-03-06 21:16:24.229466,0
2026-03-06 21:16:24.285535,0
2026-03-06 21:16:24.331799,0
2026-03-06 21:16:24.387616,0
2026-03-06 21:16:24.433552,0
2026-03-06 21:16:24.489301,0
2026-03-06 21:16:24.535771,0
2026-03-06 21:16:24.591612,0
2026-03-06 21:16:24.63789,0
2026-03-06 21:16:24.693795,0
2026-03-06 21:16:24.73979,0
2026-03-06 21:16:24.795613,0
2026-03-06 21:16:24.841727,0
2026-03-06 21:16:24.897372,0
2026-03-06 21:16:24.943995,0
2026-03-06 21:16:24.99966,0
2026-03-06 21:16:25.045712,0
2026-03-06 21:16:25.101637,0
2026-03-06 21:16:25.147673,0
2026-03-06 21:16:25.203476,0
2026-03-06 21:16:25.249263,0
2026-03-06 21:16:25.305523,0
2026-03-06 21:16:25.351626,0
2026-03-06 21:16:25.407317,0
2026-03-06 21:16:25.453874,0
2026-03-06 21:16:25.509458,0
2026-03-06 21:16:25.556133,0
2026-03-06 21:16:25.611243,0
2026-03-06 21:16:25.657467,0
2026-03-06 21:16:25.713106,0
2026-03-06 21:16:25.759365,0
2026-03-06 21:16:25.815382,0
2026-03-06 21:16:25.861948,0
2026-03-06 21:16:25.917405,0
2026-03-06 21:16:25.963718,0
2026-03-06 21:16:26.019343,0
2026-03-06 21:16:26.065565,0
2026-03-06 21:16:26.121149,0
2026-03-06 21:16:26.167309,0
2026-03-06 21:16:26.223192,0
2026-03-06 21:16:26.269869,0
2026-03-06 21:16:26.325602,0
2026-03-06 21:16:26.371842,0
2026-03-06 21:16:26.427571,0
2026-03-06 21:16:26.474112,0
2026-03-06 21:16:26.529294,0
