time,ACT.GN2_Vent.actuator_state
2026-03-06 21:31:15.564368,0
2026-03-06 21:31:15.570144,1
2026-03-06 21:31:15.666406,0
2026-03-06 21:31:15.672223,1
2026-03-06 21:31:15.768332,0
2026-03-06 21:31:15.773926,1
2026-03-06 21:31:15.870867,0
2026-03-06 21:31:15.875981,1
2026-03-06 21:31:15.972196,0
2026-03-06 21:31:15.978298,1
2026-03-06 21:31:16.074495,0
2026-03-06 21:31:16.079867,1
2026-03-06 21:31:16.176446,0
2026-03-06 21:31:16.182471,1
2026-03-06 21:31:16.278249,0
2026-03-06 21:31:16.284195,1
2026-03-06 21:31:16.380734,0
2026-03-06 21:31:16.386084,1
2026-03-06 21:31:16.482493,0
2026-03-06 21:31:16.48842,1
2026-03-06 21:31:16.584522,0
2026-03-06 21:31:16.58999,1
2026-03-06 21:31:16.686231,0
2026-03-06 21:31:16.691977,1
2026-03-06 21:31:16.78845,0
2026-03-06 21:31:16.794171,1
2026-03-06 21:31:16.890676,0
2026-03-06 21:31:16.896365,1
2026-03-06 21:31:16.992417,0
2026-03-06 21:31:16.998384,1
2026-03-06 21:31:17.094704,0
2026-03-06 21:31:17.099945,1
2026-03-06 21:31:17.196615,0
2026-03-06 21:31:17.202064,1
2026-03-06 21:31:17.298374,0
2026-03-06 21:31:17.304218,1
2026-03-06 21:31:17.400574,0
2026-03-06 21:31:17.406397,1
2026-03-06 21:31:17.502497,0
2026-03-06 21:31:17.507893,1
2026-03-06 21:31:17.604228,0
2026-03-06 21:31:17.61025,1
2026-03-06 21:31:17.706263,0
2026-03-06 21:31:17.712164,1
2026-03-06 21:31:17.808537,0
2026-03-06 21:31:17.814257,1
2026-03-06 21:31:17.910557,0
2026-03-06 21:31:17.916382,1
2026-03-06 21:31:18.012534,0
2026-03-06 21:31:18.018218,1
2026-03-06 21:31:18.114354,0
2026-03-06 21:31:18.120269,1
2026-03-06 21:31:18.216371,0
2026-03-06 21:31:18.222102,1
2026-03-06 21:31:18.318535,0
2026-03-06 21:31:18.324186,1
2026-03-06 21:31:18.420393,0
2026-03-06 21:31:18.42608,1
2026-03-06 21:31:18.52213,0
2026-03-06 21:31:18.528431,1
2026-03-06 21:31:18.624441,0
2026-03-06 21:31:18.630614,1
2026-03-06 21:31:18.726411,0
2026-03-06 21:31:18.73213,1
2026-03-06 21:31:18.828199,0
2026-03-06 21:31:18.834088,1
2026-03-06 21:31:18.930171,0
2026-03-06 21:31:18.935929,1
2026-03-06 21:31:19.032518,0
2026-03-06 21:31:19.038154,1
2026-03-06 21:31:19.134633,0
2026-03-06 21:31:19.140356,1
2026-03-06 21:31:19.236654,0
2026-03-06 21:31:19.242433,1
2026-03-06 21:31:19.338427,0
2026-03-06 21:31:19.344296,1
2026-03-06 21:31:19.440726,0
2026-03-06 21:31:19.445962,1
2026-03-06 21:31:19.542912,0
2026-03-06 21:31:19.548416,1
2026-03-06 21:31:19.644556,0
2026-03-06 21:31:19.650253,1
2026-03-06 21:31:19.74672,0
2026-03-06 21:31:19.752413,1
2026-03-06 21:31:19.848451,0
2026-03-06 21:31:19.854306,1
2026-03-06 21:31:19.950244,0
2026-03-06 21:31:19.956123,1
2026-03-06 21:31:20.051392,0
2026-03-06 21:31:20.058069,1
2026-03-06 21:31:20.153691,0
2026-03-06 21:31:20.159978,1
2026-03-06 21:31:20.255494,0
2026-03-06 21:31:20.262211,1
2026-03-06 21:31:20.357237,0
2026-03-06 21:31:20.364229,1
2026-03-06 21:31:20.459482,0
2026-03-06 21:31:20.466457,1
2026-03-06 21:31:20.561174,0
2026-03-06 21:31:20.568181,1
2026-03-06 21:31:20.663191,0
2026-03-06 21:31:20.670231,1
2026-03-06 21:31:20.765516,0
2026-03-06 21:31:20.771925,1
2026-03-06 21:31:20.867183,0
2026-03-06 21:31:20.874473,1
2026-03-06 21:31:20.969801,0
2026-03-06 21:31:20.976164,1
2026-03-06 21:31:21.071331,0
2026-03-06 21:31:21.078077,1
2026-03-06 21:31:21.173612,0
2026-03-06 21:31:21.180179,1
2026-03-06 21:31:21.275539,0
2026-03-06 21:31:21.281929,1
2026-03-06 21:31:21.377869,0
2026-03-06 21:31:21.384014,1
2026-03-06 21:31:21.47943,0
2026-03-06 21:31:21.48627,1
2026-03-06 21:31:21.581212,0
2026-03-06 21:31:21.588543,1
2026-03-06 21:31:21.683642,0
2026-03-06 21:31:21.690024,1
2026-03-06 21:31:21.785277,0
2026-03-06 21:31:21.79229,1
2026-03-06 21:31:21.887444,0
2026-03-06 21:31:21.894325,1
2026-03-06 21:31:21.989651,0
2026-03-06 21:31:21.996011,1
2026-03-06 21:31:22.091386,0
2026-03-06 21:31:22.098194,1
2026-03-06 21:31:22.193663,0
2026-03-06 21:31:22.19989,1
2026-03-06 21:31:22.295092,0
2026-03-06 21:31:22.301993,1
2026-03-06 21:31:22.397497,0
2026-03-06 21:31:22.406406,1
2026-03-06 21:31:22.49949,0
2026-03-06 21:31:22.506189,1
2026-03-06 21:31:22.601581,0
2026-03-06 21:31:22.608223,1
2026-03-06 21:31:22.703304,0
2026-03-06 21:31:22.710301,1
2026-03-06 21:31:22.805757,0
2026-03-06 21:31:22.812641,1
2026-03-06 21:31:22.907263,0
2026-03-06 21:31:22.914297,1
2026-03-06 21:31:23.009786,0
2026-03-06 21:31:23.016042,1
2026-03-06 21:31:23.111647,0
2026-03-06 21:31:23.117848,1
2026-03-06 21:31:23.212919,0
2026-03-06 21:31:23.220259,1
2026-03-06 21:31:23.314431,0
2026-03-06 21:31:23.322288,1
2026-03-06 21:31:23.416255,0
2026-03-06 21:31:23.424082,1
2026-03-06 21:31:23.518618,0
2026-03-06 21:31:23.526459,1
2026-03-06 21:31:23.620538,0
2026-03-06 21:31:23.628346,1
2026-03-06 21:31:23.722361,0
2026-03-06 21:31:23.730241,1
2026-03-06 21:31:23.824173,0
2026-03-06 21:31:23.832237,1
2026-03-06 21:31:23.926426,0
2026-03-06 21:31:23.93449,1
2026-03-06 21:31:24.028253,0
2026-03-06 21:31:24.036211,1
2026-03-06 21:31:24.130285,0
2026-03-06 21:31:24.13825,1
2026-03-06 21:31:24.232378,0
2026-03-06 21:31:24.24057,1
2026-03-06 21:31:24.334435,0
2026-03-06 21:31:24.34186,1
2026-03-06 21:31:24.436557,0
2026-03-06 21:31:24.444106,1
2026-03-06 21:31:24.538232,0
2026-03-06 21:31:24.545871,1
2026-03-06 21:31:24.640812,0
2026-03-06 21:31:24.648075,1
2026-03-06 21:31:24.742569,0
2026-03-06 21:31:24.750214,1
2026-03-06 21:31:24.84471,0
2026-03-06 21:31:24.851995,1
2026-03-06 21:31:24.946795,0
2026-03-06 21:31:24.954216,1
2026-03-06 21:31:25.048341,0
2026-03-06 21:31:25.056163,1
2026-03-06 21:31:25.150516,0
2026-03-06 21:31:25.158285,1
2026-03-06 21:31:25.252734,0
2026-03-06 21:31:25.260188,1
2026-03-06 21:31:25.354737,0
2026-03-06 21:31:25.362341,1
2026-03-06 21:31:25.456574,0
2026-03-06 21:31:25.463988,1
2026-03-06 21:31:25.558535,0
2026-03-06 21:31:25.566269,1
2026-03-06 21:31:25.660587,0
2026-03-06 21:31:25.668046,1
2026-03-06 21:31:25.762257,0
2026-03-06 21:31:25.770294,1
2026-03-06 21:31:25.864335,0
2026-03-06 21:31:25.872418,1
2026-03-06 21:31:25.966705,0
2026-03-06 21:31:25.974169,1
2026-03-06 21:31:26.068415,0
2026-03-06 21:31:26.076682,1
2026-03-06 21:31:26.170397,0
2026-03-06 21:31:26.178121,1
2026-03-06 21:31:26.272686,0
2026-03-06 21:31:26.280239,1
2026-03-06 21:31:26.374634,0
2026-03-06 21:31:26.382248,1
2026-03-06 21:31:26.47646,0
2026-03-06 21:31:26.484603,1
2026-03-06 21:31:26.578817,0
2026-03-06 21:31:26.586503,1
2026-03-06 21:31:26.68091,0
2026-03-06 21:31:26.688373,1
2026-03-06 21:31:26.782257,0
2026-03-06 21:31:26.790213,1
2026-03-06 21:31:26.884573,0
2026-03-06 21:31:26.891974,1
2026-03-06 21:31:26.986495,0
2026-03-06 21:31:26.994081,1
2026-03-06 21:31:27.088518,0
2026-03-06 21:31:27.095939,1
2026-03-06 21:31:27.190572,0
2026-03-06 21:31:27.197923,1
2026-03-06 21:31:27.29246,0
2026-03-06 21:31:27.300511,1
2026-03-06 21:31:27.394504,0
2026-03-06 21:31:27.402347,1
2026-03-06 21:31:27.496556,0
2026-03-06 21:31:27.504127,1
2026-03-06 21:31:27.598421,0
2026-03-06 21:31:27.605989,1
2026-03-06 21:31:27.700285,0
2026-03-06 21:31:27.708279,1
2026-03-06 21:31:27.80223,0
2026-03-06 21:31:27.810419,1
2026-03-06 21:31:27.904553,0
2026-03-06 21:31:27.912261,1
2026-03-06 21:31:28.006592,0
2026-03-06 21:31:28.014298,1
2026-03-06 21:31:28.108507,0
2026-03-06 21:31:28.116191,1
2026-03-06 21:31:28.21039,0
2026-03-06 21:31:28.218403,1
2026-03-06 21:31:28.312413,0
2026-03-06 21:31:28.32055,1
2026-03-06 21:31:28.414094,0
2026-03-06 21:31:28.422197,1
2026-03-06 21:31:28.51665,0
2026-03-06 21:31:28.52414,1
2026-03-06 21:31:28.618305,0
2026-03-06 21:31:28.626395,1
2026-03-06 21:31:28.720751,0
2026-03-06 21:31:28.728553,1
2026-03-06 21:31:28.822244,0
2026-03-06 21:31:28.830268,1
2026-03-06 21:31:28.924233,0
2026-03-06 21:31:28.932375,1
2026-03-06 21:31:29.026379,0
2026-03-06 21:31:29.034275,1
2026-03-06 21:31:29.128481,0
2026-03-06 21:31:29.136101,1
2026-03-06 21:31:29.230875,0
2026-03-06 21:31:29.238596,1
2026-03-06 21:31:29.33243,0
2026-03-06 21:31:29.33998,1
2026-03-06 21:31:29.434397,0
2026-03-06 21:31:29.442519,1
2026-03-06 21:31:29.536246,0
2026-03-06 21:31:29.544237,1
2026-03-06 21:31:29.638783,0
2026-03-06 21:31:29.646142,1
2026-03-06 21:31:29.740459,0
2026-03-06 21:31:29.748046,1
2026-03-06 21:31:29.842702,0
2026-03-06 21:31:29.850284,1
2026-03-06 21:31:29.944659,0
2026-03-06 21:31:29.952228,1
2026-03-06 21:31:30.046544,0
2026-03-06 21:31:30.054607,1
2026-03-06 21:31:30.148783,0
2026-03-06 21:31:30.156404,1
2026-03-06 21:31:30.250437,0
2026-03-06 21:31:30.258381,1
2026-03-06 21:31:30.35223,0
2026-03-06 21:31:30.360342,1
2026-03-06 21:31:30.4547,0
2026-03-06 21:31:30.462109,1
2026-03-06 21:31:30.556234,0
2026-03-06 21:31:30.564263,1
2026-03-06 21:31:30.658268,0
2026-03-06 21:31:30.666424,1
2026-03-06 21:31:30.760594,0
2026-03-06 21:31:30.7684,1
2026-03-06 21:31:30.862634,0
2026-03-06 21:31:30.870297,1
2026-03-06 21:31:30.964263,0
2026-03-06 21:31:30.972253,1
2026-03-06 21:31:31.066635,0
2026-03-06 21:31:31.074575,1
2026-03-06 21:31:31.168477,0
2026-03-06 21:31:31.176011,1
2026-03-06 21:31:31.270745,0
2026-03-06 21:31:31.278236,1
2026-03-06 21:31:31.372054,0
2026-03-06 21:31:31.380426,1
2026-03-06 21:31:31.474401,0
2026-03-06 21:31:31.482502,1
2026-03-06 21:31:31.576671,0
2026-03-06 21:31:31.584316,1
2026-03-06 21:31:31.678756,0
2026-03-06 21:31:31.686224,1
2026-03-06 21:31:31.780401,0
2026-03-06 21:31:31.788534,1
2026-03-06 21:31:31.882356,0
2026-03-06 21:31:31.890465,1
2026-03-06 21:31:31.984566,0
2026-03-06 21:31:31.992542,1
2026-03-06 21:31:32.086564,0
2026-03-06 21:31:32.094573,1
2026-03-06 21:31:32.18861,0
2026-03-06 21:31:32.19608,1
2026-03-06 21:31:32.290885,0
2026-03-06 21:31:32.298538,1
2026-03-06 21:31:32.392675,0
2026-03-06 21:31:32.40019,1
2026-03-06 21:31:32.494148,0
2026-03-06 21:31:32.502326,1
2026-03-06 21:31:32.596351,0
2026-03-06 21:31:32.604453,1
2026-03-06 21:31:32.698334,0
2026-03-06 21:31:32.70624,1
2026-03-06 21:31:32.800203,0
2026-03-06 21:31:32.808306,1
2026-03-06 21:31:32.902385,0
2026-03-06 21:31:32.910491,1
2026-03-06 21:31:33.004793,0
2026-03-06 21:31:33.012324,1
2026-03-06 21:31:33.106514,0
2026-03-06 21:31:33.114839,1
2026-03-06 21:31:33.208699,0
2026-03-06 21:31:33.216266,1
2026-03-06 21:31:33.310622,0
2026-03-06 21:31:33.318581,1
2026-03-06 21:31:33.412687,0
2026-03-06 21:31:33.420115,1
2026-03-06 21:31:33.514519,0
2026-03-06 21:31:33.522009,1
2026-03-06 21:31:33.616749,0
2026-03-06 21:31:33.624459,1
2026-03-06 21:31:33.718665,0
2026-03-06 21:31:33.726578,1
2026-03-06 21:31:33.820331,0
2026-03-06 21:31:33.828545,1
2026-03-06 21:31:33.922691,0
2026-03-06 21:31:33.930077,1
2026-03-06 21:31:34.024763,0
2026-03-06 21:31:34.033076,1
2026-03-06 21:31:34.126828,0
2026-03-06 21:31:34.134447,1
2026-03-06 21:31:34.227315,0
2026-03-06 21:31:34.23628,1
2026-03-06 21:31:34.329585,0
2026-03-06 21:31:34.338283,1
2026-03-06 21:31:34.431261,0
2026-03-06 21:31:34.440354,1
2026-03-06 21:31:34.533492,0
2026-03-06 21:31:34.542075,1
2026-03-06 21:31:34.635316,0
2026-03-06 21:31:34.644029,1
2026-03-06 21:31:34.737393,0
2026-03-06 21:31:34.746025,1
2026-03-06 21:31:34.839576,0
2026-03-06 21:31:34.847978,1
2026-03-06 21:31:34.941466,0
2026-03-06 21:31:34.95045,1
2026-03-06 21:31:35.043515,0
2026-03-06 21:31:35.05279,1
2026-03-06 21:31:35.145607,0
2026-03-06 21:31:35.154413,1
2026-03-06 21:31:35.248119,0
2026-03-06 21:31:35.256074,1
2026-03-06 21:31:35.349168,0
2026-03-06 21:31:35.358504,1
2026-03-06 21:31:35.451413,0
2026-03-06 21:31:35.460446,1
2026-03-06 21:31:35.553469,0
2026-03-06 21:31:35.562206,1
2026-03-06 21:31:35.655392,0
2026-03-06 21:31:35.664198,1
2026-03-06 21:31:35.757389,0
2026-03-06 21:31:35.766437,1
2026-03-06 21:31:35.859235,0
2026-03-06 21:31:35.868191,1
2026-03-06 21:31:35.961295,0
2026-03-06 21:31:35.970628,1
2026-03-06 21:31:36.062729,0
2026-03-06 21:31:36.072409,1
2026-03-06 21:31:36.164533,0
2026-03-06 21:31:36.174096,1
2026-03-06 21:31:36.266779,0
2026-03-06 21:31:36.276448,1
2026-03-06 21:31:36.368099,0
2026-03-06 21:31:36.378511,1
2026-03-06 21:31:36.470296,0
2026-03-06 21:31:36.480214,1
2026-03-06 21:31:36.572225,0
2026-03-06 21:31:36.582641,1
2026-03-06 21:31:36.674475,0
2026-03-06 21:31:36.684489,1
2026-03-06 21:31:36.776842,0
2026-03-06 21:31:36.786071,1
2026-03-06 21:31:36.878431,0
2026-03-06 21:31:36.88853,1
2026-03-06 21:31:36.980463,0
2026-03-06 21:31:36.990042,1
2026-03-06 21:31:37.08229,0
2026-03-06 21:31:37.093021,1
2026-03-06 21:31:37.18426,0
2026-03-06 21:31:37.194149,1
2026-03-06 21:31:37.286166,0
2026-03-06 21:31:37.29647,1
2026-03-06 21:31:37.388438,0
2026-03-06 21:31:37.398593,1
2026-03-06 21:31:37.490661,0
2026-03-06 21:31:37.50026,1
2026-03-06 21:31:37.592574,0
2026-03-06 21:31:37.602432,1
2026-03-06 21:31:37.694921,0
2026-03-06 21:31:37.704371,1
2026-03-06 21:31:37.796615,0
2026-03-06 21:31:37.806513,1
2026-03-06 21:31:37.898812,0
2026-03-06 21:31:37.908516,1
2026-03-06 21:31:38.000714,0
2026-03-06 21:31:38.010113,1
2026-03-06 21:31:38.102612,0
2026-03-06 21:31:38.112453,1
2026-03-06 21:31:38.204595,0
2026-03-06 21:31:38.214426,1
2026-03-06 21:31:38.306541,0
2026-03-06 21:31:38.316439,1
2026-03-06 21:31:38.408717,0
2026-03-06 21:31:38.418179,1
2026-03-06 21:31:38.510625,0
2026-03-06 21:31:38.520196,1
2026-03-06 21:31:38.612218,0
2026-03-06 21:31:38.622375,1
2026-03-06 21:31:38.714486,0
2026-03-06 21:31:38.724131,1
2026-03-06 21:31:38.816537,0
2026-03-06 21:31:38.826558,1
2026-03-06 21:31:38.918644,0
2026-03-06 21:31:38.928404,1
2026-03-06 21:31:39.020142,0
2026-03-06 21:31:39.030602,1
2026-03-06 21:31:39.122345,0
2026-03-06 21:31:39.13207,1
2026-03-06 21:31:39.22475,0
2026-03-06 21:31:39.234574,1
2026-03-06 21:31:39.326833,0
2026-03-06 21:31:39.336417,1
2026-03-06 21:31:39.428317,0
2026-03-06 21:31:39.43847,1
2026-03-06 21:31:39.530427,0
2026-03-06 21:31:39.540227,1
2026-03-06 21:31:39.632167,0
2026-03-06 21:31:39.642305,1
2026-03-06 21:31:39.734611,0
2026-03-06 21:31:39.744438,1
2026-03-06 21:31:39.836232,0
2026-03-06 21:31:39.846254,1
2026-03-06 21:31:39.938727,0
2026-03-06 21:31:39.947905,1
2026-03-06 21:31:40.040466,0
2026-03-06 21:31:40.050382,1
2026-03-06 21:31:40.142353,0
2026-03-06 21:31:40.15228,1
2026-03-06 21:31:40.244471,0
2026-03-06 21:31:40.254204,1
2026-03-06 21:31:40.346512,0
2026-03-06 21:31:40.356153,1
2026-03-06 21:31:40.448205,0
2026-03-06 21:31:40.458272,1
2026-03-06 21:31:40.549938,0
2026-03-06 21:31:40.560514,1
2026-03-06 21:31:40.652344,0
2026-03-06 21:31:40.662308,1
2026-03-06 21:31:40.754287,0
2026-03-06 21:31:40.764554,1
2026-03-06 21:31:40.856219,0
2026-03-06 21:31:40.86657,1
2026-03-06 21:31:40.958401,0
2026-03-06 21:31:40.968456,1
2026-03-06 21:31:41.060393,0
2026-03-06 21:31:41.070248,1
2026-03-06 21:31:41.162604,0
2026-03-06 21:31:41.172385,1
2026-03-06 21:31:41.264639,0
2026-03-06 21:31:41.274323,1
2026-03-06 21:31:41.366145,0
2026-03-06 21:31:41.376437,1
2026-03-06 21:31:41.468389,0
2026-03-06 21:31:41.478188,1
2026-03-06 21:31:41.570507,0
2026-03-06 21:31:41.580337,1
2026-03-06 21:31:41.672563,0
2026-03-06 21:31:41.68227,1
2026-03-06 21:31:41.774454,0
2026-03-06 21:31:41.784258,1
2026-03-06 21:31:41.876512,0
2026-03-06 21:31:41.88621,1
2026-03-06 21:31:41.978754,0
2026-03-06 21:31:41.988334,1
2026-03-06 21:31:42.080629,0
2026-03-06 21:31:42.090455,1
2026-03-06 21:31:42.182616,0
2026-03-06 21:31:42.192347,1
2026-03-06 21:31:42.283685,0
2026-03-06 21:31:42.294089,1
2026-03-06 21:31:42.385592,0
2026-03-06 21:31:42.396528,1
2026-03-06 21:31:42.487446,0
2026-03-06 21:31:42.498133,1
2026-03-06 21:31:42.589528,0
2026-03-06 21:31:42.600195,1
2026-03-06 21:31:42.69142,0
2026-03-06 21:31:42.702301,1
2026-03-06 21:31:42.793504,0
2026-03-06 21:31:42.804184,1
2026-03-06 21:31:42.895362,0
2026-03-06 21:31:42.906336,1
2026-03-06 21:31:42.997484,0
2026-03-06 21:31:43.008453,1
2026-03-06 21:31:43.099188,0
2026-03-06 21:31:43.110392,1
2026-03-06 21:31:43.201637,0
2026-03-06 21:31:43.212579,1
2026-03-06 21:31:43.303694,0
2026-03-06 21:31:43.314551,1
2026-03-06 21:31:43.405804,0
2026-03-06 21:31:43.416551,1
2026-03-06 21:31:43.507566,0
2026-03-06 21:31:43.518393,1
2026-03-06 21:31:43.609648,0
2026-03-06 21:31:43.620362,1
2026-03-06 21:31:43.711284,0
2026-03-06 21:31:43.722341,1
2026-03-06 21:31:43.813318,0
2026-03-06 21:31:43.824577,1
2026-03-06 21:31:43.915703,0
2026-03-06 21:31:43.926062,1
2026-03-06 21:31:44.017642,0
2026-03-06 21:31:44.028193,1
2026-03-06 21:31:44.119706,0
2026-03-06 21:31:44.130565,1
2026-03-06 21:31:44.221813,0
2026-03-06 21:31:44.232571,1
2026-03-06 21:31:44.323519,0
2026-03-06 21:31:44.334293,1
2026-03-06 21:31:44.425832,0
2026-03-06 21:31:44.436134,1
2026-03-06 21:31:44.527493,0
2026-03-06 21:31:44.538235,1
2026-03-06 21:31:44.62927,0
2026-03-06 21:31:44.640518,1
2026-03-06 21:31:44.731294,0
2026-03-06 21:31:44.742726,1
2026-03-06 21:31:44.833771,0
2026-03-06 21:31:44.844584,1
2026-03-06 21:31:44.935629,0
2026-03-06 21:31:44.946274,1
2026-03-06 21:31:45.037986,0
2026-03-06 21:31:45.048498,1
2026-03-06 21:31:45.139629,0
2026-03-06 21:31:45.150531,1
2026-03-06 21:31:45.241181,0
2026-03-06 21:31:45.252097,1
2026-03-06 21:31:45.343304,0
2026-03-06 21:31:45.354121,1
2026-03-06 21:31:45.445322,0
2026-03-06 21:31:45.456513,1
2026-03-06 21:31:45.547715,0
2026-03-06 21:31:45.558447,1
2026-03-06 21:31:45.649447,0
2026-03-06 21:31:45.660144,1
2026-03-06 21:31:45.751568,0
2026-03-06 21:31:45.762195,1
2026-03-06 21:31:45.853478,0
2026-03-06 21:31:45.864173,1
2026-03-06 21:31:45.955559,0
2026-03-06 21:31:45.966317,1
2026-03-06 21:31:46.057643,0
2026-03-06 21:31:46.068349,1
2026-03-06 21:31:46.159829,0
2026-03-06 21:31:46.170058,1
2026-03-06 21:31:46.261332,0
2026-03-06 21:31:46.272605,1
2026-03-06 21:31:46.363564,0
2026-03-06 21:31:46.374393,1
2026-03-06 21:31:46.465145,0
2026-03-06 21:31:46.476199,1
2026-03-06 21:31:46.567513,0
2026-03-06 21:31:46.578514,1
2026-03-06 21:31:46.669297,0
2026-03-06 21:31:46.680425,1
2026-03-06 21:31:46.771395,0
2026-03-06 21:31:46.782194,1
2026-03-06 21:31:46.873978,0
2026-03-06 21:31:46.884291,1
2026-03-06 21:31:46.975474,0
2026-03-06 21:31:46.986388,1
2026-03-06 21:31:47.077437,0
2026-03-06 21:31:47.088516,1
2026-03-06 21:31:47.179311,0
2026-03-06 21:31:47.1902,1
2026-03-06 21:31:47.281429,0
2026-03-06 21:31:47.292123,1
2026-03-06 21:31:47.383241,0
2026-03-06 21:31:47.39455,1
2026-03-06 21:31:47.485221,0
2026-03-06 21:31:47.496239,1
2026-03-06 21:31:47.587447,0
2026-03-06 21:31:47.598016,1
2026-03-06 21:31:47.689653,0
2026-03-06 21:31:47.700252,1
2026-03-06 21:31:47.791341,0
2026-03-06 21:31:47.802352,1
2026-03-06 21:31:47.893272,0
2026-03-06 21:31:47.904561,1
2026-03-06 21:31:47.995371,0
2026-03-06 21:31:48.006669,1
2026-03-06 21:31:48.097297,0
2026-03-06 21:31:48.108578,1
2026-03-06 21:31:48.19966,0
2026-03-06 21:31:48.210184,1
2026-03-06 21:31:48.301286,0
2026-03-06 21:31:48.312183,1
2026-03-06 21:31:48.403383,0
2026-03-06 21:31:48.414362,1
2026-03-06 21:31:48.505399,0
2026-03-06 21:31:48.516728,1
2026-03-06 21:31:48.607122,0
2026-03-06 21:31:48.618593,1
2026-03-06 21:31:48.709416,0
2026-03-06 21:31:48.720652,1
2026-03-06 21:31:48.811551,0
2026-03-06 21:31:48.822628,1
2026-03-06 21:31:48.913656,0
2026-03-06 21:31:48.924553,1
2026-03-06 21:31:49.0153,0
2026-03-06 21:31:49.026173,1
2026-03-06 21:31:49.117393,0
2026-03-06 21:31:49.128498,1
2026-03-06 21:31:49.219723,0
2026-03-06 21:31:49.230359,1
2026-03-06 21:31:49.321267,0
2026-03-06 21:31:49.33242,1
2026-03-06 21:31:49.423397,0
2026-03-06 21:31:49.434417,1
2026-03-06 21:31:49.525859,0
2026-03-06 21:31:49.536476,1
2026-03-06 21:31:49.627444,0
2026-03-06 21:31:49.638467,1
2026-03-06 21:31:49.729538,0
2026-03-06 21:31:49.740113,1
2026-03-06 21:31:49.831441,0
2026-03-06 21:31:49.842189,1
2026-03-06 21:31:49.933356,0
2026-03-06 21:31:49.944739,1
2026-03-06 21:31:50.035859,0
2026-03-06 21:31:50.046699,1
2026-03-06 21:31:50.136833,0
2026-03-06 21:31:50.148495,1
2026-03-06 21:31:50.238805,0
2026-03-06 21:31:50.250234,1
2026-03-06 21:31:50.340865,0
2026-03-06 21:31:50.352525,1
2026-03-06 21:31:50.442552,0
2026-03-06 21:31:50.454378,1
2026-03-06 21:31:50.544349,0
2026-03-06 21:31:50.556595,1
2026-03-06 21:31:50.646794,0
2026-03-06 21:31:50.658427,1
2026-03-06 21:31:50.748708,0
2026-03-06 21:31:50.760471,1
2026-03-06 21:31:50.850527,0
2026-03-06 21:31:50.86265,1
2026-03-06 21:31:50.952202,0
2026-03-06 21:31:50.964494,1
2026-03-06 21:31:51.054225,0
2026-03-06 21:31:51.066316,1
2026-03-06 21:31:51.156558,0
2026-03-06 21:31:51.168334,1
2026-03-06 21:31:51.258574,0
2026-03-06 21:31:51.270352,1
2026-03-06 21:31:51.360768,0
2026-03-06 21:31:51.372488,1
2026-03-06 21:31:51.462333,0
2026-03-06 21:31:51.474398,1
2026-03-06 21:31:51.564178,0
2026-03-06 21:31:51.576387,1
2026-03-06 21:31:51.666233,0
2026-03-06 21:31:51.678357,1
2026-03-06 21:31:51.768325,0
2026-03-06 21:31:51.780316,1
2026-03-06 21:31:51.870387,0
2026-03-06 21:31:51.882266,1
2026-03-06 21:31:51.97267,0
2026-03-06 21:31:51.984417,1
2026-03-06 21:31:52.074536,0
2026-03-06 21:31:52.086409,1
2026-03-06 21:31:52.1765,0
2026-03-06 21:31:52.188587,1
2026-03-06 21:31:52.278377,0
2026-03-06 21:31:52.290449,1
2026-03-06 21:31:52.380249,0
2026-03-06 21:31:52.392621,1
2026-03-06 21:31:52.482257,0
2026-03-06 21:31:52.494577,1
2026-03-06 21:31:52.584834,0
2026-03-06 21:31:52.596681,1
2026-03-06 21:31:52.686388,0
2026-03-06 21:31:52.698557,1
2026-03-06 21:31:52.788483,0
2026-03-06 21:31:52.799985,1
2026-03-06 21:31:52.890154,0
2026-03-06 21:31:52.90207,1
2026-03-06 21:31:52.992458,0
2026-03-06 21:31:53.004725,1
2026-03-06 21:31:53.094572,0
2026-03-06 21:31:53.106542,1
2026-03-06 21:31:53.196111,0
2026-03-06 21:31:53.208504,1
2026-03-06 21:31:53.297757,0
2026-03-06 21:31:53.310072,1
2026-03-06 21:31:53.399323,0
2026-03-06 21:31:53.412561,1
2026-03-06 21:31:53.501647,0
2026-03-06 21:31:53.514615,1
2026-03-06 21:31:53.603751,0
2026-03-06 21:31:53.61653,1
2026-03-06 21:31:53.705335,0
2026-03-06 21:31:53.718399,1
2026-03-06 21:31:53.807302,0
2026-03-06 21:31:53.820409,1
2026-03-06 21:31:53.909718,0
2026-03-06 21:31:53.922144,1
2026-03-06 21:31:54.011589,0
2026-03-06 21:31:54.024167,1
2026-03-06 21:31:54.113211,0
2026-03-06 21:31:54.12614,1
2026-03-06 21:31:54.215728,0
2026-03-06 21:31:54.228718,1
2026-03-06 21:31:54.317465,0
2026-03-06 21:31:54.330142,1
2026-03-06 21:31:54.419589,0
2026-03-06 21:31:54.432189,1
2026-03-06 21:31:54.521522,0
2026-03-06 21:31:54.534542,1
2026-03-06 21:31:54.623336,0
2026-03-06 21:31:54.636361,1
2026-03-06 21:31:54.725465,0
2026-03-06 21:31:54.738459,1
2026-03-06 21:31:54.827493,0
2026-03-06 21:31:54.840226,1
2026-03-06 21:31:54.929366,0
2026-03-06 21:31:54.942455,1
2026-03-06 21:31:55.031354,0
2026-03-06 21:31:55.044528,1
