time,PT_Cal.GN2_High.pressure_psi
2026-03-06 21:26:47.333937,4.5976825
2026-03-06 21:26:47.333976,3.9232285
2026-03-06 21:26:47.334004,3.3509622
2026-03-06 21:26:47.334032,4.393304
2026-03-06 21:26:47.334071,4.4341793
2026-03-06 21:26:47.334096,4.078558
2026-03-06 21:26:47.334114,3.9763672
2026-03-06 21:26:47.334127,0.41350847
2026-03-06 21:26:47.334131,3.8823526
2026-03-06 21:26:47.433917,3.4184103
2026-03-06 21:26:47.43396,3.8373873
2026-03-06 21:26:47.434226,4.4157867
2026-03-06 21:26:47.434264,4.393304
2026-03-06 21:26:47.43463,0.41344443
2026-03-06 21:26:47.537699,4.25637
2026-03-06 21:26:47.537758,4.4178267
2026-03-06 21:26:47.537835,3.8128643
2026-03-06 21:26:47.537954,3.6616213
2026-03-06 21:26:47.538011,4.1664395
2026-03-06 21:26:47.538043,0.41372085
2026-03-06 21:26:47.538147,4.0642514
2026-03-06 21:26:47.637657,3.962061
2026-03-06 21:26:47.637694,4.1705294
2026-03-06 21:26:47.637722,3.7965086
2026-03-06 21:26:47.637764,4.0131564
2026-03-06 21:26:47.637833,4.1705294
2026-03-06 21:26:47.637896,4.2216215
2026-03-06 21:26:47.63796,4.40148
2026-03-06 21:26:47.638038,0.41356915
2026-03-06 21:26:47.638041,4.2114077
2026-03-06 21:26:47.638131,4.313596
2026-03-06 21:26:47.737443,4.176662
2026-03-06 21:26:47.73748,4.2318444
2026-03-06 21:26:47.737525,4.103081
2026-03-06 21:26:47.737541,3.7127168
2026-03-06 21:26:47.737569,4.025419
2026-03-06 21:26:47.737731,3.6616213
2026-03-06 21:26:47.73776,3.6330056
2026-03-06 21:26:47.737794,4.2032313
2026-03-06 21:26:47.737894,3.7474566
2026-03-06 21:26:47.738141,0.41355297
2026-03-06 21:26:47.837658,4.2502375
2026-03-06 21:26:47.837677,4.27885
2026-03-06 21:26:47.837696,3.8537369
2026-03-06 21:26:47.837701,4.642645
2026-03-06 21:26:47.837731,3.7965086
2026-03-06 21:26:47.837789,3.5512543
2026-03-06 21:26:47.838053,0.41371882
2026-03-06 21:26:47.937726,4.0949078
2026-03-06 21:26:47.937811,4.3115525
2026-03-06 21:26:47.93788,4.066292
2026-03-06 21:26:47.937953,3.7290664
2026-03-06 21:26:47.938157,0.41365814
2026-03-06 21:26:48.037703,4.0989943
2026-03-06 21:26:48.037768,3.3775315
2026-03-06 21:26:48.03785,3.986584
2026-03-06 21:26:48.038011,4.5670233
2026-03-06 21:26:48.038142,3.6861475
2026-03-06 21:26:48.038169,0.41366893
2026-03-06 21:26:48.137496,4.6569543
2026-03-06 21:26:48.137568,4.080601
2026-03-06 21:26:48.13765,3.9763672
2026-03-06 21:26:48.137764,3.4674625
2026-03-06 21:26:48.137871,4.115344
2026-03-06 21:26:48.137954,3.4654162
2026-03-06 21:26:48.138072,4.0622053
2026-03-06 21:26:48.138165,3.8373873
2026-03-06 21:26:48.138265,5.0166626
2026-03-06 21:26:48.138533,0.4134606
2026-03-06 21:26:48.238412,3.9804537
2026-03-06 21:26:48.238537,3.939578
2026-03-06 21:26:48.238572,4.3074627
2026-03-06 21:26:48.238733,3.9927168
2026-03-06 21:26:48.238761,3.5655637
2026-03-06 21:26:48.238801,4.5854225
2026-03-06 21:26:48.238864,0.41362983
2026-03-06 21:26:48.238898,4.82659
2026-03-06 21:26:48.239066,3.6820576
2026-03-06 21:26:48.239147,3.9170954
2026-03-06 21:26:48.338771,3.8884857
2026-03-06 21:26:48.338802,4.0417657
2026-03-06 21:26:48.338831,3.9538844
2026-03-06 21:26:48.339071,4.084688
2026-03-06 21:26:48.339101,3.8578298
2026-03-06 21:26:48.339119,3.9089222
2026-03-06 21:26:48.339141,3.7842486
2026-03-06 21:26:48.339206,0.4135995
2026-03-06 21:26:48.340235,4.650821
2026-03-06 21:26:48.438359,3.6514018
2026-03-06 21:26:48.438383,3.8537369
2026-03-06 21:26:48.438543,4.0131564
2026-03-06 21:26:48.438561,4.1316967
2026-03-06 21:26:48.438608,4.648778
2026-03-06 21:26:48.438634,4.1970987
2026-03-06 21:26:48.438694,3.6432254
2026-03-06 21:26:48.438766,4.534327
2026-03-06 21:26:48.438825,4.297243
2026-03-06 21:26:48.43934,0.4137013
2026-03-06 21:26:48.542639,3.5226414
2026-03-06 21:26:48.542714,4.5077577
2026-03-06 21:26:48.542822,3.835347
2026-03-06 21:26:48.542916,3.9477515
2026-03-06 21:26:48.543026,3.579867
2026-03-06 21:26:48.543132,4.1419134
2026-03-06 21:26:48.543297,0.41347882
2026-03-06 21:26:48.543298,4.1051273
2026-03-06 21:26:48.543483,3.641182
2026-03-06 21:26:48.543579,4.156223
2026-03-06 21:26:48.642473,4.389217
2026-03-06 21:26:48.642502,3.6064363
2026-03-06 21:26:48.642528,3.9170954
2026-03-06 21:26:48.642555,4.41374
2026-03-06 21:26:48.642571,3.7760723
2026-03-06 21:26:48.642594,4.2441044
2026-03-06 21:26:48.742613,3.835347
2026-03-06 21:26:48.742634,3.9927168
2026-03-06 21:26:48.742645,4.035636
2026-03-06 21:26:48.742654,3.5716906
2026-03-06 21:26:48.742742,0.41358197
2026-03-06 21:26:48.742913,4.193009
2026-03-06 21:26:48.742941,3.6697948
2026-03-06 21:26:48.742961,4.201185
2026-03-06 21:26:48.842434,4.293156
2026-03-06 21:26:48.842459,4.2747602
2026-03-06 21:26:48.842486,4.1071706
2026-03-06 21:26:48.842526,4.0519886
2026-03-06 21:26:48.842582,4.6017723
2026-03-06 21:26:48.842651,4.0642514
2026-03-06 21:26:48.842747,4.2400146
2026-03-06 21:26:48.842868,3.9988499
2026-03-06 21:26:48.842914,0.41373298
2026-03-06 21:26:48.942362,3.8619163
2026-03-06 21:26:48.942388,4.3728642
2026-03-06 21:26:48.9424,4.3238125
2026-03-06 21:26:48.942418,3.7556388
2026-03-06 21:26:48.942448,4.2808933
2026-03-06 21:26:48.942472,3.6881907
2026-03-06 21:26:49.042444,4.5322804
2026-03-06 21:26:49.042473,3.8516936
2026-03-06 21:26:49.042494,4.072425
2026-03-06 21:26:49.042521,3.8884857
2026-03-06 21:26:49.042552,3.8986993
2026-03-06 21:26:49.043293,0.41381186
2026-03-06 21:26:49.143028,4.025419
2026-03-06 21:26:49.143055,3.7719855
2026-03-06 21:26:49.143116,4.6160755
2026-03-06 21:26:49.143204,4.4791417
2026-03-06 21:26:49.143263,3.761766
2026-03-06 21:26:49.143444,0.41364467
2026-03-06 21:26:49.243508,4.5077577
2026-03-06 21:26:49.243566,3.9824972
2026-03-06 21:26:49.243622,4.2400146
2026-03-06 21:26:49.243652,4.0090666
2026-03-06 21:26:49.243701,4.039726
2026-03-06 21:26:49.243756,3.9559278
2026-03-06 21:26:49.243797,3.7433698
2026-03-06 21:26:49.243915,0.41380376
2026-03-06 21:26:49.343738,4.058119
2026-03-06 21:26:49.343763,4.27885
2026-03-06 21:26:49.343786,4.4709654
2026-03-06 21:26:49.343815,4.1255636
2026-03-06 21:26:49.34405,0.41365546
2026-03-06 21:26:49.443802,4.2522774
2026-03-06 21:26:49.443859,4.035636
2026-03-06 21:26:49.443913,4.6794367
2026-03-06 21:26:49.44395,4.334035
2026-03-06 21:26:49.443991,3.835347
2026-03-06 21:26:49.444036,4.1970987
2026-03-06 21:26:49.444082,4.395347
2026-03-06 21:26:49.44415,3.8741763
2026-03-06 21:26:49.444249,3.8966591
2026-03-06 21:26:49.444276,0.41371948
2026-03-06 21:26:49.547806,4.092861
2026-03-06 21:26:49.547839,3.7924218
2026-03-06 21:26:49.547855,3.9538844
2026-03-06 21:26:49.54787,3.5144682
2026-03-06 21:26:49.547887,4.0151997
2026-03-06 21:26:49.54791,4.6038156
2026-03-06 21:26:49.547933,4.1051273
2026-03-06 21:26:49.547957,4.115344
2026-03-06 21:26:49.548006,4.5915523
2026-03-06 21:26:49.54863,0.4136669
2026-03-06 21:26:49.647542,3.483809
2026-03-06 21:26:49.64757,4.497538
2026-03-06 21:26:49.647577,4.1439567
2026-03-06 21:26:49.647601,3.7208872
2026-03-06 21:26:49.647622,4.650821
2026-03-06 21:26:49.647636,4.673304
2026-03-06 21:26:49.647724,3.7781186
2026-03-06 21:26:49.747805,3.5226414
2026-03-06 21:26:49.747826,3.9906766
2026-03-06 21:26:49.747838,4.25637
2026-03-06 21:26:49.747863,4.1603093
2026-03-06 21:26:49.747885,3.9477515
2026-03-06 21:26:49.747906,4.456662
2026-03-06 21:26:49.747933,4.6814833
2026-03-06 21:26:49.747953,4.0090666
2026-03-06 21:26:49.747976,4.076512
2026-03-06 21:26:49.748342,0.41347882
2026-03-06 21:26:49.847816,3.7903817
2026-03-06 21:26:49.847841,4.661044
2026-03-06 21:26:49.847854,4.1500926
2026-03-06 21:26:49.847875,3.4817626
2026-03-06 21:26:49.847898,3.6738813
2026-03-06 21:26:49.847937,3.7678988
2026-03-06 21:26:49.848114,4.6896534
2026-03-06 21:26:49.848395,0.41346532
2026-03-06 21:26:49.948042,3.6881907
2026-03-06 21:26:49.94809,4.2318444
2026-03-06 21:26:49.948141,3.71476
2026-03-06 21:26:49.948186,3.7842486
2026-03-06 21:26:49.948213,4.6160755
2026-03-06 21:26:49.948222,3.6881907
2026-03-06 21:26:49.948233,3.5103784
2026-03-06 21:26:49.948238,4.2298007
2026-03-06 21:26:49.94825,4.0315495
2026-03-06 21:26:49.948637,0.41353342
2026-03-06 21:26:50.047683,4.522064
2026-03-06 21:26:50.047719,3.7597256
2026-03-06 21:26:50.047741,3.8762197
2026-03-06 21:26:50.047761,4.5425005
2026-03-06 21:26:50.047775,4.5077577
2026-03-06 21:26:50.047791,4.2952
2026-03-06 21:26:50.047807,3.9641073
2026-03-06 21:26:50.047814,3.9824972
2026-03-06 21:26:50.047835,4.019286
2026-03-06 21:26:50.048665,0.41380376
2026-03-06 21:26:50.148023,4.0458555
2026-03-06 21:26:50.148048,4.4178267
2026-03-06 21:26:50.148205,3.9784105
2026-03-06 21:26:50.148232,4.27272
2026-03-06 21:26:50.148253,4.8776855
2026-03-06 21:26:50.148325,4.3871737
2026-03-06 21:26:50.14839,4.2829394
2026-03-06 21:26:50.148456,3.489942
2026-03-06 21:26:50.148539,3.6861475
2026-03-06 21:26:50.148651,0.41376397
2026-03-06 21:26:50.248511,4.00498
2026-03-06 21:26:50.24854,3.7965086
2026-03-06 21:26:50.248588,3.939578
2026-03-06 21:26:50.248649,3.6248324
2026-03-06 21:26:50.24869,4.334035
2026-03-06 21:26:50.248765,3.9784105
2026-03-06 21:26:50.248829,0.4136379
2026-03-06 21:26:50.248833,3.804688
2026-03-06 21:26:50.248939,4.13987
2026-03-06 21:26:50.348314,3.866003
2026-03-06 21:26:50.348338,4.0213327
2026-03-06 21:26:50.348351,4.025419
2026-03-06 21:26:50.348371,3.8251243
2026-03-06 21:26:50.348398,3.85987
2026-03-06 21:26:50.348431,3.9314048
2026-03-06 21:26:50.34846,4.2420607
2026-03-06 21:26:50.349067,0.41361365
2026-03-06 21:26:50.448415,3.659575
2026-03-06 21:26:50.448454,4.313596
2026-03-06 21:26:50.448479,3.9641073
2026-03-06 21:26:50.448501,4.444396
2026-03-06 21:26:50.448522,3.85987
2026-03-06 21:26:50.448543,3.841477
2026-03-06 21:26:50.448566,3.9886303
2026-03-06 21:26:50.44911,0.4136325
2026-03-06 21:26:50.552656,4.540454
2026-03-06 21:26:50.552698,3.543084
2026-03-06 21:26:50.552748,4.3871737
2026-03-06 21:26:50.552811,4.3422055
2026-03-06 21:26:50.552897,3.9906766
2026-03-06 21:26:50.552995,4.1439567
2026-03-06 21:26:50.553043,0.41381454
2026-03-06 21:26:50.553071,4.0090666
2026-03-06 21:26:50.652277,3.962061
2026-03-06 21:26:50.652304,4.0151997
2026-03-06 21:26:50.652323,3.6759276
2026-03-06 21:26:50.652352,3.761766
2026-03-06 21:26:50.652441,4.060165
2026-03-06 21:26:50.652625,3.8312573
2026-03-06 21:26:50.652653,4.334035
2026-03-06 21:26:50.653119,0.41365612
2026-03-06 21:26:50.752559,4.2952
2026-03-06 21:26:50.75258,3.8966591
2026-03-06 21:26:50.752613,3.8251243
2026-03-06 21:26:50.752645,3.5022051
2026-03-06 21:26:50.752692,4.6365147
2026-03-06 21:26:50.752734,4.297243
2026-03-06 21:26:50.752804,3.567607
2026-03-06 21:26:50.752873,4.039726
2026-03-06 21:26:50.754221,0.41373366
2026-03-06 21:26:50.853066,3.8394337
2026-03-06 21:26:50.853092,4.6896534
2026-03-06 21:26:50.853098,3.7822082
2026-03-06 21:26:50.853119,4.0867343
2026-03-06 21:26:50.853124,4.299289
2026-03-06 21:26:50.85313,4.2318444
2026-03-06 21:26:50.952601,4.0090666
2026-03-06 21:26:50.952626,4.6590004
2026-03-06 21:26:50.95265,4.6201653
2026-03-06 21:26:50.952669,4.2032313
2026-03-06 21:26:50.952686,4.3115525
2026-03-06 21:26:50.952706,4.41374
2026-03-06 21:26:50.952719,3.708627
2026-03-06 21:26:50.95274,3.8292139
2026-03-06 21:26:50.952959,0.41363928
2026-03-06 21:26:51.052461,3.6861475
2026-03-06 21:26:51.052523,4.2420607
2026-03-06 21:26:51.052561,4.180749
2026-03-06 21:26:51.052596,4.2747602
2026-03-06 21:26:51.052622,4.2400146
2026-03-06 21:26:51.052656,4.0008903
2026-03-06 21:26:51.052695,4.3115525
2026-03-06 21:26:51.052732,3.8005981
2026-03-06 21:26:51.053109,0.41353276
2026-03-06 21:26:51.152943,4.1255636
2026-03-06 21:26:51.152975,3.7944682
2026-03-06 21:26:51.152992,4.193009
2026-03-06 21:26:51.153,4.40148
2026-03-06 21:26:51.153021,4.4525723
2026-03-06 21:26:51.153041,3.6370955
2026-03-06 21:26:51.153062,4.2298007
2026-03-06 21:26:51.153526,0.4136777
2026-03-06 21:26:51.253982,4.824547
2026-03-06 21:26:51.254009,3.8005981
2026-03-06 21:26:51.254028,4.0989943
2026-03-06 21:26:51.254049,4.4239597
2026-03-06 21:26:51.254065,4.158266
2026-03-06 21:26:51.254109,4.389217
2026-03-06 21:26:51.254143,4.080601
2026-03-06 21:26:51.254181,3.1118379
2026-03-06 21:26:51.254225,4.0131564
2026-03-06 21:26:51.254493,0.41390824
2026-03-06 21:26:51.353711,3.8394337
2026-03-06 21:26:51.353743,3.8823526
2026-03-06 21:26:51.353762,4.5302405
2026-03-06 21:26:51.353781,3.9211822
2026-03-06 21:26:51.353808,4.2441044
2026-03-06 21:26:51.353836,4.1316967
2026-03-06 21:26:51.353889,3.6309652
2026-03-06 21:26:51.453985,3.9252687
2026-03-06 21:26:51.45401,3.494032
2026-03-06 21:26:51.454039,4.626298
2026-03-06 21:26:51.454057,4.1725693
2026-03-06 21:26:51.454078,3.7433698
2026-03-06 21:26:51.454108,3.5696502
2026-03-06 21:26:51.454132,4.0744715
2026-03-06 21:26:51.454155,4.1868787
2026-03-06 21:26:51.45418,4.2441044
2026-03-06 21:26:51.454805,0.41361162
2026-03-06 21:26:51.557482,4.6017723
2026-03-06 21:26:51.557627,4.1133037
2026-03-06 21:26:51.557739,4.4055667
2026-03-06 21:26:51.557802,3.8373873
2026-03-06 21:26:51.55787,4.6201653
2026-03-06 21:26:51.558008,3.5165145
2026-03-06 21:26:51.558031,4.2645435
2026-03-06 21:26:51.558084,0.41383478
2026-03-06 21:26:51.657588,3.2549045
2026-03-06 21:26:51.657726,4.303376
2026-03-06 21:26:51.657758,4.3422055
2026-03-06 21:26:51.657837,3.962061
2026-03-06 21:26:51.657989,4.2441044
2026-03-06 21:26:51.658093,3.410234
2026-03-06 21:26:51.658131,0.4133905
2026-03-06 21:26:51.757664,4.376951
2026-03-06 21:26:51.757749,4.663084
2026-03-06 21:26:51.757806,4.7019196
2026-03-06 21:26:51.757879,3.8639567
2026-03-06 21:26:51.757942,3.8843992
2026-03-06 21:26:51.758012,4.346295
2026-03-06 21:26:51.758079,3.7331562
2026-03-06 21:26:51.758151,4.983963
2026-03-06 21:26:51.758273,0.413855
2026-03-06 21:26:51.858488,4.1868787
2026-03-06 21:26:51.85862,4.7080526
2026-03-06 21:26:51.858663,4.3871737
2026-03-06 21:26:51.858765,3.7719855
2026-03-06 21:26:51.859767,0.41369793
2026-03-06 21:26:51.957715,3.9600143
2026-03-06 21:26:51.957738,4.2298007
2026-03-06 21:26:51.957815,4.1643963
2026-03-06 21:26:51.957839,3.9314048
2026-03-06 21:26:51.957869,4.724399
2026-03-06 21:26:51.957954,4.4239597
2026-03-06 21:26:51.958051,4.060165
2026-03-06 21:26:51.958125,4.485275
2026-03-06 21:26:51.958219,4.43009
2026-03-06 21:26:52.058021,3.5962195
2026-03-06 21:26:52.058066,4.092861
2026-03-06 21:26:52.058091,3.7903817
2026-03-06 21:26:52.058117,4.340165
2026-03-06 21:26:52.058144,4.8572493
2026-03-06 21:26:52.058177,4.338122
2026-03-06 21:26:52.058186,0.41350308
2026-03-06 21:26:52.058219,4.2625003
2026-03-06 21:26:52.05825,4.0683384
2026-03-06 21:26:52.058284,4.3442516
2026-03-06 21:26:52.157405,3.635052
2026-03-06 21:26:52.157493,4.101041
2026-03-06 21:26:52.157583,4.473012
2026-03-06 21:26:52.15769,3.8803062
2026-03-06 21:26:52.258273,4.0744715
2026-03-06 21:26:52.258374,0.41366082
2026-03-06 21:26:52.258426,4.1316967
2026-03-06 21:26:52.258452,4.1725693
2026-03-06 21:26:52.258478,3.209939
2026-03-06 21:26:52.25864,4.072425
2026-03-06 21:26:52.25878,4.0499425
2026-03-06 21:26:52.258814,3.6330056
2026-03-06 21:26:52.35864,4.759145
2026-03-06 21:26:52.358662,4.2195783
2026-03-06 21:26:52.35868,3.9702342
2026-03-06 21:26:52.358687,4.528194
2026-03-06 21:26:52.358701,4.235931
2026-03-06 21:26:52.358859,0.41388667
2026-03-06 21:26:52.458587,4.6058617
2026-03-06 21:26:52.458625,4.0111127
2026-03-06 21:26:52.45865,4.303376
2026-03-06 21:26:52.458695,4.1194305
2026-03-06 21:26:52.458739,4.1725693
2026-03-06 21:26:52.458811,4.3013296
2026-03-06 21:26:52.45886,4.5241075
2026-03-06 21:26:52.458894,0.41383612
2026-03-06 21:26:52.562636,4.4689255
2026-03-06 21:26:52.562704,4.4178267
2026-03-06 21:26:52.56277,3.8905292
2026-03-06 21:26:52.562913,3.6207426
2026-03-06 21:26:52.562968,0.41379094
2026-03-06 21:26:52.662668,3.6800175
2026-03-06 21:26:52.662698,3.933445
2026-03-06 21:26:52.662715,4.6365147
2026-03-06 21:26:52.662739,4.4096565
2026-03-06 21:26:52.762344,4.2154913
2026-03-06 21:26:52.762381,4.223668
2026-03-06 21:26:52.76241,4.40148
2026-03-06 21:26:52.762444,3.7249799
2026-03-06 21:26:52.762583,0.41370735
2026-03-06 21:26:52.862365,3.8741763
2026-03-06 21:26:52.862427,4.0090666
2026-03-06 21:26:52.862514,3.8435204
2026-03-06 21:26:52.862618,3.7413325
2026-03-06 21:26:52.862642,0.41359478
2026-03-06 21:26:52.862772,4.1316967
2026-03-06 21:26:52.862883,3.9457111
2026-03-06 21:26:52.962209,3.8251243
2026-03-06 21:26:52.96228,4.41374
2026-03-06 21:26:52.962345,4.5425005
2026-03-06 21:26:52.962421,3.8516936
2026-03-06 21:26:52.962511,4.303376
2026-03-06 21:26:52.962614,4.156223
2026-03-06 21:26:52.962742,4.1500926
2026-03-06 21:26:52.962796,0.41373634
2026-03-06 21:26:52.962828,4.082648
2026-03-06 21:26:53.062695,4.331989
2026-03-06 21:26:53.062724,4.3013296
2026-03-06 21:26:53.062826,4.336078
2026-03-06 21:26:53.062835,0.4137458
2026-03-06 21:26:53.062877,4.863376
2026-03-06 21:26:53.062965,4.158266
2026-03-06 21:26:53.063028,4.2706738
2026-03-06 21:26:53.06314,4.8327203
2026-03-06 21:26:53.162439,4.56907
2026-03-06 21:26:53.16251,4.201185
2026-03-06 21:26:53.162586,4.037682
2026-03-06 21:26:53.162706,4.906301
2026-03-06 21:26:53.16288,0.41370264
2026-03-06 21:26:53.16288,4.562937
2026-03-06 21:26:53.263576,4.6569543
2026-03-06 21:26:53.263611,4.376951
2026-03-06 21:26:53.263634,4.0029364
2026-03-06 21:26:53.263642,3.8639567
2026-03-06 21:26:53.263661,4.6528673
2026-03-06 21:26:53.263684,4.1848383
2026-03-06 21:26:53.263825,0.41385296
2026-03-06 21:26:53.263918,4.0029364
2026-03-06 21:26:53.363316,3.708627
2026-03-06 21:26:53.363357,4.2461505
2026-03-06 21:26:53.363398,4.297243
2026-03-06 21:26:53.363475,4.8572493
2026-03-06 21:26:53.363535,4.180749
2026-03-06 21:26:53.363661,3.6514018
2026-03-06 21:26:53.363806,3.9988499
2026-03-06 21:26:53.363889,3.6759276
2026-03-06 21:26:53.363959,0.41373432
2026-03-06 21:26:53.463958,4.55681
2026-03-06 21:26:53.463979,4.589506
2026-03-06 21:26:53.463993,3.9927168
2026-03-06 21:26:53.464017,4.575203
2026-03-06 21:26:53.46405,3.8537369
2026-03-06 21:26:53.464121,3.8680434
2026-03-06 21:26:53.464204,3.9947603
2026-03-06 21:26:53.464378,3.8578298
2026-03-06 21:26:53.464404,3.8333006
2026-03-06 21:26:53.464577,0.41381994
2026-03-06 21:26:53.567655,4.0029364
2026-03-06 21:26:53.567686,4.103081
2026-03-06 21:26:53.567712,3.9947603
2026-03-06 21:26:53.567734,3.8905292
2026-03-06 21:26:53.567741,4.8592896
2026-03-06 21:26:53.56777,4.1991386
2026-03-06 21:26:53.567774,3.8189912
2026-03-06 21:26:53.567779,4.6344714
2026-03-06 21:26:53.567798,3.9763672
2026-03-06 21:26:53.568078,0.41363725
2026-03-06 21:26:53.667531,3.986584
2026-03-06 21:26:53.667576,4.162356
2026-03-06 21:26:53.667605,3.8762197
2026-03-06 21:26:53.667829,4.4934483
2026-03-06 21:26:53.667857,3.7658556
2026-03-06 21:26:53.66787,4.5302405
2026-03-06 21:26:53.667898,4.4239597
2026-03-06 21:26:53.667941,4.096951
2026-03-06 21:26:53.667993,3.9845436
2026-03-06 21:26:53.668258,0.41359544
2026-03-06 21:26:53.767632,4.2298007
2026-03-06 21:26:53.767665,3.6779711
2026-03-06 21:26:53.767682,4.137827
2026-03-06 21:26:53.767818,4.1500926
2026-03-06 21:26:53.767837,4.40761
2026-03-06 21:26:53.767849,4.40761
2026-03-06 21:26:53.86743,4.193009
2026-03-06 21:26:53.86746,3.7351964
2026-03-06 21:26:53.867469,4.589506
2026-03-06 21:26:53.867542,4.1868787
2026-03-06 21:26:53.867553,4.4832315
2026-03-06 21:26:53.867739,0.41369992
2026-03-06 21:26:53.967671,4.2441044
2026-03-06 21:26:53.967702,4.454619
2026-03-06 21:26:53.967723,4.7550583
2026-03-06 21:26:53.96782,3.9354916
2026-03-06 21:26:53.967954,0.4137168
2026-03-06 21:26:54.068178,3.3959246
2026-03-06 21:26:54.068274,3.9068756
2026-03-06 21:26:54.068382,4.442356
2026-03-06 21:26:54.068482,3.6064363
2026-03-06 21:26:54.06858,4.1787024
2026-03-06 21:26:54.068716,4.201185
2026-03-06 21:26:54.068759,0.413437
2026-03-06 21:26:54.068823,3.6248324
2026-03-06 21:26:54.068991,4.315636
2026-03-06 21:26:54.167808,3.8537369
2026-03-06 21:26:54.167842,3.9600143
2026-03-06 21:26:54.167876,4.146
2026-03-06 21:26:54.167898,4.115344
2026-03-06 21:26:54.167909,3.3693583
2026-03-06 21:26:54.167929,3.8946128
2026-03-06 21:26:54.168078,4.1071706
2026-03-06 21:26:54.168111,4.096951
2026-03-06 21:26:54.16814,4.0744715
2026-03-06 21:26:54.268742,3.8946128
2026-03-06 21:26:54.268768,4.2338877
2026-03-06 21:26:54.268873,3.8189912
2026-03-06 21:26:54.268895,3.8986993
2026-03-06 21:26:54.268925,0.41360152
2026-03-06 21:26:54.268931,4.3013296
2026-03-06 21:26:54.269136,3.6452718
2026-03-06 21:26:54.269175,3.8884857
2026-03-06 21:26:54.368402,4.644691
2026-03-06 21:26:54.368451,4.55681
2026-03-06 21:26:54.368479,4.7611885
2026-03-06 21:26:54.368491,4.158266
2026-03-06 21:26:54.368496,4.6222086
2026-03-06 21:26:54.368505,4.158266
2026-03-06 21:26:54.368547,4.2400146
2026-03-06 21:26:54.468677,4.254324
2026-03-06 21:26:54.468735,4.0683384
2026-03-06 21:26:54.468898,4.0887747
2026-03-06 21:26:54.468964,4.248191
2026-03-06 21:26:54.469024,3.7638123
2026-03-06 21:26:54.469131,4.7673182
2026-03-06 21:26:54.469189,0.41372016
2026-03-06 21:26:54.46937,4.352428
2026-03-06 21:26:54.572413,4.8163705
2026-03-06 21:26:54.572441,4.487318
2026-03-06 21:26:54.57248,4.2441044
2026-03-06 21:26:54.572516,4.2114077
2026-03-06 21:26:54.572579,4.1889253
2026-03-06 21:26:54.572662,4.331989
2026-03-06 21:26:54.572709,4.090818
2026-03-06 21:26:54.572747,0.41390556
2026-03-06 21:26:54.572777,4.4995813
2026-03-06 21:26:54.672756,4.6058617
2026-03-06 21:26:54.672784,4.293156
2026-03-06 21:26:54.672866,4.4035206
2026-03-06 21:26:54.672902,4.0458555
2026-03-06 21:26:54.67292,3.9436648
2026-03-06 21:26:54.672964,3.8251243
2026-03-06 21:26:54.672993,4.4239597
2026-03-06 21:26:54.67311,0.41383612
2026-03-06 21:26:54.77291,4.1255636
2026-03-06 21:26:54.772954,4.1112576
2026-03-06 21:26:54.772972,3.951841
2026-03-06 21:26:54.773194,4.6712604
2026-03-06 21:26:54.773228,3.6125693
2026-03-06 21:26:54.773258,4.352428
2026-03-06 21:26:54.773249,0.4136777
2026-03-06 21:26:54.77329,4.644691
2026-03-06 21:26:54.77331,4.13374
2026-03-06 21:26:54.773414,3.7801619
2026-03-06 21:26:54.872969,3.8619163
2026-03-06 21:26:54.873003,4.019286
2026-03-06 21:26:54.873037,3.9702342
2026-03-06 21:26:54.873064,4.276807
2026-03-06 21:26:54.873089,3.5389943
2026-03-06 21:26:54.87317,3.9211822
2026-03-06 21:26:54.873188,5.276226
2026-03-06 21:26:54.873401,4.1603093
2026-03-06 21:26:54.873448,0.41372758
2026-03-06 21:26:54.873509,4.589506
2026-03-06 21:26:54.972787,4.3422055
2026-03-06 21:26:54.972829,4.1541796
2026-03-06 21:26:54.972894,4.6283445
2026-03-06 21:26:54.972966,3.9947603
2026-03-06 21:26:54.973053,4.448486
2026-03-06 21:26:54.973143,4.1889253
2026-03-06 21:26:54.973308,3.9007456
2026-03-06 21:26:54.973592,0.41360354
2026-03-06 21:26:55.072626,4.3115525
2026-03-06 21:26:55.072645,4.540454
2026-03-06 21:26:55.072799,4.442356
2026-03-06 21:26:55.072824,4.40148
2026-03-06 21:26:55.072852,3.6902342
2026-03-06 21:26:55.072964,4.534327
2026-03-06 21:26:55.073083,3.4531531
2026-03-06 21:26:55.172289,4.1439567
2026-03-06 21:26:55.172349,4.411697
2026-03-06 21:26:55.172413,4.4239597
2026-03-06 21:26:55.172486,3.8986993
2026-03-06 21:26:55.172585,4.368775
2026-03-06 21:26:55.172667,0.41368377
2026-03-06 21:26:55.172709,3.8087776
2026-03-06 21:26:55.273575,4.436226
2026-03-06 21:26:55.273599,4.693743
2026-03-06 21:26:55.273613,4.575203
2026-03-06 21:26:55.273631,3.9314048
2026-03-06 21:26:55.273662,3.7311099
2026-03-06 21:26:55.27369,3.9600143
2026-03-06 21:26:55.273705,3.9947603
2026-03-06 21:26:55.273732,4.2400146
2026-03-06 21:26:55.274071,0.41378015
2026-03-06 21:26:55.374079,3.9784105
2026-03-06 21:26:55.374106,4.4587054
2026-03-06 21:26:55.37424,3.9600143
2026-03-06 21:26:55.374326,0.41362914
2026-03-06 21:26:55.374366,3.9559278
2026-03-06 21:26:55.374453,4.5854225
2026-03-06 21:26:55.473241,4.6896534
