time,PT_Cal.Fuel_Downstream.channel_id
2026-03-06 21:18:35.792836,3
2026-03-06 21:18:35.79294,3
2026-03-06 21:18:35.793084,3
2026-03-06 21:18:35.793238,3
2026-03-06 21:18:35.793383,3
2026-03-06 21:18:35.79352,3
2026-03-06 21:18:35.793597,3
2026-03-06 21:18:35.90126,3
2026-03-06 21:18:35.901374,3
2026-03-06 21:18:35.901495,3
2026-03-06 21:18:35.901668,3
2026-03-06 21:18:35.901854,3
2026-03-06 21:18:35.902146,3
2026-03-06 21:18:36.010783,3
2026-03-06 21:18:36.010872,3
2026-03-06 21:18:36.01091,3
2026-03-06 21:18:36.01095,3
2026-03-06 21:18:36.010999,3
2026-03-06 21:18:36.011373,3
2026-03-06 21:18:36.119862,3
2026-03-06 21:18:36.120066,3
2026-03-06 21:18:36.120198,3
2026-03-06 21:18:36.12033,3
2026-03-06 21:18:36.120476,3
2026-03-06 21:18:36.121351,3
2026-03-06 21:18:36.22876,3
2026-03-06 21:18:36.228928,3
2026-03-06 21:18:36.229029,3
2026-03-06 21:18:36.229386,3
2026-03-06 21:18:36.229412,3
2026-03-06 21:18:36.22966,3
2026-03-06 21:18:36.337398,3
2026-03-06 21:18:36.337541,3
2026-03-06 21:18:36.337635,3
2026-03-06 21:18:36.337698,3
2026-03-06 21:18:36.33781,3
2026-03-06 21:18:36.337892,3
2026-03-06 21:18:36.337935,3
2026-03-06 21:18:36.446714,3
2026-03-06 21:18:36.446882,3
2026-03-06 21:18:36.447001,3
2026-03-06 21:18:36.447133,3
2026-03-06 21:18:36.447605,3
2026-03-06 21:18:36.447814,3
2026-03-06 21:18:36.555507,3
2026-03-06 21:18:36.555684,3
2026-03-06 21:18:36.555799,3
2026-03-06 21:18:36.555863,3
2026-03-06 21:18:36.556061,3
2026-03-06 21:18:36.665143,3
2026-03-06 21:18:36.665348,3
2026-03-06 21:18:36.66553,3
2026-03-06 21:18:36.665712,3
2026-03-06 21:18:36.665913,3
2026-03-06 21:18:36.665922,3
2026-03-06 21:18:36.773747,3
2026-03-06 21:18:36.77396,3
2026-03-06 21:18:36.774149,3
2026-03-06 21:18:36.774435,3
2026-03-06 21:18:36.774444,3
2026-03-06 21:18:36.88291,3
2026-03-06 21:18:36.883142,3
2026-03-06 21:18:36.883399,3
2026-03-06 21:18:36.883549,3
2026-03-06 21:18:36.883634,3
2026-03-06 21:18:36.883885,3
2026-03-06 21:18:36.991467,3
2026-03-06 21:18:36.991584,3
2026-03-06 21:18:36.991713,3
2026-03-06 21:18:36.991884,3
2026-03-06 21:18:36.992034,3
2026-03-06 21:18:36.992389,3
2026-03-06 21:18:37.10084,3
2026-03-06 21:18:37.100902,3
2026-03-06 21:18:37.100934,3
2026-03-06 21:18:37.100969,3
2026-03-06 21:18:37.101371,3
2026-03-06 21:18:37.101493,3
2026-03-06 21:18:37.101707,3
2026-03-06 21:18:37.101843,3
2026-03-06 21:18:37.209763,3
2026-03-06 21:18:37.209927,3
2026-03-06 21:18:37.209981,3
2026-03-06 21:18:37.210032,3
2026-03-06 21:18:37.21043,3
2026-03-06 21:18:37.318732,3
2026-03-06 21:18:37.318893,3
2026-03-06 21:18:37.318959,3
2026-03-06 21:18:37.3191,3
2026-03-06 21:18:37.319244,3
2026-03-06 21:18:37.31933,3
2026-03-06 21:18:37.319387,3
2026-03-06 21:18:37.427567,3
2026-03-06 21:18:37.427685,3
2026-03-06 21:18:37.427718,3
2026-03-06 21:18:37.427785,3
2026-03-06 21:18:37.427857,3
2026-03-06 21:18:37.427887,3
2026-03-06 21:18:37.427924,3
2026-03-06 21:18:37.536567,3
2026-03-06 21:18:37.536741,3
2026-03-06 21:18:37.536891,3
2026-03-06 21:18:37.537037,3
2026-03-06 21:18:37.537179,3
2026-03-06 21:18:37.53731,3
2026-03-06 21:18:37.537314,3
2026-03-06 21:18:37.64575,3
2026-03-06 21:18:37.645908,3
2026-03-06 21:18:37.646087,3
2026-03-06 21:18:37.646268,3
2026-03-06 21:18:37.64628,3
2026-03-06 21:18:37.646464,3
2026-03-06 21:18:37.646652,3
2026-03-06 21:18:37.754479,3
2026-03-06 21:18:37.754665,3
2026-03-06 21:18:37.754775,3
2026-03-06 21:18:37.754875,3
2026-03-06 21:18:37.755118,3
2026-03-06 21:18:37.755418,3
2026-03-06 21:18:37.863449,3
2026-03-06 21:18:37.863645,3
2026-03-06 21:18:37.86373,3
2026-03-06 21:18:37.863954,3
2026-03-06 21:18:37.86433,3
2026-03-06 21:18:37.864725,3
2026-03-06 21:18:37.973004,3
2026-03-06 21:18:37.973177,3
2026-03-06 21:18:37.973295,3
2026-03-06 21:18:37.973425,3
2026-03-06 21:18:37.973529,3
2026-03-06 21:18:37.973633,3
2026-03-06 21:18:37.973789,3
2026-03-06 21:18:37.97425,3
2026-03-06 21:18:38.081871,3
2026-03-06 21:18:38.081998,3
2026-03-06 21:18:38.082047,3
2026-03-06 21:18:38.082153,3
2026-03-06 21:18:38.08227,3
2026-03-06 21:18:38.082378,3
2026-03-06 21:18:38.082451,3
2026-03-06 21:18:38.082573,3
2026-03-06 21:18:38.082789,3
2026-03-06 21:18:38.190768,3
2026-03-06 21:18:38.191038,3
2026-03-06 21:18:38.191321,3
2026-03-06 21:18:38.191353,3
2026-03-06 21:18:38.191607,3
2026-03-06 21:18:38.300101,3
2026-03-06 21:18:38.300272,3
2026-03-06 21:18:38.300404,3
2026-03-06 21:18:38.300564,3
2026-03-06 21:18:38.300701,3
2026-03-06 21:18:38.300717,3
2026-03-06 21:18:38.300847,3
2026-03-06 21:18:38.301032,3
2026-03-06 21:18:38.408704,3
2026-03-06 21:18:38.408806,3
2026-03-06 21:18:38.408944,3
2026-03-06 21:18:38.409023,3
2026-03-06 21:18:38.409077,3
2026-03-06 21:18:38.409095,3
2026-03-06 21:18:38.40915,3
2026-03-06 21:18:38.409216,3
2026-03-06 21:18:38.517879,3
2026-03-06 21:18:38.518029,3
2026-03-06 21:18:38.518201,3
2026-03-06 21:18:38.518275,3
2026-03-06 21:18:38.518368,3
2026-03-06 21:18:38.518527,3
2026-03-06 21:18:38.518693,3
2026-03-06 21:18:38.626695,3
2026-03-06 21:18:38.626862,3
2026-03-06 21:18:38.626918,3
2026-03-06 21:18:38.626988,3
2026-03-06 21:18:38.62711,3
2026-03-06 21:18:38.62739,3
2026-03-06 21:18:38.735501,3
2026-03-06 21:18:38.735581,3
2026-03-06 21:18:38.735675,3
2026-03-06 21:18:38.735773,3
2026-03-06 21:18:38.735816,3
2026-03-06 21:18:38.735879,3
2026-03-06 21:18:38.735984,3
2026-03-06 21:18:38.8446,3
2026-03-06 21:18:38.844697,3
2026-03-06 21:18:38.84478,3
2026-03-06 21:18:38.844871,3
2026-03-06 21:18:38.84497,3
2026-03-06 21:18:38.845035,3
2026-03-06 21:18:38.845056,3
2026-03-06 21:18:38.845154,3
2026-03-06 21:18:38.953374,3
2026-03-06 21:18:38.953442,3
2026-03-06 21:18:38.953519,3
2026-03-06 21:18:38.953599,3
2026-03-06 21:18:38.953688,3
2026-03-06 21:18:39.063286,3
2026-03-06 21:18:39.063554,3
2026-03-06 21:18:39.063826,3
2026-03-06 21:18:39.064109,3
2026-03-06 21:18:39.06428,3
2026-03-06 21:18:39.064382,3
2026-03-06 21:18:39.171992,3
2026-03-06 21:18:39.172261,3
2026-03-06 21:18:39.172533,3
2026-03-06 21:18:39.17269,3
2026-03-06 21:18:39.172722,3
2026-03-06 21:18:39.172944,3
2026-03-06 21:18:39.173168,3
2026-03-06 21:18:39.173398,3
2026-03-06 21:18:39.280875,3
2026-03-06 21:18:39.281147,3
2026-03-06 21:18:39.281167,3
2026-03-06 21:18:39.281404,3
2026-03-06 21:18:39.281561,3
2026-03-06 21:18:39.281833,3
2026-03-06 21:18:39.389633,3
2026-03-06 21:18:39.389731,3
2026-03-06 21:18:39.389766,3
2026-03-06 21:18:39.389834,3
2026-03-06 21:18:39.389929,3
2026-03-06 21:18:39.390017,3
2026-03-06 21:18:39.390107,3
2026-03-06 21:18:39.498703,3
2026-03-06 21:18:39.498856,3
2026-03-06 21:18:39.499135,3
2026-03-06 21:18:39.499193,3
2026-03-06 21:18:39.49962,3
2026-03-06 21:18:39.607687,3
2026-03-06 21:18:39.607859,3
2026-03-06 21:18:39.607972,3
2026-03-06 21:18:39.608194,3
2026-03-06 21:18:39.60824,3
2026-03-06 21:18:39.60849,3
2026-03-06 21:18:39.717132,3
2026-03-06 21:18:39.717441,3
2026-03-06 21:18:39.717658,3
2026-03-06 21:18:39.718134,3
2026-03-06 21:18:39.718228,3
2026-03-06 21:18:39.718314,3
2026-03-06 21:18:39.718428,3
2026-03-06 21:18:39.71853,3
2026-03-06 21:18:39.825828,3
2026-03-06 21:18:39.826041,3
2026-03-06 21:18:39.8262,3
2026-03-06 21:18:39.826407,3
2026-03-06 21:18:39.826605,3
2026-03-06 21:18:39.826816,3
2026-03-06 21:18:39.826881,3
2026-03-06 21:18:39.934886,3
2026-03-06 21:18:39.935139,3
2026-03-06 21:18:39.935317,3
2026-03-06 21:18:39.935359,3
2026-03-06 21:18:39.935599,3
2026-03-06 21:18:39.935851,3
2026-03-06 21:18:40.043745,3
2026-03-06 21:18:40.043903,3
2026-03-06 21:18:40.044057,3
2026-03-06 21:18:40.044098,3
2026-03-06 21:18:40.044224,3
2026-03-06 21:18:40.044317,3
2026-03-06 21:18:40.152967,3
2026-03-06 21:18:40.153152,3
2026-03-06 21:18:40.153293,3
2026-03-06 21:18:40.153448,3
2026-03-06 21:18:40.153489,3
2026-03-06 21:18:40.261885,3
2026-03-06 21:18:40.262053,3
2026-03-06 21:18:40.262239,3
2026-03-06 21:18:40.262356,3
2026-03-06 21:18:40.262398,3
2026-03-06 21:18:40.370849,3
2026-03-06 21:18:40.370925,3
2026-03-06 21:18:40.371006,3
2026-03-06 21:18:40.371088,3
2026-03-06 21:18:40.371172,3
2026-03-06 21:18:40.37119,3
2026-03-06 21:18:40.371282,3
2026-03-06 21:18:40.479325,3
2026-03-06 21:18:40.479474,3
2026-03-06 21:18:40.479605,3
2026-03-06 21:18:40.479737,3
2026-03-06 21:18:40.479744,3
2026-03-06 21:18:40.479946,3
2026-03-06 21:18:40.588636,3
2026-03-06 21:18:40.58879,3
2026-03-06 21:18:40.588925,3
2026-03-06 21:18:40.58907,3
2026-03-06 21:18:40.589101,3
2026-03-06 21:18:40.589277,3
2026-03-06 21:18:40.589513,3
2026-03-06 21:18:40.697987,3
2026-03-06 21:18:40.6982,3
2026-03-06 21:18:40.698353,3
2026-03-06 21:18:40.698594,3
2026-03-06 21:18:40.698639,3
2026-03-06 21:18:40.698774,3
2026-03-06 21:18:40.807133,3
2026-03-06 21:18:40.807335,3
2026-03-06 21:18:40.807519,3
2026-03-06 21:18:40.807519,3
2026-03-06 21:18:40.807664,3
2026-03-06 21:18:40.807793,3
2026-03-06 21:18:40.915362,3
2026-03-06 21:18:40.915575,3
2026-03-06 21:18:40.915846,3
2026-03-06 21:18:40.915886,3
2026-03-06 21:18:40.916194,3
2026-03-06 21:18:41.024724,3
2026-03-06 21:18:41.024828,3
2026-03-06 21:18:41.024964,3
2026-03-06 21:18:41.025224,3
2026-03-06 21:18:41.025453,3
2026-03-06 21:18:41.02571,3
2026-03-06 21:18:41.025803,3
2026-03-06 21:18:41.133869,3
2026-03-06 21:18:41.133986,3
2026-03-06 21:18:41.134068,3
2026-03-06 21:18:41.134142,3
2026-03-06 21:18:41.134223,3
2026-03-06 21:18:41.134297,3
2026-03-06 21:18:41.134372,3
2026-03-06 21:18:41.134519,3
2026-03-06 21:18:41.242881,3
2026-03-06 21:18:41.243036,3
2026-03-06 21:18:41.2432,3
2026-03-06 21:18:41.243245,3
2026-03-06 21:18:41.243354,3
2026-03-06 21:18:41.351815,3
2026-03-06 21:18:41.352028,3
2026-03-06 21:18:41.352134,3
2026-03-06 21:18:41.352192,3
2026-03-06 21:18:41.352352,3
2026-03-06 21:18:41.352558,3
2026-03-06 21:18:41.35277,3
2026-03-06 21:18:41.461102,3
2026-03-06 21:18:41.461249,3
2026-03-06 21:18:41.461423,3
2026-03-06 21:18:41.461582,3
2026-03-06 21:18:41.461616,3
2026-03-06 21:18:41.461772,3
2026-03-06 21:18:41.461989,3
2026-03-06 21:18:41.569915,3
2026-03-06 21:18:41.569989,3
2026-03-06 21:18:41.57003,3
2026-03-06 21:18:41.57013,3
2026-03-06 21:18:41.57039,3
2026-03-06 21:18:41.571317,3
2026-03-06 21:18:41.57147,3
2026-03-06 21:18:41.678823,3
2026-03-06 21:18:41.678903,3
2026-03-06 21:18:41.678967,3
2026-03-06 21:18:41.679109,3
2026-03-06 21:18:41.679167,3
2026-03-06 21:18:41.787798,3
2026-03-06 21:18:41.787893,3
2026-03-06 21:18:41.787936,3
2026-03-06 21:18:41.787978,3
2026-03-06 21:18:41.788115,3
2026-03-06 21:18:41.788296,3
2026-03-06 21:18:41.788386,3
2026-03-06 21:18:41.896922,3
2026-03-06 21:18:41.89699,3
2026-03-06 21:18:41.897005,3
2026-03-06 21:18:41.897022,3
2026-03-06 21:18:41.897077,3
2026-03-06 21:18:41.897136,3
2026-03-06 21:18:41.897189,3
2026-03-06 21:18:41.897301,3
2026-03-06 21:18:42.005998,3
2026-03-06 21:18:42.006215,3
2026-03-06 21:18:42.006324,3
2026-03-06 21:18:42.006529,3
2026-03-06 21:18:42.00671,3
2026-03-06 21:18:42.006789,3
2026-03-06 21:18:42.114525,3
2026-03-06 21:18:42.114666,3
2026-03-06 21:18:42.11495,3
2026-03-06 21:18:42.115061,3
2026-03-06 21:18:42.116192,3
2026-03-06 21:18:42.223716,3
2026-03-06 21:18:42.22388,3
2026-03-06 21:18:42.224046,3
2026-03-06 21:18:42.224208,3
2026-03-06 21:18:42.22422,3
2026-03-06 21:18:42.224393,3
2026-03-06 21:18:42.224563,3
2026-03-06 21:18:42.332992,3
2026-03-06 21:18:42.333082,3
2026-03-06 21:18:42.333141,3
2026-03-06 21:18:42.333428,3
2026-03-06 21:18:42.333491,3
2026-03-06 21:18:42.333523,3
2026-03-06 21:18:42.441144,3
2026-03-06 21:18:42.44128,3
2026-03-06 21:18:42.441392,3
2026-03-06 21:18:42.44148,3
2026-03-06 21:18:42.441538,3
2026-03-06 21:18:42.550809,3
2026-03-06 21:18:42.550945,3
2026-03-06 21:18:42.551131,3
2026-03-06 21:18:42.551146,3
2026-03-06 21:18:42.551377,3
2026-03-06 21:18:42.659706,3
2026-03-06 21:18:42.659793,3
2026-03-06 21:18:42.659942,3
2026-03-06 21:18:42.660139,3
2026-03-06 21:18:42.660358,3
2026-03-06 21:18:42.660554,3
2026-03-06 21:18:42.768636,3
2026-03-06 21:18:42.769052,3
2026-03-06 21:18:42.769364,3
2026-03-06 21:18:42.769678,3
2026-03-06 21:18:42.769742,3
2026-03-06 21:18:42.770134,3
2026-03-06 21:18:42.877792,3
2026-03-06 21:18:42.877871,3
2026-03-06 21:18:42.877885,3
2026-03-06 21:18:42.877939,3
2026-03-06 21:18:42.878111,3
2026-03-06 21:18:42.878124,3
2026-03-06 21:18:42.878466,3
2026-03-06 21:18:42.986331,3
2026-03-06 21:18:42.986403,3
2026-03-06 21:18:42.986426,3
2026-03-06 21:18:42.986474,3
2026-03-06 21:18:42.986519,3
2026-03-06 21:18:42.986561,3
2026-03-06 21:18:42.986607,3
2026-03-06 21:18:42.986641,3
2026-03-06 21:18:42.986655,3
2026-03-06 21:18:42.986823,3
2026-03-06 21:18:43.095668,3
2026-03-06 21:18:43.095774,3
2026-03-06 21:18:43.095825,3
2026-03-06 21:18:43.095866,3
2026-03-06 21:18:43.096136,3
2026-03-06 21:18:43.096262,3
2026-03-06 21:18:43.096663,3
2026-03-06 21:18:43.205027,3
2026-03-06 21:18:43.205109,3
2026-03-06 21:18:43.205289,3
2026-03-06 21:18:43.205484,3
2026-03-06 21:18:43.20561,3
2026-03-06 21:18:43.205667,3
2026-03-06 21:18:43.20586,3
2026-03-06 21:18:43.206075,3
2026-03-06 21:18:43.313604,3
2026-03-06 21:18:43.313701,3
2026-03-06 21:18:43.313802,3
2026-03-06 21:18:43.313896,3
2026-03-06 21:18:43.314001,3
2026-03-06 21:18:43.314036,3
2026-03-06 21:18:43.31411,3
2026-03-06 21:18:43.314208,3
2026-03-06 21:18:43.427407,3
2026-03-06 21:18:43.427772,3
2026-03-06 21:18:43.42788,3
2026-03-06 21:18:43.428364,3
2026-03-06 21:18:43.42894,3
2026-03-06 21:18:43.4294,3
2026-03-06 21:18:43.429845,3
2026-03-06 21:18:43.430209,3
2026-03-06 21:18:43.532064,3
2026-03-06 21:18:43.532306,3
2026-03-06 21:18:43.532501,3
2026-03-06 21:18:43.532657,3
2026-03-06 21:18:43.532722,3
2026-03-06 21:18:43.532907,3
2026-03-06 21:18:43.640727,3
2026-03-06 21:18:43.640935,3
2026-03-06 21:18:43.64094,3
2026-03-06 21:18:43.641148,3
2026-03-06 21:18:43.641318,3
2026-03-06 21:18:43.6416,3
2026-03-06 21:18:43.749591,3
2026-03-06 21:18:43.74968,3
2026-03-06 21:18:43.749719,3
2026-03-06 21:18:43.749877,3
2026-03-06 21:18:43.750097,3
2026-03-06 21:18:43.750477,3
2026-03-06 21:18:43.858859,3
2026-03-06 21:18:43.858912,3
2026-03-06 21:18:43.858927,3
2026-03-06 21:18:43.858949,3
2026-03-06 21:18:43.858972,3
2026-03-06 21:18:43.858992,3
2026-03-06 21:18:43.859026,3
2026-03-06 21:18:43.859078,3
2026-03-06 21:18:43.859505,3
2026-03-06 21:18:43.969166,3
2026-03-06 21:18:43.96938,3
2026-03-06 21:18:43.96957,3
2026-03-06 21:18:43.969806,3
2026-03-06 21:18:43.969957,3
2026-03-06 21:18:43.970023,3
2026-03-06 21:18:43.970333,3
2026-03-06 21:18:43.97066,3
2026-03-06 21:18:44.076756,3
2026-03-06 21:18:44.076834,3
2026-03-06 21:18:44.076984,3
2026-03-06 21:18:44.077081,3
2026-03-06 21:18:44.077344,3
2026-03-06 21:18:44.07754,3
2026-03-06 21:18:44.18571,3
2026-03-06 21:18:44.185838,3
2026-03-06 21:18:44.185958,3
2026-03-06 21:18:44.186199,3
2026-03-06 21:18:44.186338,3
2026-03-06 21:18:44.186597,3
2026-03-06 21:18:44.294922,3
2026-03-06 21:18:44.295188,3
2026-03-06 21:18:44.295453,3
2026-03-06 21:18:44.296309,3
2026-03-06 21:18:44.403788,3
2026-03-06 21:18:44.403922,3
2026-03-06 21:18:44.40404,3
2026-03-06 21:18:44.404213,3
2026-03-06 21:18:44.404351,3
2026-03-06 21:18:44.404614,3
2026-03-06 21:18:44.404845,3
2026-03-06 21:18:44.405245,3
2026-03-06 21:18:44.51264,3
2026-03-06 21:18:44.512787,3
2026-03-06 21:18:44.512911,3
2026-03-06 21:18:44.513002,3
2026-03-06 21:18:44.51322,3
2026-03-06 21:18:44.621246,3
2026-03-06 21:18:44.621525,3
2026-03-06 21:18:44.621562,3
2026-03-06 21:18:44.621668,3
2026-03-06 21:18:44.621808,3
2026-03-06 21:18:44.622014,3
2026-03-06 21:18:44.730284,3
2026-03-06 21:18:44.730364,3
2026-03-06 21:18:44.730389,3
2026-03-06 21:18:44.730575,3
2026-03-06 21:18:44.730589,3
2026-03-06 21:18:44.7307,3
2026-03-06 21:18:44.839524,3
2026-03-06 21:18:44.839597,3
2026-03-06 21:18:44.839852,3
2026-03-06 21:18:44.839965,3
2026-03-06 21:18:44.840065,3
2026-03-06 21:18:44.840278,3
2026-03-06 21:18:44.840447,3
2026-03-06 21:18:44.949112,3
2026-03-06 21:18:44.9496,3
2026-03-06 21:18:45.058148,3
2026-03-06 21:18:45.058398,3
2026-03-06 21:18:45.058627,3
2026-03-06 21:18:45.058891,3
2026-03-06 21:18:45.059204,3
2026-03-06 21:18:45.166611,3
2026-03-06 21:18:45.166788,3
2026-03-06 21:18:45.166883,3
2026-03-06 21:18:45.167018,3
2026-03-06 21:18:45.167052,3
2026-03-06 21:18:45.167265,3
2026-03-06 21:18:45.167461,3
2026-03-06 21:18:45.275743,3
2026-03-06 21:18:45.275912,3
2026-03-06 21:18:45.276054,3
2026-03-06 21:18:45.276802,3
2026-03-06 21:18:45.385501,3
2026-03-06 21:18:45.385812,3
2026-03-06 21:18:45.386006,3
2026-03-06 21:18:45.386137,3
2026-03-06 21:18:45.386375,3
2026-03-06 21:18:45.386738,3
2026-03-06 21:18:45.494008,3
2026-03-06 21:18:45.494367,3
2026-03-06 21:18:45.494443,3
2026-03-06 21:18:45.494506,3
2026-03-06 21:18:45.494653,3
2026-03-06 21:18:45.602937,3
2026-03-06 21:18:45.603097,3
2026-03-06 21:18:45.603263,3
2026-03-06 21:18:45.603298,3
2026-03-06 21:18:45.603626,3
2026-03-06 21:18:45.603986,3
2026-03-06 21:18:45.711707,3
2026-03-06 21:18:45.711776,3
2026-03-06 21:18:45.711815,3
2026-03-06 21:18:45.711845,3
2026-03-06 21:18:45.71192,3
2026-03-06 21:18:45.712031,3
2026-03-06 21:18:45.7121,3
2026-03-06 21:18:45.820486,3
2026-03-06 21:18:45.820555,3
2026-03-06 21:18:45.820601,3
2026-03-06 21:18:45.820677,3
2026-03-06 21:18:45.820763,3
2026-03-06 21:18:45.820841,3
2026-03-06 21:18:45.929806,3
2026-03-06 21:18:45.930062,3
2026-03-06 21:18:45.930307,3
2026-03-06 21:18:46.039108,3
2026-03-06 21:18:46.03948,3
2026-03-06 21:18:46.039898,3
2026-03-06 21:18:46.03992,3
2026-03-06 21:18:46.040229,3
2026-03-06 21:18:46.148042,3
2026-03-06 21:18:46.148217,3
2026-03-06 21:18:46.148347,3
2026-03-06 21:18:46.14847,3
2026-03-06 21:18:46.148588,3
2026-03-06 21:18:46.148699,3
2026-03-06 21:18:46.256998,3
2026-03-06 21:18:46.257347,3
2026-03-06 21:18:46.257779,3
2026-03-06 21:18:46.257852,3
2026-03-06 21:18:46.258204,3
2026-03-06 21:18:46.25888,3
2026-03-06 21:18:46.25937,3
2026-03-06 21:18:46.366036,3
2026-03-06 21:18:46.366218,3
2026-03-06 21:18:46.366288,3
2026-03-06 21:18:46.366426,3
2026-03-06 21:18:46.366633,3
2026-03-06 21:18:46.366895,3
2026-03-06 21:18:46.367375,3
2026-03-06 21:18:46.474855,3
2026-03-06 21:18:46.475091,3
2026-03-06 21:18:46.475235,3
2026-03-06 21:18:46.475483,3
2026-03-06 21:18:46.475932,3
2026-03-06 21:18:46.475968,3
2026-03-06 21:18:46.476359,3
2026-03-06 21:18:46.583598,3
2026-03-06 21:18:46.583894,3
2026-03-06 21:18:46.583993,3
2026-03-06 21:18:46.584092,3
2026-03-06 21:18:46.584203,3
2026-03-06 21:18:46.58427,3
2026-03-06 21:18:46.584336,3
2026-03-06 21:18:46.692623,3
2026-03-06 21:18:46.692774,3
2026-03-06 21:18:46.692863,3
2026-03-06 21:18:46.693134,3
2026-03-06 21:18:46.804813,3
2026-03-06 21:18:46.805526,3
2026-03-06 21:18:46.806182,3
2026-03-06 21:18:46.806828,3
2026-03-06 21:18:46.80719,3
2026-03-06 21:18:46.807495,3
2026-03-06 21:18:46.808002,3
2026-03-06 21:18:46.808647,3
2026-03-06 21:18:46.911111,3
2026-03-06 21:18:46.911311,3
2026-03-06 21:18:46.911314,3
2026-03-06 21:18:46.91142,3
2026-03-06 21:18:46.91151,3
2026-03-06 21:18:46.911659,3
2026-03-06 21:18:46.911841,3
2026-03-06 21:18:47.019922,3
2026-03-06 21:18:47.020067,3
2026-03-06 21:18:47.020289,3
2026-03-06 21:18:47.020381,3
2026-03-06 21:18:47.020403,3
2026-03-06 21:18:47.020494,3
2026-03-06 21:18:47.128667,3
2026-03-06 21:18:47.128816,3
2026-03-06 21:18:47.128938,3
2026-03-06 21:18:47.129049,3
2026-03-06 21:18:47.129117,3
2026-03-06 21:18:47.129186,3
2026-03-06 21:18:47.237954,3
2026-03-06 21:18:47.238109,3
2026-03-06 21:18:47.238118,3
2026-03-06 21:18:47.238175,3
2026-03-06 21:18:47.238263,3
2026-03-06 21:18:47.238425,3
2026-03-06 21:18:47.346382,3
2026-03-06 21:18:47.346546,3
2026-03-06 21:18:47.346744,3
2026-03-06 21:18:47.347723,3
2026-03-06 21:18:47.455735,3
2026-03-06 21:18:47.455879,3
2026-03-06 21:18:47.455943,3
2026-03-06 21:18:47.456072,3
2026-03-06 21:18:47.456198,3
2026-03-06 21:18:47.456324,3
2026-03-06 21:18:47.456641,3
2026-03-06 21:18:47.5647,3
2026-03-06 21:18:47.564852,3
2026-03-06 21:18:47.564903,3
2026-03-06 21:18:47.56508,3
2026-03-06 21:18:47.56535,3
2026-03-06 21:18:47.565377,3
2026-03-06 21:18:47.565976,3
2026-03-06 21:18:47.674052,3
2026-03-06 21:18:47.674201,3
2026-03-06 21:18:47.67426,3
2026-03-06 21:18:47.674387,3
2026-03-06 21:18:47.674598,3
2026-03-06 21:18:47.675032,3
2026-03-06 21:18:47.783002,3
2026-03-06 21:18:47.783174,3
2026-03-06 21:18:47.783283,3
2026-03-06 21:18:47.783312,3
2026-03-06 21:18:47.783497,3
2026-03-06 21:18:47.783663,3
2026-03-06 21:18:47.783859,3
2026-03-06 21:18:47.89183,3
2026-03-06 21:18:47.891992,3
2026-03-06 21:18:47.892133,3
2026-03-06 21:18:47.892316,3
2026-03-06 21:18:47.892948,3
2026-03-06 21:18:48.00048,3
2026-03-06 21:18:48.000777,3
2026-03-06 21:18:48.001135,3
2026-03-06 21:18:48.003592,3
2026-03-06 21:18:48.109622,3
2026-03-06 21:18:48.109664,3
2026-03-06 21:18:48.10993,3
2026-03-06 21:18:48.11,3
2026-03-06 21:18:48.11007,3
2026-03-06 21:18:48.110402,3
