time,PT_Cal.GSE_Low.cal_status
2026-03-06 21:37:07.507479,1
2026-03-06 21:37:07.507558,1
2026-03-06 21:37:07.507643,1
2026-03-06 21:37:07.609707,1
2026-03-06 21:37:07.610817,0
2026-03-06 21:37:07.719612,1
2026-03-06 21:37:07.720111,0
2026-03-06 21:37:07.82955,1
2026-03-06 21:37:07.830875,0
2026-03-06 21:37:07.937534,1
2026-03-06 21:37:07.937741,0
2026-03-06 21:37:07.941842,1
2026-03-06 21:37:07.947009,1
2026-03-06 21:37:08.047663,0
2026-03-06 21:37:08.048353,1
2026-03-06 21:37:08.048504,1
2026-03-06 21:37:08.048595,1
2026-03-06 21:37:08.157719,0
2026-03-06 21:37:08.158997,1
2026-03-06 21:37:08.159614,1
2026-03-06 21:37:08.160103,1
2026-03-06 21:37:08.265702,0
2026-03-06 21:37:08.266851,1
2026-03-06 21:37:08.266929,1
2026-03-06 21:37:08.266983,1
2026-03-06 21:37:08.373212,1
2026-03-06 21:37:08.373997,1
2026-03-06 21:37:08.374035,1
2026-03-06 21:37:08.374055,1
2026-03-06 21:37:08.374074,1
2026-03-06 21:37:08.375244,0
2026-03-06 21:37:08.483392,1
2026-03-06 21:37:08.484214,1
2026-03-06 21:37:08.48425,1
2026-03-06 21:37:08.485203,0
2026-03-06 21:37:08.592888,1
2026-03-06 21:37:08.593142,0
2026-03-06 21:37:08.702471,1
2026-03-06 21:37:08.702738,1
2026-03-06 21:37:08.702901,0
2026-03-06 21:37:08.703102,1
2026-03-06 21:37:08.70315,1
2026-03-06 21:37:08.809753,1
2026-03-06 21:37:08.809854,1
2026-03-06 21:37:08.809893,1
2026-03-06 21:37:08.810637,1
2026-03-06 21:37:08.812857,0
2026-03-06 21:37:08.917786,1
2026-03-06 21:37:08.918146,1
2026-03-06 21:37:08.918655,1
2026-03-06 21:37:08.919465,0
2026-03-06 21:37:09.027799,1
2026-03-06 21:37:09.027982,1
2026-03-06 21:37:09.029176,0
2026-03-06 21:37:09.135727,1
2026-03-06 21:37:09.135904,1
2026-03-06 21:37:09.136535,1
2026-03-06 21:37:09.138136,0
2026-03-06 21:37:09.143219,1
2026-03-06 21:37:09.247649,1
2026-03-06 21:37:09.248073,1
2026-03-06 21:37:09.248502,1
2026-03-06 21:37:09.251772,0
2026-03-06 21:37:09.253299,1
2026-03-06 21:37:09.353868,1
2026-03-06 21:37:09.354087,1
2026-03-06 21:37:09.354335,1
2026-03-06 21:37:09.354399,0
2026-03-06 21:37:09.355218,1
2026-03-06 21:37:09.462703,1
2026-03-06 21:37:09.466206,0
2026-03-06 21:37:09.467573,1
2026-03-06 21:37:09.467663,1
2026-03-06 21:37:09.573689,1
2026-03-06 21:37:09.575984,0
2026-03-06 21:37:09.681553,1
2026-03-06 21:37:09.681593,0
2026-03-06 21:37:09.681646,1
2026-03-06 21:37:09.681685,1
2026-03-06 21:37:09.681745,1
2026-03-06 21:37:09.791019,1
2026-03-06 21:37:09.791103,1
2026-03-06 21:37:09.791137,1
2026-03-06 21:37:09.79117,1
2026-03-06 21:37:09.792998,0
2026-03-06 21:37:09.90039,1
2026-03-06 21:37:09.900668,1
2026-03-06 21:37:09.90104,1
2026-03-06 21:37:09.901293,1
2026-03-06 21:37:09.901541,0
2026-03-06 21:37:10.010355,1
2026-03-06 21:37:10.013242,0
2026-03-06 21:37:10.117391,1
2026-03-06 21:37:10.11812,1
2026-03-06 21:37:10.118355,1
2026-03-06 21:37:10.118954,1
2026-03-06 21:37:10.120231,0
2026-03-06 21:37:10.228479,1
2026-03-06 21:37:10.228743,1
2026-03-06 21:37:10.228978,1
2026-03-06 21:37:10.229302,1
2026-03-06 21:37:10.229356,1
2026-03-06 21:37:10.230266,0
2026-03-06 21:37:10.335416,1
2026-03-06 21:37:10.335705,1
2026-03-06 21:37:10.336032,0
2026-03-06 21:37:10.336279,1
2026-03-06 21:37:10.336783,1
2026-03-06 21:37:10.337027,1
2026-03-06 21:37:10.444126,1
2026-03-06 21:37:10.444303,0
2026-03-06 21:37:10.447688,1
2026-03-06 21:37:10.447825,1
2026-03-06 21:37:10.450577,1
2026-03-06 21:37:10.558993,0
2026-03-06 21:37:10.560354,1
2026-03-06 21:37:10.560452,1
2026-03-06 21:37:10.560539,1
2026-03-06 21:37:10.561241,1
2026-03-06 21:37:10.561305,1
2026-03-06 21:37:10.663041,1
2026-03-06 21:37:10.663809,0
2026-03-06 21:37:10.770436,1
2026-03-06 21:37:10.770995,0
2026-03-06 21:37:10.773681,1
2026-03-06 21:37:10.773921,1
2026-03-06 21:37:10.773997,1
2026-03-06 21:37:10.774441,1
2026-03-06 21:37:10.881672,1
2026-03-06 21:37:10.883208,0
2026-03-06 21:37:10.989046,1
2026-03-06 21:37:10.989633,0
2026-03-06 21:37:10.991256,1
2026-03-06 21:37:10.991353,1
2026-03-06 21:37:10.991436,1
2026-03-06 21:37:11.097822,1
2026-03-06 21:37:11.098307,0
2026-03-06 21:37:11.098398,1
2026-03-06 21:37:11.098457,1
2026-03-06 21:37:11.101439,1
2026-03-06 21:37:11.10155,1
2026-03-06 21:37:11.207155,1
2026-03-06 21:37:11.208224,0
2026-03-06 21:37:11.209413,1
2026-03-06 21:37:11.209488,1
2026-03-06 21:37:11.211255,1
2026-03-06 21:37:11.315488,1
2026-03-06 21:37:11.315641,1
2026-03-06 21:37:11.316742,1
2026-03-06 21:37:11.319251,0
2026-03-06 21:37:11.426358,1
2026-03-06 21:37:11.426569,1
2026-03-06 21:37:11.426795,1
2026-03-06 21:37:11.426862,0
2026-03-06 21:37:11.427016,1
2026-03-06 21:37:11.427266,1
2026-03-06 21:37:11.536481,1
2026-03-06 21:37:11.537301,1
2026-03-06 21:37:11.537354,1
2026-03-06 21:37:11.537409,1
2026-03-06 21:37:11.538065,0
2026-03-06 21:37:11.644652,1
2026-03-06 21:37:11.645842,0
2026-03-06 21:37:11.754964,1
2026-03-06 21:37:11.756302,0
2026-03-06 21:37:11.863441,0
2026-03-06 21:37:11.864208,1
2026-03-06 21:37:11.864317,1
2026-03-06 21:37:11.864403,1
2026-03-06 21:37:11.864504,1
2026-03-06 21:37:11.971476,1
2026-03-06 21:37:11.97156,0
2026-03-06 21:37:11.972154,1
2026-03-06 21:37:11.972819,1
2026-03-06 21:37:11.973527,1
2026-03-06 21:37:11.978406,1
2026-03-06 21:37:12.079051,1
2026-03-06 21:37:12.079606,0
2026-03-06 21:37:12.187607,1
2026-03-06 21:37:12.18879,0
2026-03-06 21:37:12.193051,1
2026-03-06 21:37:12.193128,1
2026-03-06 21:37:12.193251,1
2026-03-06 21:37:12.19337,1
2026-03-06 21:37:12.193496,1
2026-03-06 21:37:12.296535,1
2026-03-06 21:37:12.29727,1
2026-03-06 21:37:12.297831,0
2026-03-06 21:37:12.297931,1
2026-03-06 21:37:12.298604,1
2026-03-06 21:37:12.302877,1
2026-03-06 21:37:12.302947,1
2026-03-06 21:37:12.303032,1
2026-03-06 21:37:12.405595,1
2026-03-06 21:37:12.406099,0
2026-03-06 21:37:12.411306,1
2026-03-06 21:37:12.411394,1
2026-03-06 21:37:12.413302,1
2026-03-06 21:37:12.413353,1
2026-03-06 21:37:12.413388,1
2026-03-06 21:37:12.413418,1
2026-03-06 21:37:12.514406,1
2026-03-06 21:37:12.51484,0
2026-03-06 21:37:12.517544,1
2026-03-06 21:37:12.517802,1
2026-03-06 21:37:12.518084,1
2026-03-06 21:37:12.518387,1
2026-03-06 21:37:12.518634,1
2026-03-06 21:37:12.518874,1
2026-03-06 21:37:12.62422,1
2026-03-06 21:37:12.624332,1
2026-03-06 21:37:12.625005,0
2026-03-06 21:37:12.626299,1
2026-03-06 21:37:12.626339,1
2026-03-06 21:37:12.626375,1
2026-03-06 21:37:12.626507,1
2026-03-06 21:37:12.626553,1
2026-03-06 21:37:12.735704,0
2026-03-06 21:37:12.736284,1
2026-03-06 21:37:12.736386,1
2026-03-06 21:37:12.736494,1
2026-03-06 21:37:12.736613,1
2026-03-06 21:37:12.736722,1
2026-03-06 21:37:12.73684,1
2026-03-06 21:37:12.736967,1
2026-03-06 21:37:12.841776,1
2026-03-06 21:37:12.842805,0
2026-03-06 21:37:12.84333,1
2026-03-06 21:37:12.846301,1
2026-03-06 21:37:12.846339,1
2026-03-06 21:37:12.846359,1
2026-03-06 21:37:12.849436,1
2026-03-06 21:37:12.950681,1
2026-03-06 21:37:12.951106,1
2026-03-06 21:37:12.951279,0
2026-03-06 21:37:12.952533,1
2026-03-06 21:37:12.95312,1
2026-03-06 21:37:12.956414,1
2026-03-06 21:37:12.959242,1
2026-03-06 21:37:13.059325,1
2026-03-06 21:37:13.059715,1
2026-03-06 21:37:13.059983,1
2026-03-06 21:37:13.065299,0
2026-03-06 21:37:13.068462,1
2026-03-06 21:37:13.071408,1
2026-03-06 21:37:13.071477,1
2026-03-06 21:37:13.17109,1
2026-03-06 21:37:13.171398,0
2026-03-06 21:37:13.172465,1
2026-03-06 21:37:13.174341,1
2026-03-06 21:37:13.176282,1
2026-03-06 21:37:13.182241,1
2026-03-06 21:37:13.18237,1
2026-03-06 21:37:13.182437,1
2026-03-06 21:37:13.182555,1
2026-03-06 21:37:13.279667,1
2026-03-06 21:37:13.280336,1
2026-03-06 21:37:13.281742,0
2026-03-06 21:37:13.286271,1
2026-03-06 21:37:13.286363,1
2026-03-06 21:37:13.286444,1
2026-03-06 21:37:13.392037,0
2026-03-06 21:37:13.394246,1
2026-03-06 21:37:13.39431,1
2026-03-06 21:37:13.394331,1
2026-03-06 21:37:13.394356,1
2026-03-06 21:37:13.394381,1
2026-03-06 21:37:13.394413,1
2026-03-06 21:37:13.394434,1
2026-03-06 21:37:13.498673,1
2026-03-06 21:37:13.498773,1
2026-03-06 21:37:13.499008,1
2026-03-06 21:37:13.499297,1
2026-03-06 21:37:13.50007,0
2026-03-06 21:37:13.500215,1
2026-03-06 21:37:13.500358,1
2026-03-06 21:37:13.500379,1
2026-03-06 21:37:13.604516,1
2026-03-06 21:37:13.605026,0
2026-03-06 21:37:13.607388,1
2026-03-06 21:37:13.607651,1
2026-03-06 21:37:13.607914,1
2026-03-06 21:37:13.608292,1
2026-03-06 21:37:13.611303,1
2026-03-06 21:37:13.611417,1
2026-03-06 21:37:13.611473,1
2026-03-06 21:37:13.715342,1
2026-03-06 21:37:13.715542,0
2026-03-06 21:37:13.715896,1
2026-03-06 21:37:13.716329,1
2026-03-06 21:37:13.717241,1
2026-03-06 21:37:13.720536,1
2026-03-06 21:37:13.72077,1
2026-03-06 21:37:13.82271,1
2026-03-06 21:37:13.822958,1
2026-03-06 21:37:13.823267,1
2026-03-06 21:37:13.823581,1
2026-03-06 21:37:13.825331,1
2026-03-06 21:37:13.825392,1
2026-03-06 21:37:13.825808,0
2026-03-06 21:37:13.933424,1
2026-03-06 21:37:13.93436,1
2026-03-06 21:37:13.93441,1
2026-03-06 21:37:13.934464,1
2026-03-06 21:37:13.934501,1
2026-03-06 21:37:13.934575,1
2026-03-06 21:37:13.934844,1
2026-03-06 21:37:13.936994,0
2026-03-06 21:37:14.040605,1
2026-03-06 21:37:14.044304,1
2026-03-06 21:37:14.044362,1
2026-03-06 21:37:14.044398,1
2026-03-06 21:37:14.044426,1
2026-03-06 21:37:14.044455,1
2026-03-06 21:37:14.047231,0
2026-03-06 21:37:14.150331,1
2026-03-06 21:37:14.150358,0
2026-03-06 21:37:14.153361,1
2026-03-06 21:37:14.15524,1
2026-03-06 21:37:14.15531,1
2026-03-06 21:37:14.157579,1
2026-03-06 21:37:14.157863,1
2026-03-06 21:37:14.158143,1
2026-03-06 21:37:14.259368,1
2026-03-06 21:37:14.261428,1
2026-03-06 21:37:14.261673,1
2026-03-06 21:37:14.261936,1
2026-03-06 21:37:14.262218,1
2026-03-06 21:37:14.262482,1
2026-03-06 21:37:14.263257,0
2026-03-06 21:37:14.367725,1
2026-03-06 21:37:14.368153,1
2026-03-06 21:37:14.368626,1
2026-03-06 21:37:14.369957,0
2026-03-06 21:37:14.37062,1
2026-03-06 21:37:14.373346,1
2026-03-06 21:37:14.373443,1
2026-03-06 21:37:14.476299,1
2026-03-06 21:37:14.476782,0
2026-03-06 21:37:14.478456,1
2026-03-06 21:37:14.478932,1
2026-03-06 21:37:14.479661,1
2026-03-06 21:37:14.483473,1
2026-03-06 21:37:14.589501,1
2026-03-06 21:37:14.592314,1
2026-03-06 21:37:14.592372,1
2026-03-06 21:37:14.592409,1
2026-03-06 21:37:14.593314,1
2026-03-06 21:37:14.593385,1
2026-03-06 21:37:14.593424,1
2026-03-06 21:37:14.593793,0
2026-03-06 21:37:14.698427,1
2026-03-06 21:37:14.698616,1
2026-03-06 21:37:14.698877,1
2026-03-06 21:37:14.69913,1
2026-03-06 21:37:14.699405,1
2026-03-06 21:37:14.699612,0
2026-03-06 21:37:14.700241,1
2026-03-06 21:37:14.700287,1
2026-03-06 21:37:14.804614,1
2026-03-06 21:37:14.806017,0
2026-03-06 21:37:14.806317,1
2026-03-06 21:37:14.806385,1
2026-03-06 21:37:14.809502,1
2026-03-06 21:37:14.809689,1
2026-03-06 21:37:14.810025,1
2026-03-06 21:37:14.810326,1
2026-03-06 21:37:14.914619,1
2026-03-06 21:37:14.918215,0
2026-03-06 21:37:15.026323,1
2026-03-06 21:37:15.026418,1
2026-03-06 21:37:15.02662,0
2026-03-06 21:37:15.131627,1
2026-03-06 21:37:15.133031,0
2026-03-06 21:37:15.13325,1
2026-03-06 21:37:15.133297,1
2026-03-06 21:37:15.133328,1
2026-03-06 21:37:15.13653,1
2026-03-06 21:37:15.136818,1
2026-03-06 21:37:15.13833,1
2026-03-06 21:37:15.239792,1
2026-03-06 21:37:15.240045,1
2026-03-06 21:37:15.24035,1
2026-03-06 21:37:15.240631,1
2026-03-06 21:37:15.240986,1
2026-03-06 21:37:15.241188,0
2026-03-06 21:37:15.241302,1
2026-03-06 21:37:15.351767,1
2026-03-06 21:37:15.355228,0
2026-03-06 21:37:15.457421,1
2026-03-06 21:37:15.45785,1
2026-03-06 21:37:15.45903,0
2026-03-06 21:37:15.461278,1
2026-03-06 21:37:15.461328,1
2026-03-06 21:37:15.462895,1
2026-03-06 21:37:15.462941,1
2026-03-06 21:37:15.462991,1
2026-03-06 21:37:15.570198,1
2026-03-06 21:37:15.571744,0
2026-03-06 21:37:15.572217,1
2026-03-06 21:37:15.572279,1
2026-03-06 21:37:15.572313,1
2026-03-06 21:37:15.572346,1
2026-03-06 21:37:15.572372,1
2026-03-06 21:37:15.572411,1
2026-03-06 21:37:15.675181,1
2026-03-06 21:37:15.675649,0
2026-03-06 21:37:15.678944,1
2026-03-06 21:37:15.680418,1
2026-03-06 21:37:15.680869,1
2026-03-06 21:37:15.681371,1
2026-03-06 21:37:15.68741,1
2026-03-06 21:37:15.786645,1
2026-03-06 21:37:15.788636,0
2026-03-06 21:37:15.78936,1
2026-03-06 21:37:15.789442,1
2026-03-06 21:37:15.78951,1
2026-03-06 21:37:15.789572,1
2026-03-06 21:37:15.893714,1
2026-03-06 21:37:15.895043,0
2026-03-06 21:37:15.895261,1
2026-03-06 21:37:15.895289,1
2026-03-06 21:37:15.895307,1
2026-03-06 21:37:15.895341,1
2026-03-06 21:37:15.895553,1
2026-03-06 21:37:15.895789,1
2026-03-06 21:37:16.003529,1
2026-03-06 21:37:16.003774,1
2026-03-06 21:37:16.004127,0
2026-03-06 21:37:16.004935,1
2026-03-06 21:37:16.004957,1
2026-03-06 21:37:16.004977,1
2026-03-06 21:37:16.004997,1
2026-03-06 21:37:16.005017,1
2026-03-06 21:37:16.111769,1
2026-03-06 21:37:16.11208,1
2026-03-06 21:37:16.112353,1
2026-03-06 21:37:16.112885,0
2026-03-06 21:37:16.113535,1
2026-03-06 21:37:16.113794,1
2026-03-06 21:37:16.118991,1
2026-03-06 21:37:16.119264,1
2026-03-06 21:37:16.119499,1
2026-03-06 21:37:16.223093,1
2026-03-06 21:37:16.223168,1
2026-03-06 21:37:16.223456,1
2026-03-06 21:37:16.223511,1
2026-03-06 21:37:16.223783,1
2026-03-06 21:37:16.223839,1
2026-03-06 21:37:16.224094,1
2026-03-06 21:37:16.224218,0
2026-03-06 21:37:16.330566,1
2026-03-06 21:37:16.331,1
2026-03-06 21:37:16.331411,1
2026-03-06 21:37:16.332035,0
2026-03-06 21:37:16.336257,1
2026-03-06 21:37:16.336372,1
2026-03-06 21:37:16.336425,1
2026-03-06 21:37:16.336467,1
2026-03-06 21:37:16.43852,1
2026-03-06 21:37:16.438915,1
2026-03-06 21:37:16.438974,0
2026-03-06 21:37:16.439305,1
2026-03-06 21:37:16.439765,1
2026-03-06 21:37:16.442242,1
2026-03-06 21:37:16.444275,1
2026-03-06 21:37:16.548326,1
2026-03-06 21:37:16.548867,0
2026-03-06 21:37:16.550389,1
2026-03-06 21:37:16.551739,1
2026-03-06 21:37:16.551783,1
2026-03-06 21:37:16.552342,1
2026-03-06 21:37:16.552436,1
2026-03-06 21:37:16.552509,1
2026-03-06 21:37:16.658632,1
2026-03-06 21:37:16.658949,1
2026-03-06 21:37:16.659333,1
2026-03-06 21:37:16.66,0
2026-03-06 21:37:16.660639,1
2026-03-06 21:37:16.664534,1
2026-03-06 21:37:16.66522,1
2026-03-06 21:37:16.665275,1
2026-03-06 21:37:16.766333,1
2026-03-06 21:37:16.766855,0
2026-03-06 21:37:16.76724,1
2026-03-06 21:37:16.767264,1
2026-03-06 21:37:16.768335,1
2026-03-06 21:37:16.768405,1
2026-03-06 21:37:16.875887,1
2026-03-06 21:37:16.878295,1
2026-03-06 21:37:16.878364,1
2026-03-06 21:37:16.881074,0
2026-03-06 21:37:16.883141,1
2026-03-06 21:37:16.883191,1
2026-03-06 21:37:16.883251,1
2026-03-06 21:37:16.883323,1
2026-03-06 21:37:16.985428,1
2026-03-06 21:37:16.985853,1
2026-03-06 21:37:16.986246,1
2026-03-06 21:37:16.986786,1
2026-03-06 21:37:16.990485,0
2026-03-06 21:37:16.993254,1
2026-03-06 21:37:16.993359,1
2026-03-06 21:37:17.092573,1
2026-03-06 21:37:17.092957,1
2026-03-06 21:37:17.093356,1
2026-03-06 21:37:17.093776,1
2026-03-06 21:37:17.094017,0
2026-03-06 21:37:17.094209,1
2026-03-06 21:37:17.09476,1
2026-03-06 21:37:17.203536,1
2026-03-06 21:37:17.203625,1
2026-03-06 21:37:17.203647,1
2026-03-06 21:37:17.203699,0
2026-03-06 21:37:17.320368,1
2026-03-06 21:37:17.3205,1
2026-03-06 21:37:17.320575,1
2026-03-06 21:37:17.320632,1
2026-03-06 21:37:17.320702,1
2026-03-06 21:37:17.320806,1
2026-03-06 21:37:17.320914,1
2026-03-06 21:37:17.321869,0
2026-03-06 21:37:17.419806,1
2026-03-06 21:37:17.423209,0
2026-03-06 21:37:17.42348,1
2026-03-06 21:37:17.423516,1
2026-03-06 21:37:17.423563,1
2026-03-06 21:37:17.423623,1
2026-03-06 21:37:17.427281,1
2026-03-06 21:37:17.529167,1
2026-03-06 21:37:17.529673,1
2026-03-06 21:37:17.529732,0
2026-03-06 21:37:17.533833,1
2026-03-06 21:37:17.533935,1
2026-03-06 21:37:17.53401,1
2026-03-06 21:37:17.534115,1
2026-03-06 21:37:17.534236,1
2026-03-06 21:37:17.637981,1
2026-03-06 21:37:17.638812,0
2026-03-06 21:37:17.643118,1
2026-03-06 21:37:17.643237,1
2026-03-06 21:37:17.643534,1
2026-03-06 21:37:17.643592,1
2026-03-06 21:37:17.643624,1
2026-03-06 21:37:17.643653,1
2026-03-06 21:37:17.749771,0
2026-03-06 21:37:17.751988,1
2026-03-06 21:37:17.75213,1
2026-03-06 21:37:17.752215,1
2026-03-06 21:37:17.752313,1
2026-03-06 21:37:17.752424,1
2026-03-06 21:37:17.752538,1
2026-03-06 21:37:17.752639,1
2026-03-06 21:37:17.856757,1
2026-03-06 21:37:17.860216,0
2026-03-06 21:37:17.96805,0
2026-03-06 21:37:17.969439,1
2026-03-06 21:37:17.969541,1
2026-03-06 21:37:17.969625,1
2026-03-06 21:37:17.969717,1
2026-03-06 21:37:17.969827,1
2026-03-06 21:37:17.969943,1
2026-03-06 21:37:18.077049,0
2026-03-06 21:37:18.07735,1
2026-03-06 21:37:18.079043,1
2026-03-06 21:37:18.079742,1
2026-03-06 21:37:18.08033,1
2026-03-06 21:37:18.081021,1
2026-03-06 21:37:18.183674,1
2026-03-06 21:37:18.184844,0
2026-03-06 21:37:18.291954,1
2026-03-06 21:37:18.292423,0
2026-03-06 21:37:18.297996,1
2026-03-06 21:37:18.298103,1
2026-03-06 21:37:18.298174,1
2026-03-06 21:37:18.300281,1
2026-03-06 21:37:18.300357,1
2026-03-06 21:37:18.300389,1
2026-03-06 21:37:18.401646,1
2026-03-06 21:37:18.402077,1
2026-03-06 21:37:18.403088,1
2026-03-06 21:37:18.404165,1
2026-03-06 21:37:18.404601,1
2026-03-06 21:37:18.404759,0
2026-03-06 21:37:18.405569,1
2026-03-06 21:37:18.406045,1
2026-03-06 21:37:18.511552,0
2026-03-06 21:37:18.512197,1
2026-03-06 21:37:18.512277,1
2026-03-06 21:37:18.517335,1
2026-03-06 21:37:18.51744,1
