time,PT_Cal.Ox_Downstream.pressure_psi
2026-03-06 21:17:01.9433,0.0
2026-03-06 21:17:01.943407,0.1976637
2026-03-06 21:17:01.943682,0.0
2026-03-06 21:17:02.051412,0.0
2026-03-06 21:17:02.051552,0.0
2026-03-06 21:17:02.051692,0.0
2026-03-06 21:17:02.051836,0.0
2026-03-06 21:17:02.051989,0.0
2026-03-06 21:17:02.052056,0.19801228
2026-03-06 21:17:02.160577,0.0
2026-03-06 21:17:02.160711,0.0
2026-03-06 21:17:02.160976,0.0
2026-03-06 21:17:02.161293,0.0
2026-03-06 21:17:02.161482,0.19816196
2026-03-06 21:17:02.269599,0.0
2026-03-06 21:17:02.269779,0.0
2026-03-06 21:17:02.269955,0.0
2026-03-06 21:17:02.270317,0.0
2026-03-06 21:17:02.270581,0.0
2026-03-06 21:17:02.271033,0.19817948
2026-03-06 21:17:02.378806,0.0
2026-03-06 21:17:02.379319,0.0
2026-03-06 21:17:02.379544,0.0
2026-03-06 21:17:02.37992,0.1981606
2026-03-06 21:17:02.387317,0.0
2026-03-06 21:17:02.387405,0.0
2026-03-06 21:17:02.487405,0.0
2026-03-06 21:17:02.487516,0.0
2026-03-06 21:17:02.487828,0.0
2026-03-06 21:17:02.488069,0.0
2026-03-06 21:17:02.48946,0.19751401
2026-03-06 21:17:02.596913,0.0
2026-03-06 21:17:02.59712,0.0
2026-03-06 21:17:02.597317,0.0
2026-03-06 21:17:02.597589,0.0
2026-03-06 21:17:02.601047,0.19828601
2026-03-06 21:17:02.70548,0.0
2026-03-06 21:17:02.705551,0.0
2026-03-06 21:17:02.705814,0.0
2026-03-06 21:17:02.706065,0.0
2026-03-06 21:17:02.706957,0.19773786
2026-03-06 21:17:02.814885,0.0
2026-03-06 21:17:02.815568,0.0
2026-03-06 21:17:02.815822,0.0
2026-03-06 21:17:02.816,0.0
2026-03-06 21:17:02.816101,0.19745804
2026-03-06 21:17:02.816144,0.0
2026-03-06 21:17:02.816365,0.0
2026-03-06 21:17:02.923406,0.0
2026-03-06 21:17:02.923604,0.0
2026-03-06 21:17:02.923907,0.0
2026-03-06 21:17:02.924144,0.0
2026-03-06 21:17:02.924201,0.19749378
2026-03-06 21:17:03.032213,0.0
2026-03-06 21:17:03.032346,0.0
2026-03-06 21:17:03.032765,0.0
2026-03-06 21:17:03.03308,0.0
2026-03-06 21:17:03.033192,0.0
2026-03-06 21:17:03.03451,0.1969018
2026-03-06 21:17:03.141871,0.0
2026-03-06 21:17:03.14213,0.0
2026-03-06 21:17:03.142421,0.19763267
2026-03-06 21:17:03.142537,0.0
2026-03-06 21:17:03.142914,0.0
2026-03-06 21:17:03.143542,0.0
2026-03-06 21:17:03.143923,0.0
2026-03-06 21:17:03.250474,0.0
2026-03-06 21:17:03.250686,0.0
2026-03-06 21:17:03.250932,0.0
2026-03-06 21:17:03.251375,0.0
2026-03-06 21:17:03.252212,0.19765021
2026-03-06 21:17:03.359776,0.0
2026-03-06 21:17:03.359936,0.0
2026-03-06 21:17:03.360141,0.1980662
2026-03-06 21:17:03.360203,0.0
2026-03-06 21:17:03.360379,0.0
2026-03-06 21:17:03.360522,0.0
2026-03-06 21:17:03.36122,0.0
2026-03-06 21:17:03.468821,0.0
2026-03-06 21:17:03.469253,0.0
2026-03-06 21:17:03.469708,0.0
2026-03-06 21:17:03.47011,0.0
2026-03-06 21:17:03.470522,0.0
2026-03-06 21:17:03.470969,0.19804665
2026-03-06 21:17:03.471089,0.0
2026-03-06 21:17:03.471564,0.0
2026-03-06 21:17:03.577517,0.0
2026-03-06 21:17:03.577704,0.0
2026-03-06 21:17:03.577884,0.0
2026-03-06 21:17:03.578053,0.0
2026-03-06 21:17:03.578279,0.0
2026-03-06 21:17:03.578773,0.19810262
2026-03-06 21:17:03.686222,0.0
2026-03-06 21:17:03.68635,0.0
2026-03-06 21:17:03.686484,0.0
2026-03-06 21:17:03.686619,0.0
2026-03-06 21:17:03.686753,0.0
2026-03-06 21:17:03.686905,0.0
2026-03-06 21:17:03.687545,0.19758008
2026-03-06 21:17:03.795922,0.0
2026-03-06 21:17:03.796213,0.0
2026-03-06 21:17:03.796609,0.0
2026-03-06 21:17:03.796939,0.0
2026-03-06 21:17:03.797527,0.0
2026-03-06 21:17:03.797762,0.19765694
2026-03-06 21:17:03.797993,0.0
2026-03-06 21:17:03.798477,0.0
2026-03-06 21:17:03.904736,0.0
2026-03-06 21:17:03.905027,0.0
2026-03-06 21:17:03.905368,0.0
2026-03-06 21:17:03.905656,0.0
2026-03-06 21:17:03.908711,0.19818757
2026-03-06 21:17:04.014123,0.0
2026-03-06 21:17:04.014751,0.0
2026-03-06 21:17:04.015279,0.0
2026-03-06 21:17:04.015891,0.0
2026-03-06 21:17:04.016441,0.19754569
2026-03-06 21:17:04.01649,0.0
2026-03-06 21:17:04.016794,0.0
2026-03-06 21:17:04.017042,0.0
2026-03-06 21:17:04.122603,0.0
2026-03-06 21:17:04.122795,0.0
2026-03-06 21:17:04.123024,0.0
2026-03-06 21:17:04.123275,0.0
2026-03-06 21:17:04.124531,0.19813836
2026-03-06 21:17:04.231678,0.0
2026-03-06 21:17:04.231925,0.0
2026-03-06 21:17:04.232205,0.0
2026-03-06 21:17:04.232287,0.19814914
2026-03-06 21:17:04.232683,0.0
2026-03-06 21:17:04.233052,0.0
2026-03-06 21:17:04.340297,0.0
2026-03-06 21:17:04.340399,0.0
2026-03-06 21:17:04.340586,0.0
2026-03-06 21:17:04.34082,0.19874854
2026-03-06 21:17:04.340867,0.0
2026-03-06 21:17:04.341207,0.0
2026-03-06 21:17:04.450045,0.0
2026-03-06 21:17:04.450217,0.0
2026-03-06 21:17:04.450399,0.0
2026-03-06 21:17:04.450525,0.19815588
2026-03-06 21:17:04.450582,0.0
2026-03-06 21:17:04.55898,0.0
2026-03-06 21:17:04.55931,0.0
2026-03-06 21:17:04.559609,0.0
2026-03-06 21:17:04.559962,0.0
2026-03-06 21:17:04.560052,0.19808778
2026-03-06 21:17:04.667821,0.0
2026-03-06 21:17:04.668056,0.0
2026-03-06 21:17:04.66836,0.0
2026-03-06 21:17:04.668459,0.19770077
2026-03-06 21:17:04.668727,0.0
2026-03-06 21:17:04.669597,0.0
2026-03-06 21:17:04.776993,0.0
2026-03-06 21:17:04.777445,0.0
2026-03-06 21:17:04.777914,0.0
2026-03-06 21:17:04.778537,0.0
2026-03-06 21:17:04.779005,0.19807902
2026-03-06 21:17:04.885321,0.0
2026-03-06 21:17:04.886123,0.0
2026-03-06 21:17:04.886797,0.0
2026-03-06 21:17:04.886801,0.19824961
2026-03-06 21:17:04.887441,0.0
2026-03-06 21:17:04.994248,0.0
2026-03-06 21:17:04.994399,0.0
2026-03-06 21:17:04.994753,0.0
2026-03-06 21:17:04.995018,0.0
2026-03-06 21:17:04.996285,0.19825432
2026-03-06 21:17:05.103638,0.0
2026-03-06 21:17:05.103858,0.0
2026-03-06 21:17:05.104081,0.0
2026-03-06 21:17:05.104373,0.0
2026-03-06 21:17:05.105471,0.1982678
2026-03-06 21:17:05.212677,0.0
2026-03-06 21:17:05.212972,0.0
2026-03-06 21:17:05.213324,0.0
2026-03-06 21:17:05.2138,0.0
2026-03-06 21:17:05.214238,0.0
2026-03-06 21:17:05.214245,0.19762324
2026-03-06 21:17:05.214665,0.0
2026-03-06 21:17:05.321751,0.0
2026-03-06 21:17:05.321966,0.0
2026-03-06 21:17:05.322376,0.0
2026-03-06 21:17:05.322441,0.198789
2026-03-06 21:17:05.323303,0.0
2026-03-06 21:17:05.323866,0.0
2026-03-06 21:17:05.431039,0.0
2026-03-06 21:17:05.431262,0.0
2026-03-06 21:17:05.431493,0.0
2026-03-06 21:17:05.431725,0.0
2026-03-06 21:17:05.431909,0.19820578
2026-03-06 21:17:05.432388,0.0
2026-03-06 21:17:05.53932,0.0
2026-03-06 21:17:05.539483,0.0
2026-03-06 21:17:05.539666,0.0
2026-03-06 21:17:05.539853,0.0
2026-03-06 21:17:05.540045,0.0
2026-03-06 21:17:05.540308,0.19808374
2026-03-06 21:17:05.648656,0.0
2026-03-06 21:17:05.648838,0.0
2026-03-06 21:17:05.649069,0.0
2026-03-06 21:17:05.649437,0.0
2026-03-06 21:17:05.649775,0.19823815
2026-03-06 21:17:05.757886,0.0
2026-03-06 21:17:05.757979,0.0
2026-03-06 21:17:05.758259,0.0
2026-03-06 21:17:05.75886,0.19740815
2026-03-06 21:17:05.866779,0.0
2026-03-06 21:17:05.867004,0.0
2026-03-06 21:17:05.867249,0.0
2026-03-06 21:17:05.867509,0.0
2026-03-06 21:17:05.867746,0.0
2026-03-06 21:17:05.867873,0.19822264
2026-03-06 21:17:05.975974,0.0
2026-03-06 21:17:05.976061,0.0
2026-03-06 21:17:05.976245,0.0
2026-03-06 21:17:05.977021,0.0
2026-03-06 21:17:05.977307,0.0
2026-03-06 21:17:05.978007,0.19826174
2026-03-06 21:17:06.085145,0.0
2026-03-06 21:17:06.085318,0.0
2026-03-06 21:17:06.085692,0.0
2026-03-06 21:17:06.086187,0.0
2026-03-06 21:17:06.08734,0.19795834
2026-03-06 21:17:06.193807,0.0
2026-03-06 21:17:06.193972,0.0
2026-03-06 21:17:06.194147,0.0
2026-03-06 21:17:06.19432,0.1981269
2026-03-06 21:17:06.194358,0.0
2026-03-06 21:17:06.194556,0.0
2026-03-06 21:17:06.302663,0.0
2026-03-06 21:17:06.303329,0.19823612
2026-03-06 21:17:06.303531,0.0
2026-03-06 21:17:06.41185,0.0
2026-03-06 21:17:06.41209,0.0
2026-03-06 21:17:06.412359,0.0
2026-03-06 21:17:06.412633,0.0
2026-03-06 21:17:06.412695,0.19795361
2026-03-06 21:17:06.412906,0.0
2026-03-06 21:17:06.520663,0.0
2026-03-06 21:17:06.520948,0.0
2026-03-06 21:17:06.521288,0.0
2026-03-06 21:17:06.521599,0.0
2026-03-06 21:17:06.521959,0.0
2026-03-06 21:17:06.523574,0.19856447
2026-03-06 21:17:06.629815,0.0
2026-03-06 21:17:06.630577,0.0
2026-03-06 21:17:06.632215,0.19809048
2026-03-06 21:17:06.739017,0.0
2026-03-06 21:17:06.739868,0.19750929
2026-03-06 21:17:06.739967,0.0
2026-03-06 21:17:06.740211,0.0
2026-03-06 21:17:06.84784,0.0
2026-03-06 21:17:06.848243,0.0
2026-03-06 21:17:06.848629,0.19816533
2026-03-06 21:17:06.8489,0.0
2026-03-06 21:17:06.849624,0.0
2026-03-06 21:17:06.956727,0.0
2026-03-06 21:17:06.956913,0.0
2026-03-06 21:17:06.957394,0.19816533
2026-03-06 21:17:07.066438,0.0
2026-03-06 21:17:07.067103,0.0
2026-03-06 21:17:07.067301,0.19758008
2026-03-06 21:17:07.067969,0.0
2026-03-06 21:17:07.069056,0.0
2026-03-06 21:17:07.175348,0.0
2026-03-06 21:17:07.175865,0.0
2026-03-06 21:17:07.178964,0.19797991
2026-03-06 21:17:07.283489,0.0
2026-03-06 21:17:07.283638,0.0
2026-03-06 21:17:07.28421,0.19836423
2026-03-06 21:17:07.393456,0.0
2026-03-06 21:17:07.393932,0.0
2026-03-06 21:17:07.394327,0.19812082
2026-03-06 21:17:07.394494,0.0
2026-03-06 21:17:07.401413,0.0
2026-03-06 21:17:07.502051,0.0
2026-03-06 21:17:07.502296,0.0
2026-03-06 21:17:07.502452,0.0
2026-03-06 21:17:07.502632,0.0
2026-03-06 21:17:07.502794,0.0
2026-03-06 21:17:07.503741,0.19879709
2026-03-06 21:17:07.610459,0.0
2026-03-06 21:17:07.610598,0.0
2026-03-06 21:17:07.6108,0.0
2026-03-06 21:17:07.610853,0.19849098
2026-03-06 21:17:07.611104,0.0
2026-03-06 21:17:07.720118,0.0
2026-03-06 21:17:07.720439,0.0
2026-03-06 21:17:07.720758,0.0
2026-03-06 21:17:07.721073,0.0
2026-03-06 21:17:07.721377,0.19824758
2026-03-06 21:17:07.72148,0.0
2026-03-06 21:17:07.828909,0.0
2026-03-06 21:17:07.829557,0.0
2026-03-06 21:17:07.83003,0.0
2026-03-06 21:17:07.830475,0.0
2026-03-06 21:17:07.831275,0.19848491
2026-03-06 21:17:07.937585,0.0
2026-03-06 21:17:07.938232,0.0
2026-03-06 21:17:07.938675,0.19865751
2026-03-06 21:17:07.938843,0.0
2026-03-06 21:17:07.94024,0.0
2026-03-06 21:17:07.94089,0.0
2026-03-06 21:17:08.046314,0.0
2026-03-06 21:17:08.046445,0.0
2026-03-06 21:17:08.046605,0.0
2026-03-06 21:17:08.046828,0.19808508
2026-03-06 21:17:08.046959,0.0
2026-03-06 21:17:08.047128,0.0
2026-03-06 21:17:08.15618,0.0
2026-03-06 21:17:08.156524,0.0
2026-03-06 21:17:08.157046,0.0
2026-03-06 21:17:08.15742,0.0
2026-03-06 21:17:08.158421,0.19825837
2026-03-06 21:17:08.265061,0.0
2026-03-06 21:17:08.265407,0.0
2026-03-06 21:17:08.265768,0.0
2026-03-06 21:17:08.265855,0.19745064
2026-03-06 21:17:08.266366,0.0
2026-03-06 21:17:08.374273,0.0
2026-03-06 21:17:08.374546,0.0
2026-03-06 21:17:08.374901,0.19107436
2026-03-06 21:17:08.374976,0.0
2026-03-06 21:17:08.375324,0.0
2026-03-06 21:17:08.375909,0.0
2026-03-06 21:17:08.376414,0.0
2026-03-06 21:17:08.377012,0.0
2026-03-06 21:17:08.482836,0.0
2026-03-06 21:17:08.483213,0.0
2026-03-06 21:17:08.483628,0.0
2026-03-06 21:17:08.484217,0.0
2026-03-06 21:17:08.484726,0.1981869
2026-03-06 21:17:08.592643,0.0
2026-03-06 21:17:08.593306,0.0
2026-03-06 21:17:08.594007,0.0
2026-03-06 21:17:08.595926,0.19773313
2026-03-06 21:17:08.70131,0.0
2026-03-06 21:17:08.701709,0.0
2026-03-06 21:17:08.702874,0.19770955
2026-03-06 21:17:08.809955,0.0
2026-03-06 21:17:08.81042,0.0
2026-03-06 21:17:08.811032,0.19819161
2026-03-06 21:17:08.811041,0.0
2026-03-06 21:17:08.919493,0.0
2026-03-06 21:17:08.920059,0.0
2026-03-06 21:17:08.92174,0.19804868
2026-03-06 21:17:09.028309,0.0
2026-03-06 21:17:09.029043,0.0
2026-03-06 21:17:09.029855,0.0
2026-03-06 21:17:09.030834,0.19837771
2026-03-06 21:17:09.137299,0.0
2026-03-06 21:17:09.137799,0.19859211
2026-03-06 21:17:09.137927,0.0
2026-03-06 21:17:09.138537,0.0
2026-03-06 21:17:09.245326,0.0
2026-03-06 21:17:09.245478,0.0
2026-03-06 21:17:09.245667,0.19823815
2026-03-06 21:17:09.245686,0.0
2026-03-06 21:17:09.355396,0.0
2026-03-06 21:17:09.355958,0.0
2026-03-06 21:17:09.356301,0.0
2026-03-06 21:17:09.35706,0.0
2026-03-06 21:17:09.357131,0.1980352
2026-03-06 21:17:09.463834,0.0
2026-03-06 21:17:09.463975,0.0
2026-03-06 21:17:09.464324,0.0
2026-03-06 21:17:09.464551,0.19760908
2026-03-06 21:17:09.573581,0.0
2026-03-06 21:17:09.574356,0.0
2026-03-06 21:17:09.574439,0.19748299
2026-03-06 21:17:09.575059,0.0
2026-03-06 21:17:09.576054,0.0
2026-03-06 21:17:09.682379,0.0
2026-03-06 21:17:09.683031,0.0
2026-03-06 21:17:09.683361,0.19757739
2026-03-06 21:17:09.684007,0.0
2026-03-06 21:17:09.791274,0.0
2026-03-06 21:17:09.792035,0.0
2026-03-06 21:17:09.792057,0.19807632
2026-03-06 21:17:09.792866,0.0
2026-03-06 21:17:09.794018,0.0
2026-03-06 21:17:09.900019,0.0
2026-03-06 21:17:09.900688,0.0
2026-03-06 21:17:09.901494,0.0
2026-03-06 21:17:09.901836,0.19808914
2026-03-06 21:17:09.902479,0.0
2026-03-06 21:17:10.009729,0.0
2026-03-06 21:17:10.010565,0.0
2026-03-06 21:17:10.010715,0.19798867
2026-03-06 21:17:10.011197,0.0
2026-03-06 21:17:10.118157,0.0
2026-03-06 21:17:10.118423,0.0
2026-03-06 21:17:10.118658,0.0
2026-03-06 21:17:10.118934,0.0
2026-03-06 21:17:10.120679,0.19868854
2026-03-06 21:17:10.226972,0.0
2026-03-06 21:17:10.227325,0.0
2026-03-06 21:17:10.227636,0.0
2026-03-06 21:17:10.227835,0.19884159
2026-03-06 21:17:10.337227,0.0
2026-03-06 21:17:10.337415,0.0
2026-03-06 21:17:10.33755,0.0
2026-03-06 21:17:10.337756,0.0
2026-03-06 21:17:10.338052,0.0
2026-03-06 21:17:10.33828,0.0
2026-03-06 21:17:10.34197,0.19804059
2026-03-06 21:17:10.445267,0.0
2026-03-06 21:17:10.445595,0.0
2026-03-06 21:17:10.445962,0.0
2026-03-06 21:17:10.447694,0.19814442
2026-03-06 21:17:10.554488,0.0
2026-03-06 21:17:10.555146,0.0
2026-03-06 21:17:10.555501,0.19828737
2026-03-06 21:17:10.555962,0.0
2026-03-06 21:17:10.557033,0.0
2026-03-06 21:17:10.663274,0.0
